"Coverage Properties"
"Latitude Bounds Coverage                                            "
"Min. Latitude: 0.0000 (deg)                                         "
"Max. Latitude: 90.0000 (deg)                                        "
"Grid Altitude: 0.0000 (km)                                          "
"Ground Altitude set from grid altitude reference (On ellipsoid)     "
"Resolution: 2.0000 (deg)                                            "
"Number of Points: 5734                                              "
"Assets required for a valid access: At Least 1                      "
"Assigned Assets:                                                    "
"Constellation/Constellation1:    Active                         "
"Satellite/Satellite4011/Sensor/Sensor1:    Active           "
"Satellite/Satellite4012/Sensor/Sensor2:    Active           "
"Satellite/Satellite4021/Sensor/Sensor3:    Active           "
"Satellite/Satellite4022/Sensor/Sensor4:    Active           "
"Satellite/Satellite4031/Sensor/Sensor5:    Active           "
"Satellite/Satellite4032/Sensor/Sensor6:    Active           "
"Satellite/Satellite4041/Sensor/Sensor7:    Active           "
"Satellite/Satellite4042/Sensor/Sensor8:    Active           "
"Satellite/Satellite4051/Sensor/Sensor9:    Active           "
"Satellite/Satellite4052/Sensor/Sensor10:    Active          "
"Satellite/Satellite4061/Sensor/Sensor11:    Active          "
"Satellite/Satellite4062/Sensor/Sensor12:    Active          "
"Satellite/Satellite4071/Sensor/Sensor13:    Active          "
"Satellite/Satellite4072/Sensor/Sensor14:    Active          "
"Satellite/Satellite4081/Sensor/Sensor15:    Active          "
"Satellite/Satellite4082/Sensor/Sensor16:    Active          "
"Satellite/Satellite4091/Sensor/Sensor17:    Active          "
"Satellite/Satellite4092/Sensor/Sensor18:    Active          "
"Satellite/Satellite4101/Sensor/Sensor19:    Active          "
"Satellite/Satellite4102/Sensor/Sensor20:    Active          "
"Satellite/Satellite4111/Sensor/Sensor21:    Active          "
"Satellite/Satellite4112/Sensor/Sensor22:    Active          "
"Satellite/Satellite4121/Sensor/Sensor23:    Active          "
"Satellite/Satellite4122/Sensor/Sensor24:    Active          "
"Access Interval: 4 Oct 2023 10:00:00.000 to 11 Oct 2023 10:00:00.000"
"Regional Acceleration: Automatic                                    "
"Light time delay: Ignored                                           "
"Maximum Sampling Time Step: 360.000 secs                            "
"Minimum Sampling Time Step: 0.010 secs                              "
"Time Convergence: 5.000e-03 secs                                    "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14          "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
0.900,1.000,7597.315
0.900,3.000,7501.625
0.900,5.000,7597.161
0.900,7.000,7694.806
0.900,9.000,7693.972
0.900,11.000,7794.588
0.900,13.000,7597.357
0.900,15.000,7501.187
0.900,17.000,7502.142
0.900,19.000,7597.088
0.900,21.000,7596.473
0.900,23.000,7597.310
0.900,25.000,7597.144
0.900,27.000,7596.962
0.900,29.000,7695.322
0.900,31.000,7795.067
0.900,33.000,7596.486
0.900,35.000,7694.766
0.900,37.000,7502.002
0.900,39.000,7596.572
0.900,41.000,7597.291
0.900,43.000,7597.025
0.900,45.000,7694.488
0.900,47.000,7694.765
0.900,49.000,7794.589
0.900,51.000,7597.198
0.900,53.000,7597.087
0.900,55.000,7501.506
0.900,57.000,7502.088
0.900,59.000,7501.896
0.900,61.000,7501.312
0.900,63.000,7597.187
0.900,65.000,7694.428
0.900,67.000,7694.544
0.900,69.000,7694.652
0.900,71.000,7596.882
0.900,73.000,7596.372
0.900,75.000,7502.068
0.900,77.000,7597.017
0.900,79.000,7408.942
0.900,81.000,7597.218
0.900,83.000,7501.802
0.900,85.000,7597.009
0.900,87.000,7694.717
0.900,89.000,7694.402
0.900,91.000,7501.319
0.900,93.000,7502.007
0.900,95.000,7597.064
0.900,97.000,7596.644
0.900,99.000,7597.205
0.900,101.000,7596.900
0.900,103.000,7694.381
0.900,105.000,7694.945
0.900,107.000,7794.709
0.900,109.000,7596.924
0.900,111.000,7597.272
0.900,113.000,7409.005
0.900,115.000,7501.851
0.900,117.000,7597.303
0.900,119.000,7501.503
0.900,121.000,7694.161
0.900,123.000,7794.939
0.900,125.000,7794.589
0.900,127.000,7596.769
0.900,129.000,7694.656
0.900,131.000,7501.427
0.900,133.000,7597.020
0.900,135.000,7409.609
0.900,137.000,7501.472
0.900,139.000,7597.001
0.900,141.000,7597.060
0.900,143.000,7694.270
0.900,145.000,7694.594
0.900,147.000,7596.829
0.900,149.000,7408.411
0.900,151.000,7597.102
0.900,153.000,7597.078
0.900,155.000,7501.418
0.900,157.000,7502.082
0.900,159.000,7596.882
0.900,161.000,7694.553
0.900,163.000,7597.512
0.900,165.000,7694.388
0.900,167.000,7597.071
0.900,169.000,7694.855
0.900,171.000,7501.474
0.900,173.000,7502.208
0.900,175.000,7597.220
0.900,177.000,7596.288
0.900,179.000,7897.887
0.900,181.000,7898.019
0.900,183.000,7694.260
0.900,185.000,7597.149
0.900,187.000,7597.249
0.900,189.000,7501.522
0.900,191.000,7597.333
0.900,193.000,7409.430
0.900,195.000,7501.301
0.900,197.000,7597.279
0.900,199.000,7794.774
0.900,201.000,7694.115
0.900,203.000,7596.979
0.900,205.000,7596.903
0.900,207.000,7596.859
0.900,209.000,7694.757
0.900,211.000,7501.989
0.900,213.000,7408.673
0.900,215.000,7597.041
0.900,217.000,7694.604
0.900,219.000,7694.417
0.900,221.000,7694.648
0.900,223.000,7694.461
0.900,225.000,7501.976
0.900,227.000,7502.098
0.900,229.000,7596.905
0.900,231.000,7694.488
0.900,233.000,7596.912
0.900,235.000,7794.304
0.900,237.000,7794.854
0.900,239.000,7694.517
0.900,241.000,7501.673
0.900,243.000,7597.091
0.900,245.000,7502.145
0.900,247.000,7501.913
0.900,249.000,7409.450
0.900,251.000,7597.179
0.900,253.000,7694.018
0.900,255.000,7794.898
0.900,257.000,7897.395
0.900,259.000,7596.463
0.900,261.000,7597.139
0.900,263.000,7502.150
0.900,265.000,7596.677
0.900,267.000,7409.384
0.900,269.000,7596.938
0.900,271.000,7501.316
0.900,273.000,7694.667
0.900,275.000,7694.621
0.900,277.000,7596.780
0.900,279.000,7597.181
0.900,281.000,7597.068
0.900,283.000,7596.786
0.900,285.000,7502.244
0.900,287.000,7501.815
0.900,289.000,7596.830
0.900,291.000,7597.392
0.900,293.000,7794.164
0.900,295.000,7597.056
0.900,297.000,7694.759
0.900,299.000,7408.909
0.900,301.000,7501.827
0.900,303.000,7502.191
0.900,305.000,7501.832
0.900,307.000,7502.018
0.900,309.000,7694.821
0.900,311.000,7794.173
0.900,313.000,7694.703
0.900,315.000,7794.648
0.900,317.000,7694.030
0.900,319.000,7597.181
0.900,321.000,7597.024
0.900,323.000,7501.614
0.900,325.000,7597.111
0.900,327.000,7597.149
0.900,329.000,7596.503
0.900,331.000,7694.608
0.900,333.000,7694.702
0.900,335.000,7501.580
0.900,337.000,7597.239
0.900,339.000,7694.574
0.900,341.000,7501.718
0.900,343.000,7597.080
0.900,345.000,7596.916
0.900,347.000,7694.562
0.900,349.000,7794.722
0.900,351.000,7596.786
0.900,353.000,7694.582
0.900,355.000,7502.310
0.900,357.000,7408.639
0.900,359.000,7597.042
2.700,1.000,7409.059
2.700,3.000,7318.688
2.700,5.000,7694.481
2.700,7.000,7694.510
