"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:59:44.396,2 Aug 2023 05:02:37.971,173.574
2,2 Aug 2023 06:30:51.318,2 Aug 2023 06:32:33.455,102.137
3,2 Aug 2023 08:00:14.881,2 Aug 2023 08:02:58.198,163.317
4,3 Aug 2023 04:00:54.307,3 Aug 2023 04:03:52.805,178.497
5,3 Aug 2023 05:31:40.357,3 Aug 2023 05:33:36.411,116.053
6,3 Aug 2023 07:01:37.990,3 Aug 2023 07:04:03.144,145.155
7,3 Aug 2023 08:31:11.428,3 Aug 2023 08:32:44.399,92.971
8,4 Aug 2023 03:02:54.247,4 Aug 2023 03:03:10.578,16.331
9,4 Aug 2023 03:03:28.842,4 Aug 2023 03:04:52.861,84.019
10,4 Aug 2023 04:32:09.125,4 Aug 2023 04:34:42.951,153.825
11,4 Aug 2023 06:02:57.417,4 Aug 2023 06:04:53.304,115.887
12,4 Aug 2023 07:32:14.493,4 Aug 2023 07:34:34.994,140.501
13,5 Aug 2023 03:32:57.028,5 Aug 2023 03:35:51.112,174.085
14,5 Aug 2023 05:04:04.150,5 Aug 2023 05:05:45.841,101.691
15,5 Aug 2023 06:33:29.320,5 Aug 2023 06:36:12.177,162.857
16,6 Aug 2023 02:34:08.036,6 Aug 2023 02:37:06.263,178.228
17,6 Aug 2023 04:04:51.171,6 Aug 2023 04:06:49.525,118.354
18,6 Aug 2023 05:34:52.438,6 Aug 2023 05:37:15.058,142.620
19,6 Aug 2023 07:04:22.563,6 Aug 2023 07:06:02.179,99.616
20,7 Aug 2023 01:36:45.547,7 Aug 2023 01:38:02.969,77.422
21,7 Aug 2023 03:05:18.626,7 Aug 2023 03:07:56.515,157.889
22,7 Aug 2023 04:36:10.995,7 Aug 2023 04:38:02.681,111.686
23,7 Aug 2023 06:05:28.673,7 Aug 2023 06:07:52.977,144.304
24,8 Aug 2023 02:06:10.186,8 Aug 2023 02:09:05.731,175.545
25,8 Aug 2023 03:37:16.858,8 Aug 2023 03:38:58.273,101.415
26,8 Aug 2023 05:06:43.996,8 Aug 2023 05:09:25.572,161.576

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:14:55.055,2 Aug 2023 04:17:49.238,174.183
2,2 Aug 2023 05:45:15.813,2 Aug 2023 05:47:32.799,136.987
3,2 Aug 2023 07:15:39.742,2 Aug 2023 07:17:54.746,135.004
4,2 Aug 2023 08:45:03.139,2 Aug 2023 08:46:51.498,108.358
5,3 Aug 2023 03:17:56.168,3 Aug 2023 03:18:35.372,39.205
6,3 Aug 2023 04:45:53.701,3 Aug 2023 04:48:40.782,167.081
