"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:29:38.303,1 Aug 2023 10:31:53.220,134.917
2,2 Aug 2023 04:09:22.052,2 Aug 2023 04:15:08.229,346.178
3,2 Aug 2023 05:42:48.904,2 Aug 2023 05:48:33.393,344.488
4,2 Aug 2023 07:16:39.241,2 Aug 2023 07:22:17.833,338.591
5,2 Aug 2023 08:50:00.281,2 Aug 2023 08:55:15.586,315.306
6,3 Aug 2023 02:33:21.698,3 Aug 2023 02:35:46.294,144.595
7,3 Aug 2023 04:04:01.287,3 Aug 2023 04:09:53.623,352.337
8,3 Aug 2023 05:37:41.637,3 Aug 2023 05:43:21.415,339.778
9,3 Aug 2023 07:11:24.662,3 Aug 2023 07:17:05.336,340.674
10,3 Aug 2023 08:44:48.415,3 Aug 2023 08:49:25.060,276.645
11,4 Aug 2023 02:26:36.736,4 Aug 2023 02:30:57.211,260.475
12,4 Aug 2023 03:58:43.974,4 Aug 2023 04:04:38.179,354.206
13,4 Aug 2023 05:32:34.203,4 Aug 2023 05:38:10.923,336.720
14,4 Aug 2023 07:06:08.604,4 Aug 2023 07:11:50.690,342.086
15,4 Aug 2023 08:39:42.108,4 Aug 2023 08:43:38.164,236.056
16,5 Aug 2023 02:20:37.982,5 Aug 2023 02:25:53.203,315.221
17,5 Aug 2023 03:53:30.443,5 Aug 2023 03:59:22.891,352.448
18,5 Aug 2023 05:27:25.337,5 Aug 2023 05:33:01.143,335.806
19,5 Aug 2023 07:00:52.044,5 Aug 2023 07:06:31.043,338.999
20,5 Aug 2023 08:34:47.745,5 Aug 2023 08:37:55.237,187.492
21,6 Aug 2023 02:15:03.927,6 Aug 2023 02:20:43.263,339.336
22,6 Aug 2023 03:48:20.942,6 Aug 2023 03:54:08.569,347.627
23,6 Aug 2023 05:22:14.261,6 Aug 2023 05:27:51.417,337.157
24,6 Aug 2023 06:55:36.149,6 Aug 2023 07:01:03.587,327.438
25,6 Aug 2023 08:30:47.707,6 Aug 2023 08:31:30.702,42.995
26,7 Aug 2023 00:39:37.076,7 Aug 2023 00:40:52.256,75.180
27,7 Aug 2023 02:09:40.598,7 Aug 2023 02:15:29.764,349.166
28,7 Aug 2023 03:43:13.447,7 Aug 2023 03:48:55.699,342.252
29,7 Aug 2023 05:17:00.827,7 Aug 2023 05:22:40.526,339.698
30,7 Aug 2023 06:50:22.332,7 Aug 2023 06:55:23.002,300.670
31,8 Aug 2023 00:33:09.383,8 Aug 2023 00:36:21.994,192.611
32,8 Aug 2023 02:04:21.663,8 Aug 2023 02:10:14.625,352.963
33,8 Aug 2023 03:38:06.293,8 Aug 2023 03:43:44.449,338.157
34,8 Aug 2023 05:11:45.479,8 Aug 2023 05:17:26.783,341.304
35,8 Aug 2023 06:45:12.651,8 Aug 2023 06:49:27.519,254.868

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:23:32.334,2 Aug 2023 03:28:13.070,280.736
2,2 Aug 2023 04:55:55.791,2 Aug 2023 05:01:49.967,354.176
3,2 Aug 2023 06:29:48.003,2 Aug 2023 06:35:24.256,336.253
4,2 Aug 2023 08:03:20.096,2 Aug 2023 08:09:02.019,341.923
5,2 Aug 2023 09:36:58.016,2 Aug 2023 09:40:42.912,224.896
6,3 Aug 2023 03:17:43.007,3 Aug 2023 03:23:07.028,324.021
7,3 Aug 2023 04:50:43.556,3 Aug 2023 04:56:34.875,351.319
8,3 Aug 2023 06:24:38.582,3 Aug 2023 06:30:14.487,335.906
9,3 Aug 2023 07:58:03.594,3 Aug 2023 08:03:40.373,336.779
10,3 Aug 2023 09:32:10.233,3 Aug 2023 09:34:55.710,165.477
11,4 Aug 2023 03:12:12.606,4 Aug 2023 03:17:55.856,343.250
12,4 Aug 2023 04:45:34.854,4 Aug 2023 04:51:20.918,346.064
13,4 Aug 2023 06:19:26.841,4 Aug 2023 06:25:04.707,337.866
14,4 Aug 2023 07:52:48.120,4 Aug 2023 07:58:10.177,322.057
15,5 Aug 2023 01:36:27.263,5 Aug 2023 01:38:22.512,115.249
16,5 Aug 2023 03:06:50.616,5 Aug 2023 03:12:41.741,351.125
17,5 Aug 2023 04:40:27.532,5 Aug 2023 04:46:08.484,340.953
18,5 Aug 2023 06:14:12.813,5 Aug 2023 06:19:53.073,340.260
19,5 Aug 2023 07:47:35.190,5 Aug 2023 07:52:23.648,288.458
20,6 Aug 2023 01:29:49.211,6 Aug 2023 01:33:40.302,231.091
21,6 Aug 2023 03:01:32.610,6 Aug 2023 03:07:26.408,353.798
22,6 Aug 2023 04:35:20.294,6 Aug 2023 04:40:57.647,337.353
23,6 Aug 2023 06:08:57.075,6 Aug 2023 06:14:38.904,341.829
24,6 Aug 2023 07:42:27.051,6 Aug 2023 07:46:33.531,246.480
25,7 Aug 2023 01:23:34.621,7 Aug 2023 01:28:38.957,304.336
26,7 Aug 2023 02:56:17.638,7 Aug 2023 03:02:10.986,353.348
27,7 Aug 2023 04:30:11.922,7 Aug 2023 04:35:47.766,335.844
28,7 Aug 2023 06:03:40.543,7 Aug 2023 06:09:21.140,340.597
29,7 Aug 2023 07:37:28.087,7 Aug 2023 07:40:52.497,204.410
30,8 Aug 2023 01:17:55.782,8 Aug 2023 01:23:30.404,334.622
31,8 Aug 2023 02:51:07.201,8 Aug 2023 02:56:56.331,349.130
32,8 Aug 2023 04:25:01.499,8 Aug 2023 04:30:38.006,336.507
33,8 Aug 2023 05:58:24.333,8 Aug 2023 06:03:56.005,331.672
34,8 Aug 2023 07:33:00.173,8 Aug 2023 07:34:50.781,110.608

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:13:24.154,1 Aug 2023 10:19:01.679,337.525
2,1 Aug 2023 11:46:38.912,1 Aug 2023 11:52:26.232,347.320
3,1 Aug 2023 13:20:33.696,1 Aug 2023 13:26:08.640,334.944
4,1 Aug 2023 14:53:55.133,1 Aug 2023 14:59:26.040,330.907
5,1 Aug 2023 16:28:34.469,1 Aug 2023 16:30:17.006,102.537
6,2 Aug 2023 08:38:14.586,2 Aug 2023 08:38:55.880,41.294
