"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:20:14.947,2 Aug 2023 04:24:49.835,274.888
2,2 Aug 2023 05:54:46.947,2 Aug 2023 05:59:04.019,257.072
3,2 Aug 2023 07:29:27.659,2 Aug 2023 07:33:46.626,258.967
4,2 Aug 2023 09:03:37.300,2 Aug 2023 09:06:51.143,193.843
5,3 Aug 2023 02:56:31.469,3 Aug 2023 02:58:18.338,106.869
6,3 Aug 2023 04:28:26.553,3 Aug 2023 04:33:05.403,278.850
7,3 Aug 2023 06:03:21.062,3 Aug 2023 06:07:29.161,248.099
8,3 Aug 2023 07:37:39.627,3 Aug 2023 07:42:04.743,265.116
9,3 Aug 2023 09:12:24.376,3 Aug 2023 09:14:29.017,124.641
10,4 Aug 2023 03:02:49.866,4 Aug 2023 03:07:03.305,253.439
11,4 Aug 2023 04:36:51.645,4 Aug 2023 04:41:20.378,268.734
12,4 Aug 2023 06:11:45.814,4 Aug 2023 06:15:57.464,251.649
13,4 Aug 2023 07:45:52.378,4 Aug 2023 07:50:01.899,249.521
14,5 Aug 2023 03:10:48.190,5 Aug 2023 03:15:25.026,276.836
15,5 Aug 2023 04:45:25.745,5 Aug 2023 04:49:40.257,254.512
16,5 Aug 2023 06:20:02.262,5 Aug 2023 06:24:22.606,260.343
17,5 Aug 2023 07:54:14.836,5 Aug 2023 07:57:20.870,186.034
18,6 Aug 2023 01:46:49.850,6 Aug 2023 01:49:02.838,132.988
19,6 Aug 2023 03:19:01.967,6 Aug 2023 03:23:39.997,278.030
20,6 Aug 2023 04:53:58.707,6 Aug 2023 04:58:06.415,247.707
21,6 Aug 2023 06:28:13.722,6 Aug 2023 06:32:38.348,264.626
22,6 Aug 2023 08:03:16.826,6 Aug 2023 08:04:50.412,93.586
23,7 Aug 2023 01:53:18.453,7 Aug 2023 01:57:40.460,262.007
24,7 Aug 2023 03:27:29.672,7 Aug 2023 03:31:55.567,265.895
25,7 Aug 2023 05:02:21.276,7 Aug 2023 05:06:34.517,253.241
26,7 Aug 2023 06:36:27.453,7 Aug 2023 06:40:27.610,240.157
27,8 Aug 2023 02:01:21.754,8 Aug 2023 02:06:00.027,278.273
28,8 Aug 2023 03:36:04.565,8 Aug 2023 03:40:16.755,252.189
29,8 Aug 2023 05:10:36.405,8 Aug 2023 05:14:58.195,261.790
30,8 Aug 2023 06:44:53.301,8 Aug 2023 06:47:48.906,175.605

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
