"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:12:04.542,2 Aug 2023 03:13:49.717,105.175
2,2 Aug 2023 04:45:49.979,2 Aug 2023 04:51:01.349,311.370
3,2 Aug 2023 06:22:50.631,2 Aug 2023 06:27:37.253,286.623
4,2 Aug 2023 07:59:28.825,2 Aug 2023 08:04:26.935,298.110
5,2 Aug 2023 09:36:16.054,2 Aug 2023 09:39:08.279,172.224
6,3 Aug 2023 03:51:47.675,3 Aug 2023 03:56:53.528,305.853
7,3 Aug 2023 05:28:28.141,3 Aug 2023 05:33:22.713,294.572
8,3 Aug 2023 07:05:23.606,3 Aug 2023 07:10:17.222,293.617
9,3 Aug 2023 08:41:48.744,3 Aug 2023 08:45:40.395,231.651
10,4 Aug 2023 02:58:02.665,4 Aug 2023 03:02:39.008,276.343
11,4 Aug 2023 04:34:07.084,4 Aug 2023 04:39:12.585,305.501
12,4 Aug 2023 06:11:14.158,4 Aug 2023 06:16:01.331,287.173
13,4 Aug 2023 07:47:37.618,4 Aug 2023 07:52:22.683,285.065
14,5 Aug 2023 02:05:46.807,5 Aug 2023 02:08:06.065,139.258
15,5 Aug 2023 03:39:53.827,5 Aug 2023 03:45:05.582,311.755
16,5 Aug 2023 05:16:58.128,5 Aug 2023 05:21:43.859,285.731
17,5 Aug 2023 06:53:32.597,5 Aug 2023 06:58:30.629,298.033
18,5 Aug 2023 08:30:31.136,5 Aug 2023 08:33:02.514,151.378
19,6 Aug 2023 02:45:50.633,6 Aug 2023 02:50:58.378,307.745
20,6 Aug 2023 04:22:36.084,6 Aug 2023 04:27:28.403,292.319
21,6 Aug 2023 05:59:27.777,6 Aug 2023 06:04:22.636,294.859
22,6 Aug 2023 07:35:55.726,6 Aug 2023 07:39:32.027,216.301
23,7 Aug 2023 01:51:58.804,7 Aug 2023 01:56:46.084,287.279
24,7 Aug 2023 03:28:14.285,7 Aug 2023 03:33:17.276,302.990
25,7 Aug 2023 05:05:19.612,7 Aug 2023 05:10:07.905,288.294
26,7 Aug 2023 06:41:42.127,7 Aug 2023 06:46:19.610,277.483
27,8 Aug 2023 00:59:16.187,8 Aug 2023 01:02:19.784,183.596
28,8 Aug 2023 02:33:58.497,8 Aug 2023 02:39:09.803,311.306
29,8 Aug 2023 04:11:05.101,8 Aug 2023 04:15:50.589,285.488
30,8 Aug 2023 05:47:36.290,8 Aug 2023 05:52:33.378,297.087
31,8 Aug 2023 07:24:53.808,8 Aug 2023 07:26:52.898,119.089

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:57:51.544,2 Aug 2023 04:02:44.557,293.013
2,2 Aug 2023 05:34:13.463,2 Aug 2023 05:39:14.618,301.155
3,2 Aug 2023 07:11:17.155,2 Aug 2023 07:16:06.546,289.391
4,2 Aug 2023 08:47:39.448,2 Aug 2023 08:52:09.942,270.494
5,3 Aug 2023 03:04:44.010,3 Aug 2023 03:08:21.707,217.697
6,3 Aug 2023 04:39:56.135,3 Aug 2023 04:45:06.726,310.591
7,3 Aug 2023 06:17:03.716,3 Aug 2023 06:21:49.255,285.539
8,3 Aug 2023 07:53:32.842,3 Aug 2023 07:58:28.659,295.818
9,3 Aug 2023 09:31:05.676,3 Aug 2023 09:32:36.336,90.660
10,4 Aug 2023 03:45:49.273,4 Aug 2023 03:51:00.050,310.776
11,4 Aug 2023 05:22:43.499,4 Aug 2023 05:27:32.539,289.040
12,4 Aug 2023 06:59:28.434,4 Aug 2023 07:04:24.982,296.548
13,4 Aug 2023 08:36:03.524,4 Aug 2023 08:39:20.551,197.027
14,5 Aug 2023 02:51:51.393,5 Aug 2023 02:56:50.531,299.139
15,5 Aug 2023 04:28:20.993,5 Aug 2023 04:33:19.661,298.668
16,5 Aug 2023 06:05:22.032,5 Aug 2023 06:10:13.050,291.018
17,5 Aug 2023 07:41:44.643,5 Aug 2023 07:46:01.434,256.791
18,6 Aug 2023 01:58:24.009,6 Aug 2023 02:02:31.512,247.503
19,6 Aug 2023 03:34:01.971,6 Aug 2023 03:39:11.037,309.066
20,6 Aug 2023 05:11:10.135,6 Aug 2023 05:15:56.034,285.898
21,6 Aug 2023 06:47:36.676,6 Aug 2023 06:52:29.631,292.955
22,7 Aug 2023 01:06:21.497,7 Aug 2023 01:07:41.024,79.527
23,7 Aug 2023 02:39:53.475,7 Aug 2023 02:45:04.413,310.938
24,7 Aug 2023 04:16:51.332,7 Aug 2023 04:21:38.824,287.493
25,7 Aug 2023 05:53:32.241,7 Aug 2023 05:58:29.907,297.666
26,7 Aug 2023 07:30:13.710,7 Aug 2023 07:33:16.700,182.990
27,8 Aug 2023 01:45:52.287,8 Aug 2023 01:50:56.003,303.716
28,8 Aug 2023 03:22:28.719,8 Aug 2023 03:27:24.939,296.220
29,8 Aug 2023 04:59:26.612,8 Aug 2023 05:04:19.214,292.603
30,8 Aug 2023 06:35:50.391,8 Aug 2023 06:39:53.068,242.678

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:14:19.039,1 Aug 2023 10:19:12.060,293.021
2,1 Aug 2023 11:50:41.058,1 Aug 2023 11:55:40.806,299.748
3,1 Aug 2023 13:27:46.160,1 Aug 2023 13:32:32.929,286.769
4,1 Aug 2023 15:04:06.838,1 Aug 2023 15:08:41.124,274.286
5,2 Aug 2023 09:21:14.170,2 Aug 2023 09:24:50.331,216.161
6,2 Aug 2023 10:56:24.454,2 Aug 2023 11:01:34.389,309.936
7,2 Aug 2023 12:33:33.453,2 Aug 2023 12:38:16.277,282.824
8,2 Aug 2023 14:10:02.148,2 Aug 2023 14:14:58.257,296.109
9,2 Aug 2023 15:47:25.220,2 Aug 2023 15:49:12.259,107.039
10,3 Aug 2023 10:02:18.594,3 Aug 2023 10:07:29.185,310.592
11,3 Aug 2023 11:39:13.744,3 Aug 2023 11:44:00.451,286.707
12,3 Aug 2023 13:15:59.195,3 Aug 2023 13:20:54.451,295.256
13,3 Aug 2023 14:52:31.056,3 Aug 2023 14:55:53.495,202.439
14,4 Aug 2023 09:08:21.920,4 Aug 2023 09:13:21.004,299.085
15,4 Aug 2023 10:44:51.660,4 Aug 2023 10:49:48.809,297.150
16,4 Aug 2023 12:21:54.080,4 Aug 2023 12:26:42.643,288.563
17,4 Aug 2023 13:58:14.826,4 Aug 2023 14:02:37.380,262.554
18,5 Aug 2023 08:14:56.739,5 Aug 2023 08:19:03.096,246.357
19,5 Aug 2023 09:50:33.352,5 Aug 2023 09:55:41.651,308.299
20,5 Aug 2023 11:27:43.001,5 Aug 2023 11:32:26.172,283.172
21,5 Aug 2023 13:04:08.873,5 Aug 2023 13:09:02.771,293.898
22,5 Aug 2023 14:42:06.230,5 Aug 2023 14:42:51.256,45.026
23,6 Aug 2023 07:22:55.254,6 Aug 2023 07:24:12.803,77.549
24,6 Aug 2023 08:56:25.829,6 Aug 2023 09:01:36.510,310.681
25,6 Aug 2023 10:33:24.732,6 Aug 2023 10:38:09.760,285.028
26,6 Aug 2023 12:10:05.961,6 Aug 2023 12:15:02.369,296.408
27,6 Aug 2023 13:46:43.488,6 Aug 2023 13:49:51.812,188.324
28,7 Aug 2023 08:02:25.857,7 Aug 2023 08:07:29.452,303.595
29,7 Aug 2023 09:39:02.491,7 Aug 2023 09:43:57.047,294.556
30,7 Aug 2023 11:16:01.692,7 Aug 2023 11:20:52.048,290.356
31,7 Aug 2023 12:52:23.306,7 Aug 2023 12:56:31.593,248.287
32,8 Aug 2023 07:08:48.734,8 Aug 2023 07:13:14.453,265.720
33,8 Aug 2023 08:44:42.822,8 Aug 2023 08:49:49.023,306.201

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:02:17.248,1 Aug 2023 11:07:28.282,311.034
2,1 Aug 2023 12:39:19.147,1 Aug 2023 12:44:03.165,284.018
3,1 Aug 2023 14:15:57.348,1 Aug 2023 14:20:54.536,297.187
4,1 Aug 2023 15:52:40.245,1 Aug 2023 15:55:38.694,178.449
5,2 Aug 2023 10:08:16.022,2 Aug 2023 10:13:21.853,305.831
6,2 Aug 2023 11:44:57.004,2 Aug 2023 11:49:49.708,292.703
7,2 Aug 2023 13:21:53.563,2 Aug 2023 13:26:45.165,291.602
8,2 Aug 2023 14:58:16.369,2 Aug 2023 15:02:14.060,237.690
9,3 Aug 2023 09:14:32.548,3 Aug 2023 09:19:08.557,276.009
10,3 Aug 2023 10:50:36.542,3 Aug 2023 10:55:40.976,304.434
11,3 Aug 2023 12:27:45.136,3 Aug 2023 12:32:29.674,284.538
12,3 Aug 2023 14:04:07.434,3 Aug 2023 14:08:54.529,287.095
13,4 Aug 2023 08:22:18.051,4 Aug 2023 08:24:36.531,138.480
14,4 Aug 2023 09:56:24.156,4 Aug 2023 10:01:35.469,311.313
15,4 Aug 2023 11:33:29.684,4 Aug 2023 11:38:12.772,283.087
16,4 Aug 2023 13:10:04.051,4 Aug 2023 13:15:01.638,297.587
