"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:59:46.662,2 Aug 2023 05:02:35.730,169.068
2,2 Aug 2023 06:30:54.749,2 Aug 2023 06:32:30.703,95.954
3,2 Aug 2023 08:00:17.450,2 Aug 2023 08:02:55.903,158.453
4,3 Aug 2023 04:00:56.755,3 Aug 2023 04:03:50.543,173.788
5,3 Aug 2023 05:31:45.550,3 Aug 2023 05:33:34.079,108.528
6,3 Aug 2023 07:01:41.073,3 Aug 2023 07:04:00.775,139.701
7,3 Aug 2023 08:31:14.126,3 Aug 2023 08:32:41.029,86.903
8,4 Aug 2023 03:03:31.483,4 Aug 2023 03:04:50.036,78.554
9,4 Aug 2023 04:32:13.344,4 Aug 2023 04:34:40.415,147.070
10,4 Aug 2023 06:03:00.292,4 Aug 2023 06:04:48.632,108.340
11,4 Aug 2023 07:32:16.811,4 Aug 2023 07:34:31.095,134.284
12,5 Aug 2023 03:32:59.253,5 Aug 2023 03:35:48.875,169.623
13,5 Aug 2023 05:04:07.576,5 Aug 2023 05:05:43.015,95.440
14,5 Aug 2023 06:33:32.071,5 Aug 2023 06:36:09.944,157.873
15,6 Aug 2023 02:34:10.242,6 Aug 2023 02:37:04.033,173.791
16,6 Aug 2023 04:04:55.465,6 Aug 2023 04:06:47.201,111.735
17,6 Aug 2023 05:34:55.821,6 Aug 2023 05:37:12.673,136.852
18,6 Aug 2023 07:04:25.006,6 Aug 2023 07:05:59.355,94.350
19,7 Aug 2023 01:36:48.676,7 Aug 2023 01:37:59.978,71.302
20,7 Aug 2023 03:05:22.114,7 Aug 2023 03:07:54.042,151.928
21,7 Aug 2023 04:36:13.973,7 Aug 2023 04:37:56.232,102.259
22,7 Aug 2023 06:05:31.109,7 Aug 2023 06:07:50.024,138.915
23,8 Aug 2023 02:06:12.405,8 Aug 2023 02:09:02.311,169.906
24,8 Aug 2023 03:37:20.253,8 Aug 2023 03:38:55.445,95.192
25,8 Aug 2023 05:06:47.004,8 Aug 2023 05:09:23.358,156.354

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:14:57.409,2 Aug 2023 04:17:46.978,169.569
2,2 Aug 2023 05:45:20.585,2 Aug 2023 05:47:30.503,129.918
3,2 Aug 2023 07:15:44.668,2 Aug 2023 07:17:52.106,127.438
4,2 Aug 2023 08:45:05.377,2 Aug 2023 08:46:49.242,103.865
5,3 Aug 2023 03:18:00.481,3 Aug 2023 03:18:31.142,30.662
6,3 Aug 2023 04:45:56.394,3 Aug 2023 04:48:38.448,162.054
7,3 Aug 2023 06:16:58.271,3 Aug 2023 06:18:37.476,99.205
8,3 Aug 2023 07:46:17.926,3 Aug 2023 07:48:50.957,153.031
9,4 Aug 2023 03:46:57.501,4 Aug 2023 03:49:50.630,173.130
10,4 Aug 2023 05:18:01.568,4 Aug 2023 05:19:38.114,96.546
11,4 Aug 2023 06:47:37.482,4 Aug 2023 06:50:06.383,148.901
12,4 Aug 2023 08:17:38.703,4 Aug 2023 08:18:29.888,51.185
