"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 May 2023 10:15:09.792,1 May 2023 10:17:37.256,147.464
2,1 May 2023 11:47:32.629,1 May 2023 11:50:46.188,193.560
3,1 May 2023 13:21:34.164,1 May 2023 13:24:17.808,163.644
4,1 May 2023 14:54:18.609,1 May 2023 14:57:10.998,172.389
5,2 May 2023 10:05:45.402,2 May 2023 10:09:06.603,201.200
6,2 May 2023 11:39:09.201,2 May 2023 11:42:07.991,178.790
7,2 May 2023 13:12:51.269,2 May 2023 13:15:47.667,176.398
8,2 May 2023 14:45:40.625,2 May 2023 14:47:56.841,136.217
9,3 May 2023 09:57:00.817,3 May 2023 10:00:30.348,209.531
10,3 May 2023 11:30:44.840,3 May 2023 11:33:30.782,165.942
11,3 May 2023 13:04:07.744,3 May 2023 13:07:15.093,187.350
12,3 May 2023 14:37:09.822,3 May 2023 14:39:04.844,115.022
13,4 May 2023 09:48:20.120,4 May 2023 09:51:50.621,210.501
14,4 May 2023 11:22:17.963,4 May 2023 11:24:54.912,156.949
15,4 May 2023 12:55:25.013,4 May 2023 12:58:38.564,193.551
16,4 May 2023 14:28:59.671,4 May 2023 14:30:05.879,66.208
17,5 May 2023 09:39:41.257,5 May 2023 09:43:08.588,207.330
18,5 May 2023 11:13:50.496,5 May 2023 11:16:22.684,152.188
19,5 May 2023 12:46:43.998,5 May 2023 12:49:58.220,194.223
20,6 May 2023 07:59:39.690,6 May 2023 08:01:12.367,92.677
21,6 May 2023 09:31:09.996,6 May 2023 09:34:27.876,197.880
22,6 May 2023 11:05:16.621,6 May 2023 11:07:55.529,158.907
23,6 May 2023 12:38:01.269,6 May 2023 12:41:06.685,185.415
24,7 May 2023 07:49:34.133,7 May 2023 07:52:45.941,191.808
25,7 May 2023 09:22:44.431,7 May 2023 09:25:49.501,185.070
26,7 May 2023 10:56:34.954,7 May 2023 10:59:26.396,171.442
27,7 May 2023 12:29:21.429,7 May 2023 12:31:56.357,154.927
28,8 May 2023 07:40:43.483,8 May 2023 07:44:11.730,208.247
29,8 May 2023 09:14:22.243,8 May 2023 09:17:11.819,169.577
30,8 May 2023 10:47:51.432,8 May 2023 10:50:54.802,183.370
31,8 May 2023 12:20:47.306,8 May 2023 12:22:54.448,127.142
32,9 May 2023 07:32:01.393,9 May 2023 07:35:33.169,211.775
33,9 May 2023 09:05:54.921,9 May 2023 09:08:35.408,160.487
34,9 May 2023 10:39:08.266,9 May 2023 10:42:19.767,191.501
35,9 May 2023 12:12:26.455,9 May 2023 12:13:57.161,90.705
36,10 May 2023 07:23:22.113,10 May 2023 07:26:51.925,209.811
37,10 May 2023 08:57:28.103,10 May 2023 09:00:00.244,152.141
38,10 May 2023 10:30:26.448,10 May 2023 10:33:41.821,195.374
39,11 May 2023 05:43:37.946,11 May 2023 05:44:45.443,67.497
40,11 May 2023 07:14:48.065,11 May 2023 07:18:09.524,201.459
41,11 May 2023 08:48:57.727,11 May 2023 08:51:32.886,155.159
42,11 May 2023 10:21:44.352,11 May 2023 10:24:55.749,191.397
43,12 May 2023 05:33:30.369,12 May 2023 05:36:24.454,174.086
44,12 May 2023 07:06:20.080,12 May 2023 07:09:31.126,191.046
45,12 May 2023 08:40:18.407,12 May 2023 08:43:04.555,166.148
46,12 May 2023 10:13:03.189,12 May 2023 10:15:51.477,168.288
47,13 May 2023 05:24:28.270,13 May 2023 05:27:52.388,204.118
48,13 May 2023 06:57:57.703,13 May 2023 07:00:53.069,175.367
49,13 May 2023 08:31:35.187,13 May 2023 08:34:33.852,178.665
50,13 May 2023 10:04:26.422,13 May 2023 10:06:40.539,134.117
51,14 May 2023 05:15:44.507,14 May 2023 05:19:15.274,210.767
52,14 May 2023 06:49:31.983,14 May 2023 06:52:16.114,164.131
53,14 May 2023 08:22:51.739,14 May 2023 08:26:00.663,188.924
54,14 May 2023 09:55:57.844,14 May 2023 09:57:44.809,106.965
55,15 May 2023 05:07:04.403,15 May 2023 05:10:34.991,210.588
56,15 May 2023 06:41:05.228,15 May 2023 06:43:40.497,155.269
57,15 May 2023 08:14:09.274,15 May 2023 08:17:23.848,194.574
58,15 May 2023 09:47:57.790,15 May 2023 09:48:43.588,45.798
59,16 May 2023 03:27:42.199,16 May 2023 03:28:11.135,28.935
60,16 May 2023 04:58:27.074,16 May 2023 05:01:52.619,205.545
61,16 May 2023 06:32:37.120,16 May 2023 06:35:09.962,152.842
62,16 May 2023 08:05:28.100,16 May 2023 08:08:41.620,193.520

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 May 2023 11:00:48.027,1 May 2023 11:04:19.679,211.653
2,1 May 2023 12:34:42.805,1 May 2023 12:37:22.384,159.578
3,1 May 2023 14:07:54.537,1 May 2023 14:11:06.604,192.067
4,1 May 2023 15:41:17.660,1 May 2023 15:42:41.878,84.218
5,2 May 2023 10:52:08.889,2 May 2023 10:55:38.217,209.328
6,2 May 2023 12:26:15.891,2 May 2023 12:28:47.435,151.544
7,2 May 2023 13:59:12.906,2 May 2023 14:02:28.182,195.276
8,3 May 2023 09:12:19.284,3 May 2023 09:13:34.361,75.077
9,3 May 2023 10:43:35.623,3 May 2023 10:46:56.235,200.612
10,3 May 2023 12:17:44.720,3 May 2023 12:20:20.708,155.988
11,3 May 2023 13:50:30.624,3 May 2023 13:53:40.952,190.328
12,4 May 2023 09:02:12.170,4 May 2023 09:05:12.112,179.942
13,4 May 2023 10:35:08.174,4 May 2023 10:38:17.822,189.648
14,4 May 2023 12:09:04.679,4 May 2023 12:11:52.189,167.510
15,4 May 2023 13:41:49.777,4 May 2023 13:44:35.222,165.445
16,5 May 2023 08:53:14.056,5 May 2023 08:56:39.423,205.366
17,5 May 2023 10:26:46.401,5 May 2023 10:29:39.854,173.452
18,5 May 2023 12:00:21.345,5 May 2023 12:03:21.211,179.866
19,5 May 2023 13:33:13.690,5 May 2023 13:35:26.358,132.668
20,6 May 2023 08:44:30.643,6 May 2023 08:48:01.904,211.261
21,6 May 2023 10:18:19.825,6 May 2023 10:21:03.035,163.210
22,6 May 2023 11:51:37.956,6 May 2023 11:54:47.586,189.630
23,6 May 2023 13:24:46.507,6 May 2023 13:26:29.763,103.255
24,7 May 2023 08:35:50.791,7 May 2023 08:39:21.362,210.571
25,7 May 2023 10:09:53.091,7 May 2023 10:12:27.540,154.449
26,7 May 2023 11:42:55.642,7 May 2023 11:46:10.592,194.949
27,7 May 2023 13:16:49.908,7 May 2023 13:17:25.022,35.114
28,8 May 2023 06:56:23.476,8 May 2023 06:57:03.908,40.432
29,8 May 2023 08:27:14.331,8 May 2023 08:30:38.831,204.500
30,8 May 2023 10:01:24.530,8 May 2023 10:03:57.847,153.318
31,8 May 2023 11:34:14.201,8 May 2023 11:37:27.389,193.188
32,9 May 2023 06:46:31.593,9 May 2023 06:47:00.717,29.124
