"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:20:56.923,1 Jun 2023 10:22:34.817,97.894
2,1 Jun 2023 11:55:05.960,1 Jun 2023 11:57:26.359,140.399
3,1 Jun 2023 13:29:11.847,1 Jun 2023 13:30:17.014,65.167
4,2 Jun 2023 08:53:46.033,2 Jun 2023 08:56:37.943,171.910
5,2 Jun 2023 10:29:23.542,2 Jun 2023 10:30:54.514,90.972
6,2 Jun 2023 12:03:03.410,2 Jun 2023 12:05:42.579,159.169
7,3 Jun 2023 07:29:27.526,3 Jun 2023 07:30:37.512,69.987
8,3 Jun 2023 09:02:30.492,3 Jun 2023 09:04:52.853,142.362
9,3 Jun 2023 10:37:36.776,3 Jun 2023 10:39:28.432,111.655
10,3 Jun 2023 12:11:11.848,3 Jun 2023 12:12:55.882,104.034
11,4 Jun 2023 07:36:08.874,4 Jun 2023 07:39:04.855,175.981
12,4 Jun 2023 09:11:34.476,4 Jun 2023 09:13:10.184,95.708
13,4 Jun 2023 10:45:38.282,4 Jun 2023 10:48:02.989,144.708
14,4 Jun 2023 12:19:57.921,4 Jun 2023 12:20:45.330,47.409
15,5 Jun 2023 07:44:22.740,5 Jun 2023 07:47:13.160,170.420
16,5 Jun 2023 09:19:58.857,5 Jun 2023 09:21:31.630,92.773
17,5 Jun 2023 10:53:36.968,5 Jun 2023 10:56:13.264,156.296
18,6 Jun 2023 06:19:15.511,6 Jun 2023 06:19:34.847,19.336
19,6 Jun 2023 06:19:56.516,6 Jun 2023 06:21:18.109,81.593
20,6 Jun 2023 07:53:10.755,6 Jun 2023 07:55:27.991,137.237
21,6 Jun 2023 09:28:10.672,6 Jun 2023 09:30:09.679,119.007
22,6 Jun 2023 11:01:47.127,6 Jun 2023 11:03:30.461,103.333
23,7 Jun 2023 06:26:40.983,7 Jun 2023 06:29:38.621,177.638
24,7 Jun 2023 08:02:11.968,7 Jun 2023 08:03:45.681,93.713
