"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:20:22.601,1 Jun 2023 10:21:56.222,93.621
2,1 Jun 2023 11:51:56.037,1 Jun 2023 11:54:07.563,131.526
3,1 Jun 2023 13:23:11.661,1 Jun 2023 13:24:28.897,77.236
4,2 Jun 2023 08:15:30.786,2 Jun 2023 08:18:18.708,167.923
5,2 Jun 2023 09:48:00.546,2 Jun 2023 09:49:45.730,105.184
6,2 Jun 2023 11:19:50.373,2 Jun 2023 11:21:55.193,124.820
7,2 Jun 2023 12:50:57.023,2 Jun 2023 12:52:26.562,89.539
8,3 Jun 2023 07:43:23.738,3 Jun 2023 07:46:07.362,163.624
9,3 Jun 2023 09:15:44.511,3 Jun 2023 09:17:35.306,110.795
10,3 Jun 2023 10:47:43.054,3 Jun 2023 10:49:42.100,119.046
11,3 Jun 2023 12:18:44.592,3 Jun 2023 12:20:20.867,96.275
12,4 Jun 2023 07:11:20.869,4 Jun 2023 07:12:23.268,62.399
13,4 Jun 2023 07:12:29.952,4 Jun 2023 07:13:55.383,85.431
14,4 Jun 2023 08:43:17.931,4 Jun 2023 08:45:24.915,126.984
15,4 Jun 2023 10:15:33.619,4 Jun 2023 10:17:28.240,114.621
16,4 Jun 2023 11:46:33.077,4 Jun 2023 11:48:12.523,99.446
17,5 Jun 2023 06:39:44.122,5 Jun 2023 06:40:02.545,18.423
18,5 Jun 2023 06:40:24.380,5 Jun 2023 06:41:42.623,78.243
19,5 Jun 2023 08:11:01.286,5 Jun 2023 08:13:14.534,133.248
20,5 Jun 2023 09:43:24.279,5 Jun 2023 09:45:13.011,108.733
21,5 Jun 2023 11:14:22.755,5 Jun 2023 11:16:02.345,99.591
22,6 Jun 2023 06:08:18.455,6 Jun 2023 06:09:27.897,69.442
23,6 Jun 2023 07:38:46.832,6 Jun 2023 07:41:04.116,137.285
24,6 Jun 2023 09:11:14.997,6 Jun 2023 09:12:52.837,97.841
25,6 Jun 2023 10:42:13.351,6 Jun 2023 10:43:51.396,98.045
26,7 Jun 2023 05:36:19.204,7 Jun 2023 05:37:11.788,52.584
27,7 Jun 2023 07:06:28.602,7 Jun 2023 07:08:53.818,145.216
28,7 Jun 2023 08:39:05.707,7 Jun 2023 08:40:40.895,95.188
