"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:19:51.190,1 Jun 2023 10:22:43.071,171.881
2,1 Jun 2023 11:53:29.549,1 Jun 2023 11:56:40.178,190.629
3,1 Jun 2023 13:26:43.064,1 Jun 2023 13:28:46.905,123.841
4,2 Jun 2023 08:40:38.016,2 Jun 2023 08:44:12.312,214.296
5,2 Jun 2023 10:14:47.813,2 Jun 2023 10:17:30.037,162.224
6,2 Jun 2023 11:48:08.908,2 Jun 2023 11:51:26.756,197.848
7,2 Jun 2023 13:21:58.184,2 Jun 2023 13:23:05.738,67.555
8,3 Jun 2023 07:04:21.645,3 Jun 2023 07:05:00.899,39.254
9,3 Jun 2023 08:35:22.489,3 Jun 2023 08:38:52.184,209.695
10,3 Jun 2023 10:09:42.391,3 Jun 2023 10:12:23.746,161.355
11,3 Jun 2023 11:42:49.365,3 Jun 2023 11:46:06.918,197.552
12,4 Jun 2023 06:57:28.293,4 Jun 2023 07:00:12.539,164.246
13,4 Jun 2023 08:30:16.758,4 Jun 2023 08:33:34.455,197.697
14,4 Jun 2023 10:04:28.945,4 Jun 2023 10:07:19.767,170.822
15,4 Jun 2023 11:37:29.362,4 Jun 2023 11:40:25.730,176.368
16,5 Jun 2023 06:51:37.077,5 Jun 2023 06:55:04.905,207.829
17,5 Jun 2023 08:25:18.306,5 Jun 2023 08:28:18.930,180.625
18,5 Jun 2023 09:59:09.112,5 Jun 2023 10:02:12.971,183.859
19,5 Jun 2023 11:32:14.843,5 Jun 2023 11:34:32.442,137.599
20,6 Jun 2023 06:46:14.808,6 Jun 2023 06:49:50.163,215.355
21,6 Jun 2023 08:20:17.487,6 Jun 2023 08:23:04.886,167.399
22,6 Jun 2023 09:53:48.026,6 Jun 2023 09:57:02.454,194.428
23,6 Jun 2023 11:27:12.268,6 Jun 2023 11:28:56.347,104.079
24,7 Jun 2023 06:40:57.420,7 Jun 2023 06:44:31.433,214.013
25,7 Jun 2023 08:15:13.874,7 Jun 2023 08:17:53.235,159.361
26,7 Jun 2023 09:48:28.151,7 Jun 2023 09:51:47.408,199.257
27,8 Jun 2023 05:04:13.703,8 Jun 2023 05:05:37.517,83.814
28,8 Jun 2023 06:35:46.964,8 Jun 2023 06:39:11.108,204.143
29,8 Jun 2023 08:10:05.424,8 Jun 2023 08:12:50.114,164.690
30,8 Jun 2023 09:43:07.752,8 Jun 2023 09:46:21.413,193.661

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:06:55.700,1 Jun 2023 11:09:38.925,163.225
2,1 Jun 2023 12:39:59.447,1 Jun 2023 12:43:15.258,195.811
3,2 Jun 2023 07:54:21.216,2 Jun 2023 07:57:27.524,186.308
4,2 Jun 2023 09:27:32.553,2 Jun 2023 09:30:46.141,193.587
5,2 Jun 2023 11:01:39.889,2 Jun 2023 11:04:34.362,174.473
6,2 Jun 2023 12:34:40.611,2 Jun 2023 12:37:29.037,168.426
7,3 Jun 2023 07:48:46.034,3 Jun 2023 07:52:17.455,211.420
8,3 Jun 2023 09:22:36.174,3 Jun 2023 09:25:30.935,174.761
9,3 Jun 2023 10:56:19.341,3 Jun 2023 10:59:26.786,187.445
10,3 Jun 2023 12:29:28.518,3 Jun 2023 12:31:40.697,132.178
11,4 Jun 2023 07:43:25.860,4 Jun 2023 07:47:01.373,215.514
12,4 Jun 2023 09:17:32.666,4 Jun 2023 09:20:17.399,164.733
13,4 Jun 2023 10:50:58.402,4 Jun 2023 10:54:14.669,196.267
14,4 Jun 2023 12:24:34.465,4 Jun 2023 12:26:02.600,88.135
