"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:12:25.862,2 Aug 2023 03:13:28.204,62.342
2,2 Aug 2023 04:46:00.048,2 Aug 2023 04:50:51.121,291.073
3,2 Aug 2023 06:23:03.766,2 Aug 2023 06:27:25.835,262.070
4,2 Aug 2023 07:59:39.707,2 Aug 2023 08:04:16.932,277.225
5,2 Aug 2023 09:36:31.169,2 Aug 2023 09:38:55.588,144.419
6,3 Aug 2023 03:51:57.819,3 Aug 2023 03:56:43.501,285.683
7,3 Aug 2023 05:28:39.877,3 Aug 2023 05:33:11.092,271.215
8,3 Aug 2023 07:05:35.880,3 Aug 2023 07:10:07.124,271.244
9,3 Aug 2023 08:41:59.224,3 Aug 2023 08:45:21.819,202.595
10,4 Aug 2023 02:58:15.967,4 Aug 2023 03:02:28.166,252.199
11,4 Aug 2023 04:34:17.600,4 Aug 2023 04:39:01.475,283.874
12,4 Aug 2023 06:11:27.468,4 Aug 2023 06:15:50.748,263.280
13,4 Aug 2023 07:47:47.651,4 Aug 2023 07:52:10.809,263.158
14,5 Aug 2023 02:06:08.019,5 Aug 2023 02:07:49.733,101.713
15,5 Aug 2023 03:40:03.822,5 Aug 2023 03:44:55.216,291.394
16,5 Aug 2023 05:17:11.238,5 Aug 2023 05:21:32.522,261.284
17,5 Aug 2023 06:53:43.220,5 Aug 2023 06:58:20.538,277.318
18,5 Aug 2023 08:30:51.786,5 Aug 2023 08:32:47.729,115.943
19,6 Aug 2023 02:46:00.802,6 Aug 2023 02:50:48.374,287.572
20,6 Aug 2023 04:22:48.193,6 Aug 2023 04:27:16.759,268.566
21,6 Aug 2023 05:59:39.715,6 Aug 2023 06:04:12.614,272.899
22,6 Aug 2023 07:36:06.475,6 Aug 2023 07:39:20.693,194.218
23,7 Aug 2023 01:52:10.582,7 Aug 2023 01:56:35.402,264.820
24,7 Aug 2023 03:28:25.074,7 Aug 2023 03:33:06.003,280.929
25,7 Aug 2023 05:05:32.570,7 Aug 2023 05:09:57.408,264.838
26,7 Aug 2023 06:41:52.121,7 Aug 2023 06:46:06.381,254.260
27,8 Aug 2023 00:59:52.304,8 Aug 2023 01:02:05.096,132.792
28,8 Aug 2023 02:34:08.503,8 Aug 2023 02:38:59.280,290.777
29,8 Aug 2023 04:11:18.395,8 Aug 2023 04:15:39.373,260.978
30,8 Aug 2023 05:47:46.825,8 Aug 2023 05:52:23.092,276.267
31,8 Aug 2023 07:25:18.631,8 Aug 2023 07:26:33.794,75.163

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:58:02.681,2 Aug 2023 04:02:34.102,271.422
2,2 Aug 2023 05:34:24.333,2 Aug 2023 05:39:03.246,278.914
3,2 Aug 2023 07:11:29.929,2 Aug 2023 07:15:56.047,266.119
4,2 Aug 2023 08:47:49.454,2 Aug 2023 08:51:55.129,245.676
5,3 Aug 2023 03:05:21.203,3 Aug 2023 03:08:08.303,167.100
6,3 Aug 2023 04:40:06.189,3 Aug 2023 04:44:56.085,289.897
7,3 Aug 2023 06:17:17.104,3 Aug 2023 06:21:38.168,261.063
8,3 Aug 2023 07:53:43.273,3 Aug 2023 07:58:18.219,274.946
9,4 Aug 2023 03:45:59.288,4 Aug 2023 03:50:49.986,290.697
10,4 Aug 2023 05:22:56.304,4 Aug 2023 05:27:20.956,264.651
11,4 Aug 2023 06:59:39.818,4 Aug 2023 07:04:14.985,275.167
12,4 Aug 2023 08:36:15.516,4 Aug 2023 08:39:07.281,171.765
13,5 Aug 2023 02:52:01.928,5 Aug 2023 02:56:40.312,278.384
14,5 Aug 2023 04:28:32.132,5 Aug 2023 04:33:08.167,276.036
15,5 Aug 2023 06:05:34.612,5 Aug 2023 06:10:02.727,268.115
16,5 Aug 2023 07:41:54.733,5 Aug 2023 07:45:46.228,231.495
17,6 Aug 2023 01:58:44.762,6 Aug 2023 02:02:19.457,214.696
18,6 Aug 2023 03:34:12.144,6 Aug 2023 03:39:00.223,288.079
19,6 Aug 2023 05:11:23.593,6 Aug 2023 05:15:45.136,261.544
20,6 Aug 2023 06:47:46.913,6 Aug 2023 06:52:18.907,271.994
21,7 Aug 2023 02:40:03.454,7 Aug 2023 02:44:54.261,290.807
22,7 Aug 2023 04:17:04.467,7 Aug 2023 04:21:27.327,262.860
23,7 Aug 2023 05:53:43.317,7 Aug 2023 05:58:19.917,276.601
24,7 Aug 2023 07:30:27.137,7 Aug 2023 07:33:04.889,157.752
25,8 Aug 2023 01:46:02.620,8 Aug 2023 01:50:45.925,283.305
26,8 Aug 2023 03:22:40.202,8 Aug 2023 03:27:13.356,273.154
27,8 Aug 2023 04:59:39.088,8 Aug 2023 05:04:09.040,269.953
28,8 Aug 2023 06:36:00.666,8 Aug 2023 06:39:37.079,216.413

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:14:30.184,1 Aug 2023 10:19:01.632,271.448
2,1 Aug 2023 11:50:51.964,1 Aug 2023 11:55:29.277,277.313
3,1 Aug 2023 13:27:58.574,1 Aug 2023 13:32:22.359,263.785
4,1 Aug 2023 15:04:16.833,1 Aug 2023 15:08:27.283,250.450
5,2 Aug 2023 09:21:51.381,2 Aug 2023 09:24:36.948,165.567
6,2 Aug 2023 10:56:34.515,2 Aug 2023 11:01:23.684,289.169
7,2 Aug 2023 12:33:47.253,2 Aug 2023 12:38:04.993,257.740
8,2 Aug 2023 14:10:12.633,2 Aug 2023 14:14:47.913,275.280
9,2 Aug 2023 15:47:56.656,2 Aug 2023 15:48:49.171,52.514
10,3 Aug 2023 10:02:28.605,3 Aug 2023 10:07:19.109,290.504
11,3 Aug 2023 11:39:26.807,3 Aug 2023 11:43:48.642,261.835
12,3 Aug 2023 13:16:10.833,3 Aug 2023 13:20:44.451,273.618
13,3 Aug 2023 14:52:42.647,3 Aug 2023 14:55:40.645,177.998
14,4 Aug 2023 09:08:32.459,4 Aug 2023 09:13:10.800,278.341
15,4 Aug 2023 10:45:02.882,4 Aug 2023 10:49:37.139,274.257
16,4 Aug 2023 12:22:06.289,4 Aug 2023 12:26:32.210,265.921
17,4 Aug 2023 13:58:24.865,4 Aug 2023 14:02:20.991,236.126
18,5 Aug 2023 08:15:18.047,5 Aug 2023 08:18:51.050,213.003
19,5 Aug 2023 09:50:43.544,5 Aug 2023 09:55:30.755,287.210
20,5 Aug 2023 11:27:56.836,5 Aug 2023 11:32:15.093,258.257
21,5 Aug 2023 13:04:19.215,5 Aug 2023 13:08:52.119,272.904
22,6 Aug 2023 08:56:35.807,6 Aug 2023 09:01:26.340,290.533
23,6 Aug 2023 10:33:38.025,6 Aug 2023 10:37:58.040,260.015
24,6 Aug 2023 12:10:17.264,6 Aug 2023 12:14:52.368,275.104
25,6 Aug 2023 13:46:56.209,6 Aug 2023 13:49:40.412,164.202
26,7 Aug 2023 08:02:36.198,7 Aug 2023 08:07:19.385,283.187
27,7 Aug 2023 09:39:14.081,7 Aug 2023 09:43:45.276,271.196
28,7 Aug 2023 11:16:13.781,7 Aug 2023 11:20:41.786,268.005
29,7 Aug 2023 12:52:33.478,7 Aug 2023 12:56:16.314,222.836
30,8 Aug 2023 07:09:04.172,8 Aug 2023 07:13:03.223,239.051
31,8 Aug 2023 08:44:53.200,8 Aug 2023 08:49:37.929,284.729

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:02:27.306,1 Aug 2023 11:07:18.020,290.714
2,1 Aug 2023 12:39:32.456,1 Aug 2023 12:43:51.532,259.076
3,1 Aug 2023 14:16:08.422,1 Aug 2023 14:20:44.547,276.125
4,1 Aug 2023 15:52:54.314,1 Aug 2023 15:55:26.485,152.171
5,2 Aug 2023 10:08:26.163,2 Aug 2023 10:13:11.836,285.673
6,2 Aug 2023 11:45:08.877,2 Aug 2023 11:49:37.887,269.010
7,2 Aug 2023 13:22:05.619,2 Aug 2023 13:26:35.005,269.386
