"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:30:25.757,1 Aug 2023 10:34:25.723,239.966
2,2 Aug 2023 03:32:51.818,2 Aug 2023 03:39:23.143,391.324
3,2 Aug 2023 05:10:59.483,2 Aug 2023 05:18:14.218,434.735
4,2 Aug 2023 06:50:13.887,2 Aug 2023 06:57:14.741,420.854
5,2 Aug 2023 08:29:03.239,2 Aug 2023 08:35:59.669,416.430
6,2 Aug 2023 10:08:28.304,2 Aug 2023 10:12:23.464,235.159
7,3 Aug 2023 03:10:50.620,3 Aug 2023 03:17:24.033,393.413
8,3 Aug 2023 04:49:00.146,3 Aug 2023 04:56:14.724,434.578
9,3 Aug 2023 06:28:14.650,3 Aug 2023 06:35:15.546,420.897
10,3 Aug 2023 08:07:03.670,3 Aug 2023 08:13:59.459,415.789
11,3 Aug 2023 09:46:30.979,3 Aug 2023 09:50:21.122,230.142
12,4 Aug 2023 02:48:49.484,4 Aug 2023 02:55:24.904,395.420
13,4 Aug 2023 04:27:00.820,4 Aug 2023 04:34:15.233,434.414
14,4 Aug 2023 06:06:15.405,4 Aug 2023 06:13:16.351,420.946
15,4 Aug 2023 07:45:04.106,4 Aug 2023 07:51:59.217,415.111
16,4 Aug 2023 09:24:33.789,4 Aug 2023 09:28:18.724,224.935
17,5 Aug 2023 02:26:48.412,5 Aug 2023 02:33:25.753,397.341
18,5 Aug 2023 04:05:01.508,5 Aug 2023 04:12:15.743,434.236
19,5 Aug 2023 05:44:16.152,5 Aug 2023 05:51:17.152,421.000
20,5 Aug 2023 07:23:04.543,5 Aug 2023 07:29:58.942,414.400
21,5 Aug 2023 09:02:36.756,5 Aug 2023 09:06:16.196,219.439
22,6 Aug 2023 02:04:47.398,6 Aug 2023 02:11:26.586,399.188
23,6 Aug 2023 03:43:02.213,6 Aug 2023 03:50:16.263,434.050
24,6 Aug 2023 05:22:16.895,6 Aug 2023 05:29:17.947,421.053
25,6 Aug 2023 07:01:04.983,6 Aug 2023 07:07:58.632,413.650
26,6 Aug 2023 08:40:39.894,6 Aug 2023 08:44:13.521,213.628
27,7 Aug 2023 01:42:46.442,7 Aug 2023 01:49:27.401,400.958
28,7 Aug 2023 03:21:02.926,7 Aug 2023 03:28:16.781,433.855
29,7 Aug 2023 05:00:17.628,7 Aug 2023 05:07:18.743,421.115
30,7 Aug 2023 06:39:05.426,7 Aug 2023 06:45:58.288,412.862
31,7 Aug 2023 08:18:43.229,7 Aug 2023 08:22:10.693,207.464
32,8 Aug 2023 01:20:45.543,8 Aug 2023 01:27:28.197,402.654
33,8 Aug 2023 02:59:03.653,8 Aug 2023 03:06:17.306,433.654
34,8 Aug 2023 04:38:18.355,8 Aug 2023 04:45:19.535,421.180
35,8 Aug 2023 06:17:05.877,8 Aug 2023 06:23:57.905,412.029
36,8 Aug 2023 07:56:46.785,8 Aug 2023 08:00:07.691,200.906

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 02:46:07.326,2 Aug 2023 02:49:15.749,188.423
2,2 Aug 2023 04:21:40.926,2 Aug 2023 04:28:51.971,431.046
3,2 Aug 2023 06:00:36.170,2 Aug 2023 06:07:41.424,425.253
4,2 Aug 2023 07:39:42.280,2 Aug 2023 07:46:45.680,423.399
5,2 Aug 2023 09:18:29.066,2 Aug 2023 09:24:22.333,353.266
6,3 Aug 2023 02:24:03.520,3 Aug 2023 02:27:18.764,195.245
7,3 Aug 2023 03:59:41.006,3 Aug 2023 04:06:52.452,431.446
8,3 Aug 2023 05:38:37.079,3 Aug 2023 05:45:42.120,425.040
9,3 Aug 2023 07:17:42.773,3 Aug 2023 07:24:46.214,423.441
10,3 Aug 2023 08:56:29.867,3 Aug 2023 09:02:20.204,350.338
11,4 Aug 2023 02:01:59.974,4 Aug 2023 02:05:21.701,201.727
12,4 Aug 2023 03:37:41.111,4 Aug 2023 03:44:52.933,431.822
13,4 Aug 2023 05:16:37.986,4 Aug 2023 05:23:42.822,424.836
14,4 Aug 2023 06:55:43.261,4 Aug 2023 07:02:46.737,423.476
15,4 Aug 2023 08:34:30.684,4 Aug 2023 08:40:18.356,347.672
16,5 Aug 2023 01:39:56.640,5 Aug 2023 01:43:24.485,207.845
17,5 Aug 2023 03:15:41.248,5 Aug 2023 03:22:53.405,432.158
18,5 Aug 2023 04:54:38.895,5 Aug 2023 05:01:43.528,424.633
19,5 Aug 2023 06:33:43.748,5 Aug 2023 06:40:47.244,423.496
20,5 Aug 2023 08:12:31.523,5 Aug 2023 08:18:16.414,344.891
21,6 Aug 2023 01:17:53.188,6 Aug 2023 01:21:27.133,213.945
22,6 Aug 2023 02:53:41.411,6 Aug 2023 03:00:53.878,432.466
23,6 Aug 2023 04:32:39.806,6 Aug 2023 04:39:44.237,424.431
24,6 Aug 2023 06:11:44.226,6 Aug 2023 06:18:47.734,423.508
25,6 Aug 2023 07:50:32.382,6 Aug 2023 07:56:14.369,341.987
26,7 Aug 2023 00:55:49.956,7 Aug 2023 00:59:29.656,219.700
27,7 Aug 2023 02:31:41.603,7 Aug 2023 02:38:54.345,432.742
28,7 Aug 2023 04:10:40.716,7 Aug 2023 04:17:44.950,424.235
29,7 Aug 2023 05:49:44.703,7 Aug 2023 05:56:48.212,423.509
30,7 Aug 2023 07:28:33.259,7 Aug 2023 07:34:12.227,338.968
31,8 Aug 2023 00:33:46.915,8 Aug 2023 00:37:32.067,225.152
32,8 Aug 2023 02:09:41.820,8 Aug 2023 02:16:54.814,432.994
33,8 Aug 2023 03:48:41.624,8 Aug 2023 03:55:45.670,424.046
