"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:50:13.103,2 Aug 2023 03:53:35.418,202.315
2,2 Aug 2023 05:21:26.338,2 Aug 2023 05:25:13.992,227.654
3,2 Aug 2023 06:53:45.922,2 Aug 2023 06:57:11.104,205.183
4,2 Aug 2023 08:25:12.292,2 Aug 2023 08:28:49.320,217.028
5,3 Aug 2023 03:18:18.200,3 Aug 2023 03:21:21.861,183.661
6,3 Aug 2023 04:49:13.504,3 Aug 2023 04:53:04.213,230.709
7,3 Aug 2023 06:21:34.916,3 Aug 2023 06:24:58.464,203.548
8,3 Aug 2023 07:53:02.771,3 Aug 2023 07:56:43.240,220.469
9,4 Aug 2023 02:46:41.622,4 Aug 2023 02:49:07.024,145.402
10,4 Aug 2023 04:17:01.129,4 Aug 2023 04:20:54.529,233.400
11,4 Aug 2023 05:49:23.638,4 Aug 2023 05:52:45.871,202.233
12,4 Aug 2023 07:20:53.329,4 Aug 2023 07:24:36.031,222.702
13,5 Aug 2023 02:15:05.385,5 Aug 2023 02:16:50.624,105.238
14,5 Aug 2023 03:44:49.253,5 Aug 2023 03:48:44.897,235.643
15,5 Aug 2023 05:17:12.092,5 Aug 2023 05:20:33.268,201.176
16,5 Aug 2023 06:48:44.089,5 Aug 2023 06:52:28.073,223.984
17,6 Aug 2023 01:43:09.318,6 Aug 2023 01:44:32.873,83.555
18,6 Aug 2023 03:12:37.916,6 Aug 2023 03:16:35.288,237.373
19,6 Aug 2023 04:45:00.292,6 Aug 2023 04:48:20.693,200.401
20,6 Aug 2023 06:16:35.023,6 Aug 2023 06:20:19.336,224.313
21,6 Aug 2023 07:48:55.945,6 Aug 2023 07:50:01.970,66.024
22,7 Aug 2023 01:11:16.557,7 Aug 2023 01:12:12.243,55.687
23,7 Aug 2023 02:40:27.179,7 Aug 2023 02:44:25.665,238.486
24,7 Aug 2023 04:12:48.263,7 Aug 2023 04:16:08.196,199.933
25,7 Aug 2023 05:44:26.099,7 Aug 2023 05:48:09.786,223.686
26,7 Aug 2023 07:16:31.523,7 Aug 2023 07:18:03.043,91.521
27,8 Aug 2023 02:08:17.101,8 Aug 2023 02:12:15.998,238.897
28,8 Aug 2023 03:40:36.037,8 Aug 2023 03:43:55.826,199.789
29,8 Aug 2023 05:12:16.602,8 Aug 2023 05:15:59.525,222.923
30,8 Aug 2023 06:44:08.534,8 Aug 2023 06:46:00.610,112.075

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:35:31.866,2 Aug 2023 04:39:30.886,239.020
2,2 Aug 2023 06:07:43.647,2 Aug 2023 06:11:05.458,201.811
3,2 Aug 2023 07:39:31.924,2 Aug 2023 07:43:12.448,220.524
4,2 Aug 2023 09:11:08.168,2 Aug 2023 09:13:28.940,140.771
5,3 Aug 2023 04:03:22.419,3 Aug 2023 04:07:20.794,238.375
6,3 Aug 2023 05:35:29.498,3 Aug 2023 05:38:53.798,204.300
7,3 Aug 2023 07:07:22.286,3 Aug 2023 07:11:01.623,219.336
8,3 Aug 2023 08:38:54.715,3 Aug 2023 08:41:24.889,150.174
9,4 Aug 2023 03:31:13.953,4 Aug 2023 03:35:10.510,236.557
10,4 Aug 2023 05:03:15.435,4 Aug 2023 05:06:42.406,206.971
