"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:12:30.799,2 Aug 2023 04:13:18.980,48.181
2,2 Aug 2023 05:45:39.895,2 Aug 2023 05:46:32.887,52.991
3,2 Aug 2023 07:19:06.187,2 Aug 2023 07:20:10.983,64.796
4,2 Aug 2023 08:51:50.148,2 Aug 2023 08:52:41.231,51.083
5,3 Aug 2023 04:05:50.711,3 Aug 2023 04:06:33.551,42.840
6,3 Aug 2023 04:06:56.605,3 Aug 2023 04:08:03.976,67.371
7,3 Aug 2023 05:40:27.972,3 Aug 2023 05:40:50.099,22.127
8,3 Aug 2023 05:40:59.666,3 Aug 2023 05:41:16.581,16.914
9,3 Aug 2023 07:13:43.526,3 Aug 2023 07:15:19.116,95.590
10,4 Aug 2023 04:00:30.582,4 Aug 2023 04:02:43.275,132.693
11,4 Aug 2023 05:35:14.672,4 Aug 2023 05:35:34.936,20.264
12,4 Aug 2023 05:35:45.010,4 Aug 2023 05:36:03.121,18.111
13,4 Aug 2023 07:08:13.433,4 Aug 2023 07:10:04.198,110.764
14,5 Aug 2023 03:55:34.845,5 Aug 2023 03:55:51.871,17.026
15,5 Aug 2023 03:55:54.066,5 Aug 2023 03:57:25.646,91.581
16,5 Aug 2023 05:29:59.221,5 Aug 2023 05:30:52.802,53.581
17,5 Aug 2023 07:02:43.254,5 Aug 2023 07:03:39.062,55.808
18,6 Aug 2023 03:51:11.323,6 Aug 2023 03:52:10.779,59.456
19,6 Aug 2023 05:24:43.641,6 Aug 2023 05:25:44.720,61.080
20,6 Aug 2023 06:57:22.106,6 Aug 2023 06:58:28.595,66.489
21,7 Aug 2023 02:11:30.188,7 Aug 2023 02:12:13.523,43.335
22,7 Aug 2023 02:12:45.250,7 Aug 2023 02:13:43.870,58.620
23,7 Aug 2023 03:46:02.821,7 Aug 2023 03:46:29.385,26.565
24,7 Aug 2023 03:46:34.826,7 Aug 2023 03:46:53.134,18.308
25,7 Aug 2023 05:19:25.804,7 Aug 2023 05:20:30.877,65.073
26,7 Aug 2023 06:52:34.545,7 Aug 2023 06:52:55.160,20.615
27,8 Aug 2023 02:06:06.827,8 Aug 2023 02:08:14.356,127.530
28,8 Aug 2023 03:40:50.227,8 Aug 2023 03:41:10.770,20.542
29,8 Aug 2023 03:41:21.197,8 Aug 2023 03:41:38.050,16.852
30,8 Aug 2023 05:14:05.730,8 Aug 2023 05:15:41.249,95.519

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
