"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:32:07.682,1 Aug 2023 10:37:09.609,301.926
2,2 Aug 2023 03:01:08.094,2 Aug 2023 03:07:12.637,364.543
3,2 Aug 2023 04:44:49.455,2 Aug 2023 04:53:12.238,502.784
4,2 Aug 2023 06:30:48.461,2 Aug 2023 06:38:59.615,491.154
5,2 Aug 2023 08:16:36.752,2 Aug 2023 08:24:46.007,489.256
6,2 Aug 2023 10:02:36.606,2 Aug 2023 10:08:04.764,328.158
7,3 Aug 2023 02:32:29.301,3 Aug 2023 02:37:42.564,313.264
8,3 Aug 2023 04:15:29.722,3 Aug 2023 04:23:51.484,501.762
9,3 Aug 2023 06:01:24.766,3 Aug 2023 06:09:36.760,491.994
10,3 Aug 2023 07:47:16.189,3 Aug 2023 07:55:27.170,490.981
11,3 Aug 2023 09:33:08.290,3 Aug 2023 09:38:56.717,348.427
12,4 Aug 2023 02:03:53.680,4 Aug 2023 02:08:08.907,255.228
13,4 Aug 2023 03:46:10.511,4 Aug 2023 03:54:30.704,500.193
14,4 Aug 2023 05:32:00.953,4 Aug 2023 05:40:14.015,493.062
15,4 Aug 2023 07:17:55.523,4 Aug 2023 07:26:07.266,491.743
16,4 Aug 2023 09:03:41.954,4 Aug 2023 09:09:48.741,366.787
17,5 Aug 2023 01:35:02.407,5 Aug 2023 01:38:29.457,207.050
18,5 Aug 2023 03:16:52.623,5 Aug 2023 03:25:09.830,497.207
19,5 Aug 2023 05:02:37.097,5 Aug 2023 05:10:51.429,494.331
20,5 Aug 2023 06:48:34.695,5 Aug 2023 06:56:46.437,491.741
21,5 Aug 2023 08:34:16.927,5 Aug 2023 08:40:42.094,385.167
22,6 Aug 2023 01:06:16.567,6 Aug 2023 01:08:41.515,144.948
23,6 Aug 2023 02:47:34.706,6 Aug 2023 02:55:48.776,494.070
24,6 Aug 2023 04:33:13.105,6 Aug 2023 04:41:29.041,495.935
25,6 Aug 2023 06:19:13.646,6 Aug 2023 06:27:25.404,491.758
26,6 Aug 2023 08:04:53.056,6 Aug 2023 08:11:40.276,407.220
27,7 Aug 2023 02:18:18.084,7 Aug 2023 02:26:27.447,489.363
28,7 Aug 2023 04:03:49.215,7 Aug 2023 04:12:06.877,497.663
29,7 Aug 2023 05:49:52.335,7 Aug 2023 05:58:04.072,491.737
30,7 Aug 2023 07:35:30.117,7 Aug 2023 07:42:38.866,428.749
31,8 Aug 2023 01:49:03.041,8 Aug 2023 01:57:05.742,482.700
32,8 Aug 2023 03:34:25.559,8 Aug 2023 03:42:44.952,499.393
33,8 Aug 2023 05:20:30.725,8 Aug 2023 05:28:42.281,491.555
34,8 Aug 2023 07:06:07.907,8 Aug 2023 07:13:33.307,445.400

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:52:20.440,2 Aug 2023 04:00:22.894,482.455
2,2 Aug 2023 05:37:42.663,2 Aug 2023 05:46:02.111,499.448
3,2 Aug 2023 07:23:47.880,2 Aug 2023 07:31:59.431,491.551
4,2 Aug 2023 09:09:25.058,2 Aug 2023 09:16:50.933,445.875
5,3 Aug 2023 03:23:07.044,3 Aug 2023 03:31:00.666,473.622
6,3 Aug 2023 05:08:19.365,3 Aug 2023 05:16:40.436,501.070
7,3 Aug 2023 06:54:25.938,3 Aug 2023 07:02:37.136,491.198
8,3 Aug 2023 08:40:03.431,3 Aug 2023 08:47:42.140,458.709
9,4 Aug 2023 02:53:55.991,4 Aug 2023 03:01:37.777,461.786
10,4 Aug 2023 04:38:56.534,4 Aug 2023 04:47:19.000,502.466
11,4 Aug 2023 06:25:03.655,4 Aug 2023 06:33:14.467,490.812
12,4 Aug 2023 08:10:42.222,4 Aug 2023 08:18:30.843,468.621
13,4 Aug 2023 09:58:11.591,4 Aug 2023 10:00:25.233,133.642
14,5 Aug 2023 02:24:47.740,5 Aug 2023 02:32:14.038,446.297
15,5 Aug 2023 04:09:34.281,5 Aug 2023 04:17:57.776,503.495
16,5 Aug 2023 05:55:41.037,5 Aug 2023 06:03:51.528,490.490
17,5 Aug 2023 07:41:21.325,5 Aug 2023 07:49:17.457,476.132
18,5 Aug 2023 09:28:09.367,5 Aug 2023 09:31:45.943,216.577
19,6 Aug 2023 01:55:43.007,6 Aug 2023 02:02:49.211,426.204
20,6 Aug 2023 03:40:12.725,6 Aug 2023 03:48:36.736,504.012
21,6 Aug 2023 05:26:18.100,6 Aug 2023 05:34:28.408,490.308
22,6 Aug 2023 07:12:00.639,6 Aug 2023 07:20:02.601,481.962
23,6 Aug 2023 08:58:26.303,6 Aug 2023 09:02:52.145,265.842
24,7 Aug 2023 01:26:43.035,7 Aug 2023 01:33:23.274,400.239
25,7 Aug 2023 03:10:51.993,7 Aug 2023 03:19:15.843,503.850
26,7 Aug 2023 04:56:54.857,7 Aug 2023 05:05:05.392,490.535
27,7 Aug 2023 06:42:40.075,7 Aug 2023 06:50:46.317,486.242
28,7 Aug 2023 08:28:50.883,7 Aug 2023 08:33:51.834,300.951
29,8 Aug 2023 00:57:49.849,8 Aug 2023 01:03:55.701,365.853
30,8 Aug 2023 02:41:32.213,8 Aug 2023 02:49:55.048,502.835
31,8 Aug 2023 04:27:31.363,8 Aug 2023 04:35:42.493,491.130
32,8 Aug 2023 06:13:19.551,8 Aug 2023 06:21:28.736,489.184
33,8 Aug 2023 07:59:19.702,8 Aug 2023 08:04:47.107,327.405

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:14:14.064,1 Aug 2023 10:22:22.825,488.760
2,1 Aug 2023 11:59:44.393,1 Aug 2023 12:08:01.266,496.873
3,1 Aug 2023 13:45:48.403,1 Aug 2023 13:53:59.157,490.754
4,1 Aug 2023 15:31:24.741,1 Aug 2023 15:38:39.796,435.055
5,2 Aug 2023 09:45:00.156,2 Aug 2023 09:53:02.058,481.902
6,2 Aug 2023 11:30:21.613,2 Aug 2023 11:38:40.328,498.715
7,2 Aug 2023 13:16:27.664,2 Aug 2023 13:24:38.047,490.383
8,2 Aug 2023 15:02:03.738,2 Aug 2023 15:09:34.082,450.345
9,3 Aug 2023 09:15:47.981,3 Aug 2023 09:23:40.758,472.777
10,3 Aug 2023 11:00:59.203,3 Aug 2023 11:09:19.644,500.442
11,3 Aug 2023 12:47:06.583,3 Aug 2023 12:55:16.474,489.891
12,3 Aug 2023 14:32:43.259,3 Aug 2023 14:40:25.439,462.180
13,4 Aug 2023 08:46:38.215,4 Aug 2023 08:54:18.775,460.560
14,4 Aug 2023 10:31:37.275,4 Aug 2023 10:39:59.201,501.926
15,4 Aug 2023 12:17:45.148,4 Aug 2023 12:25:54.555,489.407
16,4 Aug 2023 14:03:23.161,4 Aug 2023 14:11:14.413,471.252
17,4 Aug 2023 15:50:35.817,4 Aug 2023 15:53:21.521,165.704
18,5 Aug 2023 08:17:31.355,5 Aug 2023 08:24:55.914,444.558
19,5 Aug 2023 10:02:15.956,5 Aug 2023 10:10:38.981,503.025
20,5 Aug 2023 11:48:23.365,5 Aug 2023 11:56:32.387,489.022
21,5 Aug 2023 13:34:03.354,5 Aug 2023 13:42:01.430,478.076
22,5 Aug 2023 15:20:42.034,5 Aug 2023 15:24:37.087,235.054
23,6 Aug 2023 07:48:28.161,6 Aug 2023 07:55:31.919,423.757
24,6 Aug 2023 09:32:55.362,6 Aug 2023 09:41:18.954,503.591
25,6 Aug 2023 11:19:01.248,6 Aug 2023 11:27:10.083,488.834
26,6 Aug 2023 13:04:43.728,6 Aug 2023 13:12:47.072,483.344
27,6 Aug 2023 14:51:02.997,6 Aug 2023 14:55:41.769,278.772
28,7 Aug 2023 07:19:30.002,7 Aug 2023 07:26:06.757,396.755
29,7 Aug 2023 09:03:35.619,7 Aug 2023 09:11:59.066,503.447
30,7 Aug 2023 10:49:38.820,7 Aug 2023 10:57:48.040,489.220
31,7 Aug 2023 12:35:24.202,7 Aug 2023 12:43:31.292,487.090
32,7 Aug 2023 14:21:30.125,7 Aug 2023 14:26:41.049,310.924
33,8 Aug 2023 06:50:39.065,8 Aug 2023 06:56:39.897,360.833
