"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:46:12.542,2 Aug 2023 04:50:38.372,265.830
2,2 Aug 2023 06:23:21.749,2 Aug 2023 06:27:10.940,229.191
3,2 Aug 2023 07:59:53.604,2 Aug 2023 08:04:04.551,250.947
4,2 Aug 2023 09:36:56.132,2 Aug 2023 09:38:38.208,102.076
5,3 Aug 2023 03:52:10.451,3 Aug 2023 03:56:31.087,260.635
6,3 Aug 2023 05:28:55.380,3 Aug 2023 05:32:55.794,240.413
7,3 Aug 2023 07:05:50.010,3 Aug 2023 07:09:54.587,244.578
8,3 Aug 2023 08:42:12.335,3 Aug 2023 08:45:08.201,175.866
9,4 Aug 2023 02:58:35.306,4 Aug 2023 03:02:14.327,219.021
10,4 Aug 2023 04:34:30.847,4 Aug 2023 04:38:47.163,256.317
11,4 Aug 2023 06:11:42.573,4 Aug 2023 06:15:37.387,234.814
12,4 Aug 2023 07:48:00.083,4 Aug 2023 07:51:54.942,234.859
13,5 Aug 2023 02:06:37.059,5 Aug 2023 02:07:22.447,45.388
14,5 Aug 2023 03:40:16.196,5 Aug 2023 03:44:42.234,266.038
15,5 Aug 2023 05:17:28.960,5 Aug 2023 05:21:17.898,228.938
16,5 Aug 2023 06:53:56.661,5 Aug 2023 06:58:08.004,251.343
17,5 Aug 2023 08:31:23.784,5 Aug 2023 08:32:25.345,61.561
18,6 Aug 2023 02:46:13.186,6 Aug 2023 02:50:35.994,262.808
19,6 Aug 2023 04:23:04.523,6 Aug 2023 04:27:01.415,236.892
20,6 Aug 2023 05:59:53.912,6 Aug 2023 06:04:00.202,246.290
21,6 Aug 2023 07:36:20.155,6 Aug 2023 07:39:05.907,165.751
22,7 Aug 2023 01:52:26.278,7 Aug 2023 01:56:22.136,235.858
23,7 Aug 2023 03:28:38.622,7 Aug 2023 03:32:51.390,252.768
24,7 Aug 2023 05:05:47.482,7 Aug 2023 05:09:44.342,236.859
25,7 Aug 2023 06:42:04.485,7 Aug 2023 06:45:47.277,222.793
26,8 Aug 2023 01:00:18.763,8 Aug 2023 01:01:45.381,86.618
27,8 Aug 2023 02:34:20.885,8 Aug 2023 02:38:46.029,265.145
28,8 Aug 2023 04:11:35.390,8 Aug 2023 04:15:25.003,229.613
29,8 Aug 2023 05:47:59.882,8 Aug 2023 05:52:10.252,250.370

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:58:17.095,2 Aug 2023 04:02:20.974,243.879
2,2 Aug 2023 05:34:38.130,2 Aug 2023 05:38:48.441,250.311
3,2 Aug 2023 07:11:44.676,2 Aug 2023 07:15:42.969,238.293
4,2 Aug 2023 08:48:01.838,2 Aug 2023 08:51:35.164,213.326
5,3 Aug 2023 03:06:00.651,3 Aug 2023 03:07:49.763,109.113
