"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:31:08.851,1 Aug 2023 10:32:31.736,82.885
2,2 Aug 2023 03:11:29.458,2 Aug 2023 03:14:17.809,168.352
3,2 Aug 2023 04:45:32.891,2 Aug 2023 04:51:18.657,345.766
4,2 Aug 2023 06:22:29.756,2 Aug 2023 06:27:56.100,326.344
5,2 Aug 2023 07:59:10.604,2 Aug 2023 08:04:43.944,333.340
6,2 Aug 2023 09:35:53.774,2 Aug 2023 09:39:28.394,214.620
7,3 Aug 2023 03:51:30.505,3 Aug 2023 03:57:10.575,340.070
8,3 Aug 2023 05:28:09.049,3 Aug 2023 05:33:41.676,332.627
9,3 Aug 2023 07:05:03.936,3 Aug 2023 07:10:34.357,330.421
10,3 Aug 2023 08:41:31.142,3 Aug 2023 08:46:06.402,275.260
11,4 Aug 2023 02:57:42.026,4 Aug 2023 03:02:57.378,315.352
12,4 Aug 2023 04:33:49.434,4 Aug 2023 04:39:30.958,341.525
13,4 Aug 2023 06:10:53.365,4 Aug 2023 06:16:19.105,325.741
14,4 Aug 2023 07:47:20.566,4 Aug 2023 07:52:41.874,321.308
15,5 Aug 2023 02:04:54.746,5 Aug 2023 02:08:31.053,216.307
16,5 Aug 2023 03:39:36.829,5 Aug 2023 03:45:23.059,346.230
17,5 Aug 2023 05:16:36.930,5 Aug 2023 05:22:02.555,325.625
18,5 Aug 2023 06:53:14.571,5 Aug 2023 06:58:47.748,333.177
19,5 Aug 2023 08:30:05.290,5 Aug 2023 08:33:24.575,199.285
20,6 Aug 2023 02:45:33.214,6 Aug 2023 02:51:15.401,342.187
21,6 Aug 2023 04:22:16.565,6 Aug 2023 04:27:47.388,330.823
22,6 Aug 2023 05:59:08.468,6 Aug 2023 06:04:39.676,331.209
23,6 Aug 2023 07:35:37.628,6 Aug 2023 07:39:57.346,259.718
24,7 Aug 2023 01:51:39.726,7 Aug 2023 01:57:03.944,324.219
25,7 Aug 2023 03:27:56.301,7 Aug 2023 03:33:35.838,339.537
26,7 Aug 2023 05:04:58.976,7 Aug 2023 05:10:25.716,326.739
27,7 Aug 2023 06:41:25.125,7 Aug 2023 06:46:40.205,315.080
28,8 Aug 2023 00:58:24.913,8 Aug 2023 01:02:41.936,257.023
29,8 Aug 2023 02:33:41.486,8 Aug 2023 02:39:27.475,345.989
30,8 Aug 2023 04:10:43.891,8 Aug 2023 04:16:09.082,325.191
31,8 Aug 2023 05:47:18.539,8 Aug 2023 05:52:50.735,332.196
32,8 Aug 2023 07:24:19.557,8 Aug 2023 07:27:18.345,178.787

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:57:33.188,2 Aug 2023 04:03:02.130,328.941
2,2 Aug 2023 05:33:55.220,2 Aug 2023 05:39:33.295,338.075
3,2 Aug 2023 07:10:56.668,2 Aug 2023 07:16:24.185,327.517
4,2 Aug 2023 08:47:22.429,2 Aug 2023 08:52:31.971,309.542
5,3 Aug 2023 03:04:08.057,3 Aug 2023 03:08:42.480,274.423
6,3 Aug 2023 04:39:39.063,3 Aug 2023 04:45:24.537,345.474
7,3 Aug 2023 06:16:42.538,3 Aug 2023 06:22:07.601,325.063
8,3 Aug 2023 07:53:15.288,3 Aug 2023 07:58:46.242,330.954
9,3 Aug 2023 09:30:26.060,3 Aug 2023 09:33:05.979,159.918
10,4 Aug 2023 02:12:02.833,4 Aug 2023 02:13:54.713,111.880
11,4 Aug 2023 03:45:32.259,4 Aug 2023 03:51:17.146,344.887
12,4 Aug 2023 05:22:23.282,4 Aug 2023 05:27:51.477,328.195
13,4 Aug 2023 06:59:09.748,4 Aug 2023 07:04:41.985,332.238
14,4 Aug 2023 08:35:44.197,4 Aug 2023 08:39:41.544,237.347
15,5 Aug 2023 02:51:33.556,5 Aug 2023 02:57:07.813,334.257
16,5 Aug 2023 04:28:02.578,5 Aug 2023 04:33:38.480,335.902
17,5 Aug 2023 06:05:01.812,5 Aug 2023 06:10:30.469,328.657
18,5 Aug 2023 07:41:27.523,5 Aug 2023 07:46:26.845,299.322
19,6 Aug 2023 01:57:57.440,6 Aug 2023 02:02:50.912,293.472
20,6 Aug 2023 03:33:44.742,6 Aug 2023 03:39:29.063,344.321
21,6 Aug 2023 05:10:49.054,6 Aug 2023 05:16:14.155,325.102
22,6 Aug 2023 06:47:19.361,6 Aug 2023 06:52:47.692,328.331
23,6 Aug 2023 08:24:51.635,6 Aug 2023 08:26:52.937,121.302
24,7 Aug 2023 01:05:45.664,7 Aug 2023 01:08:13.017,147.353
25,7 Aug 2023 02:39:36.503,7 Aug 2023 02:45:21.619,345.116
26,7 Aug 2023 04:16:30.711,7 Aug 2023 04:21:57.717,327.006
27,7 Aug 2023 05:53:13.851,7 Aug 2023 05:58:46.900,333.049
28,7 Aug 2023 07:29:52.932,7 Aug 2023 07:33:36.939,224.007
29,8 Aug 2023 01:45:34.880,8 Aug 2023 01:51:13.111,338.231
30,8 Aug 2023 03:22:09.920,8 Aug 2023 03:27:43.857,333.937
31,8 Aug 2023 04:59:06.704,8 Aug 2023 05:04:36.451,329.747
32,8 Aug 2023 06:35:33.038,8 Aug 2023 06:40:18.601,285.563

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:14:00.678,1 Aug 2023 10:19:29.606,328.928
2,1 Aug 2023 11:50:22.729,1 Aug 2023 11:55:59.661,336.932
3,1 Aug 2023 13:27:25.242,1 Aug 2023 13:32:50.729,325.487
4,1 Aug 2023 15:03:49.839,1 Aug 2023 15:09:02.289,312.449
5,2 Aug 2023 09:20:37.511,2 Aug 2023 09:25:11.074,273.563
6,2 Aug 2023 10:56:07.373,2 Aug 2023 11:01:52.287,344.913
7,2 Aug 2023 12:33:11.986,2 Aug 2023 12:38:34.851,322.866
8,2 Aug 2023 14:09:44.434,2 Aug 2023 14:15:15.699,331.265
9,2 Aug 2023 15:46:48.852,2 Aug 2023 15:49:39.337,170.485
10,3 Aug 2023 08:28:33.198,3 Aug 2023 08:30:23.842,110.644
11,3 Aug 2023 10:02:01.585,3 Aug 2023 10:07:46.297,344.713
12,3 Aug 2023 11:38:53.269,3 Aug 2023 11:44:19.620,326.351
13,3 Aug 2023 13:15:40.220,3 Aug 2023 13:21:11.463,331.243
14,3 Aug 2023 14:52:12.171,3 Aug 2023 14:56:13.758,241.587
15,4 Aug 2023 09:08:04.097,4 Aug 2023 09:13:38.268,334.172
16,4 Aug 2023 10:44:33.170,4 Aug 2023 10:50:07.818,334.648
17,4 Aug 2023 12:21:33.440,4 Aug 2023 12:27:00.196,326.756
18,4 Aug 2023 13:57:57.775,4 Aug 2023 14:03:01.196,303.422
19,5 Aug 2023 08:14:29.816,5 Aug 2023 08:19:22.488,292.672
20,5 Aug 2023 09:50:16.106,5 Aug 2023 09:55:59.776,343.670
21,5 Aug 2023 11:27:21.607,5 Aug 2023 11:32:44.506,322.899
22,5 Aug 2023 13:03:51.432,5 Aug 2023 13:09:20.576,329.144
23,5 Aug 2023 14:41:13.673,5 Aug 2023 14:43:31.474,137.801
24,6 Aug 2023 07:22:19.449,6 Aug 2023 07:24:45.245,145.796
25,6 Aug 2023 08:56:08.859,6 Aug 2023 09:01:53.743,344.884
26,6 Aug 2023 10:33:03.812,6 Aug 2023 10:38:28.857,325.045
27,6 Aug 2023 12:09:47.369,6 Aug 2023 12:15:19.377,332.009
28,6 Aug 2023 13:46:23.401,6 Aug 2023 13:50:13.159,229.757
29,7 Aug 2023 08:02:08.441,7 Aug 2023 08:07:46.552,338.111
30,7 Aug 2023 09:38:43.580,7 Aug 2023 09:44:16.176,332.597
