"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:20:23.049,1 Jun 2023 10:20:49.361,26.312
2,1 Jun 2023 10:20:53.698,1 Jun 2023 10:21:12.485,18.787
3,1 Jun 2023 11:50:16.007,1 Jun 2023 11:51:20.782,64.775
4,1 Jun 2023 11:51:31.295,1 Jun 2023 11:51:37.478,6.183
5,1 Jun 2023 13:19:42.949,1 Jun 2023 13:20:18.414,35.465
6,2 Jun 2023 09:21:13.796,2 Jun 2023 09:22:21.759,67.963
7,2 Jun 2023 10:51:25.348,2 Jun 2023 10:52:19.225,53.877
8,2 Jun 2023 12:20:42.362,2 Jun 2023 12:21:32.257,49.895
9,3 Jun 2023 08:21:19.652,3 Jun 2023 08:23:30.266,130.614
10,3 Jun 2023 09:52:32.364,3 Jun 2023 09:52:53.638,21.274
11,3 Jun 2023 09:53:01.569,3 Jun 2023 09:53:20.700,19.131
12,3 Jun 2023 11:22:04.587,3 Jun 2023 11:23:51.855,107.268
13,4 Jun 2023 07:22:32.400,4 Jun 2023 07:23:20.168,47.768
14,4 Jun 2023 07:23:44.226,4 Jun 2023 07:24:45.716,61.490
15,4 Jun 2023 08:53:35.718,4 Jun 2023 08:54:25.864,50.146
16,4 Jun 2023 10:23:29.474,4 Jun 2023 10:24:34.691,65.217
17,4 Jun 2023 11:52:55.168,4 Jun 2023 11:53:36.496,41.328
18,5 Jun 2023 07:54:09.256,5 Jun 2023 07:54:15.900,6.644
19,5 Jun 2023 07:54:26.110,5 Jun 2023 07:55:34.800,68.690
20,5 Jun 2023 09:24:38.583,5 Jun 2023 09:25:32.255,53.672
21,5 Jun 2023 10:53:55.035,5 Jun 2023 10:54:48.142,53.107
22,6 Jun 2023 06:54:34.896,6 Jun 2023 06:56:43.015,128.119
23,6 Jun 2023 08:25:45.384,6 Jun 2023 08:26:06.636,21.252
24,6 Jun 2023 08:26:14.799,6 Jun 2023 08:26:33.328,18.529
25,6 Jun 2023 09:55:26.154,6 Jun 2023 09:57:03.973,97.819
26,7 Jun 2023 05:55:48.980,7 Jun 2023 05:56:31.282,42.302
27,7 Jun 2023 05:57:00.903,7 Jun 2023 05:57:58.468,57.564
28,7 Jun 2023 07:26:48.481,7 Jun 2023 07:27:39.378,50.897
29,7 Jun 2023 08:56:43.265,7 Jun 2023 08:57:47.986,64.720
30,7 Jun 2023 10:25:57.544,7 Jun 2023 10:26:54.032,56.488
31,8 Jun 2023 06:27:03.860,8 Jun 2023 06:27:08.721,4.861
32,8 Jun 2023 06:27:19.865,8 Jun 2023 06:27:37.302,17.437
33,8 Jun 2023 06:27:38.990,8 Jun 2023 06:28:47.510,68.521
34,8 Jun 2023 07:57:51.900,8 Jun 2023 07:58:45.346,53.446
35,8 Jun 2023 09:27:08.188,8 Jun 2023 09:28:04.204,56.016
36,8 Jun 2023 09:28:12.111,8 Jun 2023 09:28:18.710,6.599

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:05:22.345,1 Jun 2023 11:06:14.800,52.454
2,1 Jun 2023 12:34:42.109,1 Jun 2023 12:36:21.904,99.796
3,2 Jun 2023 08:35:17.556,2 Jun 2023 08:37:21.681,124.125
4,2 Jun 2023 10:06:27.869,2 Jun 2023 10:06:50.104,22.235
5,2 Jun 2023 10:06:58.017,2 Jun 2023 10:07:15.928,17.911
6,2 Jun 2023 11:36:13.479,2 Jun 2023 11:37:47.816,94.337
7,3 Jun 2023 07:37:51.176,3 Jun 2023 07:38:37.483,46.307
8,3 Jun 2023 09:07:28.399,3 Jun 2023 09:08:24.004,55.605
9,3 Jun 2023 10:37:28.258,3 Jun 2023 10:38:29.618,61.360
10,3 Jun 2023 12:06:39.241,3 Jun 2023 12:07:44.703,65.462
11,4 Jun 2023 08:07:34.125,4 Jun 2023 08:09:32.312,118.187
12,4 Jun 2023 09:38:35.708,4 Jun 2023 09:39:27.303,51.595
13,4 Jun 2023 11:08:06.334,4 Jun 2023 11:09:36.100,89.766
14,5 Jun 2023 07:08:31.960,5 Jun 2023 07:10:35.511,123.551
15,5 Jun 2023 08:39:40.673,5 Jun 2023 08:40:04.161,23.488
16,5 Jun 2023 08:40:11.065,5 Jun 2023 08:40:29.011,17.946
17,5 Jun 2023 10:09:27.018,5 Jun 2023 10:10:59.913,92.895
18,6 Jun 2023 06:11:10.930,6 Jun 2023 06:11:19.573,8.643
19,6 Jun 2023 06:11:25.096,6 Jun 2023 06:11:45.994,20.898
20,6 Jun 2023 07:40:39.994,6 Jun 2023 07:41:37.748,57.755
21,6 Jun 2023 09:10:41.762,6 Jun 2023 09:11:41.952,60.190
22,6 Jun 2023 10:39:53.092,6 Jun 2023 10:40:57.857,64.765
23,7 Jun 2023 06:40:41.297,7 Jun 2023 06:42:46.621,125.324
24,7 Jun 2023 08:11:49.036,7 Jun 2023 08:12:13.248,24.212
25,7 Jun 2023 08:12:17.907,7 Jun 2023 08:12:39.629,21.722
26,7 Jun 2023 09:41:18.929,7 Jun 2023 09:43:02.652,103.722
27,8 Jun 2023 05:41:49.831,8 Jun 2023 05:42:26.992,37.160
28,8 Jun 2023 05:42:38.416,8 Jun 2023 05:42:39.675,1.258
29,8 Jun 2023 05:42:52.205,8 Jun 2023 05:43:51.540,59.335
30,8 Jun 2023 07:12:53.496,8 Jun 2023 07:13:18.108,24.612
31,8 Jun 2023 07:13:24.046,8 Jun 2023 07:13:42.185,18.140
32,8 Jun 2023 08:42:41.062,8 Jun 2023 08:44:11.725,90.664

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 14:34:35.752,1 Jun 2023 14:35:21.606,45.854
2,1 Jun 2023 14:35:49.400,1 Jun 2023 14:36:47.798,58.399
3,1 Jun 2023 16:05:38.232,1 Jun 2023 16:06:04.074,25.841
4,1 Jun 2023 16:06:09.320,1 Jun 2023 16:06:26.957,17.637
5,1 Jun 2023 17:35:33.819,1 Jun 2023 17:36:36.921,63.102
6,1 Jun 2023 19:04:45.726,1 Jun 2023 19:05:45.951,60.225
7,2 Jun 2023 15:06:11.566,2 Jun 2023 15:06:21.693,10.127
8,2 Jun 2023 15:06:29.259,2 Jun 2023 15:07:38.090,68.831
9,2 Jun 2023 16:36:42.994,2 Jun 2023 16:37:34.937,51.943
10,2 Jun 2023 18:05:59.096,2 Jun 2023 18:06:55.306,56.210
11,2 Jun 2023 18:07:00.293,2 Jun 2023 18:07:11.494,11.201
12,2 Jun 2023 18:07:18.441,2 Jun 2023 18:07:23.691,5.250
13,2 Jun 2023 18:07:27.116,2 Jun 2023 18:07:35.277,8.161
14,3 Jun 2023 14:06:41.359,3 Jun 2023 14:08:47.121,125.762
15,3 Jun 2023 15:37:50.510,3 Jun 2023 15:38:07.677,17.168
16,3 Jun 2023 15:38:20.273,3 Jun 2023 15:38:35.239,14.966
17,3 Jun 2023 17:07:34.905,3 Jun 2023 17:09:09.220,94.315
18,4 Jun 2023 13:08:20.030,4 Jun 2023 13:08:33.360,13.330
19,4 Jun 2023 13:09:07.058,4 Jun 2023 13:10:03.447,56.389
20,4 Jun 2023 14:38:54.100,4 Jun 2023 14:39:43.879,49.779
21,4 Jun 2023 16:08:50.451,4 Jun 2023 16:09:52.858,62.407
22,4 Jun 2023 17:38:01.125,4 Jun 2023 17:39:06.480,65.354
23,5 Jun 2023 13:39:08.491,5 Jun 2023 13:39:18.837,10.346
24,5 Jun 2023 13:39:25.951,5 Jun 2023 13:40:54.152,88.201
25,5 Jun 2023 15:09:59.588,5 Jun 2023 15:10:23.291,23.703
26,5 Jun 2023 15:10:28.099,5 Jun 2023 15:10:50.582,22.482
27,5 Jun 2023 16:39:18.937,5 Jun 2023 16:40:57.945,99.008
28,6 Jun 2023 12:39:56.335,6 Jun 2023 12:42:02.304,125.969
29,6 Jun 2023 14:11:06.736,6 Jun 2023 14:11:24.589,17.852
30,6 Jun 2023 14:11:36.723,6 Jun 2023 14:11:51.261,14.537
31,6 Jun 2023 15:40:51.157,6 Jun 2023 15:42:25.473,94.316
32,7 Jun 2023 11:42:28.510,7 Jun 2023 11:43:18.852,50.342
33,7 Jun 2023 13:12:09.722,7 Jun 2023 13:13:00.787,51.065
34,7 Jun 2023 14:42:07.334,7 Jun 2023 14:43:08.166,60.832
35,7 Jun 2023 16:11:17.901,7 Jun 2023 16:12:23.523,65.622

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 15:19:33.045,1 Jun 2023 15:21:34.288,121.244
2,1 Jun 2023 16:50:38.874,1 Jun 2023 16:50:58.249,19.375
3,1 Jun 2023 16:51:07.682,1 Jun 2023 16:51:26.500,18.818
4,1 Jun 2023 18:20:07.865,1 Jun 2023 18:21:54.114,106.249
5,2 Jun 2023 14:20:37.788,2 Jun 2023 14:21:15.863,38.075
6,2 Jun 2023 14:21:18.733,2 Jun 2023 14:21:38.537,19.804
7,2 Jun 2023 14:21:40.290,2 Jun 2023 14:22:38.819,58.529
8,2 Jun 2023 15:51:44.759,2 Jun 2023 15:52:05.081,20.322
9,2 Jun 2023 15:52:15.392,2 Jun 2023 15:52:30.081,14.690
10,2 Jun 2023 17:21:33.207,2 Jun 2023 17:23:00.906,87.699
11,2 Jun 2023 18:51:16.362,2 Jun 2023 18:51:36.230,19.867
12,3 Jun 2023 13:23:30.728,3 Jun 2023 13:23:49.630,18.902
13,3 Jun 2023 14:52:44.429,3 Jun 2023 14:53:41.430,57.001
14,3 Jun 2023 16:22:46.552,3 Jun 2023 16:23:41.534,54.982
15,3 Jun 2023 17:52:00.771,3 Jun 2023 17:52:48.179,47.408
16,4 Jun 2023 13:52:44.678,4 Jun 2023 13:54:52.031,127.353
17,4 Jun 2023 15:23:55.422,4 Jun 2023 15:24:13.866,18.444
18,4 Jun 2023 15:24:24.416,4 Jun 2023 15:24:42.103,17.687
19,4 Jun 2023 16:53:25.044,4 Jun 2023 16:55:12.834,107.791
20,5 Jun 2023 12:53:54.702,5 Jun 2023 12:54:38.631,43.929
21,5 Jun 2023 12:54:58.679,5 Jun 2023 12:56:05.168,66.488
22,5 Jun 2023 14:25:00.580,5 Jun 2023 14:25:22.158,21.577
23,5 Jun 2023 14:25:31.480,5 Jun 2023 14:25:46.876,15.396
24,5 Jun 2023 15:54:52.706,5 Jun 2023 15:55:57.075,64.369
25,5 Jun 2023 15:56:08.124,5 Jun 2023 15:56:13.921,5.798
26,5 Jun 2023 17:24:20.183,5 Jun 2023 17:24:54.731,34.549
27,6 Jun 2023 11:56:52.380,6 Jun 2023 11:57:00.352,7.971
28,6 Jun 2023 13:25:54.825,6 Jun 2023 13:26:58.606,63.781
29,6 Jun 2023 14:56:03.179,6 Jun 2023 14:56:56.663,53.485
30,6 Jun 2023 16:25:20.066,6 Jun 2023 16:26:08.992,48.926
31,7 Jun 2023 12:25:58.874,7 Jun 2023 12:28:08.950,130.076
32,7 Jun 2023 13:57:11.899,7 Jun 2023 13:57:29.522,17.623
33,7 Jun 2023 13:57:41.151,7 Jun 2023 13:57:57.912,16.760
34,7 Jun 2023 15:26:43.945,7 Jun 2023 15:28:30.573,106.628

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 20:21:10.757,1 Jun 2023 20:21:59.948,49.191
2,1 Jun 2023 21:50:50.707,1 Jun 2023 21:51:44.005,53.298
3,1 Jun 2023 23:20:48.541,1 Jun 2023 23:21:50.946,62.405
4,2 Jun 2023 00:49:59.161,2 Jun 2023 00:51:05.329,66.168
5,2 Jun 2023 20:51:02.517,2 Jun 2023 20:52:51.764,109.247
6,2 Jun 2023 22:21:56.096,2 Jun 2023 22:22:48.255,52.159
7,2 Jun 2023 23:51:18.632,2 Jun 2023 23:52:56.121,97.489
8,3 Jun 2023 19:51:51.285,3 Jun 2023 19:53:55.595,124.311
9,3 Jun 2023 21:23:01.493,3 Jun 2023 21:23:23.826,22.333
10,3 Jun 2023 21:23:31.710,3 Jun 2023 21:23:49.539,17.829
11,3 Jun 2023 22:52:47.217,3 Jun 2023 22:54:21.336,94.118
12,4 Jun 2023 18:54:25.682,4 Jun 2023 18:55:10.430,44.748
13,4 Jun 2023 20:24:01.639,4 Jun 2023 20:24:57.864,56.225
14,4 Jun 2023 21:54:02.117,4 Jun 2023 21:55:03.158,61.041
15,4 Jun 2023 23:23:13.247,4 Jun 2023 23:24:18.679,65.432
16,5 Jun 2023 19:24:05.476,5 Jun 2023 19:26:06.437,120.961
17,5 Jun 2023 20:55:09.559,5 Jun 2023 20:56:00.794,51.235
18,5 Jun 2023 22:24:40.010,5 Jun 2023 22:26:10.480,90.470
19,6 Jun 2023 18:25:06.742,6 Jun 2023 18:27:09.398,122.656
20,6 Jun 2023 19:56:14.389,6 Jun 2023 19:56:38.051,23.662
21,6 Jun 2023 19:56:44.838,6 Jun 2023 19:57:02.753,17.916
22,6 Jun 2023 21:26:01.016,6 Jun 2023 21:27:33.283,92.267
23,6 Jun 2023 22:55:54.863,6 Jun 2023 22:56:00.121,5.259
24,7 Jun 2023 17:27:59.817,7 Jun 2023 17:28:19.542,19.725
25,7 Jun 2023 18:57:13.533,7 Jun 2023 18:58:11.679,58.146
26,7 Jun 2023 20:27:15.590,7 Jun 2023 20:28:15.360,59.770
27,7 Jun 2023 21:56:27.310,7 Jun 2023 21:57:31.231,63.922

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 21:04:40.219,1 Jun 2023 21:06:50.703,130.483
2,1 Jun 2023 22:35:52.871,1 Jun 2023 22:36:14.661,21.790
3,1 Jun 2023 22:36:21.977,1 Jun 2023 22:36:41.580,19.603
4,2 Jun 2023 00:05:23.497,2 Jun 2023 00:07:11.759,108.262
5,2 Jun 2023 20:05:51.340,2 Jun 2023 20:06:40.442,49.102
6,2 Jun 2023 20:06:57.703,2 Jun 2023 20:08:06.011,68.308
7,2 Jun 2023 21:36:56.583,2 Jun 2023 21:37:46.155,49.571
8,2 Jun 2023 23:06:49.811,2 Jun 2023 23:07:54.491,64.680
9,3 Jun 2023 00:36:16.011,3 Jun 2023 00:36:53.640,37.629
10,3 Jun 2023 20:37:47.184,3 Jun 2023 20:38:55.442,68.257
11,3 Jun 2023 22:07:59.057,3 Jun 2023 22:08:52.702,53.645
12,3 Jun 2023 23:37:15.852,3 Jun 2023 23:38:07.239,51.387
13,4 Jun 2023 19:37:53.633,4 Jun 2023 19:40:03.959,130.326
14,4 Jun 2023 21:09:06.086,4 Jun 2023 21:09:27.250,21.164
15,4 Jun 2023 21:09:35.339,4 Jun 2023 21:09:54.197,18.858
16,4 Jun 2023 22:38:39.567,4 Jun 2023 22:40:25.502,105.935
17,5 Jun 2023 18:39:06.537,5 Jun 2023 18:39:53.709,47.172
18,5 Jun 2023 18:40:21.048,5 Jun 2023 18:41:19.487,58.439
19,5 Jun 2023 20:10:09.362,5 Jun 2023 20:10:59.660,50.298
20,5 Jun 2023 21:40:03.385,5 Jun 2023 21:41:08.590,65.204
21,5 Jun 2023 23:09:29.167,5 Jun 2023 23:10:10.808,41.641
22,6 Jun 2023 19:10:42.082,6 Jun 2023 19:10:52.593,10.511
23,6 Jun 2023 19:10:59.805,6 Jun 2023 19:12:08.510,68.706
24,6 Jun 2023 20:41:12.425,6 Jun 2023 20:42:06.055,53.629
25,6 Jun 2023 22:10:28.715,6 Jun 2023 22:11:22.171,53.456
26,7 Jun 2023 18:11:09.897,7 Jun 2023 18:13:16.571,126.674
27,7 Jun 2023 19:42:19.190,7 Jun 2023 19:42:40.379,21.189
28,7 Jun 2023 19:42:48.661,7 Jun 2023 19:43:06.998,18.337
29,7 Jun 2023 21:12:01.564,7 Jun 2023 21:13:37.788,96.223

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Jun 2023 02:06:52.007,2 Jun 2023 02:07:08.763,16.756
2,2 Jun 2023 03:35:57.286,2 Jun 2023 03:37:02.995,65.709
3,2 Jun 2023 05:06:05.702,2 Jun 2023 05:07:06.781,61.078
4,2 Jun 2023 06:35:17.313,2 Jun 2023 06:36:22.113,64.800
5,3 Jun 2023 02:36:01.717,3 Jun 2023 02:38:10.565,128.848
6,3 Jun 2023 04:07:11.401,3 Jun 2023 04:08:04.067,52.666
7,3 Jun 2023 05:36:42.369,3 Jun 2023 05:38:25.949,103.580
8,4 Jun 2023 01:37:10.114,4 Jun 2023 01:37:56.313,46.199
9,4 Jun 2023 01:38:14.611,4 Jun 2023 01:39:23.582,68.971
10,4 Jun 2023 03:08:14.946,4 Jun 2023 03:09:06.076,51.130
11,4 Jun 2023 04:38:02.691,4 Jun 2023 04:39:34.128,91.437
12,4 Jun 2023 06:07:48.969,4 Jun 2023 06:08:06.823,17.854
13,5 Jun 2023 02:09:05.441,5 Jun 2023 02:10:12.970,67.530
14,5 Jun 2023 03:39:16.026,5 Jun 2023 03:40:15.683,59.657
15,5 Jun 2023 05:08:28.801,5 Jun 2023 05:09:14.017,45.216
16,5 Jun 2023 05:09:18.347,5 Jun 2023 05:09:29.207,10.860
17,6 Jun 2023 01:09:09.928,6 Jun 2023 01:11:20.377,130.449
18,6 Jun 2023 02:40:21.349,6 Jun 2023 02:41:13.496,52.146
19,6 Jun 2023 04:09:51.952,6 Jun 2023 04:11:39.441,107.489
20,7 Jun 2023 00:10:19.718,7 Jun 2023 00:11:08.941,49.223
21,7 Jun 2023 00:11:26.122,7 Jun 2023 00:12:34.675,68.553
22,7 Jun 2023 01:41:24.558,7 Jun 2023 01:42:16.163,51.606
23,7 Jun 2023 03:11:13.772,7 Jun 2023 03:12:42.451,88.679
24,7 Jun 2023 04:40:47.658,7 Jun 2023 04:41:19.318,31.660
25,8 Jun 2023 00:42:14.352,8 Jun 2023 00:43:22.763,68.411
26,8 Jun 2023 02:12:26.008,8 Jun 2023 02:13:23.707,57.699
27,8 Jun 2023 03:41:41.611,8 Jun 2023 03:42:29.772,48.161

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Jun 2023 02:50:02.466,2 Jun 2023 02:52:06.133,123.666
2,2 Jun 2023 04:21:08.621,2 Jun 2023 04:21:59.452,50.831
3,2 Jun 2023 05:50:46.501,2 Jun 2023 05:52:28.370,101.870
4,3 Jun 2023 01:51:40.840,3 Jun 2023 01:51:50.070,9.229
5,3 Jun 2023 01:52:26.195,3 Jun 2023 01:53:20.987,54.792
6,3 Jun 2023 03:22:10.457,3 Jun 2023 03:23:04.499,54.043
7,3 Jun 2023 04:52:06.015,3 Jun 2023 04:53:11.316,65.301
8,3 Jun 2023 06:21:20.835,3 Jun 2023 06:22:17.688,56.853
9,4 Jun 2023 02:22:22.665,4 Jun 2023 02:24:10.190,107.525
10,4 Jun 2023 03:53:13.820,4 Jun 2023 03:54:07.626,53.806
11,4 Jun 2023 05:22:30.271,4 Jun 2023 05:23:26.228,55.957
12,4 Jun 2023 05:23:34.591,4 Jun 2023 05:23:40.655,6.065
13,5 Jun 2023 01:23:09.481,5 Jun 2023 01:25:14.059,124.578
14,5 Jun 2023 02:54:18.424,5 Jun 2023 02:55:09.030,50.607
15,5 Jun 2023 04:24:05.929,5 Jun 2023 04:25:39.020,93.091
16,6 Jun 2023 00:25:40.451,6 Jun 2023 00:26:29.586,49.135
17,6 Jun 2023 01:55:18.497,6 Jun 2023 01:56:14.812,56.315
18,6 Jun 2023 03:25:16.626,6 Jun 2023 03:26:21.069,64.443
19,6 Jun 2023 04:54:29.416,6 Jun 2023 04:55:33.013,63.598
20,7 Jun 2023 00:55:30.982,7 Jun 2023 00:57:21.150,110.168
21,7 Jun 2023 02:26:23.795,7 Jun 2023 02:27:17.524,53.729
22,7 Jun 2023 03:55:41.166,7 Jun 2023 03:56:55.402,74.237
23,7 Jun 2023 03:56:57.382,7 Jun 2023 03:57:20.824,23.442
24,7 Jun 2023 23:56:18.725,7 Jun 2023 23:58:23.231,124.506
25,8 Jun 2023 01:27:28.207,8 Jun 2023 01:28:18.726,50.519
26,8 Jun 2023 02:57:14.904,8 Jun 2023 02:58:48.953,94.048

