"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:19:12.424,1 Jun 2023 10:25:41.074,388.650
2,1 Jun 2023 11:58:19.144,1 Jun 2023 12:04:46.512,387.368
3,1 Jun 2023 13:37:05.024,1 Jun 2023 13:42:19.469,314.445
4,2 Jun 2023 06:43:00.891,2 Jun 2023 06:44:59.900,119.009
5,2 Jun 2023 08:18:17.330,2 Jun 2023 08:24:53.386,396.057
6,2 Jun 2023 09:57:13.364,2 Jun 2023 10:03:41.766,388.401
7,2 Jun 2023 11:36:19.610,2 Jun 2023 11:42:47.064,387.455
8,2 Jun 2023 13:15:05.869,2 Jun 2023 13:20:17.354,311.485
9,3 Jun 2023 06:20:56.683,3 Jun 2023 06:23:04.118,127.435
10,3 Jun 2023 07:56:17.364,3 Jun 2023 08:02:53.867,396.503
11,3 Jun 2023 09:35:14.303,3 Jun 2023 09:41:42.463,388.160
12,3 Jun 2023 11:14:20.074,3 Jun 2023 11:20:47.613,387.539
13,3 Jun 2023 12:53:06.737,3 Jun 2023 12:58:15.113,308.377
14,4 Jun 2023 05:58:52.842,4 Jun 2023 06:01:07.978,135.136
15,4 Jun 2023 07:34:17.431,4 Jun 2023 07:40:54.341,396.910
16,4 Jun 2023 09:13:15.246,4 Jun 2023 09:19:43.163,387.917
17,4 Jun 2023 10:52:20.531,4 Jun 2023 10:58:48.146,387.615
18,4 Jun 2023 12:31:07.630,4 Jun 2023 12:36:12.949,305.319
19,5 Jun 2023 05:36:49.302,5 Jun 2023 05:39:11.546,142.243
20,5 Jun 2023 07:12:17.531,5 Jun 2023 07:18:54.816,397.285
21,5 Jun 2023 08:51:16.188,5 Jun 2023 08:57:43.870,387.682
22,5 Jun 2023 10:30:20.983,5 Jun 2023 10:36:48.660,387.678
23,5 Jun 2023 12:09:08.545,5 Jun 2023 12:14:10.709,302.164
24,6 Jun 2023 05:14:46.025,6 Jun 2023 05:17:14.871,148.845
25,6 Jun 2023 06:50:17.660,6 Jun 2023 06:56:55.283,397.622
26,6 Jun 2023 08:29:17.128,6 Jun 2023 08:35:44.580,387.451
27,6 Jun 2023 10:08:21.430,6 Jun 2023 10:14:49.161,387.732
28,6 Jun 2023 11:47:09.485,6 Jun 2023 11:52:08.337,298.852
29,7 Jun 2023 04:52:42.971,7 Jun 2023 04:55:18.107,155.136
30,7 Jun 2023 06:28:17.818,7 Jun 2023 06:34:55.746,397.928
31,7 Jun 2023 08:07:18.070,7 Jun 2023 08:13:45.296,387.225
32,7 Jun 2023 09:46:21.871,7 Jun 2023 09:52:49.643,387.772
33,7 Jun 2023 11:25:10.452,7 Jun 2023 11:30:05.819,295.367
34,8 Jun 2023 04:30:38.912,8 Jun 2023 04:33:21.399,162.487
35,8 Jun 2023 06:06:18.008,8 Jun 2023 06:12:56.208,398.200
36,8 Jun 2023 07:45:19.012,8 Jun 2023 07:51:46.016,387.004
37,8 Jun 2023 09:24:22.307,8 Jun 2023 09:30:50.106,387.798

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:08:51.140,1 Jun 2023 11:15:14.711,383.571
2,1 Jun 2023 12:47:39.029,1 Jun 2023 12:54:00.800,381.772
3,1 Jun 2023 14:27:13.332,1 Jun 2023 14:30:19.682,186.350
4,2 Jun 2023 07:29:32.019,2 Jun 2023 07:35:22.910,350.891
5,2 Jun 2023 09:07:35.636,2 Jun 2023 09:14:15.115,399.479
6,2 Jun 2023 10:46:51.911,2 Jun 2023 10:53:15.489,383.577
7,2 Jun 2023 12:25:39.440,2 Jun 2023 12:32:00.564,381.125
8,2 Jun 2023 14:05:16.998,2 Jun 2023 14:08:16.859,179.861
9,3 Jun 2023 07:07:30.536,3 Jun 2023 07:13:23.910,353.374
10,3 Jun 2023 08:45:36.312,3 Jun 2023 08:52:15.602,399.289
11,3 Jun 2023 10:24:52.672,3 Jun 2023 10:31:16.266,383.594
12,3 Jun 2023 12:03:39.854,3 Jun 2023 12:10:00.293,380.439
13,3 Jun 2023 13:43:20.973,3 Jun 2023 13:46:13.843,172.870
14,4 Jun 2023 06:45:29.134,4 Jun 2023 06:51:24.881,355.746
15,4 Jun 2023 08:23:37.007,4 Jun 2023 08:30:16.088,399.081
16,4 Jun 2023 10:02:53.428,4 Jun 2023 10:09:17.038,383.610
