"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:21:29.374,1 Jun 2023 10:23:46.320,136.946
2,1 Jun 2023 12:00:18.057,1 Jun 2023 12:03:07.979,169.922
3,1 Jun 2023 13:39:08.592,1 Jun 2023 13:40:11.596,63.005
4,2 Jun 2023 08:19:56.930,2 Jun 2023 08:23:14.989,198.059
5,2 Jun 2023 09:59:34.954,2 Jun 2023 10:01:46.820,131.866
6,2 Jun 2023 11:38:17.371,2 Jun 2023 11:41:08.574,171.203
7,2 Jun 2023 13:17:12.185,2 Jun 2023 13:18:10.030,57.845
8,3 Jun 2023 07:57:56.947,3 Jun 2023 08:01:15.465,198.519
9,3 Jun 2023 09:37:36.218,3 Jun 2023 09:39:47.325,131.108
10,3 Jun 2023 11:16:16.785,3 Jun 2023 11:19:09.119,172.335
11,3 Jun 2023 12:55:17.213,3 Jun 2023 12:56:08.077,50.865
12,4 Jun 2023 07:35:57.066,4 Jun 2023 07:39:15.906,198.840
13,4 Jun 2023 09:15:37.495,4 Jun 2023 09:17:47.831,130.336
14,4 Jun 2023 10:54:16.278,4 Jun 2023 10:57:09.650,173.372
15,4 Jun 2023 12:33:23.736,4 Jun 2023 12:34:05.818,42.082
16,5 Jun 2023 07:13:57.285,5 Jun 2023 07:17:16.332,199.047
17,5 Jun 2023 08:53:38.791,5 Jun 2023 08:55:48.343,129.552
18,5 Jun 2023 10:32:15.839,5 Jun 2023 10:35:10.198,174.359
19,5 Jun 2023 12:11:27.243,5 Jun 2023 12:12:03.278,36.035
20,6 Jun 2023 06:51:57.595,6 Jun 2023 06:55:16.755,199.161
21,6 Jun 2023 08:31:40.097,6 Jun 2023 08:33:48.859,128.762
22,6 Jun 2023 10:10:15.458,6 Jun 2023 10:13:10.759,175.301
23,6 Jun 2023 11:49:32.006,6 Jun 2023 11:49:59.800,27.794
24,7 Jun 2023 06:29:58.001,7 Jun 2023 06:33:17.150,199.149
25,7 Jun 2023 08:09:41.425,7 Jun 2023 08:11:49.378,127.953
26,7 Jun 2023 09:48:15.126,7 Jun 2023 09:51:11.299,176.173
27,7 Jun 2023 11:27:41.539,7 Jun 2023 11:27:53.828,12.289
28,8 Jun 2023 06:07:58.494,8 Jun 2023 06:11:17.515,199.021
29,8 Jun 2023 07:47:42.766,8 Jun 2023 07:49:49.902,127.135
30,8 Jun 2023 09:26:14.835,8 Jun 2023 09:29:11.782,176.947

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:11:16.578,1 Jun 2023 11:13:16.277,119.699
2,1 Jun 2023 12:49:19.606,1 Jun 2023 12:52:00.651,161.045
3,2 Jun 2023 09:09:17.053,2 Jun 2023 09:12:26.822,189.768
4,2 Jun 2023 10:49:16.973,2 Jun 2023 10:51:17.415,120.442
5,2 Jun 2023 12:27:19.741,2 Jun 2023 12:29:59.482,159.741
6,3 Jun 2023 08:47:18.204,3 Jun 2023 08:50:27.203,188.999
7,3 Jun 2023 10:27:17.362,3 Jun 2023 10:29:19.766,122.405
8,3 Jun 2023 12:05:19.908,3 Jun 2023 12:07:58.053,158.145
9,4 Jun 2023 08:25:19.318,4 Jun 2023 08:28:27.577,188.259
10,4 Jun 2023 10:05:17.740,4 Jun 2023 10:07:21.896,124.156
11,4 Jun 2023 11:43:20.119,4 Jun 2023 11:45:56.297,156.178
12,5 Jun 2023 08:03:20.485,5 Jun 2023 08:06:27.946,187.460
13,5 Jun 2023 09:43:18.108,5 Jun 2023 09:45:23.869,125.761
14,5 Jun 2023 11:21:20.364,5 Jun 2023 11:23:54.209,153.845
15,6 Jun 2023 07:41:21.716,6 Jun 2023 07:44:28.310,186.593
16,6 Jun 2023 09:21:18.469,6 Jun 2023 09:23:25.721,127.252
17,6 Jun 2023 10:59:20.561,6 Jun 2023 11:01:52.126,151.566
18,7 Jun 2023 05:43:04.925,7 Jun 2023 05:43:13.092,8.167
19,7 Jun 2023 07:19:23.007,7 Jun 2023 07:22:28.666,185.659
20,7 Jun 2023 08:59:18.823,7 Jun 2023 09:01:27.480,128.657
21,7 Jun 2023 10:37:20.719,7 Jun 2023 10:39:49.968,149.249
22,8 Jun 2023 05:20:58.337,8 Jun 2023 05:21:21.422,23.085
23,8 Jun 2023 06:57:24.363,8 Jun 2023 07:00:29.021,184.658
24,8 Jun 2023 08:37:19.050,8 Jun 2023 08:39:29.160,130.110

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 15:01:01.407,1 Jun 2023 15:04:18.734,197.327
2,1 Jun 2023 16:41:05.442,1 Jun 2023 16:42:56.991,111.550
3,1 Jun 2023 18:19:15.530,1 Jun 2023 18:22:17.724,182.194
4,2 Jun 2023 14:39:02.419,2 Jun 2023 14:42:19.625,197.206
5,2 Jun 2023 16:19:07.081,2 Jun 2023 16:20:58.625,111.545
6,2 Jun 2023 17:57:16.552,2 Jun 2023 18:00:18.759,182.207
7,3 Jun 2023 14:17:03.505,3 Jun 2023 14:20:20.489,196.984
8,3 Jun 2023 15:57:08.704,3 Jun 2023 15:59:00.364,111.660
9,3 Jun 2023 17:35:17.603,3 Jun 2023 17:38:19.719,182.116
10,4 Jun 2023 13:55:04.663,4 Jun 2023 13:58:21.322,196.658
11,4 Jun 2023 15:35:10.308,4 Jun 2023 15:37:02.111,111.803
12,4 Jun 2023 17:13:18.678,4 Jun 2023 17:16:20.661,181.983
13,5 Jun 2023 13:33:05.892,5 Jun 2023 13:36:22.118,196.226
14,5 Jun 2023 15:13:11.899,5 Jun 2023 15:15:03.860,111.961
15,5 Jun 2023 16:51:19.775,5 Jun 2023 16:54:21.530,181.755
16,6 Jun 2023 13:11:07.187,6 Jun 2023 13:14:22.882,195.694
17,6 Jun 2023 14:51:13.471,6 Jun 2023 14:53:05.618,112.147
18,6 Jun 2023 16:29:20.900,6 Jun 2023 16:32:22.309,181.408
19,7 Jun 2023 12:49:08.547,7 Jun 2023 12:52:23.606,195.058
20,7 Jun 2023 14:29:15.030,7 Jun 2023 14:31:07.378,112.348
21,7 Jun 2023 16:07:22.051,7 Jun 2023 16:10:22.993,180.942

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 14:12:43.085,1 Jun 2023 14:13:01.817,18.731
2,1 Jun 2023 14:13:19.948,1 Jun 2023 14:14:55.030,95.082
3,1 Jun 2023 15:50:52.647,1 Jun 2023 15:53:33.588,160.941
4,1 Jun 2023 17:30:21.116,1 Jun 2023 17:32:45.891,144.775
5,1 Jun 2023 19:08:27.896,1 Jun 2023 19:10:27.948,120.052
6,2 Jun 2023 13:50:38.901,2 Jun 2023 13:51:07.939,29.038
7,2 Jun 2023 13:51:20.396,2 Jun 2023 13:52:57.330,96.934
8,2 Jun 2023 15:28:54.908,2 Jun 2023 15:31:35.008,160.100
9,2 Jun 2023 17:08:21.807,2 Jun 2023 17:10:48.076,146.269
10,2 Jun 2023 18:46:29.698,2 Jun 2023 18:48:28.656,118.958
11,3 Jun 2023 13:28:25.483,3 Jun 2023 13:29:12.553,47.070
12,3 Jun 2023 13:29:20.967,3 Jun 2023 13:30:59.529,98.563
13,3 Jun 2023 15:06:57.209,3 Jun 2023 15:09:36.424,159.215
14,3 Jun 2023 16:46:22.534,3 Jun 2023 16:48:50.226,147.692
15,3 Jun 2023 18:24:31.567,3 Jun 2023 18:26:29.267,117.700
16,4 Jun 2023 13:06:16.865,4 Jun 2023 13:07:16.452,59.588
17,4 Jun 2023 13:07:21.447,4 Jun 2023 13:09:01.641,100.195
18,4 Jun 2023 14:44:59.553,4 Jun 2023 14:47:37.844,158.292
19,4 Jun 2023 16:24:23.291,4 Jun 2023 16:26:52.341,149.050
20,4 Jun 2023 18:02:33.394,4 Jun 2023 18:04:29.749,116.356
21,5 Jun 2023 12:44:13.391,5 Jun 2023 12:45:20.346,66.955
22,5 Jun 2023 12:45:21.471,5 Jun 2023 12:47:03.673,102.202
23,5 Jun 2023 14:23:01.943,5 Jun 2023 14:25:39.262,157.319
24,5 Jun 2023 16:02:24.077,5 Jun 2023 16:04:54.415,150.339
25,5 Jun 2023 17:40:35.261,5 Jun 2023 17:42:30.129,114.868
26,6 Jun 2023 12:22:11.107,6 Jun 2023 12:25:05.636,174.528
27,6 Jun 2023 14:01:04.380,6 Jun 2023 14:03:40.682,156.302
28,6 Jun 2023 15:40:24.881,6 Jun 2023 15:42:56.456,151.574
29,6 Jun 2023 17:18:37.206,6 Jun 2023 17:20:30.366,113.160
30,7 Jun 2023 12:00:09.317,7 Jun 2023 12:03:07.528,178.211
31,7 Jun 2023 13:39:06.872,7 Jun 2023 13:41:42.104,155.232
32,7 Jun 2023 15:18:25.710,7 Jun 2023 15:20:58.456,152.746
33,7 Jun 2023 16:56:39.228,7 Jun 2023 16:58:30.424,111.197

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 21:20:13.693,1 Jun 2023 21:23:23.305,189.612
2,1 Jun 2023 23:00:13.527,1 Jun 2023 23:02:14.007,120.480
3,2 Jun 2023 00:38:16.225,2 Jun 2023 00:40:55.812,159.586
4,2 Jun 2023 20:58:14.857,2 Jun 2023 21:01:23.713,188.856
5,2 Jun 2023 22:38:13.941,2 Jun 2023 22:40:16.381,122.439
6,3 Jun 2023 00:16:16.431,3 Jun 2023 00:18:54.385,157.955
7,3 Jun 2023 20:36:16.007,3 Jun 2023 20:39:24.116,188.110
8,3 Jun 2023 22:16:14.349,3 Jun 2023 22:18:18.533,124.184
9,3 Jun 2023 23:54:16.670,3 Jun 2023 23:56:52.627,155.956
10,4 Jun 2023 20:14:17.217,4 Jun 2023 20:17:24.511,187.294
11,4 Jun 2023 21:54:14.744,4 Jun 2023 21:56:20.535,125.790
12,4 Jun 2023 23:32:16.953,4 Jun 2023 23:34:50.554,153.600
13,5 Jun 2023 19:52:18.488,5 Jun 2023 19:55:24.903,186.415
14,5 Jun 2023 21:32:15.132,5 Jun 2023 21:34:22.416,127.284
15,5 Jun 2023 23:10:17.164,5 Jun 2023 23:12:48.508,151.344
16,6 Jun 2023 17:53:59.774,6 Jun 2023 17:54:11.515,11.741
