"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:21:06.014,1 Jun 2023 10:22:28.981,82.967
2,1 Jun 2023 11:55:18.806,1 Jun 2023 11:57:20.494,121.688
3,1 Jun 2023 13:29:19.717,1 Jun 2023 13:30:10.899,51.182
4,2 Jun 2023 08:53:51.479,2 Jun 2023 08:56:32.485,161.006
5,2 Jun 2023 10:29:29.476,2 Jun 2023 10:30:48.537,79.061
6,2 Jun 2023 12:03:09.782,2 Jun 2023 12:05:36.611,146.829
7,3 Jun 2023 07:29:38.432,3 Jun 2023 07:30:29.472,51.040
8,3 Jun 2023 09:02:38.545,3 Jun 2023 09:04:47.373,128.828
9,3 Jun 2023 10:37:45.182,3 Jun 2023 10:39:14.783,89.600
10,3 Jun 2023 12:11:17.332,3 Jun 2023 12:12:50.443,93.111
11,4 Jun 2023 07:36:14.344,4 Jun 2023 07:38:59.260,164.916
12,4 Jun 2023 09:11:45.218,4 Jun 2023 09:13:04.306,79.088
13,4 Jun 2023 10:45:46.133,4 Jun 2023 10:47:57.516,131.383
14,4 Jun 2023 12:20:12.308,4 Jun 2023 12:20:36.375,24.067
15,5 Jun 2023 07:44:28.631,5 Jun 2023 07:47:07.676,159.045
16,5 Jun 2023 09:20:04.763,5 Jun 2023 09:21:24.369,79.606
17,5 Jun 2023 10:53:42.649,5 Jun 2023 10:56:05.482,142.833
18,6 Jun 2023 06:20:02.743,6 Jun 2023 06:21:11.281,68.538
19,6 Jun 2023 07:53:34.091,6 Jun 2023 07:55:22.442,108.351
20,6 Jun 2023 09:28:17.864,6 Jun 2023 09:30:00.187,102.324
21,6 Jun 2023 11:01:52.625,6 Jun 2023 11:03:24.877,92.251
22,7 Jun 2023 06:26:46.516,7 Jun 2023 06:29:32.457,165.941
23,7 Jun 2023 08:02:21.567,7 Jun 2023 08:03:39.803,78.236
24,7 Jun 2023 09:36:17.829,7 Jun 2023 09:38:33.170,135.341
25,8 Jun 2023 06:35:07.683,8 Jun 2023 06:37:42.300,154.616
26,8 Jun 2023 08:10:39.991,8 Jun 2023 08:12:01.880,81.889
27,8 Jun 2023 09:44:16.957,8 Jun 2023 09:46:26.603,129.646

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:08:20.649,1 Jun 2023 11:09:42.719,82.070
2,1 Jun 2023 12:41:57.606,1 Jun 2023 12:44:06.827,129.222
3,2 Jun 2023 08:07:04.445,2 Jun 2023 08:07:54.870,50.425
4,2 Jun 2023 08:08:12.719,2 Jun 2023 08:09:31.142,78.423
5,2 Jun 2023 09:42:07.997,2 Jun 2023 09:43:38.106,90.110
6,2 Jun 2023 11:16:31.634,2 Jun 2023 11:18:23.032,111.397
7,2 Jun 2023 12:50:10.662,2 Jun 2023 12:51:35.477,84.815
8,3 Jun 2023 08:15:02.233,3 Jun 2023 08:17:44.100,161.867
9,3 Jun 2023 09:50:37.945,3 Jun 2023 09:51:56.167,78.222
10,3 Jun 2023 11:24:31.436,3 Jun 2023 11:26:49.199,137.763
11,4 Jun 2023 08:23:31.022,4 Jun 2023 08:25:57.058,146.036
12,4 Jun 2023 09:58:55.763,4 Jun 2023 10:00:20.171,84.408
13,4 Jun 2023 11:32:30.268,4 Jun 2023 11:34:31.392,121.124
14,5 Jun 2023 06:57:27.898,5 Jun 2023 07:00:08.161,160.264
15,5 Jun 2023 08:32:46.154,5 Jun 2023 08:34:13.160,87.006
16,5 Jun 2023 10:07:05.360,5 Jun 2023 10:09:02.016,116.656
17,5 Jun 2023 11:40:51.604,5 Jun 2023 11:42:01.312,69.708
18,6 Jun 2023 07:05:36.441,6 Jun 2023 07:08:16.309,159.869
19,6 Jun 2023 08:41:13.429,6 Jun 2023 08:42:31.971,78.543
20,6 Jun 2023 10:14:58.762,6 Jun 2023 10:17:23.935,145.173
21,7 Jun 2023 05:41:46.565,7 Jun 2023 05:42:02.032,15.468
22,7 Jun 2023 07:14:17.324,7 Jun 2023 07:16:31.485,134.161
23,7 Jun 2023 08:49:30.768,7 Jun 2023 08:50:57.168,86.400
24,7 Jun 2023 10:23:02.896,7 Jun 2023 10:24:33.714,90.818
25,8 Jun 2023 05:47:59.268,8 Jun 2023 05:50:44.031,164.763
26,8 Jun 2023 07:23:25.059,8 Jun 2023 07:24:48.317,83.258
27,8 Jun 2023 08:57:39.363,8 Jun 2023 08:59:39.658,120.295

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 14:47:40.296,1 Jun 2023 14:50:25.607,165.311
2,1 Jun 2023 16:23:14.616,1 Jun 2023 16:24:31.130,76.514
3,1 Jun 2023 17:57:15.392,1 Jun 2023 17:59:25.516,130.123
4,1 Jun 2023 19:31:42.959,1 Jun 2023 19:32:02.069,19.110
5,2 Jun 2023 14:55:59.726,2 Jun 2023 14:58:35.872,156.146
6,2 Jun 2023 16:31:34.223,2 Jun 2023 16:32:53.003,78.780
7,2 Jun 2023 18:05:11.819,2 Jun 2023 18:07:33.362,141.543
8,3 Jun 2023 13:30:48.183,3 Jun 2023 13:31:01.635,13.453
9,3 Jun 2023 13:31:30.309,3 Jun 2023 13:32:44.000,73.690
10,3 Jun 2023 15:05:12.029,3 Jun 2023 15:05:18.042,6.013
11,3 Jun 2023 15:05:21.731,3 Jun 2023 15:06:51.669,89.937
12,3 Jun 2023 16:39:49.475,3 Jun 2023 16:41:28.937,99.462
13,3 Jun 2023 18:13:22.748,3 Jun 2023 18:14:54.660,91.912
14,4 Jun 2023 13:38:16.866,4 Jun 2023 13:41:00.535,163.669
15,4 Jun 2023 15:13:53.387,4 Jun 2023 15:15:09.814,76.428
16,4 Jun 2023 16:47:49.586,4 Jun 2023 16:50:04.261,134.676
17,5 Jun 2023 13:46:43.696,5 Jun 2023 13:49:13.048,149.352
18,5 Jun 2023 15:22:12.429,5 Jun 2023 15:23:32.748,80.319
19,5 Jun 2023 16:55:49.120,5 Jun 2023 16:57:58.229,129.109
