"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:29:32.391,1 Aug 2023 10:39:42.089,609.698
2,2 Aug 2023 02:58:13.097,2 Aug 2023 03:09:40.889,687.792
3,2 Aug 2023 04:42:38.613,2 Aug 2023 04:55:23.734,765.121
4,2 Aug 2023 06:28:32.096,2 Aug 2023 06:41:13.394,761.298
5,2 Aug 2023 08:14:24.750,2 Aug 2023 08:26:57.256,752.507
6,2 Aug 2023 10:00:08.474,2 Aug 2023 10:10:39.596,631.123
7,3 Aug 2023 02:29:07.929,3 Aug 2023 02:40:17.311,669.382
8,3 Aug 2023 04:13:19.186,3 Aug 2023 04:26:02.667,763.481
9,3 Aug 2023 05:59:08.702,3 Aug 2023 06:11:50.631,761.929
10,3 Aug 2023 07:45:03.556,3 Aug 2023 07:57:37.975,754.419
11,3 Aug 2023 09:30:45.286,3 Aug 2023 09:41:38.379,653.093
12,3 Aug 2023 11:19:58.657,3 Aug 2023 11:21:11.505,72.848
13,4 Aug 2023 02:00:05.408,4 Aug 2023 02:10:52.923,647.515
14,4 Aug 2023 03:43:59.650,4 Aug 2023 03:56:41.683,762.032
15,4 Aug 2023 05:29:45.287,4 Aug 2023 05:42:28.084,762.798
16,4 Aug 2023 07:15:42.205,4 Aug 2023 07:28:17.942,755.738
17,4 Aug 2023 09:01:22.696,4 Aug 2023 09:12:34.427,671.732
18,4 Aug 2023 10:49:09.607,4 Aug 2023 10:53:30.646,261.039
19,5 Aug 2023 01:31:06.046,5 Aug 2023 01:41:27.542,621.496
20,5 Aug 2023 03:14:41.021,5 Aug 2023 03:27:20.756,759.735
21,5 Aug 2023 05:00:21.909,5 Aug 2023 05:13:05.598,763.688
22,5 Aug 2023 06:46:20.675,5 Aug 2023 06:58:57.243,756.569
23,5 Aug 2023 08:32:00.591,5 Aug 2023 08:43:28.147,687.556
24,5 Aug 2023 10:19:13.025,5 Aug 2023 10:24:59.867,346.842
25,6 Aug 2023 01:02:10.546,6 Aug 2023 01:12:00.940,590.395
26,6 Aug 2023 02:45:23.391,6 Aug 2023 02:57:59.842,756.451
27,6 Aug 2023 04:30:58.627,6 Aug 2023 04:43:43.203,764.576
28,6 Aug 2023 06:16:58.942,6 Aug 2023 06:29:36.293,757.351
29,6 Aug 2023 08:02:38.869,6 Aug 2023 08:14:19.834,700.966
30,6 Aug 2023 09:49:28.613,6 Aug 2023 09:56:16.106,407.493
31,7 Aug 2023 00:33:19.642,7 Aug 2023 00:42:32.814,553.172
32,7 Aug 2023 02:16:05.706,7 Aug 2023 02:28:38.906,753.200
33,7 Aug 2023 04:01:35.505,7 Aug 2023 04:14:20.929,765.424
34,7 Aug 2023 05:47:36.999,7 Aug 2023 06:00:15.112,758.113
35,7 Aug 2023 07:33:17.439,7 Aug 2023 07:45:09.724,712.285
36,7 Aug 2023 09:19:50.554,7 Aug 2023 09:27:25.083,454.530
37,8 Aug 2023 00:04:35.818,8 Aug 2023 00:13:02.851,507.033
38,8 Aug 2023 01:46:49.063,8 Aug 2023 01:59:17.891,748.828
39,8 Aug 2023 03:32:12.613,8 Aug 2023 03:44:58.799,766.187
40,8 Aug 2023 05:18:14.837,8 Aug 2023 05:30:53.656,758.819
41,8 Aug 2023 07:03:56.237,8 Aug 2023 07:15:58.001,721.764
42,8 Aug 2023 08:50:16.576,8 Aug 2023 08:58:29.069,492.493

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:23:07.264,1 Aug 2023 11:30:43.145,455.881
2,2 Aug 2023 02:07:54.363,2 Aug 2023 02:16:19.714,505.351
3,2 Aug 2023 03:50:06.407,2 Aug 2023 04:02:35.074,748.666
4,2 Aug 2023 05:35:29.738,2 Aug 2023 05:48:15.946,766.208
5,2 Aug 2023 07:21:31.980,2 Aug 2023 07:34:10.817,758.837
6,2 Aug 2023 09:07:13.417,2 Aug 2023 09:19:15.458,722.041
7,2 Aug 2023 10:53:33.391,2 Aug 2023 11:01:46.991,493.600
8,3 Aug 2023 01:39:16.666,3 Aug 2023 01:46:47.486,450.819
9,3 Aug 2023 03:20:51.048,3 Aug 2023 03:33:13.925,742.877
10,3 Aug 2023 05:06:07.155,3 Aug 2023 05:18:53.976,766.821
11,3 Aug 2023 06:52:09.597,3 Aug 2023 07:04:48.966,759.369
12,3 Aug 2023 08:37:52.375,3 Aug 2023 08:50:02.233,729.857
13,3 Aug 2023 10:24:02.389,3 Aug 2023 10:32:47.291,524.902
14,4 Aug 2023 01:10:24.660,4 Aug 2023 01:17:11.902,407.242
15,4 Aug 2023 02:51:36.761,4 Aug 2023 03:03:52.587,735.826
16,4 Aug 2023 04:36:44.943,4 Aug 2023 04:49:32.174,767.231
17,4 Aug 2023 06:22:47.009,4 Aug 2023 06:35:26.796,759.787
18,4 Aug 2023 08:08:31.428,4 Aug 2023 08:20:47.897,736.468
19,4 Aug 2023 09:54:33.437,4 Aug 2023 10:03:44.662,551.225
20,5 Aug 2023 00:41:35.755,5 Aug 2023 00:47:31.389,355.633
21,5 Aug 2023 02:22:23.817,5 Aug 2023 02:34:30.988,727.170
22,5 Aug 2023 04:07:23.184,5 Aug 2023 04:20:10.536,767.352
23,5 Aug 2023 05:53:24.228,5 Aug 2023 06:06:04.382,760.154
24,5 Aug 2023 07:39:10.520,5 Aug 2023 07:51:32.419,741.899
25,5 Aug 2023 09:25:06.116,5 Aug 2023 09:34:39.455,573.338
26,6 Aug 2023 00:12:55.302,6 Aug 2023 00:17:42.537,287.236
27,6 Aug 2023 01:53:12.494,6 Aug 2023 02:05:09.046,716.552
28,6 Aug 2023 03:38:01.951,6 Aug 2023 03:50:49.062,767.111
29,6 Aug 2023 05:24:01.279,6 Aug 2023 05:36:41.782,760.503
30,6 Aug 2023 07:09:49.603,6 Aug 2023 07:22:15.923,746.321
31,6 Aug 2023 08:55:40.161,6 Aug 2023 09:05:32.127,591.965
32,6 Aug 2023 23:44:32.350,6 Aug 2023 23:47:36.335,183.985
33,7 Aug 2023 01:24:02.964,7 Aug 2023 01:35:46.678,703.714
34,7 Aug 2023 03:08:41.324,7 Aug 2023 03:21:27.740,766.416
35,7 Aug 2023 04:54:38.187,7 Aug 2023 05:07:19.060,760.873
36,7 Aug 2023 06:40:28.632,7 Aug 2023 06:52:58.426,749.794
37,7 Aug 2023 08:26:15.316,7 Aug 2023 08:36:24.471,609.154
38,8 Aug 2023 00:54:55.442,8 Aug 2023 01:06:23.778,688.335
