"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:19:53.164,1 Jun 2023 10:23:02.667,189.503
2,1 Jun 2023 11:54:25.353,1 Jun 2023 11:57:52.662,207.308
3,1 Jun 2023 13:28:34.228,1 Jun 2023 13:30:50.666,136.437
4,2 Jun 2023 08:53:20.471,2 Jun 2023 08:57:08.875,228.404
5,2 Jun 2023 10:28:26.233,2 Jun 2023 10:31:29.588,183.355
6,2 Jun 2023 12:02:35.913,2 Jun 2023 12:06:09.555,213.642
7,3 Jun 2023 07:27:47.480,3 Jun 2023 07:31:08.427,200.947
8,3 Jun 2023 09:01:50.145,3 Jun 2023 09:05:20.260,210.116
9,3 Jun 2023 10:36:47.694,3 Jun 2023 10:40:02.231,194.537
10,3 Jun 2023 12:10:46.218,3 Jun 2023 12:13:50.259,184.041
11,4 Jun 2023 07:35:41.673,4 Jun 2023 07:39:30.708,229.035
12,4 Jun 2023 09:10:32.643,4 Jun 2023 09:13:38.323,185.681
13,4 Jun 2023 10:44:59.143,4 Jun 2023 10:48:28.610,209.467
14,4 Jun 2023 12:19:14.180,4 Jun 2023 12:21:16.258,122.078
15,5 Jun 2023 06:12:04.027,5 Jun 2023 06:12:58.249,54.222
16,5 Jun 2023 07:43:56.436,5 Jun 2023 07:47:42.675,226.238
17,5 Jun 2023 09:19:03.355,5 Jun 2023 09:22:07.876,184.522
18,5 Jun 2023 10:53:09.017,5 Jun 2023 10:56:41.991,212.974
19,6 Jun 2023 06:18:13.229,6 Jun 2023 06:21:45.830,212.601
20,6 Jun 2023 07:52:29.736,6 Jun 2023 07:55:55.338,205.602
21,6 Jun 2023 09:27:22.205,6 Jun 2023 09:30:39.835,197.631
22,6 Jun 2023 11:01:21.476,6 Jun 2023 11:04:12.982,171.507
23,7 Jun 2023 06:26:15.299,7 Jun 2023 06:30:05.367,230.068
24,7 Jun 2023 08:01:10.894,7 Jun 2023 08:04:14.363,183.468
25,7 Jun 2023 09:35:32.957,7 Jun 2023 09:39:04.160,211.203
26,7 Jun 2023 11:09:57.317,7 Jun 2023 11:11:45.431,108.113
27,8 Jun 2023 05:02:16.977,8 Jun 2023 05:03:43.862,86.886
28,8 Jun 2023 06:34:33.347,8 Jun 2023 06:38:16.430,223.083
29,8 Jun 2023 08:09:39.952,8 Jun 2023 08:12:46.181,186.230
30,8 Jun 2023 09:43:42.509,8 Jun 2023 09:47:13.230,210.721

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:07:20.685,1 Jun 2023 11:10:27.060,186.375
2,1 Jun 2023 12:41:23.063,1 Jun 2023 12:44:53.547,210.484
3,2 Jun 2023 08:06:23.125,2 Jun 2023 08:10:03.512,220.388
