"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:19:31.048,1 Jun 2023 10:22:15.613,164.565
2,1 Jun 2023 11:51:24.911,1 Jun 2023 11:54:26.582,181.670
3,1 Jun 2023 13:22:50.338,1 Jun 2023 13:24:53.761,123.424
4,2 Jun 2023 08:15:12.094,2 Jun 2023 08:18:36.684,204.590
5,2 Jun 2023 09:47:17.586,2 Jun 2023 09:50:04.968,167.382
6,2 Jun 2023 11:19:16.324,2 Jun 2023 11:22:14.478,178.154
7,2 Jun 2023 12:50:37.949,2 Jun 2023 12:52:47.551,129.602
8,3 Jun 2023 07:43:04.236,3 Jun 2023 07:46:25.755,201.519
9,3 Jun 2023 09:15:02.154,3 Jun 2023 09:17:54.452,172.298
10,3 Jun 2023 10:47:07.756,3 Jun 2023 10:50:02.244,174.488
11,3 Jun 2023 12:18:26.157,3 Jun 2023 12:20:39.703,133.547
12,4 Jun 2023 07:10:57.263,4 Jun 2023 07:14:14.245,196.983
13,4 Jun 2023 08:42:46.485,4 Jun 2023 08:45:44.046,177.561
14,4 Jun 2023 10:14:59.172,4 Jun 2023 10:17:49.921,170.749
15,4 Jun 2023 11:46:15.142,4 Jun 2023 11:48:41.382,146.239
16,5 Jun 2023 06:38:52.504,5 Jun 2023 06:42:02.191,189.687
17,5 Jun 2023 08:10:31.285,5 Jun 2023 08:13:33.735,182.450
18,5 Jun 2023 09:42:50.507,5 Jun 2023 09:45:37.218,166.711
19,5 Jun 2023 11:14:04.734,5 Jun 2023 11:16:44.435,159.701
20,6 Jun 2023 06:06:51.761,6 Jun 2023 06:09:49.779,178.018
21,6 Jun 2023 07:38:16.365,6 Jun 2023 07:41:23.493,187.128
22,6 Jun 2023 09:10:41.659,6 Jun 2023 09:13:24.197,162.538
23,6 Jun 2023 10:41:54.889,6 Jun 2023 10:44:42.979,168.090
24,7 Jun 2023 05:35:05.801,7 Jun 2023 05:37:36.264,150.463
25,7 Jun 2023 07:06:02.203,7 Jun 2023 07:09:13.290,191.087
26,7 Jun 2023 08:38:32.462,7 Jun 2023 08:41:11.061,158.600
27,7 Jun 2023 10:09:45.448,7 Jun 2023 10:12:43.717,178.268
28,8 Jun 2023 05:03:46.365,8 Jun 2023 05:05:21.116,94.751
29,8 Jun 2023 06:33:48.707,8 Jun 2023 06:37:03.097,194.390
30,8 Jun 2023 08:06:22.651,8 Jun 2023 08:08:57.674,155.023
31,8 Jun 2023 09:37:36.080,8 Jun 2023 09:40:41.266,185.186

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:05:45.838,1 Jun 2023 11:08:17.215,151.377
2,1 Jun 2023 12:37:02.119,1 Jun 2023 12:40:11.527,189.407
3,2 Jun 2023 07:31:34.191,2 Jun 2023 07:32:16.994,42.803
