"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:46:28.416,2 Aug 2023 04:50:22.007,233.591
2,2 Aug 2023 06:23:43.814,2 Aug 2023 06:26:49.193,185.379
3,2 Aug 2023 08:00:11.181,2 Aug 2023 08:03:48.898,217.718
4,2 Aug 2023 09:37:38.111,2 Aug 2023 09:38:06.456,28.345
5,3 Aug 2023 03:52:26.623,3 Aug 2023 03:56:15.385,228.763
6,3 Aug 2023 05:29:17.960,3 Aug 2023 05:32:35.173,197.213
7,3 Aug 2023 07:06:09.090,3 Aug 2023 07:09:38.657,209.567
8,3 Aug 2023 08:42:29.261,3 Aug 2023 08:44:49.958,140.697
9,4 Aug 2023 02:59:25.525,4 Aug 2023 03:01:55.439,149.914
10,4 Aug 2023 04:34:48.063,4 Aug 2023 04:38:27.126,219.063
11,4 Aug 2023 06:12:05.001,4 Aug 2023 06:15:19.708,194.707
12,4 Aug 2023 07:48:15.819,4 Aug 2023 07:51:29.328,193.509
13,5 Aug 2023 03:40:31.819,5 Aug 2023 03:44:25.391,233.572
14,5 Aug 2023 05:17:51.204,5 Aug 2023 05:20:56.969,185.765
15,5 Aug 2023 06:54:14.523,5 Aug 2023 06:57:52.051,217.528
16,6 Aug 2023 02:46:28.859,6 Aug 2023 02:50:20.367,231.508
17,6 Aug 2023 04:23:28.824,6 Aug 2023 04:26:40.172,191.348
18,6 Aug 2023 06:00:12.220,6 Aug 2023 06:03:44.510,212.290
19,6 Aug 2023 07:36:38.651,6 Aug 2023 07:38:44.730,126.079
20,7 Aug 2023 01:52:51.243,7 Aug 2023 01:56:04.896,193.653
21,7 Aug 2023 03:28:56.541,7 Aug 2023 03:32:31.473,214.931
22,7 Aug 2023 05:06:09.284,7 Aug 2023 05:09:27.312,198.028
23,7 Aug 2023 06:42:20.096,7 Aug 2023 06:45:22.176,182.080
24,8 Aug 2023 02:34:36.532,8 Aug 2023 02:38:28.598,232.065
25,8 Aug 2023 04:11:58.125,8 Aug 2023 04:15:04.936,186.811
26,8 Aug 2023 05:48:16.893,8 Aug 2023 05:51:53.767,216.874

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:58:37.582,2 Aug 2023 04:02:04.298,206.717
2,2 Aug 2023 05:34:56.837,2 Aug 2023 05:38:28.560,211.723
3,2 Aug 2023 07:12:05.961,2 Aug 2023 07:15:26.322,200.362
4,2 Aug 2023 08:48:17.489,2 Aug 2023 08:51:09.162,171.673
5,3 Aug 2023 03:06:37.738,3 Aug 2023 03:07:21.336,43.599
6,3 Aug 2023 04:40:34.450,3 Aug 2023 04:44:24.738,230.288
7,3 Aug 2023 06:17:56.564,3 Aug 2023 06:21:04.471,187.907
8,3 Aug 2023 07:54:12.773,3 Aug 2023 07:57:48.161,215.389
9,4 Aug 2023 03:46:27.408,4 Aug 2023 03:50:21.704,234.296
10,4 Aug 2023 05:23:36.661,4 Aug 2023 05:26:43.031,186.370
11,4 Aug 2023 07:00:11.526,4 Aug 2023 07:03:46.997,215.471
12,4 Aug 2023 08:36:58.528,4 Aug 2023 08:38:33.836,95.308
13,5 Aug 2023 02:52:32.898,5 Aug 2023 02:56:11.223,218.325
14,5 Aug 2023 04:29:06.629,5 Aug 2023 04:32:33.132,206.503
15,5 Aug 2023 06:06:09.557,5 Aug 2023 06:09:33.234,203.676
16,5 Aug 2023 07:42:23.207,5 Aug 2023 07:44:57.068,153.861
17,6 Aug 2023 02:00:19.599,6 Aug 2023 02:01:40.056,80.456
18,6 Aug 2023 03:34:41.019,6 Aug 2023 03:38:27.819,226.799
19,6 Aug 2023 05:12:02.479,6 Aug 2023 05:15:12.467,189.987
20,6 Aug 2023 06:48:15.916,6 Aug 2023 06:51:47.116,211.200
21,7 Aug 2023 02:40:31.396,7 Aug 2023 02:44:25.549,234.152
22,7 Aug 2023 04:17:44.524,7 Aug 2023 04:20:50.020,185.497
23,7 Aug 2023 05:54:14.815,7 Aug 2023 05:57:51.948,217.133
24,7 Aug 2023 07:31:19.867,7 Aug 2023 07:32:25.762,65.895
25,8 Aug 2023 01:46:32.099,8 Aug 2023 01:50:17.546,225.447
26,8 Aug 2023 03:23:16.905,8 Aug 2023 03:26:37.840,200.935
27,8 Aug 2023 05:00:12.892,8 Aug 2023 05:03:40.182,207.290
28,8 Aug 2023 06:36:29.970,8 Aug 2023 06:38:57.327,147.357

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:15:05.141,1 Aug 2023 10:18:31.844,206.703
2,1 Aug 2023 11:51:24.881,1 Aug 2023 11:54:55.193,210.311
3,1 Aug 2023 13:28:36.335,1 Aug 2023 13:31:52.282,195.946
4,1 Aug 2023 15:04:44.810,1 Aug 2023 15:07:42.583,177.773
5,2 Aug 2023 09:23:06.112,2 Aug 2023 09:23:50.011,43.898
6,2 Aug 2023 10:57:02.821,2 Aug 2023 11:00:51.923,229.103
7,2 Aug 2023 12:34:28.028,2 Aug 2023 12:37:30.096,182.068
8,2 Aug 2023 14:10:42.579,2 Aug 2023 14:14:18.294,215.715
9,3 Aug 2023 10:02:56.711,3 Aug 2023 10:06:50.769,234.058
10,3 Aug 2023 11:40:07.622,3 Aug 2023 11:43:11.300,183.678
11,3 Aug 2023 13:16:42.544,3 Aug 2023 13:20:16.447,213.903
12,3 Aug 2023 14:53:21.193,3 Aug 2023 14:55:06.834,105.642
13,4 Aug 2023 09:09:03.476,4 Aug 2023 09:12:41.782,218.306
14,4 Aug 2023 10:45:37.969,4 Aug 2023 10:49:02.709,204.740
15,4 Aug 2023 12:22:42.767,4 Aug 2023 12:26:02.512,199.745
16,4 Aug 2023 13:58:53.074,4 Aug 2023 14:01:28.751,155.677
17,5 Aug 2023 08:16:51.424,5 Aug 2023 08:18:11.566,80.142
18,5 Aug 2023 09:51:12.495,5 Aug 2023 09:54:57.821,225.325
19,5 Aug 2023 11:28:37.155,5 Aug 2023 11:31:41.410,184.255
20,5 Aug 2023 13:04:48.413,5 Aug 2023 13:08:21.345,212.932
21,6 Aug 2023 08:57:03.746,6 Aug 2023 09:00:57.525,233.779
22,6 Aug 2023 10:34:18.828,6 Aug 2023 10:37:19.816,180.988
