"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:19:19.678,1 Jun 2023 10:23:09.584,229.906
2,1 Jun 2023 11:53:03.838,1 Jun 2023 11:57:01.171,237.333
3,1 Jun 2023 13:26:20.546,1 Jun 2023 13:29:11.373,170.827
4,2 Jun 2023 08:40:16.872,2 Jun 2023 08:44:34.012,257.139
5,2 Jun 2023 10:14:16.566,2 Jun 2023 10:17:59.212,222.646
6,2 Jun 2023 11:47:46.169,2 Jun 2023 11:51:47.434,241.265
7,2 Jun 2023 13:21:20.059,2 Jun 2023 13:23:33.423,133.364
8,3 Jun 2023 07:03:35.612,3 Jun 2023 07:05:35.906,120.295
9,3 Jun 2023 08:35:01.471,3 Jun 2023 08:39:16.583,255.112
10,3 Jun 2023 10:09:08.442,3 Jun 2023 10:12:51.045,222.603
11,3 Jun 2023 11:42:26.554,3 Jun 2023 11:46:28.876,242.322
12,3 Jun 2023 13:17:12.479,3 Jun 2023 13:17:24.728,12.248
13,4 Jun 2023 06:56:48.530,4 Jun 2023 07:00:35.845,227.315
14,4 Jun 2023 08:29:53.298,4 Jun 2023 08:33:59.568,246.270
15,4 Jun 2023 10:03:56.174,4 Jun 2023 10:07:43.521,227.346
16,4 Jun 2023 11:37:08.364,4 Jun 2023 11:40:58.865,230.501
17,5 Jun 2023 06:51:15.257,5 Jun 2023 06:55:25.852,250.595
18,5 Jun 2023 08:24:48.802,5 Jun 2023 08:28:44.512,235.711
19,5 Jun 2023 09:58:40.988,5 Jun 2023 10:02:34.853,233.865
20,5 Jun 2023 11:31:53.727,5 Jun 2023 11:35:07.584,193.857
21,6 Jun 2023 06:45:53.956,6 Jun 2023 06:50:11.079,257.123
22,6 Jun 2023 08:19:46.378,6 Jun 2023 08:23:32.452,226.074
23,6 Jun 2023 09:53:23.953,6 Jun 2023 09:57:23.133,239.179
24,6 Jun 2023 11:26:46.017,6 Jun 2023 11:29:23.119,157.103
25,7 Jun 2023 05:09:44.580,7 Jun 2023 05:10:54.885,70.305
26,7 Jun 2023 06:40:36.769,7 Jun 2023 06:44:54.136,257.367
27,7 Jun 2023 08:14:41.800,7 Jun 2023 08:18:23.251,221.451
28,7 Jun 2023 09:48:05.123,7 Jun 2023 09:52:08.216,243.092
29,7 Jun 2023 11:21:59.344,7 Jun 2023 11:23:41.378,102.034
30,8 Jun 2023 05:02:52.980,8 Jun 2023 05:06:05.953,192.973
31,8 Jun 2023 06:35:24.943,8 Jun 2023 06:39:36.693,251.750
32,8 Jun 2023 08:09:31.214,8 Jun 2023 08:13:15.583,224.368
33,8 Jun 2023 09:42:46.150,8 Jun 2023 09:46:45.128,238.979

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:06:21.433,1 Jun 2023 11:10:05.024,223.591
2,1 Jun 2023 12:39:37.483,1 Jun 2023 12:43:37.978,240.496
3,2 Jun 2023 07:53:53.011,2 Jun 2023 07:57:49.691,236.679
4,2 Jun 2023 09:27:07.748,2 Jun 2023 09:31:11.220,243.472
5,2 Jun 2023 11:01:08.304,2 Jun 2023 11:04:57.298,228.995
6,2 Jun 2023 12:34:19.894,2 Jun 2023 12:38:02.726,222.831
7,3 Jun 2023 07:48:24.938,3 Jun 2023 07:52:38.179,253.241
8,3 Jun 2023 09:22:04.163,3 Jun 2023 09:25:56.924,232.761
9,3 Jun 2023 10:55:52.467,3 Jun 2023 10:59:48.194,235.727
10,3 Jun 2023 12:29:06.828,3 Jun 2023 12:32:04.068,177.240
11,4 Jun 2023 07:43:05.242,4 Jun 2023 07:47:22.612,257.370
12,4 Jun 2023 09:17:01.516,4 Jun 2023 09:20:45.729,224.212
13,4 Jun 2023 10:50:35.187,4 Jun 2023 10:54:35.334,240.148
14,4 Jun 2023 12:24:02.135,4 Jun 2023 12:26:26.789,144.655
15,5 Jun 2023 06:06:37.498,5 Jun 2023 06:08:16.341,98.843
16,5 Jun 2023 07:37:48.817,5 Jun 2023 07:42:05.359,256.542
17,5 Jun 2023 09:11:55.226,5 Jun 2023 09:15:37.114,221.888
18,5 Jun 2023 10:45:15.781,5 Jun 2023 10:49:18.959,243.178
19,5 Jun 2023 12:19:26.003,5 Jun 2023 12:20:40.701,74.698
20,6 Jun 2023 05:59:47.483,6 Jun 2023 06:03:21.395,213.912
21,6 Jun 2023 07:32:38.911,6 Jun 2023 07:36:48.071,249.160
22,6 Jun 2023 09:06:43.813,6 Jun 2023 09:10:29.597,225.784
23,6 Jun 2023 10:39:57.134,6 Jun 2023 10:43:52.784,235.650
24,7 Jun 2023 05:54:06.516,7 Jun 2023 05:58:13.148,246.631
25,7 Jun 2023 07:27:33.643,7 Jun 2023 07:31:32.336,238.693
26,7 Jun 2023 09:01:29.362,7 Jun 2023 09:05:21.200,231.838
27,7 Jun 2023 10:34:41.174,7 Jun 2023 10:38:06.462,205.288
28,8 Jun 2023 05:48:43.586,8 Jun 2023 05:52:59.372,255.787
29,8 Jun 2023 07:22:31.198,8 Jun 2023 07:26:19.400,228.203
30,8 Jun 2023 08:56:12.693,8 Jun 2023 09:00:10.856,238.163

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 14:44:13.252,1 Jun 2023 14:48:29.811,256.559
2,1 Jun 2023 16:18:05.087,1 Jun 2023 16:21:48.778,223.691
3,1 Jun 2023 17:51:44.369,1 Jun 2023 17:55:41.745,237.376
4,1 Jun 2023 19:25:02.125,1 Jun 2023 19:27:47.653,165.528
5,2 Jun 2023 13:08:11.277,2 Jun 2023 13:09:08.883,57.606
6,2 Jun 2023 14:38:56.717,2 Jun 2023 14:43:13.723,257.006
7,2 Jun 2023 16:13:02.212,2 Jun 2023 16:16:40.392,218.180
8,2 Jun 2023 17:46:27.236,2 Jun 2023 17:50:28.647,241.412
9,2 Jun 2023 19:20:07.220,2 Jun 2023 19:22:09.058,121.838
10,3 Jun 2023 13:01:30.297,3 Jun 2023 13:04:25.285,174.988
11,3 Jun 2023 14:33:45.196,3 Jun 2023 14:37:56.856,251.660
12,3 Jun 2023 16:07:53.344,3 Jun 2023 16:11:33.952,220.608
13,3 Jun 2023 17:41:08.444,3 Jun 2023 17:45:09.156,240.711
14,4 Jun 2023 12:55:23.286,4 Jun 2023 12:59:21.432,238.146
15,4 Jun 2023 14:28:39.815,4 Jun 2023 14:32:40.900,241.085
16,4 Jun 2023 16:02:41.201,4 Jun 2023 16:06:27.721,226.519
17,4 Jun 2023 17:35:51.439,4 Jun 2023 17:39:36.466,225.027
18,5 Jun 2023 12:49:56.875,5 Jun 2023 12:54:10.414,253.539
19,5 Jun 2023 14:23:37.972,5 Jun 2023 14:27:27.406,229.433
20,5 Jun 2023 15:57:26.134,5 Jun 2023 16:01:20.028,233.894
21,5 Jun 2023 17:30:38.681,5 Jun 2023 17:33:41.560,182.879
22,6 Jun 2023 12:44:38.455,6 Jun 2023 12:48:55.479,257.024
23,6 Jun 2023 14:18:36.950,6 Jun 2023 14:22:17.263,220.313
24,6 Jun 2023 15:52:09.499,6 Jun 2023 15:56:08.719,239.221
25,6 Jun 2023 17:25:33.923,6 Jun 2023 17:28:02.375,148.451
26,7 Jun 2023 11:08:09.390,7 Jun 2023 11:09:52.243,102.853
27,7 Jun 2023 12:39:23.217,7 Jun 2023 12:43:38.838,255.621
28,7 Jun 2023 14:13:31.197,7 Jun 2023 14:17:09.958,218.761
