"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:30:06.345,1 Aug 2023 10:34:43.684,277.339
2,2 Aug 2023 03:32:36.378,2 Aug 2023 03:39:37.418,421.041
3,2 Aug 2023 05:10:46.065,2 Aug 2023 05:18:27.912,461.847
4,2 Aug 2023 06:49:59.321,2 Aug 2023 06:57:28.542,449.221
5,2 Aug 2023 08:28:49.835,2 Aug 2023 08:36:13.443,443.608
6,2 Aug 2023 10:08:08.453,2 Aug 2023 10:12:41.761,273.308
7,3 Aug 2023 03:10:35.323,3 Aug 2023 03:17:38.245,422.922
8,3 Aug 2023 04:48:46.716,3 Aug 2023 04:56:28.430,461.714
9,3 Aug 2023 06:28:00.084,3 Aug 2023 06:35:29.332,449.248
10,3 Aug 2023 08:06:50.276,3 Aug 2023 08:14:13.277,443.001
11,3 Aug 2023 09:46:10.648,3 Aug 2023 09:50:39.749,269.101
12,4 Aug 2023 02:48:34.326,4 Aug 2023 02:55:39.060,424.734
13,4 Aug 2023 04:26:47.378,4 Aug 2023 04:34:28.954,461.576
14,4 Aug 2023 06:06:00.838,4 Aug 2023 06:13:30.119,449.281
15,4 Aug 2023 07:44:50.718,4 Aug 2023 07:52:13.078,442.360
16,4 Aug 2023 09:24:12.932,4 Aug 2023 09:28:37.642,264.710
17,5 Aug 2023 02:26:33.380,5 Aug 2023 02:33:39.856,426.476
18,5 Aug 2023 04:04:48.055,5 Aug 2023 04:12:29.480,461.424
19,5 Aug 2023 05:44:01.589,5 Aug 2023 05:51:30.906,449.317
20,5 Aug 2023 07:22:51.163,5 Aug 2023 07:30:12.853,441.690
21,5 Aug 2023 09:02:15.310,5 Aug 2023 09:06:35.431,260.121
22,6 Aug 2023 02:04:32.486,6 Aug 2023 02:11:40.637,428.151
23,6 Aug 2023 03:42:48.745,6 Aug 2023 03:50:30.010,461.265
24,6 Aug 2023 05:22:02.330,6 Aug 2023 05:29:31.688,449.358
25,6 Aug 2023 07:00:51.611,6 Aug 2023 07:08:12.591,440.980
26,6 Aug 2023 08:40:17.792,6 Aug 2023 08:44:33.108,255.316
27,7 Aug 2023 01:42:31.647,7 Aug 2023 01:49:41.403,429.757
28,7 Aug 2023 03:20:49.444,7 Aug 2023 03:28:30.546,461.102
29,7 Aug 2023 05:00:03.067,7 Aug 2023 05:07:32.468,449.401
30,7 Aug 2023 06:38:52.064,7 Aug 2023 06:46:12.300,440.236
31,7 Aug 2023 08:18:20.391,7 Aug 2023 08:22:30.754,250.363
32,8 Aug 2023 01:20:30.852,8 Aug 2023 01:27:42.154,431.301
33,8 Aug 2023 02:58:50.156,8 Aug 2023 03:06:31.084,460.928
34,8 Aug 2023 04:38:03.799,8 Aug 2023 04:45:33.242,449.443
35,8 Aug 2023 06:16:52.518,8 Aug 2023 06:24:11.974,439.456
36,8 Aug 2023 07:56:23.111,8 Aug 2023 08:00:28.302,245.191

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 02:45:42.836,2 Aug 2023 02:49:38.137,235.300
2,2 Aug 2023 04:21:27.466,2 Aug 2023 04:29:05.328,457.862
3,2 Aug 2023 06:00:22.072,2 Aug 2023 06:07:55.418,453.346
4,2 Aug 2023 07:39:28.166,2 Aug 2023 07:46:59.037,450.871
5,2 Aug 2023 09:18:15.230,2 Aug 2023 09:24:41.664,386.434
6,3 Aug 2023 02:23:39.664,3 Aug 2023 02:27:40.574,240.910
7,3 Aug 2023 03:59:27.566,3 Aug 2023 04:07:05.811,458.245
8,3 Aug 2023 05:38:22.961,3 Aug 2023 05:45:56.114,453.154
9,3 Aug 2023 07:17:28.680,3 Aug 2023 07:24:59.571,450.891
10,3 Aug 2023 08:56:15.984,3 Aug 2023 09:02:39.567,383.583
11,4 Aug 2023 02:01:33.528,4 Aug 2023 02:05:42.914,249.386
12,4 Aug 2023 03:37:27.695,4 Aug 2023 03:45:06.292,458.598
13,4 Aug 2023 05:16:23.848,4 Aug 2023 05:23:56.812,452.964
14,4 Aug 2023 06:55:29.189,4 Aug 2023 07:03:00.087,450.898
15,4 Aug 2023 08:34:16.757,4 Aug 2023 08:40:37.370,380.612
16,5 Aug 2023 01:39:26.619,5 Aug 2023 01:43:45.158,258.539
17,5 Aug 2023 03:15:27.846,5 Aug 2023 03:23:06.768,458.923
18,5 Aug 2023 04:54:24.737,5 Aug 2023 05:01:57.518,452.781
19,5 Aug 2023 06:33:29.693,5 Aug 2023 06:41:00.592,450.899
20,5 Aug 2023 08:12:17.545,5 Aug 2023 08:18:35.069,377.524
21,6 Aug 2023 01:17:20.555,6 Aug 2023 01:21:47.317,266.762
22,6 Aug 2023 02:53:28.028,6 Aug 2023 03:01:07.241,459.214
