"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:31:54.791,2 Aug 2023 03:32:32.650,37.859
2,2 Aug 2023 04:59:29.959,2 Aug 2023 05:02:55.409,205.451
3,2 Aug 2023 06:30:15.093,2 Aug 2023 06:32:52.326,157.234
4,2 Aug 2023 07:59:59.326,2 Aug 2023 08:03:12.730,193.404
5,2 Aug 2023 09:30:43.042,2 Aug 2023 09:31:09.563,26.522
6,3 Aug 2023 04:00:39.253,3 Aug 2023 04:04:07.246,207.993
7,3 Aug 2023 05:31:05.739,3 Aug 2023 05:33:52.246,166.507
8,3 Aug 2023 07:01:12.959,3 Aug 2023 07:04:17.985,185.026
9,3 Aug 2023 08:30:55.504,3 Aug 2023 08:33:02.558,127.055
10,4 Aug 2023 03:02:06.233,4 Aug 2023 03:05:09.187,182.954
11,4 Aug 2023 04:31:48.313,4 Aug 2023 04:34:58.440,190.127
12,4 Aug 2023 06:02:26.198,4 Aug 2023 06:05:13.368,167.170
13,4 Aug 2023 07:31:59.795,4 Aug 2023 07:34:59.455,179.660
14,5 Aug 2023 03:32:42.769,5 Aug 2023 03:36:09.550,206.781
15,5 Aug 2023 05:03:26.711,5 Aug 2023 05:06:03.502,156.791
16,5 Aug 2023 06:33:13.177,5 Aug 2023 06:36:26.471,193.294
17,5 Aug 2023 08:03:41.510,5 Aug 2023 08:04:34.571,53.062
18,6 Aug 2023 02:33:53.889,6 Aug 2023 02:37:20.590,206.701
19,6 Aug 2023 04:04:17.024,6 Aug 2023 04:07:05.245,168.221
20,6 Aug 2023 05:34:27.181,6 Aug 2023 05:37:30.256,183.074
21,6 Aug 2023 07:04:07.453,6 Aug 2023 07:06:18.514,131.061
22,7 Aug 2023 01:35:28.257,7 Aug 2023 01:38:20.718,172.461
23,7 Aug 2023 03:04:59.208,7 Aug 2023 03:08:11.782,192.574
24,7 Aug 2023 04:35:39.648,7 Aug 2023 04:38:24.841,165.193
25,7 Aug 2023 06:05:13.621,7 Aug 2023 06:08:18.284,184.663
26,8 Aug 2023 02:05:55.942,8 Aug 2023 02:09:23.635,207.693
27,8 Aug 2023 03:36:38.174,8 Aug 2023 03:39:14.881,156.707
28,8 Aug 2023 05:06:27.114,8 Aug 2023 05:09:39.809,192.695
29,8 Aug 2023 06:36:43.900,8 Aug 2023 06:37:55.073,71.173

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:14:39.958,2 Aug 2023 04:18:03.691,203.733
2,2 Aug 2023 05:44:52.259,2 Aug 2023 05:47:48.355,176.096
3,2 Aug 2023 07:15:13.175,2 Aug 2023 07:18:10.530,177.355
4,2 Aug 2023 08:44:48.811,2 Aug 2023 08:47:13.353,144.542
5,3 Aug 2023 03:17:21.759,3 Aug 2023 03:18:56.478,94.719
6,3 Aug 2023 04:45:37.620,3 Aug 2023 04:48:55.534,197.915
7,3 Aug 2023 06:16:22.448,3 Aug 2023 06:19:03.188,160.741
8,3 Aug 2023 07:45:59.381,3 Aug 2023 07:49:10.504,191.123
9,4 Aug 2023 03:46:40.999,4 Aug 2023 03:50:09.027,208.028
10,4 Aug 2023 05:17:16.451,4 Aug 2023 05:19:56.914,160.463
11,4 Aug 2023 06:47:12.768,4 Aug 2023 06:50:22.899,190.131
12,4 Aug 2023 08:17:08.823,4 Aug 2023 08:18:50.030,101.207
13,5 Aug 2023 02:47:55.170,5 Aug 2023 02:51:16.409,201.239
14,5 Aug 2023 04:18:02.325,5 Aug 2023 04:21:01.554,179.229
15,5 Aug 2023 05:48:27.272,5 Aug 2023 05:51:22.504,175.232
16,5 Aug 2023 07:18:01.836,5 Aug 2023 07:20:37.660,155.823
17,6 Aug 2023 01:50:41.518,6 Aug 2023 01:52:05.569,84.052
18,6 Aug 2023 03:18:49.252,6 Aug 2023 03:22:09.344,200.093
19,6 Aug 2023 04:49:34.926,6 Aug 2023 04:52:14.394,159.469
20,6 Aug 2023 06:19:13.784,6 Aug 2023 06:22:25.784,192.000
21,7 Aug 2023 02:19:54.007,7 Aug 2023 02:23:22.830,208.823
22,7 Aug 2023 03:50:27.661,7 Aug 2023 03:53:09.700,162.039
23,7 Aug 2023 05:20:26.920,7 Aug 2023 05:23:35.888,188.968
24,7 Aug 2023 06:50:18.141,7 Aug 2023 06:52:06.639,108.499
25,8 Aug 2023 01:21:10.766,8 Aug 2023 01:24:28.865,198.099
26,8 Aug 2023 02:51:12.526,8 Aug 2023 02:54:14.797,182.271
27,8 Aug 2023 04:21:41.285,8 Aug 2023 04:24:34.325,173.040
28,8 Aug 2023 05:51:15.110,8 Aug 2023 05:53:58.048,162.938

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:14:13.592,1 Aug 2023 10:17:10.417,176.825
2,1 Aug 2023 11:43:49.337,1 Aug 2023 11:46:59.939,190.601
3,1 Aug 2023 13:14:33.556,1 Aug 2023 13:17:12.187,158.631
4,1 Aug 2023 14:44:03.123,1 Aug 2023 14:47:08.784,185.661
5,2 Aug 2023 10:44:45.750,2 Aug 2023 10:48:12.323,206.574
6,2 Aug 2023 12:15:32.089,2 Aug 2023 12:18:03.899,151.810
7,2 Aug 2023 13:45:18.128,2 Aug 2023 13:48:29.788,191.660
8,2 Aug 2023 15:15:31.442,2 Aug 2023 15:16:46.965,75.523
9,3 Aug 2023 09:45:58.284,3 Aug 2023 09:49:24.713,206.429
10,3 Aug 2023 11:16:21.066,3 Aug 2023 11:19:08.343,167.277
11,3 Aug 2023 12:46:35.083,3 Aug 2023 12:49:32.708,177.625
12,3 Aug 2023 14:16:10.367,3 Aug 2023 14:18:25.474,135.106
13,4 Aug 2023 08:47:43.083,4 Aug 2023 08:50:24.922,161.838
14,4 Aug 2023 10:17:03.524,4 Aug 2023 10:20:16.690,193.167
15,4 Aug 2023 11:47:50.391,4 Aug 2023 11:50:26.628,156.237
16,4 Aug 2023 13:17:20.597,4 Aug 2023 13:20:29.176,188.579
17,5 Aug 2023 09:18:02.477,5 Aug 2023 09:21:29.853,207.376
18,5 Aug 2023 10:48:46.319,5 Aug 2023 10:51:19.828,153.510
19,5 Aug 2023 12:18:35.641,5 Aug 2023 12:21:46.098,190.457
20,5 Aug 2023 13:48:39.371,5 Aug 2023 13:50:08.618,89.246
21,6 Aug 2023 08:19:15.748,6 Aug 2023 08:22:41.256,205.507
22,6 Aug 2023 09:49:34.981,6 Aug 2023 09:52:24.807,169.826
23,6 Aug 2023 11:19:52.902,6 Aug 2023 11:22:48.020,175.118
24,6 Aug 2023 12:49:26.376,6 Aug 2023 12:51:44.621,138.245
25,7 Aug 2023 07:21:26.706,7 Aug 2023 07:21:50.967,24.261
26,7 Aug 2023 07:21:55.568,7 Aug 2023 07:23:38.727,103.159
27,7 Aug 2023 08:50:18.039,7 Aug 2023 08:53:33.442,195.403
