"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:19:34.843,1 Jun 2023 10:25:18.952,344.109
2,1 Jun 2023 11:58:41.687,1 Jun 2023 12:04:25.994,344.307
3,1 Jun 2023 13:37:26.721,1 Jun 2023 13:41:48.004,261.283
4,2 Jun 2023 08:18:38.202,2 Jun 2023 08:24:32.871,354.670
5,2 Jun 2023 09:57:35.839,2 Jun 2023 10:03:19.638,343.799
6,2 Jun 2023 11:36:42.107,2 Jun 2023 11:42:26.524,344.417
7,2 Jun 2023 13:15:27.685,2 Jun 2023 13:19:45.566,257.882
8,3 Jun 2023 07:56:38.179,3 Jun 2023 08:02:33.350,355.172
9,3 Jun 2023 09:35:36.839,3 Jun 2023 09:41:20.327,343.488
10,3 Jun 2023 11:14:42.522,3 Jun 2023 11:20:27.086,344.564
11,3 Jun 2023 12:53:28.669,3 Jun 2023 12:57:44.845,256.177
12,4 Jun 2023 07:34:38.190,4 Jun 2023 07:40:33.823,355.633
13,4 Jun 2023 09:13:37.836,4 Jun 2023 09:19:21.023,343.188
14,4 Jun 2023 10:52:42.933,4 Jun 2023 10:58:27.627,344.694
15,4 Jun 2023 12:31:29.646,4 Jun 2023 12:35:44.061,254.415
16,5 Jun 2023 07:12:38.239,5 Jun 2023 07:18:34.291,356.052
17,5 Jun 2023 08:51:38.833,5 Jun 2023 08:57:21.724,342.891
18,5 Jun 2023 10:30:43.336,5 Jun 2023 10:36:28.152,344.816
19,5 Jun 2023 12:09:30.654,5 Jun 2023 12:13:43.214,252.559
20,6 Jun 2023 05:15:40.720,6 Jun 2023 05:16:18.284,37.564
21,6 Jun 2023 06:50:38.326,6 Jun 2023 06:56:34.751,356.425
22,6 Jun 2023 08:29:39.832,6 Jun 2023 08:35:22.432,342.600
23,6 Jun 2023 10:08:43.738,6 Jun 2023 10:14:28.657,344.919
24,6 Jun 2023 11:47:31.700,6 Jun 2023 11:51:42.303,250.603
25,7 Jun 2023 04:53:30.693,7 Jun 2023 04:54:29.099,58.407
26,7 Jun 2023 06:28:38.449,7 Jun 2023 06:34:35.209,356.760
27,7 Jun 2023 08:07:40.828,7 Jun 2023 08:13:23.149,342.321
28,7 Jun 2023 09:46:44.129,7 Jun 2023 09:52:29.142,345.013
29,7 Jun 2023 11:25:32.774,7 Jun 2023 11:29:41.319,248.545
30,8 Jun 2023 04:31:23.616,8 Jun 2023 04:32:36.589,72.972
