"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:20:06.918,1 Jun 2023 10:24:47.800,280.882
2,1 Jun 2023 11:59:13.250,1 Jun 2023 12:03:58.297,285.047
3,1 Jun 2023 13:37:56.756,1 Jun 2023 13:41:14.600,197.845
4,2 Jun 2023 08:19:06.224,2 Jun 2023 08:24:05.187,298.962
5,2 Jun 2023 09:58:08.055,2 Jun 2023 10:02:48.483,280.429
6,2 Jun 2023 11:37:13.546,2 Jun 2023 11:41:58.820,285.274
7,2 Jun 2023 13:15:57.925,2 Jun 2023 13:19:13.510,195.584
8,3 Jun 2023 07:57:06.483,3 Jun 2023 08:02:05.668,299.185
9,3 Jun 2023 09:36:09.195,3 Jun 2023 09:40:49.175,279.981
10,3 Jun 2023 11:15:13.838,3 Jun 2023 11:19:59.359,285.521
11,3 Jun 2023 12:53:59.142,3 Jun 2023 12:57:12.316,193.173
12,4 Jun 2023 07:35:06.473,4 Jun 2023 07:40:06.133,299.660
13,4 Jun 2023 09:14:10.336,4 Jun 2023 09:18:49.879,279.543
14,4 Jun 2023 10:53:14.127,4 Jun 2023 10:57:59.923,285.796
15,4 Jun 2023 12:32:00.414,4 Jun 2023 12:35:11.019,190.605
16,5 Jun 2023 07:13:06.412,5 Jun 2023 07:18:06.591,300.179
17,5 Jun 2023 08:52:11.475,5 Jun 2023 08:56:50.590,279.115
18,5 Jun 2023 10:31:14.408,5 Jun 2023 10:36:00.466,286.058
19,5 Jun 2023 12:10:01.739,5 Jun 2023 12:13:09.609,187.870
20,6 Jun 2023 06:51:06.404,6 Jun 2023 06:56:07.041,300.637
21,6 Jun 2023 08:30:12.615,6 Jun 2023 08:34:51.308,278.693
22,6 Jun 2023 10:09:14.688,6 Jun 2023 10:14:00.984,286.296
23,6 Jun 2023 11:48:03.127,6 Jun 2023 11:51:08.153,185.026
24,7 Jun 2023 06:29:06.438,7 Jun 2023 06:34:07.481,301.043
25,7 Jun 2023 08:08:13.754,7 Jun 2023 08:12:52.036,278.281
26,7 Jun 2023 09:47:14.964,7 Jun 2023 09:52:01.478,286.514
27,7 Jun 2023 11:26:04.575,7 Jun 2023 11:29:06.579,182.004
28,8 Jun 2023 06:07:06.520,8 Jun 2023 06:12:07.913,301.392
29,8 Jun 2023 07:46:14.892,8 Jun 2023 07:50:52.776,277.883
30,8 Jun 2023 09:25:15.235,8 Jun 2023 09:30:01.950,286.715

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:09:49.915,1 Jun 2023 11:14:23.761,273.846
2,1 Jun 2023 12:48:27.768,1 Jun 2023 12:53:09.535,281.767
3,2 Jun 2023 07:30:50.660,2 Jun 2023 07:34:27.564,216.904
4,2 Jun 2023 09:08:24.367,2 Jun 2023 09:13:24.353,299.986
5,2 Jun 2023 10:47:50.664,2 Jun 2023 10:52:24.650,273.986
6,2 Jun 2023 12:26:28.097,2 Jun 2023 12:31:09.043,280.946
7,3 Jun 2023 07:08:45.341,3 Jun 2023 07:12:29.069,223.728
8,3 Jun 2023 08:46:25.136,3 Jun 2023 08:51:24.740,299.604
9,3 Jun 2023 10:25:51.402,3 Jun 2023 10:30:25.527,274.125
10,3 Jun 2023 12:04:28.433,3 Jun 2023 12:09:08.494,280.061
11,4 Jun 2023 06:46:40.953,4 Jun 2023 06:50:30.508,229.555
12,4 Jun 2023 08:24:25.930,4 Jun 2023 08:29:25.129,299.199
13,4 Jun 2023 10:03:52.121,4 Jun 2023 10:08:26.405,274.284
14,4 Jun 2023 11:42:28.779,4 Jun 2023 11:47:07.876,279.097
15,5 Jun 2023 06:24:37.195,5 Jun 2023 06:28:31.889,234.694
16,5 Jun 2023 08:02:26.739,5 Jun 2023 08:07:25.524,298.785
17,5 Jun 2023 09:41:52.830,5 Jun 2023 09:46:27.283,274.453
18,5 Jun 2023 11:20:29.138,5 Jun 2023 11:25:07.196,278.058
19,6 Jun 2023 06:02:33.889,6 Jun 2023 06:06:33.212,239.323
20,6 Jun 2023 07:40:27.571,6 Jun 2023 07:45:25.923,298.352
21,6 Jun 2023 09:19:53.521,6 Jun 2023 09:24:28.155,274.634
22,6 Jun 2023 10:58:29.506,6 Jun 2023 11:03:06.448,276.942
23,7 Jun 2023 05:40:30.693,7 Jun 2023 05:44:34.485,243.792
24,7 Jun 2023 07:18:28.423,7 Jun 2023 07:23:26.327,297.904
25,7 Jun 2023 08:57:54.197,7 Jun 2023 09:02:29.019,274.821
26,7 Jun 2023 10:36:29.883,7 Jun 2023 10:41:05.624,275.742
27,8 Jun 2023 05:18:27.845,8 Jun 2023 05:22:35.704,247.858
28,8 Jun 2023 06:56:29.295,8 Jun 2023 07:01:26.736,297.441
29,8 Jun 2023 08:35:54.859,8 Jun 2023 08:40:29.881,275.021

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 13:24:27.104,1 Jun 2023 13:25:35.680,68.576
2,1 Jun 2023 15:00:10.481,1 Jun 2023 15:05:13.037,302.555
3,1 Jun 2023 16:39:31.537,1 Jun 2023 16:44:02.439,270.901
