"Coverage Properties"
"Latitude Bounds Coverage                                            "
"Min. Latitude: 0.0000 (deg)                                         "
"Max. Latitude: 90.0000 (deg)                                        "
"Grid Altitude: 0.0000 (km)                                          "
"Ground Altitude set from grid altitude reference (On ellipsoid)     "
"Resolution: 2.0000 (deg)                                            "
"Number of Points: 5734                                              "
"Assets required for a valid access: At Least 1                      "
"Assigned Assets:                                                    "
"Constellation/Constellation1:    Active                         "
"Satellite/Satellite4011/Sensor/Sensor1:    Active           "
"Satellite/Satellite4012/Sensor/Sensor2:    Active           "
"Satellite/Satellite4021/Sensor/Sensor3:    Active           "
"Satellite/Satellite4022/Sensor/Sensor4:    Active           "
"Satellite/Satellite4031/Sensor/Sensor5:    Active           "
"Satellite/Satellite4032/Sensor/Sensor6:    Active           "
"Satellite/Satellite4041/Sensor/Sensor7:    Active           "
"Satellite/Satellite4042/Sensor/Sensor8:    Active           "
"Satellite/Satellite4051/Sensor/Sensor9:    Active           "
"Satellite/Satellite4052/Sensor/Sensor10:    Active          "
"Satellite/Satellite4061/Sensor/Sensor11:    Active          "
"Satellite/Satellite4062/Sensor/Sensor12:    Active          "
"Satellite/Satellite4071/Sensor/Sensor13:    Active          "
"Satellite/Satellite4072/Sensor/Sensor14:    Active          "
"Satellite/Satellite4081/Sensor/Sensor15:    Active          "
"Satellite/Satellite4082/Sensor/Sensor16:    Active          "
"Satellite/Satellite4091/Sensor/Sensor17:    Active          "
"Satellite/Satellite4092/Sensor/Sensor18:    Active          "
"Satellite/Satellite4101/Sensor/Sensor19:    Active          "
"Satellite/Satellite4102/Sensor/Sensor20:    Active          "
"Satellite/Satellite4111/Sensor/Sensor21:    Active          "
"Satellite/Satellite4112/Sensor/Sensor22:    Active          "
"Satellite/Satellite4121/Sensor/Sensor23:    Active          "
"Satellite/Satellite4122/Sensor/Sensor24:    Active          "
"Access Interval: 4 Oct 2023 10:00:00.000 to 11 Oct 2023 10:00:00.000"
"Regional Acceleration: Automatic                                    "
"Light time delay: Ignored                                           "
"Maximum Sampling Time Step: 360.000 secs                            "
"Minimum Sampling Time Step: 0.010 secs                              "
"Time Convergence: 5.000e-03 secs                                    "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14          "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
0.900,1.000,13669.821
0.900,3.000,13670.077
0.900,5.000,13366.648
0.900,7.000,14670.219
0.900,9.000,13669.536
0.900,11.000,14322.027
0.900,13.000,13988.638
0.900,15.000,14321.429
0.900,17.000,13987.449
0.900,19.000,14319.768
0.900,21.000,13986.873
0.900,23.000,13988.196
0.900,25.000,14320.887
0.900,27.000,13988.211
0.900,29.000,13987.660
0.900,31.000,13670.509
0.900,33.000,13988.442
0.900,35.000,14321.853
0.900,37.000,14321.999
0.900,39.000,13987.470
0.900,41.000,13366.006
0.900,43.000,13988.374
0.900,45.000,14670.801
0.900,47.000,14321.087
0.900,49.000,13669.235
0.900,51.000,13668.037
0.900,53.000,14319.893
0.900,55.000,14670.151
0.900,57.000,13987.780
0.900,59.000,13986.376
0.900,61.000,13668.937
0.900,63.000,14321.246
0.900,65.000,13670.118
0.900,67.000,14321.949
0.900,69.000,13670.383
0.900,71.000,14320.722
0.900,73.000,13987.127
0.900,75.000,14670.949
0.900,77.000,13988.243
0.900,79.000,13988.284
0.900,81.000,13986.520
0.900,83.000,13668.491
0.900,85.000,13365.180
0.900,87.000,13669.888
0.900,89.000,13988.369
0.900,91.000,13986.911
0.900,93.000,14320.591
0.900,95.000,13670.062
0.900,97.000,13988.880
0.900,99.000,13670.488
0.900,101.000,14670.876
0.900,103.000,13986.921
0.900,105.000,13669.092
0.900,107.000,13669.757
0.900,109.000,14321.083
0.900,111.000,14320.713
0.900,113.000,13668.320
0.900,115.000,13986.127
0.900,117.000,13669.125
0.900,119.000,14321.148
0.900,121.000,13987.971
0.900,123.000,14320.413
0.900,125.000,13669.399
0.900,127.000,14321.676
0.900,129.000,13670.301
0.900,131.000,14670.927
0.900,133.000,13987.934
0.900,135.000,13987.168
0.900,137.000,13986.508
0.900,139.000,14321.198
0.900,141.000,14670.377
0.900,143.000,13669.911
0.900,145.000,13986.689
0.900,147.000,13668.570
0.900,149.000,14321.068
0.900,151.000,13670.131
0.900,153.000,14321.955
0.900,155.000,13669.132
0.900,157.000,14670.185
0.900,159.000,13670.207
0.900,161.000,13988.313
0.900,163.000,13987.894
0.900,165.000,13987.470
0.900,167.000,13986.308
0.900,169.000,13668.169
0.900,171.000,13987.858
0.900,173.000,13987.593
0.900,175.000,14321.116
0.900,177.000,13986.264
0.900,179.000,13987.201
0.900,181.000,13669.901
0.900,183.000,13988.500
0.900,185.000,13670.345
0.900,187.000,14320.561
0.900,189.000,13987.481
0.900,191.000,13366.489
0.900,193.000,13988.229
0.900,195.000,14321.097
0.900,197.000,14320.342
0.900,199.000,13364.922
0.900,201.000,13986.786
0.900,203.000,13987.542
0.900,205.000,15037.714
0.900,207.000,13670.325
0.900,209.000,14670.648
0.900,211.000,13670.525
0.900,213.000,14321.438
0.900,215.000,13670.401
0.900,217.000,14321.544
0.900,219.000,14320.500
0.900,221.000,13987.152
0.900,223.000,13670.383
0.900,225.000,13987.865
0.900,227.000,13987.817
0.900,229.000,13668.912
0.900,231.000,13986.262
0.900,233.000,13668.480
0.900,235.000,14321.343
0.900,237.000,13670.013
0.900,239.000,13364.784
0.900,241.000,14320.087
0.900,243.000,14321.018
0.900,245.000,13988.147
0.900,247.000,13670.181
