"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,5740.001
44.413,33.852,5685.556
44.413,34.000,5631.850
44.485,33.704,5631.378
44.485,33.852,5685.005
44.485,34.000,5631.431
44.485,34.148,5578.798
44.557,33.556,5578.340
44.557,33.704,5578.255
44.557,33.852,5578.255
44.557,34.000,5631.086
44.557,34.148,5739.725
44.557,34.296,5684.889
44.628,33.556,5630.671
44.628,33.704,5577.975
44.628,33.852,5578.022
44.628,34.000,5630.857
44.628,34.148,5684.486
44.628,34.296,5684.466
44.700,33.556,5630.527
44.700,33.704,5577.859
44.700,33.852,5630.649
44.700,34.000,5630.383
44.700,34.148,5577.562
44.700,34.296,5577.487
44.700,34.444,5525.856
44.772,33.556,5577.909
44.772,33.704,5684.127
44.772,33.852,5630.185
44.772,34.000,5577.332
44.772,34.148,5525.439
44.772,34.296,5525.323
44.772,34.444,5525.397
44.772,34.593,5577.104
44.844,33.556,5630.292
44.844,33.704,5577.494
44.844,33.852,5577.182
44.844,34.000,5576.961
44.844,34.148,5525.182
44.844,34.296,5474.411
44.844,34.444,5524.974
44.844,34.593,5474.226
44.844,34.741,5474.306
44.844,34.889,5525.081
44.844,35.037,5474.192
44.916,33.704,5576.940
44.916,33.852,5474.420
44.916,34.000,5424.466
44.916,34.148,5576.658
44.916,34.296,5474.097
44.916,34.444,5424.119
44.916,34.593,5424.062
44.916,34.741,5576.353
44.916,34.889,5524.530
44.916,35.037,5473.621
44.916,35.185,5423.712
44.988,33.704,5576.544
44.988,33.852,5524.781
44.988,34.000,5424.170
44.988,34.148,5374.992
44.988,34.296,5374.917
44.988,34.444,5375.056
44.988,34.593,5524.378
44.988,34.741,5524.148
44.988,34.889,5524.015
44.988,35.037,5473.185
44.988,35.185,5374.402
44.988,35.333,5374.308
45.060,33.704,5473.637
45.060,33.852,5524.399
45.060,34.000,5473.541
45.060,34.148,5326.770
45.060,34.296,5326.567
45.060,34.444,5473.293
45.060,34.593,5423.411
45.060,34.741,5423.179
45.060,34.889,5423.026
45.060,35.037,5422.898
45.060,35.185,5422.855
45.060,35.333,5373.806
45.060,35.926,5422.509
45.060,36.074,5373.535
45.060,36.222,5373.491
45.060,36.370,5373.469
45.132,33.556,5326.319
45.132,33.704,5374.415
45.132,33.852,5374.411
45.132,34.000,5423.308
45.132,34.148,5374.535
45.132,34.296,5423.443
45.132,34.444,5423.021
45.132,34.593,5373.855
45.132,34.741,5325.708
45.132,34.889,5278.320
45.132,35.037,5325.511
45.132,35.185,5325.474
45.132,35.333,5373.417
45.132,35.481,5325.421
45.132,35.630,5373.443
45.132,35.778,5373.127
45.132,35.926,5324.889
45.132,36.074,5277.638
45.132,36.222,5277.537
45.132,36.370,5324.774
45.204,33.259,5325.959
45.204,33.407,5325.870
45.204,33.556,5325.867
45.204,33.704,5278.603
45.204,33.852,5325.791
45.204,34.000,5278.767
45.204,34.148,5422.933
45.204,34.296,5422.800
45.204,34.444,5325.729
45.204,34.593,5325.377
45.204,34.741,5325.211
45.204,34.889,5325.135
45.204,35.037,5277.766
45.204,35.185,5277.719
45.204,35.333,5231.471
45.204,35.481,5373.036
45.204,35.630,5372.844
45.204,35.778,5324.589
45.204,35.926,5277.150
45.204,36.074,5277.030
45.204,36.222,5276.997
45.204,36.370,5276.916
45.276,33.111,5232.101
45.276,33.259,5232.060
45.276,33.407,5278.251
45.276,33.556,5231.847
45.276,33.704,5231.812
45.276,33.852,5231.783
45.276,34.000,5278.152
45.276,34.148,5325.170
45.276,34.296,5325.102
45.276,34.444,5231.646
45.276,34.593,5277.862
45.276,34.741,5277.669
45.276,34.889,5231.203
45.276,35.037,5231.098
45.276,35.185,5185.494
45.276,35.333,5324.415
45.276,35.481,5277.033
45.276,35.630,5276.920
45.276,35.778,5230.550
45.276,35.926,5230.425
45.276,36.074,5276.617
45.276,36.222,5230.138
45.276,36.370,5184.523
45.348,32.667,5277.751
45.348,33.111,5231.425
45.348,33.259,5231.438
45.348,33.407,5185.840
45.348,33.556,5140.961
45.348,33.704,5141.043
45.348,33.852,5277.619
45.348,34.000,5277.446
45.348,34.148,5230.955
45.348,34.296,5230.877
45.348,34.444,5230.948
45.348,34.593,5230.940
45.348,34.741,5185.292
45.348,34.889,5140.378
45.348,35.037,5140.406
45.348,35.185,5276.904
45.348,35.333,5276.671
45.348,35.778,5229.901
45.348,35.926,5184.335
45.348,36.074,5139.435
45.348,36.222,5139.324
45.348,36.370,5139.370
45.420,32.519,5140.495
