"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,3356.587
44.413,33.852,3337.523
44.413,34.000,3318.555
44.485,33.704,3261.500
44.485,33.852,3298.468
44.485,34.000,3336.289
44.485,34.148,3317.204
44.557,33.556,3206.149
44.557,33.704,3206.269
44.557,33.852,3242.022
44.557,34.000,3242.035
44.557,34.148,3242.143
44.557,34.296,3260.317
44.628,33.556,3187.514
44.628,33.704,3170.161
44.628,33.852,3170.017
44.628,34.000,3187.278
44.628,34.148,3187.257
44.628,34.296,3187.317
44.700,33.556,3117.789
44.700,33.704,3117.658
44.700,33.852,3117.602
44.700,34.000,3117.611
44.700,34.148,3134.457
44.700,34.296,3168.602
44.700,34.444,3134.494
44.772,33.556,3099.784
44.772,33.704,3083.223
44.772,33.852,3066.874
44.772,34.000,3066.785
44.772,34.148,3066.768
44.772,34.296,3066.724
44.772,34.444,3066.749
44.772,34.593,3050.748
44.844,33.556,3033.487
44.844,33.704,3033.438
44.844,33.852,3017.613
44.844,34.000,2986.528
44.844,34.148,3001.861
44.844,34.296,3001.826
44.844,34.444,3001.860
44.844,34.593,2986.557
44.844,34.741,3017.633
44.844,34.889,3017.675
44.844,35.037,3033.450
44.916,33.704,2954.647
44.916,33.852,2939.706
44.916,34.000,2924.842
44.916,34.148,2910.041
44.916,34.296,2909.989
44.916,34.444,2910.060
44.916,34.593,2939.546
44.916,34.741,2939.618
44.916,34.889,2954.614
44.916,35.037,2954.562
44.916,35.185,2954.572
44.988,33.704,2851.211
44.988,33.852,2865.296
44.988,34.000,2823.418
44.988,34.148,2837.119
44.988,34.296,2823.263
44.988,34.444,2823.318
44.988,34.593,2823.377
44.988,34.741,2865.266
44.988,34.889,2865.265
44.988,35.037,2823.430
44.988,35.185,2823.423
44.988,35.333,2851.188
45.060,33.704,2780.712
45.060,33.852,2780.715
45.060,34.000,2767.479
45.060,34.148,2728.383
45.060,34.296,2741.277
45.060,34.444,2728.340
45.060,34.593,2754.302
45.060,34.741,2767.417
45.060,34.889,2780.687
45.060,35.037,2767.450
45.060,35.185,2767.463
45.060,35.333,2780.673
45.060,35.926,2728.315
45.060,36.074,2728.415
45.060,36.222,2754.315
45.060,36.370,2767.419
45.132,33.556,2639.148
45.132,33.704,2627.172
45.132,33.852,2627.162
45.132,34.000,2627.219
45.132,34.148,2627.335
45.132,34.296,2603.691
45.132,34.444,2627.322
45.132,34.593,2627.186
45.132,34.741,2627.116
45.132,34.889,2627.101
45.132,35.037,2639.097
45.132,35.185,2639.088
45.132,35.333,2627.086
45.132,35.481,2627.078
45.132,35.630,2627.124
45.132,35.778,2615.373
45.132,35.926,2603.637
45.132,36.074,2627.253
45.132,36.222,2627.169
45.132,36.370,2627.066
45.204,33.259,2613.100
45.204,33.407,2613.063
45.204,33.556,2613.060
45.204,33.704,2613.093
45.204,33.852,2601.384
45.204,34.000,2601.457
45.204,34.148,2601.506
45.204,34.296,2613.354
45.204,34.444,2601.501
45.204,34.593,2589.804
45.204,34.741,2601.320
45.204,34.889,2613.053
45.204,35.037,2613.012
45.204,35.185,2613.005
45.204,35.333,2613.030
45.204,35.481,2601.290
45.204,35.630,2601.347
45.204,35.778,2601.480
45.204,35.926,2625.161
45.204,36.074,2601.436
45.204,36.222,2601.363
45.204,36.370,2589.697
45.276,33.111,2564.849
45.276,33.259,2564.748
45.276,33.407,2564.699
45.276,33.556,2564.697
45.276,33.704,2564.740
45.276,33.852,2576.271
45.276,34.000,2564.879
45.276,34.148,2587.908
45.276,34.296,2587.886
45.276,34.444,2576.350
45.276,34.593,2564.850
45.276,34.741,2564.823
45.276,34.889,2564.704
45.276,35.037,2564.655
45.276,35.185,2564.647
45.276,35.333,2564.680
45.276,35.481,2564.762
45.276,35.630,2564.844
45.276,35.778,2587.858
45.276,35.926,2587.834
45.276,36.074,2587.839
45.276,36.222,2564.782
45.276,36.370,2564.758
45.348,32.667,2586.119
45.348,33.111,2574.549
45.348,33.259,2574.505
45.348,33.407,2563.022
45.348,33.556,2563.019
45.348,33.704,2574.513
45.348,33.852,2574.563
45.348,34.000,2597.828
45.348,34.148,2586.154
45.348,34.296,2586.120
45.348,34.444,2586.134
45.348,34.593,2586.176
45.348,34.741,2574.554
45.348,34.889,2563.055
45.348,35.037,2562.972
45.348,35.185,2562.962
45.348,35.333,2563.012
45.348,35.778,2586.099
45.348,35.926,2586.065
45.348,36.074,2586.072
45.348,36.222,2586.124
45.348,36.370,2574.517
45.420,32.519,2584.682
45.420,32.667,2584.628
45.420,32.815,2584.670
45.420,32.963,2596.298
45.420,33.111,2573.172
45.420,33.259,2573.063
45.420,33.407,2573.063
45.420,33.556,2573.076
45.420,33.704,2573.080
45.420,33.852,2596.306
45.420,34.000,2596.280
45.420,34.148,2596.282
45.420,34.296,2584.645
45.420,34.444,2596.290
45.420,34.593,2596.277
45.420,34.741,2584.648
45.420,34.889,2573.060
45.420,35.037,2561.599
45.420,35.185,2561.576
45.420,36.074,2584.594
45.420,36.222,2596.245
45.420,36.370,2596.261
45.420,36.519,2573.025
45.492,32.667,2583.386
45.492,32.815,2594.950
45.492,32.963,2594.942
45.492,33.111,2594.969
45.492,33.259,2571.881
45.492,33.407,2571.873
45.492,33.556,2583.383
45.492,33.704,2595.024
45.492,33.852,2594.955
45.492,34.000,2594.926
45.492,34.148,2594.933
45.492,34.296,2606.715
45.492,34.444,2594.950
45.492,34.593,2594.925
45.492,34.741,2594.942
45.492,34.889,2583.351
45.492,35.037,2571.820
45.492,35.185,2571.859
45.563,32.815,2593.783
45.563,32.963,2593.750
45.563,33.111,2593.783
45.563,33.259,2593.892
45.563,33.407,2582.318
45.563,33.556,2593.954
45.563,33.704,2605.586
45.563,33.852,2593.771
45.563,34.000,2593.736
45.563,34.148,2605.484
45.563,34.296,2605.467
45.563,34.444,2605.476
45.563,34.593,2593.742
45.563,34.741,2593.755
45.563,34.889,2593.824
45.563,35.037,2593.936
45.635,32.963,2592.728
45.635,33.111,2592.773
45.635,33.259,2604.533
45.635,33.407,2616.488
45.635,33.556,2604.618
45.635,33.704,2604.503
45.635,33.852,2604.471
45.635,34.000,2592.735
45.635,34.148,2604.375
45.635,34.296,2604.354
45.635,34.444,2604.365
45.635,34.593,2604.409
45.635,34.741,2592.729
45.635,34.889,2604.546
45.635,35.037,2616.494
45.707,33.111,2603.564
