"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,9254.097
44.413,33.852,9548.184
44.413,34.000,9399.150
44.485,33.704,9253.740
44.485,33.852,9253.909
44.485,34.000,9254.010
44.485,34.148,9253.951
44.557,33.556,9113.180
44.557,33.704,8977.106
44.557,33.852,9113.027
44.557,34.000,8976.926
44.557,34.148,9113.111
44.557,34.296,9253.579
44.628,33.556,8976.611
44.628,33.704,8976.549
44.628,33.852,9112.634
44.628,34.000,8976.493
44.628,34.148,8976.508
44.628,34.296,8976.567
44.700,33.556,8976.297
44.700,33.704,8976.103
44.700,33.852,8844.129
44.700,34.000,8976.114
44.700,34.148,8976.065
44.700,34.296,8976.102
44.700,34.444,9112.400
44.772,33.556,8975.943
44.772,33.704,8843.992
44.772,33.852,8975.756
44.772,34.000,8975.703
44.772,34.148,8975.804
44.772,34.296,8843.806
44.772,34.444,8975.881
44.772,34.593,8843.893
44.844,33.556,8843.549
44.844,33.704,8843.497
44.844,33.852,8975.580
44.844,34.000,8843.493
44.844,34.148,8975.528
44.844,34.296,8843.472
44.844,34.444,8715.216
44.844,34.593,8843.540
44.844,34.741,8715.367
44.844,34.889,8715.413
44.844,35.037,8843.718
44.916,33.704,8843.208
44.916,33.852,8714.918
44.916,34.000,8843.316
44.916,34.148,8714.924
44.916,34.296,8843.213
44.916,34.444,8715.078
44.916,34.593,8590.271
44.916,34.741,8590.375
44.916,34.889,8843.251
44.916,35.037,8843.285
44.916,35.185,8714.950
44.988,33.704,8714.593
44.988,33.852,8714.686
44.988,34.000,8714.586
44.988,34.148,8714.734
44.988,34.296,8590.021
44.988,34.444,8589.960
44.988,34.593,8842.857
44.988,34.741,8842.857
