"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,3693.012
44.413,33.852,3716.568
44.413,34.000,3740.203
44.485,33.704,3669.013
44.485,33.852,3715.501
44.485,34.000,3692.016
44.485,34.148,3668.845
44.557,33.556,3578.270
44.557,33.704,3645.047
44.557,33.852,3645.026
44.557,34.000,3667.877
44.557,34.148,3622.543
44.557,34.296,3645.105
44.628,33.556,3599.286
44.628,33.704,3577.200
44.628,33.852,3599.118
44.628,34.000,3599.152
44.628,34.148,3599.255
44.628,34.296,3577.211
44.700,33.556,3554.533
44.700,33.704,3554.448
44.700,33.852,3532.859
44.700,34.000,3511.673
44.700,34.148,3532.830
44.700,34.296,3532.875
44.700,34.444,3532.842
44.772,33.556,3489.805
44.772,33.704,3510.665
44.772,33.852,3489.703
44.772,34.000,3510.566
44.772,34.148,3489.625
44.772,34.296,3510.549
44.772,34.444,3510.610
44.772,34.593,3489.756
44.844,33.556,3468.000
44.844,33.704,3427.281
44.844,33.852,3447.466
44.844,34.000,3447.460
44.844,34.148,3467.900
44.844,34.296,3447.479
44.844,34.444,3427.294
44.844,34.593,3447.547
44.844,34.741,3468.054
44.844,34.889,3488.676
44.844,35.037,3488.669
44.916,33.704,3406.355
44.916,33.852,3386.400
44.916,34.000,3386.307
44.916,34.148,3366.765
44.916,34.296,3366.801
44.916,34.444,3386.397
44.916,34.593,3386.639
44.916,34.741,3426.331
44.916,34.889,3446.418
44.916,35.037,3446.406
44.916,35.185,3426.334
44.988,33.704,3346.476
44.988,33.852,3405.063
44.988,34.000,3346.470
44.988,34.148,3346.485
44.988,34.296,3346.515
44.988,34.444,3385.372
44.988,34.593,3346.559
44.988,34.741,3346.437
44.988,34.889,3346.419
44.988,35.037,3327.348
44.988,35.185,3346.412
44.988,35.333,3346.485
45.060,33.704,3307.271
45.060,33.852,3288.702
45.060,34.000,3252.176
45.060,34.148,3252.089
45.060,34.296,3270.380
45.060,34.444,3270.333
45.060,34.593,3307.308
45.060,34.741,3326.106
45.060,34.889,3307.313
45.060,35.037,3307.342
45.060,35.185,3326.086
45.060,35.333,3307.254
45.060,35.926,3270.450
45.060,36.074,3288.765
