"Coverage Properties"
"Custom Regions Coverage                                             "
"Grid Altitude: 0.0000 (km)                                          "
"Ground Altitude set from grid altitude reference (On ellipsoid)     "
"Resolution: 0.1000 (deg)                                            "
"Number of Points: 2638                                              "
"Assets required for a valid access: At Least 1                      "
"Assigned Assets:                                                    "
"Constellation/Sensors:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active            "
"Satellite/Satellite012/Sensor/Sensor2:    Active            "
"Satellite/Satellite021/Sensor/Sensor3:    Active            "
"Satellite/Satellite022/Sensor/Sensor4:    Active            "
"Satellite/Satellite031/Sensor/Sensor5:    Active            "
"Satellite/Satellite032/Sensor/Sensor6:    Active            "
"Satellite/Satellite041/Sensor/Sensor7:    Active            "
"Satellite/Satellite042/Sensor/Sensor8:    Active            "
"Access Interval: 1 Jun 2023 10:00:00.000 to 15 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                    "
"Light time delay: Ignored                                           "
"Maximum Sampling Time Step: 360.000 secs                            "
"Minimum Sampling Time Step: 0.010 secs                              "
"Time Convergence: 5.000e-03 secs                                    "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14          "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,5763.766
44.413,33.852,5735.937
44.413,34.000,5708.448
44.485,33.704,5680.699
44.485,33.852,5735.428
44.485,34.000,5707.956
44.485,34.148,5653.679
44.557,33.556,5680.164
44.557,33.704,5653.196
44.557,33.852,5626.417
44.557,34.000,5653.150
44.557,34.148,5653.188
44.557,34.296,5680.147
44.628,33.556,5547.366
44.628,33.704,5599.433
44.628,33.852,5599.462
44.628,34.000,5625.894
44.628,34.148,5625.895
44.628,34.296,5573.216
44.700,33.556,5572.743
44.700,33.704,5495.612
44.700,33.852,5521.013
44.700,34.000,5546.700
44.700,34.148,5546.681
44.700,34.296,5598.813
44.700,34.444,5546.579
44.772,33.556,5419.956
44.772,33.704,5494.976
44.772,33.852,5469.742
44.772,34.000,5469.661
44.772,34.148,5520.304
44.772,34.296,5469.540
44.772,34.444,5444.574
44.772,34.593,5494.766
44.844,33.556,5444.126
44.844,33.704,5444.061
44.844,33.852,5419.269
44.844,34.000,5419.231
44.844,34.148,5370.230
44.844,34.296,5419.080
44.844,34.444,5419.139
44.844,34.593,5443.907
44.844,34.741,5419.162
44.844,34.889,5443.946
44.844,35.037,5419.093
44.916,33.704,5345.692
44.916,33.852,5393.991
44.916,34.000,5393.932
44.916,34.148,5321.607
44.916,34.296,5321.597
44.916,34.444,5369.574
44.916,34.593,5369.630
44.916,34.741,5393.993
44.916,34.889,5418.604
44.916,35.037,5369.735
44.916,35.185,5393.966
44.988,33.704,5369.017
44.988,33.852,5297.336
44.988,34.000,5273.815
44.988,34.148,5369.012
44.988,34.296,5297.338
44.988,34.444,5297.260
44.988,34.593,5297.346
44.988,34.741,5344.964
44.988,34.889,5369.057
44.988,35.037,5369.102
44.988,35.185,5369.171
44.988,35.333,5297.428
45.060,33.704,5320.260
45.060,33.852,5296.621
45.060,34.000,5226.941
45.060,34.148,5296.658
45.060,34.296,5273.258
45.060,34.444,5250.086
45.060,34.593,5296.740
45.060,34.741,5320.371
45.060,34.889,5273.302
45.060,35.037,5296.816
45.060,35.185,5273.380
45.060,35.333,5273.485
45.060,35.926,5296.854
45.060,36.074,5296.753
45.060,36.222,5250.127
45.060,36.370,5296.808
45.132,33.556,5225.987
45.132,33.704,5226.031
45.132,33.852,5249.230
45.132,34.000,5272.598
45.132,34.148,5203.471
45.132,34.296,5226.288
45.132,34.444,5296.159
45.132,34.593,5226.384
45.132,34.741,5180.829
45.132,34.889,5249.404
45.132,35.037,5226.341
45.132,35.185,5249.496
45.132,35.333,5226.581
45.132,35.481,5226.539
45.132,35.630,5226.459
45.132,35.778,5272.778
45.132,35.926,5249.530
45.132,36.074,5180.982
45.132,36.222,5249.499
45.132,36.370,5249.447
45.204,33.259,5202.549
45.204,33.407,5157.412
45.204,33.556,5157.395
45.204,33.704,5157.459
45.204,33.852,5202.625
45.204,34.000,5225.555
45.204,34.148,5202.806
45.204,34.296,5157.838
45.204,34.444,5202.807
45.204,34.593,5180.165
45.204,34.741,5157.757
45.204,34.889,5180.191
45.204,35.037,5157.826
45.204,35.185,5180.319
45.204,35.333,5225.792
45.204,35.481,5202.990
45.204,35.630,5180.372
45.204,35.778,5157.845
45.204,35.926,5157.872
45.204,36.074,5202.993
45.204,36.222,5157.904
45.204,36.370,5157.909
45.276,33.111,5156.796
45.276,33.259,5134.551
45.276,33.407,5156.849
45.276,33.556,5134.589
45.276,33.704,5156.802
45.276,33.852,5112.573
45.276,34.000,5134.657
45.276,34.148,5179.445
45.276,34.296,5179.444
45.276,34.444,5134.826
45.276,34.593,5090.867
45.276,34.741,5112.794
45.276,34.889,5112.858
45.276,35.037,5112.794
45.276,35.185,5112.796
45.276,35.333,5134.899
45.276,35.481,5112.873
45.276,35.630,5157.205
45.276,35.778,5157.261
45.276,35.926,5134.960
45.276,36.074,5069.348
45.276,36.222,5135.026
45.276,36.370,5135.047
45.348,32.667,5111.742
45.348,33.111,5133.877
45.348,33.259,5089.987
45.348,33.407,5111.882
45.348,33.556,5090.044
45.348,33.704,5025.613
45.348,33.852,5090.004
45.348,34.000,5133.939
45.348,34.148,5133.978
45.348,34.296,5090.128
45.348,34.444,5090.143
45.348,34.593,5090.221
45.348,34.741,5047.060
45.348,34.889,5090.218
45.348,35.037,5047.077
45.348,35.185,5068.525
45.348,35.333,5090.194
45.348,35.778,5068.669
45.348,35.926,5090.411
45.348,36.074,5068.710
45.348,36.222,5090.361
45.348,36.370,5068.702
45.420,32.519,5024.790
45.420,32.667,5003.574
45.420,32.815,5089.208
45.420,32.963,5067.539
45.420,33.111,5024.781
45.420,33.259,5024.860
45.420,33.407,5024.821
45.420,33.556,5067.642
45.420,33.704,5046.254
45.420,33.852,5024.932
45.420,34.000,5003.672
45.420,34.148,5046.179
45.420,34.296,5067.672
45.420,34.444,5046.233
45.420,34.593,5046.354
45.420,34.741,5046.360
45.420,34.889,5024.985
45.420,35.037,5046.345
45.420,35.185,5046.388
45.420,36.074,5046.543
45.420,36.222,4962.235
45.420,36.370,5003.986
45.420,36.519,5067.966
45.492,32.667,4982.000
45.492,32.815,4961.117
45.492,32.963,4940.496
45.492,33.111,4981.961
45.492,33.259,5024.100
45.492,33.407,5003.029
45.492,33.556,4940.690
45.492,33.704,5003.030
45.492,33.852,5003.044
45.492,34.000,4982.073
45.492,34.148,4961.240
45.492,34.296,4940.628
45.492,34.444,4982.134
45.492,34.593,5067.104
45.492,34.741,5045.651
45.492,34.889,4982.286
45.492,35.037,4961.428
45.492,35.185,4961.420
45.563,32.815,4919.500
45.563,32.963,4939.856
45.563,33.111,4899.088
45.563,33.259,4939.832
45.563,33.407,4919.482
45.563,33.556,4939.919
45.563,33.704,4939.935
45.563,33.852,4899.204
45.563,34.000,4919.470
45.563,34.148,4919.572
45.563,34.296,4960.616
45.563,34.444,4919.560
45.563,34.593,4919.584
45.563,34.741,4940.070
45.563,34.889,4940.130
45.563,35.037,4960.778
45.635,32.963,4838.637
45.635,33.111,4818.963
45.635,33.259,4878.309
45.635,33.407,4878.271
45.635,33.556,4878.270
45.635,33.704,4898.420
45.635,33.852,4878.385
45.635,34.000,4819.132
45.635,34.148,4898.577
45.635,34.296,4878.444
45.635,34.444,4819.096
45.635,34.593,4878.438
45.635,34.741,4898.543
45.635,34.889,4858.536
45.635,35.037,4858.589
45.707,33.111,4798.847
45.707,33.259,4818.183
45.707,33.407,4818.160
45.707,33.556,4779.513
45.707,33.704,4837.867
45.707,33.852,4798.843
45.707,34.000,4798.891
45.707,34.148,4798.851
45.707,34.296,4798.898
45.707,34.444,4779.609
45.707,34.593,4779.538
45.707,34.741,4798.826
45.707,34.889,4798.896
45.779,33.407,4721.680
45.779,33.556,4702.976
45.779,33.704,4721.727
45.779,33.852,4759.612
45.779,34.000,4721.774
45.779,34.148,4759.655
45.779,34.296,4759.618
45.779,34.444,4759.606
45.779,34.593,4721.821
45.779,34.741,4703.126
45.779,34.889,4740.634
45.851,33.704,4665.246
45.851,33.852,4702.185
45.851,34.000,4683.719
45.851,34.148,4683.725
45.851,34.296,4683.748
45.851,34.444,4647.143
45.851,34.593,4683.823
45.851,34.741,4702.324
45.851,34.889,4647.161
45.923,33.704,4574.596
45.923,33.852,4610.046
45.923,34.000,4592.255
45.923,34.148,4592.274
45.923,34.296,4628.131
45.923,34.444,4610.230
45.923,34.593,4610.194
45.923,34.741,4628.225
45.923,34.889,4610.332
45.995,33.704,4573.735
45.995,33.852,4521.494
45.995,34.000,4521.419
45.995,34.148,4538.737
45.995,34.296,4573.747
45.995,34.444,4521.511
45.995,34.593,4538.856
45.995,34.741,4521.652
45.995,41.259,4591.605
45.995,41.407,4591.642
45.995,41.556,4574.001
45.995,41.704,4556.373
46.067,33.407,4520.666
46.067,33.704,4537.938
46.067,33.852,4469.642
46.067,34.000,4486.461
46.067,34.148,4486.382
46.067,34.296,4469.482
46.067,34.444,4486.445
46.067,34.593,4503.546
46.067,34.741,4503.567
46.067,34.889,4469.668
46.067,41.259,4486.651
46.067,41.407,4503.631
46.067,41.556,4486.623
46.139,32.370,4402.358
46.139,32.519,4402.448
46.139,32.667,4451.952
46.139,32.815,4386.189
46.139,32.963,4418.859
46.139,33.111,4485.620
46.139,33.259,4418.816
46.139,33.407,4418.756
46.139,33.556,4435.270
46.139,33.704,4418.780
46.139,33.852,4451.968
46.139,34.000,4468.768
46.139,34.148,4418.862
46.139,34.296,4402.435
46.139,34.444,4468.694
46.139,34.593,4435.277
46.139,34.741,4418.772
46.139,34.889,4435.281
46.139,35.037,4402.409
46.139,41.111,4402.442
46.139,41.259,4451.980
46.139,41.407,4435.367
46.139,41.556,4418.905
46.211,32.222,4352.931
46.211,32.370,4368.994
46.211,32.519,4352.961
46.211,32.667,4321.328
46.211,32.815,4353.031
46.211,32.963,4321.337
46.211,33.111,4321.340
46.211,33.259,4369.048
46.211,33.407,4353.069
46.211,33.556,4337.171
46.211,33.704,4401.498
46.211,33.852,4385.239
46.211,34.000,4353.081
46.211,34.148,4353.119
46.211,34.296,4369.133
46.211,34.444,4337.140
46.211,34.593,4385.213
46.211,34.741,4401.480
46.211,34.889,4337.194
46.211,35.037,4385.238
46.211,35.185,4369.082
46.211,41.111,4385.171
46.211,41.259,4353.036
46.211,41.407,4353.051
46.211,41.556,4353.062
46.211,41.704,4321.315
46.211,41.852,4353.025
46.211,43.333,4369.032
46.211,43.481,4353.025
46.211,43.630,4369.031
46.283,31.778,4258.212
46.283,32.074,4258.121
46.283,32.222,4242.916
46.283,32.370,4242.910
46.283,32.519,4288.998
46.283,32.667,4273.631
46.283,32.815,4289.108
46.283,32.963,4304.689
46.283,33.111,4304.711
46.283,33.259,4258.278
46.283,33.407,4243.053
46.283,33.556,4258.276
46.283,33.704,4243.060
46.283,33.852,4289.122
46.283,34.000,4289.195
46.283,34.148,4304.767
46.283,34.296,4289.229
46.283,34.444,4320.451
46.283,34.593,4258.351
46.283,34.741,4258.293
46.283,34.889,4273.628
46.283,35.037,4289.108
46.283,35.185,4304.724
46.283,40.815,4304.683
46.283,41.111,4227.868
46.283,41.259,4258.181
46.283,41.407,4273.543
46.283,41.556,4258.264
46.283,41.704,4289.069
46.283,41.852,4273.612
46.283,43.185,4273.667
46.283,43.333,4273.603
46.283,43.481,4273.564
46.283,43.630,4258.244
46.355,32.074,4182.011
46.355,32.222,4182.058
46.355,32.370,4196.921
46.355,32.519,4211.805
46.355,32.667,4182.102
46.355,32.815,4167.418
46.355,32.963,4196.926
46.355,33.111,4196.946
46.355,33.259,4211.928
46.355,33.407,4167.492
46.355,33.556,4167.515
46.355,33.704,4211.922
46.355,33.852,4182.220
46.355,34.000,4196.978
46.355,34.148,4182.174
46.355,34.296,4182.202
46.355,34.444,4197.070
46.355,34.593,4227.018
46.355,34.741,4197.105
46.355,34.889,4182.269
46.355,35.037,4211.980
46.355,35.185,4212.013
46.355,35.333,4242.121
46.355,40.370,4226.935
46.355,40.519,4196.988
46.355,40.667,4196.991
46.355,40.815,4226.942
46.355,40.963,4211.941
46.355,41.111,4196.993
46.355,41.259,4196.895
46.355,41.407,4182.066
46.355,41.556,4182.064
46.355,41.704,4196.853
46.355,41.852,4196.816
46.355,42.000,4167.289
46.355,42.148,4181.996
46.355,43.185,4211.817
46.355,43.333,4196.961
46.355,43.481,4196.932
46.355,43.630,4196.975
46.355,43.926,4226.923
46.427,32.074,4080.166
46.427,32.222,4066.149
46.427,32.370,4094.265
46.427,32.519,4108.491
46.427,32.667,4094.319
46.427,32.815,4094.349
46.427,32.963,4080.276
46.427,33.111,4094.388
46.427,33.259,4108.589
46.427,33.407,4080.354
46.427,33.556,4080.291
46.427,33.704,4094.402
46.427,33.852,4108.623
46.427,34.000,4094.453
46.427,34.148,4108.670
46.427,34.296,4094.521
46.427,34.444,4108.688
46.427,34.593,4151.861
46.427,34.741,4108.706
46.427,34.889,4080.401
46.427,35.037,4094.483
46.427,35.185,4122.976
46.427,35.333,4123.003
46.427,40.370,4108.689
46.427,40.519,4122.965
46.427,40.667,4094.515
46.427,40.815,4094.462
46.427,40.963,4137.308
46.427,41.111,4122.878
46.427,41.259,4080.300
46.427,41.407,4094.333
46.427,41.556,4122.814
46.427,41.704,4122.785
46.427,41.852,4137.166
46.427,42.000,4122.771
46.427,42.593,4094.255
46.427,42.741,4094.256
46.427,42.889,4108.496
46.427,43.037,4108.488
46.427,43.185,4137.193
46.427,43.333,4108.580
46.427,43.481,4094.393
46.427,43.630,4080.275
46.427,43.778,4108.582
46.427,43.926,4122.902
46.498,31.926,4023.496
46.498,32.074,3983.024
46.498,32.370,3982.982
46.498,32.519,4009.939
46.498,32.667,3996.464
46.498,32.815,3996.423
46.498,32.963,3996.444
46.498,33.111,3996.525
46.498,33.259,4023.667
46.498,33.407,3996.623
46.498,33.556,3996.666
46.498,33.704,3996.608
46.498,33.852,4010.110
46.498,34.000,4023.759
46.498,34.148,4010.145
