"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,12827.787
44.413,33.852,12560.033
44.413,34.000,12559.675
44.485,33.704,12056.700
44.485,33.852,12056.897
44.485,34.000,12559.420
44.485,34.148,12559.308
44.557,33.556,12056.140
44.557,33.704,12056.020
44.557,33.852,12056.081
44.557,34.000,12056.353
44.557,34.148,12302.984
44.557,34.296,12559.365
44.628,33.556,12055.859
44.628,33.704,12055.713
44.628,33.852,12055.765
44.628,34.000,11819.560
44.628,34.148,12302.307
44.628,34.296,12056.486
44.700,33.556,12055.662
44.700,33.704,12055.755
44.700,33.852,12055.675
44.700,34.000,12301.782
44.700,34.148,12301.765
44.700,34.296,12301.884
44.700,34.444,11819.453
44.772,33.556,11819.038
44.772,33.704,12055.558
44.772,33.852,12055.662
44.772,34.000,12301.565
44.772,34.148,12055.382
44.772,34.296,11591.327
44.772,34.444,11591.205
44.772,34.593,11591.340
44.844,33.556,12055.607
44.844,33.704,12301.554
44.844,33.852,12301.451
44.844,34.000,11818.700
44.844,34.148,11591.024
44.844,34.296,11590.824
44.844,34.444,11590.840
44.844,34.593,11818.300
44.844,34.741,11818.460
44.844,34.889,11591.325
44.844,35.037,11162.357
44.916,33.704,11591.479
44.916,33.852,11591.056
44.916,34.000,11590.767
44.916,34.148,11590.685
44.916,34.296,11371.914
44.916,34.444,11818.052
44.916,34.593,11818.075
44.916,34.741,11818.242
44.916,34.889,11372.226
44.916,35.037,11591.284
44.916,35.185,11818.744
44.988,33.704,11371.928
44.988,33.852,10958.181
44.988,34.000,11371.867
44.988,34.148,11590.648
44.988,34.296,11817.942
44.988,34.444,11590.582
44.988,34.593,11161.146
44.988,34.741,11371.863
44.988,34.889,11818.182
44.988,35.037,12054.677
44.988,35.185,11818.309
44.988,35.333,11818.323
45.060,33.704,11371.391
45.060,33.852,11371.495
45.060,34.000,11160.965
45.060,34.148,11371.742
45.060,34.296,11371.787
45.060,34.444,11371.621
45.060,34.593,11161.048
45.060,34.741,11590.573
45.060,34.889,11817.997
45.060,35.037,12054.342
45.060,35.185,12054.403
45.060,35.333,11818.082
45.060,35.926,11818.541
45.060,36.074,11590.990
45.060,36.222,11161.518
45.060,36.370,11590.888
45.132,33.556,11590.090
45.132,33.704,11371.240
45.132,33.852,11590.082
45.132,34.000,11371.441
45.132,34.148,10761.912
45.132,34.296,10761.867
45.132,34.444,10958.104
45.132,34.593,11817.984
45.132,34.741,11817.803
45.132,34.889,11817.645
45.132,35.037,11590.365
45.132,35.185,11817.695
45.132,35.333,11817.781
45.132,35.481,12054.476
45.132,35.630,11818.108
45.132,35.778,10958.294
45.132,35.926,10762.342
45.132,36.074,10958.300
45.132,36.222,11818.197
45.132,36.370,11818.142
45.204,33.259,11371.269
45.204,33.407,11371.108
45.204,33.556,11371.150
45.204,33.704,11590.077
45.204,33.852,11160.426
45.204,34.000,11160.306
45.204,34.148,11160.413
45.204,34.296,11160.753
45.204,34.444,11371.334
45.204,34.593,11371.384
45.204,34.741,11817.667
45.204,34.889,11817.586
45.204,35.037,11590.087
45.204,35.185,11590.145
45.204,35.333,11817.713
45.204,35.481,11590.409
45.204,35.630,11371.618
45.204,35.778,11160.899
45.204,35.926,11161.150
45.204,36.074,11160.920
45.204,36.222,11160.987
45.204,36.370,11371.941
45.276,33.111,11371.263
45.276,33.259,11371.369
45.276,33.407,11371.300
45.276,33.556,11160.378
45.276,33.704,11160.174
45.276,33.852,11160.189
45.276,34.000,10957.382
45.276,34.148,11589.949
45.276,34.296,11817.311
45.276,34.444,11817.343
45.276,34.593,11160.358
45.276,34.741,11160.306
45.276,34.889,11160.540
45.276,35.037,11590.260
45.276,35.185,11371.429
45.276,35.333,11371.196
45.276,35.481,11160.442
45.276,35.630,11160.590
45.276,35.778,11590.356
45.276,35.926,11590.320
45.276,36.074,11590.340
45.276,36.222,10957.850
45.276,36.370,11160.779
45.348,32.667,11370.744
45.348,33.111,11370.965
45.348,33.259,11160.518
45.348,33.407,11160.319
45.348,33.556,10957.237
45.348,33.704,11160.138
45.348,33.852,11160.225
45.348,34.000,11589.861
45.348,34.148,11589.865
45.348,34.296,11589.778
45.348,34.444,11589.652
45.348,34.593,11589.678
45.348,34.741,11160.204
45.348,34.889,10957.312
45.348,35.037,10957.225
45.348,35.185,10957.317
45.348,35.333,11160.310
45.348,35.778,11589.943
45.348,35.926,11371.429
45.348,36.074,11817.617
45.348,36.222,11590.204
45.348,36.370,11160.706
45.420,32.519,10956.719
45.420,32.667,10956.854
45.420,32.815,11370.504
45.420,32.963,10956.920
45.420,33.111,11159.803
45.420,33.259,11159.820
45.420,33.407,11370.656
45.420,33.556,11160.130
45.420,33.704,10761.634
45.420,33.852,11371.156
45.420,34.000,11589.764
45.420,34.148,11589.569
45.420,34.296,11370.817
45.420,34.444,11370.733
45.420,34.593,11589.608
45.420,34.741,11160.240
45.420,34.889,10761.227
45.420,35.037,10760.984
45.420,35.185,10761.012
45.420,36.074,11589.928
45.420,36.222,11817.522
45.420,36.370,11371.467
45.420,36.519,10762.156
45.492,32.667,10760.643
45.492,32.815,10389.551
45.492,32.963,10760.765
45.492,33.111,11159.483
45.492,33.259,11159.527
45.492,33.407,11159.732
45.492,33.556,11370.821
45.492,33.704,11589.895
45.492,33.852,11160.347
45.492,34.000,11160.056
45.492,34.148,11370.699
45.492,34.296,11589.451
45.492,34.444,11159.958
45.492,34.593,10956.866
45.492,34.741,10956.717
45.492,34.889,11159.710
45.492,35.037,10761.061
45.492,35.185,10761.071
45.563,32.815,10760.204
45.563,32.963,10760.308
45.563,33.111,10571.636
45.563,33.259,10760.806
45.563,33.407,11370.554
45.563,33.556,11589.271
45.563,33.704,11589.276
45.563,33.852,11370.691
45.563,34.000,11589.469
45.563,34.148,10761.063
45.563,34.296,10572.188
45.563,34.444,10956.687
45.563,34.593,11159.556
45.563,34.741,10956.503
45.563,34.889,10956.566
45.563,35.037,11159.891
45.635,32.963,10760.110
45.635,33.111,10760.391
45.635,33.259,10760.637
45.635,33.407,10956.475
45.635,33.556,11159.557
45.635,33.704,11588.989
45.635,33.852,11159.570
45.635,34.000,11159.582
45.635,34.148,10760.876
45.635,34.296,10760.699
45.635,34.444,10760.562
45.635,34.593,10760.692
45.635,34.741,10956.640
45.635,34.889,11159.703
45.635,35.037,11159.542
45.707,33.111,11159.027
45.707,33.259,11158.971
45.707,33.407,10956.030
45.707,33.556,10571.384
45.707,33.704,10760.280
45.707,33.852,10571.543
45.707,34.000,11159.163
45.707,34.148,11159.185
45.707,34.296,10956.272
45.707,34.444,10571.757
45.707,34.593,10571.758
45.707,34.741,10956.391
45.707,34.889,11159.465
45.779,33.407,10759.825
45.779,33.556,10570.896
45.779,33.704,10388.480
45.779,33.852,10570.938
45.779,34.000,10759.967
45.779,34.148,10760.268
45.779,34.296,10956.124
45.779,34.444,10760.669
45.779,34.593,10956.384
45.779,34.741,10760.526
45.779,34.889,10760.619
45.851,33.704,10759.486
45.851,33.852,10570.624
45.851,34.000,10388.351
45.851,34.148,10388.541
45.851,34.296,10760.166
45.851,34.444,10956.155
45.851,34.593,11159.313
45.851,34.741,10956.319
45.851,34.889,10571.491
45.923,33.704,10388.168
45.923,33.852,10570.473
45.923,34.000,10388.262
45.923,34.148,10759.575
45.923,34.296,10570.871
45.923,34.444,10570.968
45.923,34.593,10760.075
45.923,34.741,10760.277
45.923,34.889,10760.223
45.995,33.704,10387.993
45.995,33.852,10388.157
45.995,34.000,10570.684
45.995,34.148,10570.625
45.995,34.296,10388.182
45.995,34.444,10570.517
45.995,34.593,10388.190
45.995,34.741,10388.336
45.995,41.259,10570.669
45.995,41.407,10759.281
45.995,41.556,10387.829
45.995,41.704,10387.595
46.067,33.407,10387.725
46.067,33.704,10212.380
46.067,33.852,10570.443
46.067,34.000,10387.969
46.067,34.148,10387.975
46.067,34.296,10387.976
46.067,34.444,10387.846
46.067,34.593,10387.853
46.067,34.741,10211.905
46.067,34.889,10212.126
46.067,41.259,10387.744
46.067,41.407,10387.469
46.067,41.556,10387.379
46.139,32.370,10387.082
46.139,32.519,10387.054
46.139,32.667,10210.971
46.139,32.815,10040.820
46.139,32.963,10211.114
46.139,33.111,10387.168
46.139,33.259,10387.249
46.139,33.407,10211.341
46.139,33.556,10570.029
46.139,33.704,10387.840
46.139,33.852,10387.920
46.139,34.000,10041.498
46.139,34.148,10387.678
46.139,34.296,10387.620
46.139,34.444,10211.557
46.139,34.593,9876.698
46.139,34.741,10570.148
46.139,34.889,10387.642
46.139,35.037,10387.519
46.139,41.111,10387.542
46.139,41.259,10041.004
46.139,41.407,10387.152
46.139,41.556,10387.022
46.211,32.222,10386.794
46.211,32.370,10386.860
46.211,32.519,10210.755
46.211,32.667,10386.883
46.211,32.815,10210.808
46.211,32.963,10210.787
46.211,33.111,9875.983
46.211,33.259,10040.871
46.211,33.407,10387.258
46.211,33.556,10211.150
46.211,33.704,10211.108
46.211,33.852,10387.373
46.211,34.000,10211.330
46.211,34.148,9876.431
46.211,34.296,9717.007
46.211,34.444,10211.395
46.211,34.593,10387.475
46.211,34.741,10211.197
46.211,34.889,10211.022
46.211,35.037,10387.098
46.211,35.185,10387.113
46.211,41.111,10386.857
46.211,41.259,10210.773
