"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,1719.896
44.413,33.852,1719.940
44.413,34.000,1720.042
44.485,33.704,1720.231
44.485,33.852,1720.260
44.485,34.000,1720.363
44.485,34.148,1720.533
44.557,33.556,1726.689
44.557,33.704,1726.751
44.557,33.852,1720.616
44.557,34.000,1720.718
44.557,34.148,1720.909
44.557,34.296,1721.216
44.628,33.556,1727.049
44.628,33.704,1727.089
44.628,33.852,1721.020
44.628,34.000,1721.114
44.628,34.148,1721.345
44.628,34.296,1733.898
44.700,33.556,1733.587
44.700,33.704,1727.464
44.700,33.852,1727.587
44.700,34.000,1721.564
44.700,34.148,1727.950
44.700,34.296,1734.242
44.700,34.444,1734.405
44.772,33.556,1733.929
44.772,33.704,1727.907
44.772,33.852,1728.005
44.772,34.000,1722.129
44.772,34.148,1734.520
44.772,34.296,1734.620
44.772,34.444,1734.798
44.772,34.593,1728.852
44.844,33.556,1734.302
44.844,33.704,1734.478
44.844,33.852,1728.488
44.844,34.000,1741.133
44.844,34.148,1734.940
44.844,34.296,1735.036
44.844,34.444,1735.238
44.844,34.593,1741.841
44.844,34.741,1741.981
44.844,34.889,1754.739
44.844,35.037,1754.819
44.916,33.704,1734.905
44.916,33.852,1741.450
44.916,34.000,1741.529
44.916,34.148,1741.649
44.916,34.296,1735.498
44.916,34.444,1735.747
44.916,34.593,1748.536
44.916,34.741,1748.800
44.916,34.889,1755.112
44.916,35.037,1755.218
44.916,35.185,1761.749
44.988,33.704,1735.398
44.988,33.852,1748.138
44.988,34.000,1741.977
44.988,34.148,1742.087
44.988,34.296,1736.031
44.988,34.444,1748.814
44.988,34.593,1749.020
44.988,34.741,1761.861
44.988,34.889,1755.540
44.988,35.037,1762.015
44.988,35.185,1768.474
44.988,35.333,1768.489
45.060,33.704,1742.155
45.060,33.852,1748.536
45.060,34.000,1748.704
45.060,34.148,1742.577
45.060,34.296,1742.879
45.060,34.444,1749.301
45.060,34.593,1762.181
45.060,34.741,1762.241
45.060,34.889,1762.414
45.060,35.037,1768.848
45.060,35.185,1768.807
45.060,35.333,1768.821
45.060,35.926,1775.644
45.060,36.074,1775.658
45.060,36.222,1769.199
45.060,36.370,1769.220
45.132,33.556,1742.453
45.132,33.704,1748.886
45.132,33.852,1748.968
45.132,34.000,1749.150
45.132,34.148,1743.168
45.132,34.296,1756.001
45.132,34.444,1756.208
45.132,34.593,1762.589
45.132,34.741,1762.667
45.132,34.889,1769.235
45.132,35.037,1769.239
45.132,35.185,1769.169
45.132,35.333,1769.182
45.132,35.481,1769.258
