"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,1955.456
44.413,33.852,1955.547
44.413,34.000,1955.592
44.485,33.704,1970.245
44.485,33.852,1970.348
44.485,34.000,1970.407
44.485,34.148,1970.406
44.557,33.556,1977.659
44.557,33.704,1977.806
44.557,33.852,1970.575
44.557,34.000,1977.976
44.557,34.148,1970.602
44.557,34.296,1977.949
44.628,33.556,1985.210
44.628,33.704,1985.397
44.628,33.852,1985.512
44.628,34.000,1985.565
44.628,34.148,1985.593
44.628,34.296,1985.519
44.700,33.556,2000.414
44.700,33.704,2000.603
44.700,33.852,2000.733
44.700,34.000,2000.804
44.700,34.148,2000.800
44.700,34.296,2000.763
44.700,34.444,2000.616
44.772,33.556,2008.156
44.772,33.704,2008.356
44.772,33.852,2008.532
44.772,34.000,2008.575
44.772,34.148,2000.985
44.772,34.296,2008.520
44.772,34.444,2000.739
44.772,34.593,2000.578
44.844,33.556,2015.822
44.844,33.704,2016.122
44.844,33.852,2016.286
44.844,34.000,2016.355
44.844,34.148,2016.378
44.844,34.296,2016.258
44.844,34.444,2008.478
44.844,34.593,2008.257
44.844,34.741,2000.472
44.844,34.889,2000.110
44.844,35.037,1992.289
44.916,33.704,2031.702
44.916,33.852,2031.907
44.916,34.000,2032.003
44.916,34.148,2031.983
44.916,34.296,2024.093
44.916,34.444,2023.966
44.916,34.593,2016.047
44.916,34.741,2015.802
44.916,34.889,2000.222
44.916,35.037,1999.941
44.916,35.185,1984.582
44.988,33.704,2031.708
44.988,33.852,2047.765
44.988,34.000,2039.946
44.988,34.148,2039.909
44.988,34.296,2032.023
44.988,34.444,2031.858
44.988,34.593,2031.694
44.988,34.741,2015.869
44.988,34.889,2015.662
44.988,35.037,2000.052
44.988,35.185,1999.814
44.988,35.333,1984.422
45.060,33.704,2031.791
45.060,33.852,2047.715
45.060,34.000,2047.855
45.060,34.148,2039.993
45.060,34.296,2039.908
45.060,34.444,2039.815
45.060,34.593,2031.720
45.060,34.741,2023.753
45.060,34.889,2015.737
45.060,35.037,2007.859
45.060,35.185,1999.931
45.060,35.333,1992.151
45.060,35.926,1961.335
45.060,36.074,1953.687
45.060,36.222,1953.434
45.060,36.370,1953.252
45.132,33.556,2031.623
45.132,33.704,2047.598
45.132,33.852,2047.706
45.132,34.000,2055.806
45.132,34.148,2055.895
45.132,34.296,2047.880
45.132,34.444,2047.758
45.132,34.593,2031.811
45.132,34.741,2031.623
45.132,34.889,2015.884
45.132,35.037,2015.648
45.132,35.185,2000.128
45.132,35.333,1999.855
45.132,35.481,1984.560
45.132,35.630,1984.257
45.132,35.778,1969.192
45.132,35.926,1968.861
45.132,36.074,1961.282
45.132,36.222,1953.674
45.132,36.370,1953.461
45.204,33.259,2031.352
45.204,33.407,2031.509
45.204,33.556,2047.516
45.204,33.704,2047.600
45.204,33.852,2055.711
45.204,34.000,2055.778
45.204,34.148,2063.926
45.204,34.296,2063.950
45.204,34.444,2047.783
45.204,34.593,2047.696
45.204,34.741,2031.713
45.204,34.889,2031.566
45.204,35.037,2015.791
45.204,35.185,2015.602
45.204,35.333,2000.044
45.204,35.481,1999.825
45.204,35.630,1984.489
45.204,35.778,1984.246
45.204,35.926,1969.134
45.204,36.074,1968.874
45.204,36.222,1953.988
45.204,36.370,1953.717
45.276,33.111,2023.512
45.276,33.259,2031.439
45.276,33.407,2031.690
45.276,33.556,2047.534
45.276,33.704,2047.666
45.276,33.852,2055.698
45.276,34.000,2055.809
45.276,34.148,2063.868
45.276,34.296,2063.893
