"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,2291.520
44.413,33.852,2291.598
44.413,34.000,2273.310
44.485,33.704,2290.468
44.485,33.852,2290.563
44.485,34.000,2300.035
44.485,34.148,2290.836
44.557,33.556,2298.777
44.557,33.704,2289.545
44.557,33.852,2298.968
44.557,34.000,2308.495
44.557,34.148,2327.587
44.557,34.296,2308.507
44.628,33.556,2297.880
44.628,33.704,2298.046
44.628,33.852,2298.155
44.628,34.000,2326.595
44.628,34.148,2326.576
44.628,34.296,2326.588
44.700,33.556,2297.106
44.700,33.704,2306.615
44.700,33.852,2325.763
44.700,34.000,2325.681
44.700,34.148,2325.652
44.700,34.296,2325.667
44.700,34.444,2325.745
44.772,33.556,2305.776
44.772,33.704,2315.379
44.772,33.852,2334.466
44.772,34.000,2334.465
44.772,34.148,2324.819
44.772,34.296,2324.847
44.772,34.444,2334.471
44.772,34.593,2324.884
44.844,33.556,2314.625
44.844,33.704,2333.696
44.844,33.852,2333.657
44.844,34.000,2333.657
44.844,34.148,2324.120
44.844,34.296,2333.673
44.844,34.444,2333.659
44.844,34.593,2333.685
44.844,34.741,2314.618
44.844,34.889,2314.580
44.844,35.037,2324.103
44.916,33.704,2332.983
44.916,33.852,2332.927
44.916,34.000,2332.933
44.916,34.148,2342.645
44.916,34.296,2332.965
44.916,34.444,2332.927
44.916,34.593,2332.955
44.916,34.741,2333.046
44.916,34.889,2323.483
44.916,35.037,2323.470
44.916,35.185,2342.752
44.988,33.704,2342.004
44.988,33.852,2332.289
44.988,34.000,2341.959
44.988,34.148,2341.935
44.988,34.296,2341.945
44.988,34.444,2332.288
44.988,34.593,2332.318
44.988,34.741,2342.060
44.988,34.889,2342.151
44.988,35.037,2342.166
44.988,35.185,2342.061
44.988,35.333,2332.375
45.060,33.704,2341.390
45.060,33.852,2351.164
45.060,34.000,2341.332
45.060,34.148,2341.296
45.060,34.296,2341.308
45.060,34.444,2341.373
45.060,34.593,2341.427
45.060,34.741,2341.462
45.060,34.889,2361.136
45.060,35.037,2361.132
45.060,35.185,2341.465
45.060,35.333,2341.412
45.060,35.926,2341.287
45.060,36.074,2341.339
45.060,36.222,2341.451
45.060,36.370,2341.518
45.132,33.556,2350.673
45.132,33.704,2340.909
45.132,33.852,2350.562
45.132,34.000,2350.539
45.132,34.148,2340.736
45.132,34.296,2340.752
45.132,34.444,2350.577
45.132,34.593,2350.641
45.132,34.741,2360.543
45.132,34.889,2360.494
45.132,35.037,2360.489
45.132,35.185,2360.524
45.132,35.333,2350.641
45.132,35.481,2350.561
45.132,35.630,2340.757
45.132,35.778,2340.703
45.132,35.926,2340.714
45.132,36.074,2340.789
45.132,36.222,2350.661
45.132,36.370,2360.601
45.204,33.259,2359.923
45.204,33.407,2359.906
45.204,33.556,2359.962
45.204,33.704,2359.959
45.204,33.852,2350.045
45.204,34.000,2350.004
45.204,34.148,2340.300
45.204,34.296,2350.038
45.204,34.444,2350.056
45.204,34.593,2359.993
45.204,34.741,2369.891
45.204,34.889,2359.926
45.204,35.037,2359.918
45.204,35.185,2369.883
45.204,35.333,2369.887
45.204,35.481,2350.035
45.204,35.630,2349.993
45.204,35.778,2340.218
45.204,35.926,2340.229
45.204,36.074,2350.067
45.204,36.222,2359.995
45.204,36.370,2369.884
45.276,33.111,2369.309
45.276,33.259,2369.327
45.276,33.407,2359.427
45.276,33.556,2369.328
45.276,33.704,2369.333
45.276,33.852,2359.429
45.276,34.000,2349.557
45.276,34.148,2349.617
45.276,34.296,2349.615
45.276,34.444,2359.476
45.276,34.593,2369.349
45.276,34.741,2369.331
45.276,34.889,2369.349
45.276,35.037,2359.452
45.276,35.185,2369.320
45.276,35.333,2369.323
45.276,35.481,2359.451
45.276,35.630,2349.533
45.276,35.778,2349.548
45.276,35.926,2349.595
45.276,36.074,2359.465
45.276,36.222,2369.336
45.276,36.370,2369.317
45.348,32.667,2349.265
45.348,33.111,2368.813
45.348,33.259,2368.847
45.348,33.407,2378.874
45.348,33.556,2368.840
45.348,33.704,2368.839
45.348,33.852,2368.886
45.348,34.000,2359.049
45.348,34.148,2359.008
45.348,34.296,2359.075
45.348,34.444,2368.940
45.348,34.593,2368.858
45.348,34.741,2368.837
45.348,34.889,2368.879
45.348,35.037,2368.915
45.348,35.185,2368.824
45.348,35.333,2368.822
45.348,35.778,2359.026
45.348,35.926,2368.985
45.348,36.074,2368.904
45.348,36.222,2368.835
45.348,36.370,2368.813
45.420,32.519,2368.633
45.420,32.667,2378.569
45.420,32.815,2368.495
45.420,32.963,2368.404
45.420,33.111,2368.391
45.420,33.259,2378.395
45.420,33.407,2378.391
45.420,33.556,2378.418
45.420,33.704,2368.418
45.420,33.852,2368.485
45.420,34.000,2378.548
45.420,34.148,2368.625
45.420,34.296,2378.550
45.420,34.444,2378.490
45.420,34.593,2368.448
45.420,34.741,2368.426
45.420,34.889,2378.401
45.420,35.037,2378.390
45.420,35.185,2368.418
45.420,36.074,2378.485
45.420,36.222,2368.406
45.420,36.370,2368.379
45.420,36.519,2378.400
45.492,32.667,2388.270
45.492,32.815,2378.113
45.492,32.963,2368.072
45.492,33.111,2378.017
45.492,33.259,2377.972
45.492,33.407,2377.968
45.492,33.556,2378.002
45.492,33.704,2368.124
45.492,33.852,2378.109
45.492,34.000,2378.184
45.492,34.148,2398.477
45.492,34.296,2378.218
45.492,34.444,2378.094
45.492,34.593,2378.085
45.492,34.741,2378.040
45.492,34.889,2377.978
45.492,35.037,2377.964
45.492,35.185,2377.989
45.563,32.815,2387.885
45.563,32.963,2387.844
45.563,33.111,2377.681
45.563,33.259,2377.615
45.563,33.407,2377.609
45.563,33.556,2377.661
45.563,33.704,2387.814
45.563,33.852,2377.830
45.563,34.000,2398.073
45.563,34.148,2398.047
45.563,34.296,2398.057
45.563,34.444,2377.808
45.563,34.593,2387.810
45.563,34.741,2387.763
45.563,34.889,2377.626
45.563,35.037,2377.602
45.635,32.963,2387.586
45.635,33.111,2387.469
45.635,33.259,2377.337
45.635,33.407,2377.328
45.635,33.556,2387.449
45.635,33.704,2387.505
45.635,33.852,2407.991
45.635,34.000,2397.726
45.635,34.148,2397.678
45.635,34.296,2397.694
45.635,34.444,2407.985
45.635,34.593,2387.509
45.635,34.741,2387.428
45.635,34.889,2387.416
45.635,35.037,2377.317
45.707,33.111,2387.244
45.707,33.259,2387.206
45.707,33.407,2387.200
45.707,33.556,2387.199
45.707,33.704,2407.659
45.707,33.852,2407.627
45.707,34.000,2407.627
45.707,34.148,2397.391
45.707,34.296,2407.636
45.707,34.444,2407.620
45.707,34.593,2397.417
45.707,34.741,2387.178
45.707,34.889,2387.146
45.779,33.407,2397.192
45.779,33.556,2407.440
45.779,33.704,2407.357
45.779,33.852,2407.320
45.779,34.000,2407.326
45.779,34.148,2417.707
45.779,34.296,2407.344
45.779,34.444,2407.313
45.779,34.593,2407.329
45.779,34.741,2397.145
45.779,34.889,2386.975
45.851,33.704,2407.122
45.851,33.852,2407.078
45.851,34.000,2417.428
45.851,34.148,2417.406
45.851,34.296,2417.413
45.851,34.444,2407.074
45.851,34.593,2407.085
45.851,34.741,2407.159
45.851,34.889,2407.285
45.923,33.704,2406.997
45.923,33.852,2406.936
45.923,34.000,2417.186
45.923,34.148,2417.158
45.923,34.296,2417.167
45.923,34.444,2417.211
45.923,34.593,2406.920
45.923,34.741,2417.348
45.923,34.889,2427.872
45.995,33.704,2417.191
45.995,33.852,2417.116
45.995,34.000,2417.006
45.995,34.148,2416.969
45.995,34.296,2416.979
45.995,34.444,2417.040
45.995,34.593,2417.208
45.995,34.741,2427.656
45.995,41.259,2417.243
45.995,41.407,2438.176
45.995,41.556,2438.153
45.995,41.704,2438.166
46.067,33.407,2437.942
46.067,33.704,2437.980
46.067,33.852,2427.390
46.067,34.000,2416.912
46.067,34.148,2416.847
46.067,34.296,2416.862
46.067,34.444,2416.972
46.067,34.593,2437.986
46.067,34.741,2448.587
46.067,34.889,2437.930
46.067,41.259,2448.605
46.067,41.407,2437.994
46.067,41.556,2437.949
46.139,32.370,2427.297
46.139,32.519,2427.329
46.139,32.667,2427.312
46.139,32.815,2427.362
46.139,32.963,2448.460
46.139,33.111,2448.441
46.139,33.259,2437.821
46.139,33.407,2437.818
46.139,33.556,2448.413
46.139,33.704,2448.416
46.139,33.852,2437.811
46.139,34.000,2427.253
46.139,34.148,2416.817
46.139,34.296,2416.847
46.139,34.444,2437.834
46.139,34.593,2448.409
46.139,34.741,2448.389
46.139,34.889,2448.398
46.139,35.037,2437.775
46.139,41.111,2448.428
46.139,41.259,2448.400
46.139,41.407,2448.405
