"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,6032.639
44.413,33.852,6094.331
44.413,34.000,6032.825
44.485,33.704,6032.183
44.485,33.852,5971.755
44.485,34.000,5854.597
44.485,34.148,5971.907
44.557,33.556,5971.299
44.557,33.704,5912.036
44.557,33.852,5912.037
44.557,34.000,5912.041
44.557,34.148,5971.365
44.557,34.296,5971.315
44.628,33.556,5740.645
44.628,33.704,5853.445
44.628,33.852,5911.605
44.628,34.000,5970.922
44.628,34.148,5970.699
44.628,34.296,5970.614
44.700,33.556,5740.081
44.700,33.704,5740.145
44.700,33.852,5796.146
44.700,34.000,5970.205
44.700,34.148,5970.223
44.700,34.296,5970.182
44.700,34.444,5911.003
44.772,33.556,5684.946
44.772,33.704,5852.374
44.772,33.852,5852.282
44.772,34.000,5795.443
44.772,34.148,5795.465
44.772,34.296,5852.538
44.772,34.444,5852.392
44.772,34.593,5852.274
44.844,33.556,5851.978
44.844,33.704,5739.200
44.844,33.852,5739.025
44.844,34.000,5738.997
44.844,34.148,5684.324
44.844,34.296,5738.918
44.844,34.444,5738.957
44.844,34.593,5739.061
44.844,34.741,5739.013
44.844,34.889,5739.140
44.844,35.037,5739.269
44.916,33.704,5738.646
44.916,33.852,5630.120
44.916,34.000,5629.981
44.916,34.148,5683.527
44.916,34.296,5683.550
44.916,34.444,5683.523
44.916,34.593,5683.582
44.916,34.741,5630.007
44.916,34.889,5630.347
