"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,40311.021
44.413,33.852,46512.562
44.413,34.000,46512.353
44.485,33.704,43190.324
44.485,33.852,43190.276
44.485,34.000,43190.006
44.485,34.148,43189.854
44.557,33.556,46512.851
44.557,33.704,43190.219
44.557,33.852,40310.568
44.557,34.000,43190.265
44.557,34.148,43190.021
44.557,34.296,43189.876
44.628,33.556,40311.170
44.628,33.704,43190.243
44.628,33.852,37791.273
44.628,34.000,40310.473
44.628,34.148,43190.301
44.628,34.296,43190.080
44.700,33.556,43190.431
44.700,33.704,43190.445
44.700,33.852,43190.249
44.700,34.000,46512.752
44.700,34.148,43190.059
44.700,34.296,37791.045
44.700,34.444,37790.816
44.772,33.556,43190.352
44.772,33.704,43190.446
44.772,33.852,46512.958
44.772,34.000,46512.999
44.772,34.148,40310.545
44.772,34.296,37790.799
44.772,34.444,37790.742
44.772,34.593,37790.797
44.844,33.556,43190.206
44.844,33.704,46512.858
44.844,33.852,43190.572
44.844,34.000,40310.615
44.844,34.148,37791.229
44.844,34.296,40310.412
44.844,34.444,37790.753
44.844,34.593,40310.310
44.844,34.741,37791.183
44.844,34.889,40310.347
44.844,35.037,46512.346
44.916,33.704,37790.889
44.916,33.852,40310.440
44.916,34.000,40310.827
44.916,34.148,40310.496
44.916,34.296,40310.619
44.916,34.444,43190.175
44.916,34.593,40310.734
44.916,34.741,40310.346
44.916,34.889,43189.935
44.916,35.037,40310.237
44.916,35.185,40310.115
44.988,33.704,35567.617
44.988,33.852,37790.629
44.988,34.000,40310.281
44.988,34.148,40310.752
44.988,34.296,40310.913
44.988,34.444,43190.211
44.988,34.593,40310.755
44.988,34.741,43190.109
44.988,34.889,40310.179
44.988,35.037,40310.100
44.988,35.185,37790.944
44.988,35.333,40310.210
45.060,33.704,37790.484
45.060,33.852,35567.403
45.060,34.000,40310.274
45.060,34.148,37790.998
45.060,34.296,43190.078
45.060,34.444,46513.135
45.060,34.593,43190.104
45.060,34.741,40310.479
45.060,34.889,43189.919
45.060,35.037,37790.827
45.060,35.185,40310.217
45.060,35.333,40310.480
45.060,35.926,37790.552
45.060,36.074,40309.977
45.060,36.222,37790.272
45.060,36.370,40309.854
45.132,33.556,40309.730
45.132,33.704,40309.942
45.132,33.852,40310.300
45.132,34.000,37790.750
45.132,34.148,37790.839
45.132,34.296,40310.456
45.132,34.444,43189.863
45.132,34.593,43190.008
45.132,34.741,43190.109
45.132,34.889,40310.790
45.132,35.037,40310.610
45.132,35.185,43190.229
45.132,35.333,40310.302
45.132,35.481,37790.585
45.132,35.630,37790.610
45.132,35.778,35567.504
45.132,35.926,43189.606
45.132,36.074,43189.557
45.132,36.222,43189.485
45.132,36.370,35567.199
45.204,33.259,33590.484
45.204,33.407,33590.608
45.204,33.556,35567.181
45.204,33.704,37790.557
45.204,33.852,43189.473
45.204,34.000,43189.698
45.204,34.148,40310.168
45.204,34.296,37790.471
45.204,34.444,40310.089
45.204,34.593,37790.810
45.204,34.741,43190.036
45.204,34.889,43190.334
45.204,35.037,43190.322
45.204,35.185,37791.019
45.204,35.333,40310.348
45.204,35.481,35567.512
45.204,35.630,37790.694
45.204,35.778,37790.754
45.204,35.926,40310.189
45.204,36.074,43189.720
45.204,36.222,40309.807
45.204,36.370,35567.016
45.276,33.111,37789.625
45.276,33.259,35566.589
45.276,33.407,33590.735
45.276,33.556,33590.738
45.276,33.704,37790.071
45.276,33.852,40310.063
45.276,34.000,43189.333
45.276,34.148,43189.344
45.276,34.296,40310.107
45.276,34.444,35567.425
45.276,34.593,37790.736
45.276,34.741,40310.491
45.276,34.889,43190.070
45.276,35.037,40310.574
45.276,35.185,40310.455
45.276,35.333,35567.772
45.276,35.481,40310.517
45.276,35.630,40310.320
45.276,35.778,43189.734
45.276,35.926,37790.559
45.276,36.074,37790.234
45.276,36.222,35566.898
45.276,36.370,40309.429
45.348,32.667,35566.555
45.348,33.111,35566.655
45.348,33.259,37789.814
45.348,33.407,37789.870
45.348,33.556,37789.838
45.348,33.704,35566.678
45.348,33.852,35566.703
45.348,34.000,37790.031
45.348,34.148,37790.386
45.348,34.296,43189.439
45.348,34.444,43189.638
45.348,34.593,37790.897
45.348,34.741,35567.462
45.348,34.889,37790.491
45.348,35.037,35567.569
45.348,35.185,37791.015
45.348,35.333,43190.109
45.348,35.778,37790.707
45.348,35.926,35567.123
45.348,36.074,35566.892
45.348,36.222,35566.862
45.348,36.370,37789.802
45.420,32.519,33590.870
45.420,32.667,35566.623
45.420,32.815,35566.474
45.420,32.963,35566.659
45.420,33.111,33590.642
45.420,33.259,37789.727
45.420,33.407,35567.012
45.420,33.556,40309.274
45.420,33.704,37789.619
45.420,33.852,33590.574
45.420,34.000,33590.519
45.420,34.148,37789.997
45.420,34.296,37790.516
45.420,34.444,43189.531
45.420,34.593,40309.928
45.420,34.741,37790.418
45.420,34.889,33591.112
45.420,35.037,37790.644
45.420,35.185,40310.190
45.420,36.074,37789.967
45.420,36.222,37789.892
45.420,36.370,37789.941
45.420,36.519,37789.776
45.492,32.667,35566.849
45.492,32.815,37789.946
45.492,32.963,37789.786
45.492,33.111,37789.734
45.492,33.259,35566.699
45.492,33.407,37789.593
45.492,33.556,37789.610
45.492,33.704,37789.692
45.492,33.852,35566.710
45.492,34.000,37789.763
45.492,34.148,35566.792
45.492,34.296,33590.691
45.492,34.444,35566.843
45.492,34.593,35567.121
45.492,34.741,37790.363
45.492,34.889,43189.532
45.492,35.037,37790.508
45.492,35.185,35567.550
45.563,32.815,37790.094
45.563,32.963,35567.065
45.563,33.111,37789.808
45.563,33.259,37789.568
45.563,33.407,35566.546
45.563,33.556,33590.451
45.563,33.704,37789.657
45.563,33.852,37789.908
45.563,34.000,37789.964
45.563,34.148,35566.511
45.563,34.296,31822.431
45.563,34.444,31822.285
45.563,34.593,33590.887
45.563,34.741,37790.199
45.563,34.889,43189.467
45.563,35.037,40309.871
45.635,32.963,40309.535
45.635,33.111,37789.870
45.635,33.259,35566.773
45.635,33.407,35566.604
45.635,33.556,37789.682
45.635,33.704,33590.709
45.635,33.852,35566.558
45.635,34.000,35566.427
45.635,34.148,35566.487
45.635,34.296,33590.419
45.635,34.444,35566.627
45.635,34.593,35566.493
45.635,34.741,31822.674
45.635,34.889,35566.625
45.635,35.037,35566.742
45.707,33.111,37789.983
45.707,33.259,37790.009
45.707,33.407,37790.051
45.707,33.556,35566.882
45.707,33.704,35566.443
45.707,33.852,31822.411
45.707,34.000,31822.193
45.707,34.148,33590.550
45.707,34.296,37789.655
45.707,34.444,37789.793
45.707,34.593,35566.382
45.707,34.741,31822.155
45.707,34.889,31821.843
45.779,33.407,35567.012
45.779,33.556,35566.642
45.779,33.704,31822.440
45.779,33.852,33590.353
45.779,34.000,37789.566
45.779,34.148,35566.465
45.779,34.296,33590.432
45.779,34.444,35566.199
45.779,34.593,33590.113
45.779,34.741,33589.863
45.779,34.889,33589.868
45.851,33.704,33590.780
45.851,33.852,37789.813
45.851,34.000,33590.642
45.851,34.148,35566.291
45.851,34.296,31822.056
45.851,34.444,31821.741
45.851,34.593,33589.815
45.851,34.741,35565.839
45.851,34.889,33589.897
45.923,33.704,37789.982
45.923,33.852,33590.748
45.923,34.000,35566.392
45.923,34.148,31822.008
45.923,34.296,33589.830
45.923,34.444,35565.801
45.923,34.593,33589.697
45.923,34.741,31821.678
45.923,34.889,35565.737
45.995,33.704,35566.452
45.995,33.852,31822.394
45.995,34.000,33590.151
45.995,34.148,33590.108
45.995,34.296,35565.993
45.995,34.444,31821.792
45.995,34.593,33589.747
45.995,34.741,33589.739
45.995,41.259,35566.510
45.995,41.407,37789.519
45.995,41.556,35566.397
45.995,41.704,31822.477
46.067,33.407,31822.350
46.067,33.704,31821.769
46.067,33.852,31821.989
46.067,34.000,35566.095
46.067,34.148,33590.054
46.067,34.296,31822.103
46.067,34.444,35565.970
46.067,34.593,33589.857
46.067,34.741,31821.890
46.067,34.889,35565.821
46.067,41.259,35566.207
46.067,41.407,33590.158
46.067,41.556,35566.325
46.139,32.370,31822.395
46.139,32.519,33590.480
46.139,32.667,33590.311
46.139,32.815,33590.491
46.139,32.963,35566.550
46.139,33.111,33590.361
46.139,33.259,37789.578
46.139,33.407,33590.320
46.139,33.556,33590.069
46.139,33.704,31821.856
46.139,33.852,31821.716
46.139,34.000,31821.635
46.139,34.148,33589.886
46.139,34.296,33590.054
46.139,34.444,33590.056
46.139,34.593,33590.074
46.139,34.741,33590.015
46.139,34.889,31821.762
46.139,35.037,33589.877
46.139,41.111,33590.323
46.139,41.259,31822.313
46.139,41.407,35566.159
46.139,41.556,33590.015
46.211,32.222,31821.827
46.211,32.370,31821.961
46.211,32.519,33590.266
46.211,32.667,35566.607
46.211,32.815,35566.514
46.211,32.963,33590.188
46.211,33.111,33589.912
46.211,33.259,33589.794
46.211,33.407,33589.992
46.211,33.556,37789.240
46.211,33.704,35566.084
46.211,33.852,31821.825
46.211,34.000,33589.693
46.211,34.148,31821.692
46.211,34.296,31821.759
46.211,34.444,35566.066
46.211,34.593,31822.036
46.211,34.741,31822.140
46.211,34.889,33590.249
46.211,35.037,33590.349
46.211,35.185,31822.242
46.211,41.111,33590.132
46.211,41.259,31822.132
46.211,41.407,33590.127
46.211,41.556,33590.199
46.211,41.704,35566.303
46.211,41.852,35566.377
46.211,43.333,31821.872
46.211,43.481,33590.141
46.211,43.630,35566.586
46.283,31.778,35566.336
46.283,32.074,31821.860
46.283,32.222,31821.962
46.283,32.370,31822.215
46.283,32.519,31821.996
46.283,32.667,33590.007
46.283,32.815,31822.021
46.283,32.963,31821.886
46.283,33.111,33589.903
46.283,33.259,33589.897
46.283,33.407,33589.643
