"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,4009.084
44.413,33.852,4036.506
44.413,34.000,4008.887
44.485,33.704,3981.075
44.485,33.852,3981.014
44.485,34.000,3980.989
44.485,34.148,3927.786
44.557,33.556,3927.054
44.557,33.704,3900.992
44.557,33.852,3926.959
44.557,34.000,3926.938
44.557,34.148,3927.038
44.557,34.296,3901.062
44.628,33.556,3900.053
44.628,33.704,3874.364
44.628,33.852,3848.965
44.628,34.000,3823.874
44.628,34.148,3849.052
44.628,34.296,3900.142
44.700,33.556,3822.908
44.700,33.704,3822.933
44.700,33.852,3773.854
44.700,34.000,3798.367
44.700,34.148,3798.267
44.700,34.296,3822.981
44.700,34.444,3822.960
44.772,33.556,3748.744
44.772,33.704,3748.768
44.772,33.852,3797.354
44.772,34.000,3797.303
44.772,34.148,3772.990
44.772,34.296,3772.860
44.772,34.444,3772.866
44.772,34.593,3772.893
44.844,33.556,3747.909
44.844,33.704,3772.043
44.844,33.852,3772.018
44.844,34.000,3772.052
44.844,34.148,3747.928
44.844,34.296,3724.117
44.844,34.444,3723.961
44.844,34.593,3723.954
44.844,34.741,3700.421
44.844,34.889,3700.360
44.844,35.037,3700.440
44.916,33.704,3699.900
44.916,33.852,3699.806
44.916,34.000,3746.965
44.916,34.148,3723.135
44.916,34.296,3699.553
44.916,34.444,3699.542
44.916,34.593,3653.354
44.916,34.741,3653.275
44.916,34.889,3653.287
