"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,13408.584
44.413,33.852,13713.394
44.413,34.000,13713.249
44.485,33.704,13408.399
44.485,33.852,13116.651
44.485,34.000,13408.157
44.485,34.148,13713.115
44.557,33.556,13408.070
44.557,33.704,13116.341
44.557,33.852,13408.010
44.557,34.000,13116.527
44.557,34.148,13116.605
44.557,34.296,13116.595
44.628,33.556,13407.847
44.628,33.704,13407.841
44.628,33.852,13116.359
44.628,34.000,12837.110
44.628,34.148,12837.166
44.628,34.296,13116.261
44.700,33.556,13116.302
44.700,33.704,12837.183
44.700,33.852,13116.102
44.700,34.000,13116.043
44.700,34.148,12836.776
44.700,34.296,12569.286
44.700,34.444,12836.792
44.772,33.556,12569.352
44.772,33.704,12836.788
44.772,33.852,12836.950
44.772,34.000,13115.836
44.772,34.148,12836.582
44.772,34.296,12569.074
44.772,34.444,12312.674
44.772,34.593,13115.945
44.844,33.556,12836.391
44.844,33.704,12568.983
44.844,33.852,12836.445
44.844,34.000,12569.007
44.844,34.148,12836.563
44.844,34.296,12836.647
44.844,34.444,13115.742
44.844,34.593,12836.754
44.844,34.741,12836.547
44.844,34.889,13115.691
44.844,35.037,12836.719
44.916,33.704,12836.063
44.916,33.852,12568.642
44.916,34.000,12312.181
44.916,34.148,12569.000
44.916,34.296,12836.634
44.916,34.444,13115.774
44.916,34.593,13115.516
44.916,34.741,12836.384
44.916,34.889,12568.735
44.916,35.037,12836.417
44.916,35.185,13115.672
44.988,33.704,12568.343
44.988,33.852,12568.451
44.988,34.000,12836.291
44.988,34.148,12568.728
44.988,34.296,12836.376
44.988,34.444,12836.253
44.988,34.593,12836.354
44.988,34.741,12836.174
44.988,34.889,13115.382
44.988,35.037,12836.245
44.988,35.185,12568.903
44.988,35.333,13115.557
45.060,33.704,12311.758
45.060,33.852,12568.483
45.060,34.000,12835.950
45.060,34.148,13115.105
45.060,34.296,12568.435
45.060,34.444,12568.442
45.060,34.593,12568.487
45.060,34.741,12836.193
45.060,34.889,12836.331
45.060,35.037,13115.366
45.060,35.185,12568.663
45.060,35.333,12568.538
45.060,35.926,12312.484
45.060,36.074,12836.462
45.060,36.222,13115.652
45.060,36.370,12836.523
45.132,33.556,12568.520
45.132,33.704,12568.382
45.132,33.852,12568.311
45.132,34.000,12568.249
45.132,34.148,12568.153
45.132,34.296,12835.667
45.132,34.444,12568.290
45.132,34.593,12835.902
45.132,34.741,12311.926
45.132,34.889,12836.045
45.132,35.037,12311.964
45.132,35.185,12836.007
45.132,35.333,12568.632
45.132,35.481,12836.075
45.132,35.630,12311.981
45.132,35.778,12568.797
45.132,35.926,12568.945
45.132,36.074,12568.988
45.132,36.222,12836.368
45.132,36.370,13115.437
45.204,33.259,12567.902
45.204,33.407,12568.139
45.204,33.556,12835.766
45.204,33.704,12835.936
45.204,33.852,12568.141
45.204,34.000,12311.430
45.204,34.148,12567.942
45.204,34.296,12568.072
45.204,34.444,12568.253
45.204,34.593,12568.314
45.204,34.741,12568.215
45.204,34.889,12311.620
45.204,35.037,12568.286
45.204,35.185,12568.480
45.204,35.333,12065.721
45.204,35.481,12568.436
45.204,35.630,12568.417
