"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,8225.883
44.413,33.852,8006.612
44.413,34.000,8006.684
44.485,33.704,8006.163
44.485,33.852,7900.778
44.485,34.000,8114.573
44.485,34.148,8114.479
44.557,33.556,7697.764
44.557,33.704,7900.463
44.557,33.852,8225.410
44.557,34.000,8225.309
44.557,34.148,8005.771
44.557,34.296,8005.657
44.628,33.556,7697.356
44.628,33.704,8005.607
44.628,33.852,8005.599
44.628,34.000,8113.660
44.628,34.148,8113.611
44.628,34.296,8113.672
44.700,33.556,8005.190
44.700,33.704,7899.614
44.700,33.852,7796.858
44.700,34.000,7899.607
44.700,34.148,8113.411
44.700,34.296,8224.581
44.700,34.444,8005.120
44.772,33.556,7899.390
44.772,33.704,7899.238
44.772,33.852,7899.209
44.772,34.000,7899.211
44.772,34.148,7796.543
44.772,34.296,7796.613
44.772,34.444,7696.533
44.772,34.593,7796.380
44.844,33.556,8004.295
44.844,33.704,7899.086
44.844,33.852,7796.315
44.844,34.000,7796.221
44.844,34.148,7503.405
44.844,34.296,7503.170
44.844,34.444,7503.193
44.844,34.593,7598.459
44.844,34.741,7696.226
44.844,34.889,7898.724
44.844,35.037,7898.564
44.916,33.704,7898.659
44.916,33.852,7695.847
44.916,34.000,7502.957
44.916,34.148,7502.818
44.916,34.296,7502.767
44.916,34.444,7410.121
44.916,34.593,7502.882
44.916,34.741,7695.543
44.916,34.889,7795.661
44.916,35.037,7898.252
44.916,35.185,7795.613
44.988,33.704,7695.276
44.988,33.852,7695.115
44.988,34.000,7695.085
44.988,34.148,7409.840
44.988,34.296,7409.759
44.988,34.444,7409.864
44.988,34.593,7695.007
44.988,34.741,7694.936
