"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,2055.307
44.413,33.852,2047.238
44.413,34.000,2055.212
44.485,33.704,2055.332
44.485,33.852,2063.472
44.485,34.000,2055.241
44.485,34.148,2055.132
44.557,33.556,2055.459
44.557,33.704,2055.415
44.557,33.852,2063.472
44.557,34.000,2063.414
44.557,34.148,2055.181
44.557,34.296,2055.120
44.628,33.556,2055.603
44.628,33.704,2063.614
44.628,33.852,2063.506
44.628,34.000,2063.443
44.628,34.148,2055.302
44.628,34.296,2055.203
44.700,33.556,2072.056
44.700,33.704,2063.708
44.700,33.852,2063.576
44.700,34.000,2063.506
44.700,34.148,2063.484
44.700,34.296,2055.349
44.700,34.444,2063.442
44.772,33.556,2072.148
44.772,33.704,2072.033
44.772,33.852,2063.691
44.772,34.000,2063.608
44.772,34.148,2063.591
44.772,34.296,2071.831
44.772,34.444,2063.551
44.772,34.593,2063.498
44.844,33.556,2080.520
44.844,33.704,2072.145
44.844,33.852,2063.872
44.844,34.000,2063.757
44.844,34.148,2063.758
44.844,34.296,2071.916
44.844,34.444,2063.747
44.844,34.593,2063.640
44.844,34.741,2063.659
44.844,34.889,2071.930
44.844,35.037,2072.015
44.916,33.704,2072.328
44.916,33.852,2072.221
44.916,34.000,2063.971
44.916,34.148,2072.097
44.916,34.296,2072.036
44.916,34.444,2072.026
44.916,34.593,2063.847
44.916,34.741,2063.896
44.916,34.889,2072.082
44.916,35.037,2080.354
44.916,35.185,2080.369
44.988,33.704,2080.708
44.988,33.852,2072.426
44.988,34.000,2080.663
44.988,34.148,2072.271
44.988,34.296,2072.197
44.988,34.444,2072.189
44.988,34.593,2072.261
44.988,34.741,2072.263
44.988,34.889,2080.507
44.988,35.037,2080.476
44.988,35.185,2080.513
44.988,35.333,2088.840
45.060,33.704,2080.878
45.060,33.852,2080.931
45.060,34.000,2080.834
45.060,34.148,2072.520
45.060,34.296,2072.404
45.060,34.444,2072.405
45.060,34.593,2080.718
45.060,34.741,2080.807
45.060,34.889,2080.673
45.060,35.037,2080.645
45.060,35.185,2088.970
45.060,35.333,2088.938
45.060,35.926,2080.652
45.060,36.074,2080.670
45.060,36.222,2080.629
45.060,36.370,2072.316
45.132,33.556,2089.468
45.132,33.704,2081.106
45.132,33.852,2089.406
45.132,34.000,2081.100
45.132,34.148,2080.977
45.132,34.296,2072.678
45.132,34.444,2080.937
45.132,34.593,2080.938
45.132,34.741,2089.245
45.132,34.889,2080.908
45.132,35.037,2089.181
45.132,35.185,2089.104
45.132,35.333,2089.068
45.132,35.481,2089.069
45.132,35.630,2089.108
45.132,35.778,2080.800
45.132,35.926,2089.163
45.132,36.074,2089.174
45.132,36.222,2080.828
45.132,36.370,2072.611
45.204,33.259,2089.694
45.204,33.407,2089.652
45.204,33.556,2089.665
45.204,33.704,2089.701
45.204,33.852,2089.595
45.204,34.000,2089.568
45.204,34.148,2081.245
45.204,34.296,2081.257
45.204,34.444,2081.201
45.204,34.593,2089.479
45.204,34.741,2089.429
45.204,34.889,2089.460
