Coverage Properties
Custom Regions Coverage                                            
Grid Altitude: 0.0000 (km)                                         
Ground Altitude set from grid altitude reference (On ellipsoid)    
Resolution: 0.1000 (deg)                                           
Number of Points: 2638                                             
Assets required for a valid access: At Least 1                     
Assigned Assets:                                                   
Constellation/Sensors:    Active                               
Satellite/Satellite011/Sensor/Sensor1:    Active           
Satellite/Satellite012/Sensor/Sensor2:    Active           
Satellite/Satellite021/Sensor/Sensor3:    Active           
Satellite/Satellite022/Sensor/Sensor4:    Active           
Satellite/Satellite031/Sensor/Sensor5:    Active           
Satellite/Satellite032/Sensor/Sensor6:    Active           
Satellite/Satellite041/Sensor/Sensor7:    Active           
Satellite/Satellite042/Sensor/Sensor8:    Active           
Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000
Regional Acceleration: Automatic                                   
Light time delay: Ignored                                          
Maximum Sampling Time Step: 360.000 secs                           
Minimum Sampling Time Step: 0.010 secs                             
Time Convergence: 5.000e-03 secs                                   
Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         

FOM Properties
Average Revisit Time                            
Minimum number of assets required: 1            
Gaps at ends of analysis interval are considered
Satisfaction is not enabled                     
FOM value range check is not enabled.           

"Latitude (deg),""Longitude (deg)"",""FOM Value (sec)"""
45.563,34.000,16320.295
45.563,34.148,16320.314
45.563,34.296,15483.292
45.563,34.444,16320.251
45.563,34.593,16320.325
45.563,34.741,15890.836
45.563,34.889,16320.124
45.563,35.037,15483.048
45.635,32.963,16773.944
45.635,33.111,15890.783
45.635,33.259,16320.111
45.635,33.407,16320.081
45.635,33.556,16320.043
45.635,33.704,15890.440
45.635,33.852,15095.754
45.635,34.000,15482.895
45.635,34.148,15483.102
45.635,34.296,16320.157
45.635,34.444,16320.158
45.635,34.593,16320.051
45.635,34.741,16320.005
45.635,34.889,16773.650
45.635,35.037,16773.435
45.707,33.111,17253.119
45.707,33.259,16320.112
45.707,33.407,15890.432
45.707,33.556,15482.691
45.707,33.704,15095.561
45.707,33.852,15095.502
45.707,34.000,15890.287
45.707,34.148,15482.719
45.707,34.296,15482.750
45.707,34.444,16319.916
45.707,34.593,15890.475
45.707,34.741,16773.364
45.707,34.889,16319.869
45.779,33.407,15890.326
45.779,33.556,15095.411
45.779,33.704,15095.427
45.779,33.852,15890.136
45.779,34.000,15095.476
45.779,34.148,15482.521
45.779,34.296,15482.475
45.779,34.444,15482.592
45.779,34.593,15890.211
45.779,34.741,16319.737
45.779,34.889,15890.228
45.851,33.704,15482.639
45.851,33.852,15482.373
45.851,34.000,15889.907
45.851,34.148,15482.347
45.851,34.296,16319.528
45.851,34.444,15889.848
45.851,34.593,15482.217
45.851,34.741,15095.189
45.851,34.889,15482.451
45.923,33.704,15890.070
45.923,33.852,15482.587
45.923,34.000,15889.915
45.923,34.148,15889.775
45.923,34.296,15482.161
45.923,34.444,15094.884
45.923,34.593,15482.050
45.923,34.741,15482.058
45.923,34.889,14726.553
45.995,33.704,15889.838
45.995,33.852,15482.466
45.995,34.000,15889.885
45.995,34.148,15095.075
45.995,34.296,15481.957
45.995,34.444,15481.986
45.995,34.593,14726.454
45.995,34.741,14726.305
45.995,41.259,14726.016
45.995,41.407,14725.880
45.995,41.556,14726.063
45.995,41.704,15481.763
46.067,33.407,15889.705
46.067,33.704,15482.198
46.067,33.852,15482.056
46.067,34.000,15481.958
46.067,34.148,15095.022
46.067,34.296,14726.679
46.067,34.444,15094.608
46.067,34.593,15094.462
46.067,34.741,14726.226
46.067,34.889,14726.174
46.067,41.259,15094.180
46.067,41.407,15094.547
46.067,41.556,14726.282
46.139,32.370,15094.723
46.139,32.519,15094.923
46.139,32.667,15095.062
46.139,32.815,15889.769
46.139,32.963,15889.882
46.139,33.111,15482.552
46.139,33.259,15889.816
46.139,33.407,15889.722
46.139,33.556,15482.038
46.139,33.704,15481.803
46.139,33.852,15481.794
46.139,34.000,14375.826
46.139,34.148,15094.538
46.139,34.296,15094.486
46.139,34.444,14726.336
46.139,34.593,14726.248
46.139,34.741,15094.440
46.139,34.889,14726.154
46.139,35.037,14725.824
46.139,41.111,14725.977
46.139,41.259,15481.587
46.139,41.407,14726.232
46.139,41.556,15094.419
46.211,32.222,15094.365
46.211,32.370,14726.172
46.211,32.519,15094.608
46.211,32.667,15481.917
46.211,32.815,15482.019
46.211,32.963,15889.677
46.211,33.111,15889.690
46.211,33.259,15482.299
46.211,33.407,15482.156
46.211,33.556,15889.419
46.211,33.704,15094.741
46.211,33.852,14726.232
46.211,34.000,15094.298
46.211,34.148,14726.022
46.211,34.296,14375.413
46.211,34.444,15094.337
46.211,34.593,14375.538
46.211,34.741,14040.913
46.211,34.889,14725.705
46.211,35.037,15093.832
46.211,35.185,14374.719
46.211,41.111,14040.654
46.211,41.259,14725.816
46.211,41.407,15094.301
46.211,41.556,15094.555
46.211,41.704,15094.346
46.211,41.852,14726.010
46.211,43.333,15094.675
46.211,43.481,15094.455
46.211,43.630,15094.365
46.283,31.778,15094.535
46.283,32.074,14726.155
46.283,32.222,14375.443
46.283,32.370,15481.560
46.283,32.519,15481.510
46.283,32.667,15094.437
46.283,32.815,15481.674
46.283,32.963,14726.520
46.283,33.111,15481.814
46.283,33.259,15889.332
46.283,33.407,15094.810
46.283,33.556,14375.647
46.283,33.704,15094.627
46.283,33.852,15481.506
46.283,34.000,14725.995
46.283,34.148,14726.004
46.283,34.296,14725.941
46.283,34.444,14375.038
46.283,34.593,14725.757
46.283,34.741,15093.830
46.283,34.889,14374.794
46.283,35.037,14374.703
46.283,35.185,14725.159
46.283,40.815,14040.110
46.283,41.111,14725.398
46.283,41.259,14374.997
46.283,41.407,14040.677
46.283,41.556,14725.716
46.283,41.704,14725.920
46.283,41.852,15094.111
46.283,43.185,15094.536
46.283,43.333,15481.556
46.283,43.481,14726.154
46.283,43.630,14375.444
46.355,32.074,15094.517
46.355,32.222,15481.675
46.355,32.370,15094.376
46.355,32.519,14726.096
46.355,32.667,15094.354
46.355,32.815,15481.365
46.355,32.963,15481.319
46.355,33.111,15094.331
46.355,33.259,14375.250
46.355,33.407,14726.043
46.355,33.556,15481.450
46.355,33.704,14726.048
46.355,33.852,14375.287
46.355,34.000,15094.328
46.355,34.148,14375.187
46.355,34.296,14725.598
46.355,34.444,15093.708
46.355,34.593,14374.637
46.355,34.741,14374.484
46.355,34.889,15093.424
46.355,35.037,14725.113
46.355,35.185,14374.298
46.355,35.333,14725.002
46.355,40.370,14374.315
46.355,40.519,13720.863
46.355,40.667,14374.353
46.355,40.815,14725.110
46.355,40.963,14040.212
46.355,41.111,13720.942
46.355,41.259,14725.247
46.355,41.407,14725.252
46.355,41.556,14374.649
46.355,41.704,14374.870
46.355,41.852,14375.064
46.355,42.000,14375.412
46.355,42.148,15481.615
46.355,43.185,14725.811
46.355,43.333,14375.332
46.355,43.481,15094.524
46.355,43.630,15481.670
46.355,43.926,14726.098
46.427,32.074,15094.114
46.427,32.222,14725.991
46.427,32.370,15481.568
46.427,32.519,15094.256
46.427,32.667,15094.092
46.427,32.815,14725.802
46.427,32.963,14725.591
46.427,33.111,14725.509
46.427,33.259,15093.821
46.427,33.407,14374.898
46.427,33.556,14374.924
46.427,33.704,14375.162
46.427,33.852,14375.098
46.427,34.000,14374.963
46.427,34.148,14374.933
46.427,34.296,15093.819
46.427,34.444,14725.240
46.427,34.593,14725.152
46.427,34.741,14725.061
46.427,34.889,14724.872
46.427,35.037,14724.899
46.427,35.185,14374.272
46.427,35.333,14039.827
46.427,40.370,14039.834
46.427,40.519,14039.869
46.427,40.667,14374.424
46.427,40.815,13720.716
46.427,40.963,14374.345
46.427,41.111,14724.981
46.427,41.259,14374.221
46.427,41.407,14374.308
46.427,41.556,14374.482
46.427,41.704,14725.418
46.427,41.852,14374.951
46.427,42.000,15094.109
46.427,42.593,14374.742
46.427,42.741,14374.566
46.427,42.889,14040.194
46.427,43.037,14374.555
46.427,43.185,14374.738
46.427,43.333,15093.990
46.427,43.481,15094.115
46.427,43.630,14725.992
46.427,43.778,15481.564
46.427,43.926,15094.256
46.498,31.926,14725.288
46.498,32.074,14374.809
46.498,32.370,15093.984
46.498,32.519,14725.807
46.498,32.667,14725.718
46.498,32.815,14725.466
46.498,32.963,14374.654
46.498,33.111,14374.592
46.498,33.259,14725.242
46.498,33.407,14374.588
46.498,33.556,14374.584
46.498,33.704,14040.183
46.498,33.852,14374.603
46.498,34.000,14725.460
46.498,34.148,14725.268
46.498,34.296,14374.427
46.498,34.444,14725.126
46.498,34.593,14725.169
46.498,34.741,15093.166
46.498,34.889,14374.120
46.498,35.037,14039.621
46.498,35.185,14373.918
46.498,35.333,14374.061
46.498,35.481,14039.491
46.498,40.370,14374.206
46.498,40.519,14039.753
46.498,40.667,13720.554
46.498,40.815,14374.140
46.498,40.963,14374.176
46.498,41.111,14374.135
46.498,41.259,14374.199
46.498,41.407,14039.900
46.498,41.556,14374.397
46.498,41.704,14725.350
46.498,41.852,14725.359
46.498,42.000,14374.585
46.498,42.444,14374.517
46.498,42.593,14040.241
46.498,42.741,14040.190
46.498,42.889,14040.011
46.498,43.037,14374.522
46.498,43.185,14374.589
46.498,43.333,14725.289
46.498,43.481,14374.810
46.498,43.630,14725.572
46.498,43.778,15093.983
46.498,43.926,14725.806
46.570,32.370,14374.371
46.570,32.519,14374.415
46.570,32.667,14374.476
46.570,32.815,14374.593
46.570,32.963,14725.256
46.570,33.111,14040.032
46.570,33.259,13720.699
46.570,33.407,14039.831
46.570,33.556,14724.939
46.570,33.704,14374.323
46.570,33.852,14374.142
46.570,34.000,14374.075
46.570,34.148,14374.241
46.570,34.296,14725.040
46.570,34.444,14374.338
46.570,34.593,14039.706
46.570,34.741,13720.575
46.570,34.889,14374.106
46.570,35.037,14374.000
46.570,35.185,14039.435
46.570,35.333,14039.142
46.570,35.481,14039.140
46.570,35.630,14373.414
46.570,40.074,14373.936
46.570,40.222,14039.467
46.570,40.370,14039.411
46.570,40.519,14373.950
46.570,40.667,14374.086
46.570,40.815,14374.079
46.570,40.963,14039.577
46.570,41.111,14039.668
46.570,41.259,14374.229
46.570,41.407,14040.093
46.570,41.556,14374.473
46.570,41.704,14374.201
46.570,41.852,14039.773
46.570,42.000,14374.075
46.570,42.148,14374.202
46.570,42.296,14039.658
46.570,42.444,14039.657
46.570,42.593,13720.666
46.570,42.741,14039.989
46.570,42.889,14040.308
46.570,43.037,14374.455
46.570,43.185,14040.002
46.570,43.333,14374.334
46.570,43.481,14374.425
46.570,43.630,14725.181
46.570,43.778,14374.370
46.642,32.074,14039.608
46.642,32.222,14039.474
46.642,32.370,14039.521
46.642,32.519,14039.595
46.642,32.667,14374.005
46.642,32.815,13720.541
46.642,32.963,13720.500
46.642,33.111,13720.639
46.642,33.259,14039.957
46.642,33.407,14039.683
46.642,33.556,14373.883
46.642,33.704,14373.812
46.642,33.852,14724.553
46.642,34.000,15092.826
46.642,34.148,14373.884
46.642,34.296,14039.397
46.642,34.444,14039.433
46.642,34.593,14039.585
46.642,34.741,14039.516
46.642,34.889,13720.268
46.642,35.037,13720.042
46.642,35.185,14039.204
46.642,35.333,14724.117
46.642,35.481,14373.284
46.642,35.630,14038.759
46.642,35.778,14038.710
46.642,38.889,14373.095
46.642,39.037,14723.871
46.642,39.185,14039.006
46.642,40.222,14039.498
46.642,40.370,15092.774
46.642,40.519,14724.494
46.642,40.667,14373.756
46.642,40.815,14373.848
46.642,40.963,14039.677
46.642,41.111,14039.824
46.642,41.259,14039.813
46.642,41.407,14039.689
46.642,41.556,14039.587
46.642,41.704,14373.894
46.642,41.852,14039.479
46.642,42.000,14039.299
46.642,42.148,14039.229
46.642,42.296,14039.315
46.642,42.444,13720.376
46.642,42.593,14039.620
46.642,42.741,14374.091
46.642,42.889,13720.635
46.642,43.037,14039.878
46.642,43.185,13720.849
46.642,43.333,14374.278
46.642,43.481,14039.606
46.642,43.630,14039.473
46.642,43.778,14039.522
46.714,32.074,13415.205
46.714,32.222,13720.078
46.714,32.370,14039.190
46.714,32.519,13415.043
46.714,32.667,13414.935
46.714,32.815,13720.025
46.714,32.963,14039.312
46.714,33.111,13720.215
46.714,33.259,14039.455
46.714,33.407,14039.393
46.714,33.556,14039.441
46.714,33.704,14373.706
46.714,33.852,14373.621
46.714,34.000,14039.124
46.714,34.148,14373.474
46.714,34.296,14039.106
46.714,34.444,14039.109
46.714,34.593,13719.886
46.714,34.741,13719.903
46.714,34.889,13414.984
46.714,35.037,14039.052
46.714,35.185,14038.992
46.714,35.333,13719.626
46.714,35.481,14038.808
46.714,35.630,14038.803
46.714,35.778,13719.559
46.714,35.926,13414.613
46.714,36.074,14038.730
46.714,36.222,13122.848
46.714,36.370,13122.710
46.714,38.889,14038.602
46.714,39.037,13719.398
46.714,39.185,14038.613
46.714,40.222,14039.206
46.714,40.370,14039.193
46.714,40.519,14373.754
46.714,40.667,14373.829
46.714,40.815,14373.926
46.714,40.963,14039.636
46.714,41.111,14374.019
46.714,41.259,13720.333
46.714,41.407,14039.377
46.714,41.556,14373.646
46.714,41.704,13719.946
46.714,41.852,13719.930
46.714,42.000,14039.070
46.714,42.148,13414.988
46.714,42.296,13719.992
46.714,42.444,14039.357
46.714,42.593,14039.365
46.714,42.741,13720.233
46.714,42.889,14373.858
46.714,43.037,13720.406
46.714,43.185,13720.294
46.714,43.333,14039.430
46.714,43.481,13415.205
46.714,43.630,13720.077
46.714,43.778,14039.190
46.714,43.926,13415.040
46.786,32.222,12843.903
46.786,32.370,12843.628
46.786,32.519,13414.635
46.786,32.667,13719.633
46.786,32.815,13414.783
46.786,32.963,13719.700
46.786,33.111,14373.308
46.786,33.259,14038.970
46.786,33.407,14039.028
46.786,33.556,14039.210
46.786,33.704,13719.837
46.786,33.852,13414.843
46.786,34.000,14038.818
46.786,34.148,13719.666
46.786,34.296,13719.575
46.786,34.444,14038.831
46.786,34.593,14038.655
46.786,34.741,14038.652
46.786,34.889,14038.767
46.786,35.037,13719.493
46.786,35.185,13414.527
46.786,35.333,14038.639
46.786,35.481,13414.478
46.786,35.630,13122.764
46.786,35.778,13414.669
46.786,35.926,13719.445
46.786,36.074,13719.277
46.786,36.222,13719.333
46.786,36.370,13414.261
46.786,36.519,13414.128
46.786,36.667,13414.049
46.786,36.815,13122.307
46.786,39.037,13719.249
46.786,39.185,13122.695
46.786,39.778,13719.656
46.786,39.926,14038.986
46.786,40.074,13719.763
46.786,40.222,13414.868
46.786,40.370,14039.031
46.786,40.519,13720.009
46.786,40.667,13720.132
46.786,40.815,14373.924
46.786,40.963,14373.689
46.786,41.111,14373.565
46.786,41.259,14724.255
46.786,41.407,14039.070
46.786,41.556,13719.772
46.786,41.704,14038.900
46.786,41.852,13414.746
46.786,42.000,13414.702
46.786,42.148,13719.898
46.786,42.296,13719.891
46.786,42.444,13719.828
46.786,42.593,14039.098
46.786,42.741,14039.138
46.786,42.889,13719.922
46.786,43.037,13719.835
46.786,43.185,13719.844
46.786,43.333,13414.758
46.786,43.481,13414.868
46.786,43.630,12843.898
46.786,43.778,12843.628
46.786,43.926,13414.635
46.858,32.667,13122.664
46.858,32.963,14038.502
46.858,33.111,14038.531
46.858,33.259,13414.604
46.858,33.407,14038.606
46.858,33.556,13719.349
46.858,33.704,13414.471
46.858,33.852,12843.521
46.858,34.000,13122.682
46.858,34.148,13122.678
46.858,34.296,14038.418
46.858,34.444,14038.383
46.858,34.593,13719.363
46.858,34.741,13719.277
46.858,34.889,14038.315
46.858,35.037,14038.328
46.858,35.185,13414.272
46.858,35.333,12843.287
46.858,35.481,12843.353
46.858,35.630,13414.422
46.858,35.778,13414.193
46.858,35.926,13414.212
46.858,36.074,13122.638
46.858,36.222,13719.192
46.858,36.370,14038.168
46.858,36.519,13718.942
46.858,36.667,13413.863
46.858,36.815,13122.104
46.858,36.963,13122.127
46.858,38.741,13122.474
46.858,38.889,12318.884
46.858,39.037,12843.102
46.858,39.185,12843.278
46.858,39.333,13719.170
46.858,39.481,13719.269
46.858,39.630,13719.492
46.858,39.778,14038.732
46.858,39.926,14038.694
46.858,40.074,14038.749
46.858,40.222,13414.710
46.858,40.370,13123.065
46.858,40.519,12843.935
46.858,40.667,14038.951
46.858,40.815,14038.882
46.858,40.963,13719.851
46.858,41.111,13719.889
46.858,41.259,14373.216
46.858,41.407,14373.157
46.858,41.556,13719.692
46.858,41.704,13719.594
46.858,41.852,13414.673
46.858,42.000,13719.796
46.858,42.148,13719.604
46.858,42.296,13719.612
46.858,42.444,13414.795
46.858,42.593,13414.627
46.858,42.741,13719.476
46.858,42.889,13719.447
46.858,43.037,13719.388
46.858,43.185,13122.789
46.858,43.333,13122.717
46.858,43.481,13122.631
46.858,43.630,13122.570
46.858,43.778,13122.734
46.858,43.926,12843.450
46.858,44.074,13122.664
46.858,44.222,13414.520
46.930,32.963,12843.089
46.930,33.111,13122.413
46.930,33.259,13718.920
46.930,33.407,13413.946
46.930,33.556,13122.267
46.930,33.704,12843.097
46.930,33.852,13413.963
46.930,34.000,13719.004
46.930,34.148,13414.052
46.930,34.296,13122.325
46.930,34.444,13414.017
46.930,34.593,14038.094
46.930,34.741,13718.969
46.930,34.889,13718.933
46.930,35.037,13122.251
46.930,35.185,13122.319
46.930,35.333,13414.069
46.930,35.481,13414.006
46.930,35.630,12843.013
46.930,35.778,12843.068
46.930,35.926,13414.052
46.930,36.074,13718.913
46.930,36.222,13413.864
46.930,36.370,13122.163
46.930,36.519,13718.830
46.930,36.667,13413.914
46.930,36.815,13413.785
46.930,36.963,13122.023
46.930,37.111,13122.038
46.930,38.889,13122.223
46.930,39.037,13122.371
46.930,39.185,12843.090
46.930,39.333,12843.160
46.930,39.481,13414.282
46.930,39.630,14038.382
46.930,39.778,13719.290
46.930,39.926,13414.452
46.930,40.074,13122.901
46.930,40.222,13414.568
46.930,40.370,13719.591
46.930,40.519,13719.437
46.930,40.667,13122.697
46.930,40.815,13414.383
46.930,40.963,14038.503
46.930,41.111,13719.403
46.930,41.259,13719.351
46.930,41.407,13414.476
46.930,41.556,13719.627
46.930,41.704,14038.789
46.930,41.852,14038.755
46.930,42.000,13414.632
46.930,42.148,13122.832
46.930,42.296,13122.772
46.930,42.444,13719.275
46.930,42.593,13414.165
46.930,42.741,13122.412
46.930,42.889,13122.377
46.930,43.037,12843.035
46.930,43.185,13122.283
46.930,43.333,13122.274
46.930,43.481,13122.272
46.930,43.630,13122.387
46.930,43.778,13414.118
46.930,43.926,13414.121
46.930,44.074,13414.179
46.930,44.222,13122.450
47.002,33.111,12574.905
47.002,33.259,12574.837
47.002,33.407,12574.901
47.002,33.556,13413.538
47.002,33.704,13413.600
47.002,33.852,13718.617
47.002,34.000,13121.979
47.002,34.148,13413.774
47.002,34.296,13413.686
47.002,34.444,12842.718
47.002,34.593,13121.907
47.002,34.741,12842.616
47.002,34.889,12842.756
47.002,35.037,13122.079
47.002,35.185,13413.784
47.002,35.333,13122.032
47.002,35.481,13413.764
47.002,35.630,13413.852
47.002,35.778,13413.811
47.002,35.926,13121.931
47.002,36.074,13121.922
47.002,36.222,12575.117
47.002,36.370,13121.943
47.002,36.519,13413.657
47.002,36.667,13121.975
47.002,36.815,13122.162
47.002,36.963,13718.830
47.002,37.111,13413.896
47.002,37.259,13413.798
47.002,37.407,13718.763
47.002,39.037,12842.946
47.002,39.185,13414.093
47.002,39.333,13122.363
47.002,39.481,12842.988
47.002,39.630,12843.011
47.002,39.778,12843.088
47.002,39.926,13414.193
47.002,40.074,13719.215
47.002,40.222,14038.381
47.002,40.370,13414.241
47.002,40.519,13719.190
47.002,40.667,13719.125
47.002,40.815,13122.405
47.002,40.963,13122.205
47.002,41.111,13122.248
47.002,41.259,13122.478
47.002,41.407,13414.262
47.002,41.556,13719.395
47.002,41.704,13414.427
47.002,41.852,13414.520
47.002,42.000,14038.544
47.002,42.148,13414.411
47.002,42.296,13414.075
47.002,42.444,13413.949
47.002,42.593,12842.883
47.002,42.741,12842.728
47.002,42.889,13121.944
47.002,43.037,12842.589
47.002,43.185,12842.693
47.002,43.333,12842.704
47.002,43.481,13122.098
47.002,43.630,13413.808
47.002,43.778,13718.800
47.002,43.926,13122.203
47.002,44.074,12842.843
47.002,44.222,13413.761
47.074,32.963,12574.590
47.074,33.111,12574.590
47.074,33.259,12574.489
47.074,33.407,12574.484
47.074,33.556,12842.231
47.074,33.704,12842.222
47.074,33.852,13121.621
47.074,34.000,13718.272
47.074,34.148,13121.637
47.074,34.296,12842.327
47.074,34.444,13121.590
47.074,34.593,12574.619
47.074,34.741,12317.938
47.074,34.889,12574.850
47.074,35.037,12842.387
47.074,35.185,13121.770
47.074,35.333,13718.510
47.074,35.481,13121.841
47.074,35.630,13413.448
47.074,35.778,13413.507
47.074,35.926,13121.773
47.074,36.074,12842.430
47.074,36.222,13121.700
