"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:09:46.493,2 Aug 2023 04:14:44.104,297.611
2,2 Aug 2023 05:43:14.843,2 Aug 2023 05:48:07.080,292.237
3,2 Aug 2023 07:17:07.226,2 Aug 2023 07:21:53.349,286.122
4,2 Aug 2023 08:50:24.314,2 Aug 2023 08:54:43.563,259.248
5,3 Aug 2023 04:04:25.302,3 Aug 2023 04:09:29.552,304.251
6,3 Aug 2023 05:38:09.122,3 Aug 2023 05:42:54.955,285.833
7,3 Aug 2023 07:11:51.397,3 Aug 2023 07:16:41.339,289.942
8,3 Aug 2023 08:45:13.727,3 Aug 2023 08:48:47.765,214.039
9,4 Aug 2023 02:27:55.656,4 Aug 2023 02:30:24.832,149.176
10,4 Aug 2023 03:59:07.920,4 Aug 2023 04:04:13.624,305.704
11,4 Aug 2023 05:33:03.075,4 Aug 2023 05:37:44.709,281.634
12,4 Aug 2023 07:06:34.182,4 Aug 2023 07:11:26.731,292.549
13,4 Aug 2023 08:40:11.238,4 Aug 2023 08:43:09.461,178.224
14,5 Aug 2023 02:21:09.598,5 Aug 2023 02:25:26.825,257.226
15,5 Aug 2023 03:53:54.732,5 Aug 2023 03:58:57.574,302.842
16,5 Aug 2023 05:27:54.515,5 Aug 2023 05:32:35.686,281.171
17,5 Aug 2023 07:01:16.589,5 Aug 2023 07:06:06.210,289.622
18,5 Aug 2023 08:35:36.146,5 Aug 2023 08:37:17.806,101.660
19,6 Aug 2023 02:15:29.227,6 Aug 2023 02:20:18.681,289.454
20,6 Aug 2023 03:48:46.361,6 Aug 2023 03:53:42.529,296.168
21,6 Aug 2023 05:22:42.830,6 Aug 2023 05:27:26.452,283.623
22,6 Aug 2023 06:56:00.113,6 Aug 2023 07:00:35.958,275.844
23,7 Aug 2023 02:10:04.750,7 Aug 2023 02:15:05.756,301.005
24,7 Aug 2023 03:43:40.074,7 Aug 2023 03:48:29.269,289.195
25,7 Aug 2023 05:17:28.268,7 Aug 2023 05:22:16.332,288.065
26,7 Aug 2023 06:50:46.707,7 Aug 2023 06:54:47.122,240.415
27,8 Aug 2023 00:34:04.873,8 Aug 2023 00:35:42.444,97.571
28,8 Aug 2023 02:04:45.549,8 Aug 2023 02:09:50.394,304.845
29,8 Aug 2023 03:38:34.437,8 Aug 2023 03:43:18.035,283.598
30,8 Aug 2023 05:12:11.661,8 Aug 2023 05:17:02.814,291.153
31,8 Aug 2023 06:45:38.967,8 Aug 2023 06:48:59.669,200.702

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:24:31.837,2 Aug 2023 03:27:43.283,191.447
2,2 Aug 2023 04:56:19.733,2 Aug 2023 05:01:25.212,305.479
3,2 Aug 2023 06:30:17.163,2 Aug 2023 06:34:58.226,281.063
4,2 Aug 2023 08:03:45.420,2 Aug 2023 08:08:37.956,292.537
5,2 Aug 2023 09:37:29.608,2 Aug 2023 09:40:14.310,164.702
6,3 Aug 2023 03:18:11.881,3 Aug 2023 03:22:41.152,269.271
7,3 Aug 2023 04:51:08.092,3 Aug 2023 04:56:09.338,301.246
8,3 Aug 2023 06:25:07.657,3 Aug 2023 06:29:49.265,281.608
9,3 Aug 2023 07:58:27.902,3 Aug 2023 08:03:14.988,287.086
10,3 Aug 2023 09:33:15.662,3 Aug 2023 09:34:06.688,51.026
11,4 Aug 2023 03:12:37.549,4 Aug 2023 03:17:31.550,294.000
12,4 Aug 2023 04:46:00.571,4 Aug 2023 04:50:54.728,294.157
13,4 Aug 2023 06:19:55.134,4 Aug 2023 06:24:39.992,284.858
14,4 Aug 2023 07:53:12.080,4 Aug 2023 07:57:40.781,268.701
15,5 Aug 2023 03:07:14.875,5 Aug 2023 03:12:17.722,302.847
16,5 Aug 2023 04:40:54.598,5 Aug 2023 04:45:42.034,287.436
17,5 Aug 2023 06:14:39.899,5 Aug 2023 06:19:29.003,289.104
18,5 Aug 2023 07:47:59.952,5 Aug 2023 07:51:47.728,227.776
19,6 Aug 2023 01:30:58.420,6 Aug 2023 01:33:04.537,126.117
20,6 Aug 2023 03:01:56.658,6 Aug 2023 03:07:02.025,305.367
21,6 Aug 2023 04:35:48.819,6 Aug 2023 04:40:31.305,282.486
22,6 Aug 2023 06:09:22.939,6 Aug 2023 06:14:14.963,292.024
23,6 Aug 2023 07:42:54.516,6 Aug 2023 07:46:03.719,189.203
24,7 Aug 2023 01:24:10.892,7 Aug 2023 01:28:11.748,240.856
25,7 Aug 2023 02:56:41.740,7 Aug 2023 03:01:45.886,304.146
26,7 Aug 2023 04:30:41.145,7 Aug 2023 04:35:22.081,280.936
27,7 Aug 2023 06:04:05.370,7 Aug 2023 06:08:56.673,291.303
28,7 Aug 2023 07:38:07.560,7 Aug 2023 07:40:19.684,132.125
29,8 Aug 2023 01:18:22.057,8 Aug 2023 01:23:05.420,283.363
30,8 Aug 2023 02:51:32.245,8 Aug 2023 02:56:30.467,298.221
31,8 Aug 2023 04:25:30.299,8 Aug 2023 04:30:12.977,282.678
32,8 Aug 2023 05:58:48.377,8 Aug 2023 06:03:29.609,281.232

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:13:49.826,1 Aug 2023 10:18:36.981,287.156
2,1 Aug 2023 11:47:04.264,1 Aug 2023 11:52:00.059,295.796
3,1 Aug 2023 13:21:02.787,1 Aug 2023 13:25:43.557,280.770
4,1 Aug 2023 14:54:19.175,1 Aug 2023 14:58:59.531,280.356
5,2 Aug 2023 10:08:24.955,2 Aug 2023 10:13:25.338,300.382
6,2 Aug 2023 11:41:59.165,2 Aug 2023 11:46:47.399,288.233
7,2 Aug 2023 13:15:49.572,2 Aug 2023 13:20:35.113,285.542
8,2 Aug 2023 14:49:05.656,2 Aug 2023 14:53:15.437,249.782
9,3 Aug 2023 08:32:33.019,3 Aug 2023 08:33:57.453,84.434
10,3 Aug 2023 10:03:06.315,3 Aug 2023 10:08:10.980,304.665
11,3 Aug 2023 11:36:54.977,3 Aug 2023 11:41:36.896,281.919
12,3 Aug 2023 13:10:34.013,3 Aug 2023 13:15:23.592,289.579
13,3 Aug 2023 14:43:57.179,3 Aug 2023 14:47:25.889,208.710
14,4 Aug 2023 08:25:55.617,4 Aug 2023 08:29:15.630,200.013
15,4 Aug 2023 09:57:50.775,4 Aug 2023 10:02:55.638,304.863
16,4 Aug 2023 11:31:49.759,4 Aug 2023 11:36:28.250,278.491
17,4 Aug 2023 13:05:17.355,4 Aug 2023 13:10:09.397,292.042
18,4 Aug 2023 14:38:58.565,4 Aug 2023 14:41:47.280,168.715
19,5 Aug 2023 08:19:42.948,5 Aug 2023 08:24:13.843,270.894
20,5 Aug 2023 09:52:40.565,5 Aug 2023 09:57:40.562,299.997
21,5 Aug 2023 11:26:41.416,5 Aug 2023 11:31:20.604,279.188
22,5 Aug 2023 13:00:00.613,5 Aug 2023 13:04:48.166,287.553
23,5 Aug 2023 14:34:39.597,5 Aug 2023 14:35:45.934,66.337
24,6 Aug 2023 08:14:10.231,6 Aug 2023 08:19:04.932,294.700
25,6 Aug 2023 09:47:34.419,6 Aug 2023 09:52:26.819,292.400
26,6 Aug 2023 11:21:29.913,6 Aug 2023 11:26:12.589,282.676
27,6 Aug 2023 12:54:45.372,6 Aug 2023 12:59:16.094,270.721
28,7 Aug 2023 08:08:48.784,7 Aug 2023 08:13:51.793,303.009
29,7 Aug 2023 09:42:29.882,7 Aug 2023 09:47:15.094,285.213
30,7 Aug 2023 11:16:15.537,7 Aug 2023 11:21:03.103,287.566
31,7 Aug 2023 12:49:33.699,7 Aug 2023 12:53:25.163,231.464
32,8 Aug 2023 06:32:31.669,8 Aug 2023 06:34:41.504,129.835
33,8 Aug 2023 08:03:31.747,8 Aug 2023 08:08:36.865,305.118
34,8 Aug 2023 09:37:25.536,8 Aug 2023 09:42:05.470,279.933

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:00:15.682,1 Aug 2023 11:05:20.433,304.751
2,1 Aug 2023 12:34:07.444,1 Aug 2023 12:38:48.024,280.580
3,1 Aug 2023 14:07:43.106,1 Aug 2023 14:12:33.486,290.380
4,1 Aug 2023 15:41:09.826,1 Aug 2023 15:44:29.149,199.323
5,2 Aug 2023 09:22:38.519,2 Aug 2023 09:26:30.124,231.605
