"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:29:36.695,1 Aug 2023 10:35:11.776,335.081
2,2 Aug 2023 03:32:11.199,2 Aug 2023 03:40:01.161,469.962
3,2 Aug 2023 05:10:23.463,2 Aug 2023 05:18:50.942,507.479
4,2 Aug 2023 06:49:35.165,2 Aug 2023 06:57:51.680,496.515
5,2 Aug 2023 08:28:27.236,2 Aug 2023 08:36:36.532,489.295
6,2 Aug 2023 10:07:38.369,2 Aug 2023 10:13:10.225,331.855
7,3 Aug 2023 03:10:10.320,3 Aug 2023 03:18:01.910,471.591
8,3 Aug 2023 04:48:24.096,3 Aug 2023 04:56:51.477,507.381
9,3 Aug 2023 06:27:35.928,3 Aug 2023 06:35:52.446,496.518
10,3 Aug 2023 08:06:27.692,3 Aug 2023 08:14:36.406,488.714
11,3 Aug 2023 09:45:40.096,3 Aug 2023 09:51:08.607,328.511
12,4 Aug 2023 02:48:09.493,4 Aug 2023 02:56:02.649,473.156
13,4 Aug 2023 04:26:24.742,4 Aug 2023 04:34:52.016,507.274
14,4 Aug 2023 06:05:36.689,4 Aug 2023 06:13:53.218,496.529
15,4 Aug 2023 07:44:28.150,4 Aug 2023 07:52:36.268,488.118
16,4 Aug 2023 09:23:41.876,4 Aug 2023 09:29:06.917,325.040
17,5 Aug 2023 02:26:08.706,5 Aug 2023 02:34:03.376,474.670
18,5 Aug 2023 04:04:25.400,5 Aug 2023 04:12:52.555,507.155
19,5 Aug 2023 05:43:37.441,5 Aug 2023 05:51:53.983,496.542
20,5 Aug 2023 07:22:28.606,5 Aug 2023 07:30:36.105,487.499
21,5 Aug 2023 09:01:43.713,5 Aug 2023 09:07:05.158,321.445
22,6 Aug 2023 02:04:07.966,6 Aug 2023 02:12:04.086,476.120
23,6 Aug 2023 03:42:26.068,6 Aug 2023 03:50:53.105,507.037
24,6 Aug 2023 05:21:38.185,6 Aug 2023 05:29:54.743,496.558
25,6 Aug 2023 07:00:29.067,6 Aug 2023 07:08:35.909,486.841
26,6 Aug 2023 08:39:45.613,6 Aug 2023 08:45:03.323,317.710
27,7 Aug 2023 01:42:07.267,7 Aug 2023 01:50:04.790,477.522
28,7 Aug 2023 03:20:26.747,7 Aug 2023 03:28:53.653,506.906
29,7 Aug 2023 04:59:38.928,7 Aug 2023 05:07:55.505,496.577
30,7 Aug 2023 06:38:29.525,7 Aug 2023 06:46:35.687,486.162
31,7 Aug 2023 08:17:47.576,7 Aug 2023 08:23:01.413,313.836
32,8 Aug 2023 01:20:06.611,8 Aug 2023 01:28:05.479,478.868
33,8 Aug 2023 02:58:27.436,8 Aug 2023 03:06:54.205,506.769
34,8 Aug 2023 04:37:39.664,8 Aug 2023 04:45:56.260,496.595
35,8 Aug 2023 06:16:29.989,8 Aug 2023 06:24:35.440,485.451
36,8 Aug 2023 07:55:49.606,8 Aug 2023 08:00:59.417,309.812

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
