"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:20:41.399,1 Jun 2023 10:21:43.549,62.150
2,1 Jun 2023 11:52:14.542,1 Jun 2023 11:53:55.368,100.826
3,1 Jun 2023 13:23:31.801,1 Jun 2023 13:24:14.548,42.747
4,2 Jun 2023 08:15:42.830,2 Jun 2023 08:16:39.637,56.807
5,2 Jun 2023 08:16:52.711,2 Jun 2023 08:18:07.396,74.685
6,2 Jun 2023 09:48:29.924,2 Jun 2023 09:49:33.329,63.406
7,2 Jun 2023 11:20:06.025,2 Jun 2023 11:21:41.422,95.397
8,2 Jun 2023 12:51:11.866,2 Jun 2023 12:52:09.727,57.861
9,3 Jun 2023 07:43:41.457,3 Jun 2023 07:44:23.743,42.287
10,3 Jun 2023 07:44:49.747,3 Jun 2023 07:45:55.613,65.866
11,3 Jun 2023 09:16:17.136,3 Jun 2023 09:17:23.213,66.077
12,3 Jun 2023 10:47:58.793,3 Jun 2023 10:49:14.809,76.016
13,3 Jun 2023 12:18:56.338,3 Jun 2023 12:20:07.324,70.986
14,4 Jun 2023 07:12:44.341,4 Jun 2023 07:13:43.006,58.665
15,4 Jun 2023 08:44:01.016,4 Jun 2023 08:45:13.131,72.115
16,4 Jun 2023 10:15:49.266,4 Jun 2023 10:17:03.942,74.676
17,4 Jun 2023 11:46:44.348,4 Jun 2023 11:48:01.123,76.775
18,5 Jun 2023 06:40:38.464,5 Jun 2023 06:41:28.011,49.547
19,5 Jun 2023 08:11:47.048,5 Jun 2023 08:13:03.009,75.961
20,5 Jun 2023 09:43:39.776,5 Jun 2023 09:44:52.230,72.454
21,5 Jun 2023 11:14:34.216,5 Jun 2023 11:15:51.134,76.918
22,6 Jun 2023 06:08:49.586,6 Jun 2023 06:09:12.234,22.648
23,6 Jun 2023 07:39:19.814,6 Jun 2023 07:39:28.589,8.775
24,6 Jun 2023 07:39:34.291,6 Jun 2023 07:40:52.770,78.480
25,6 Jun 2023 09:11:29.631,6 Jun 2023 09:12:40.359,70.728
26,6 Jun 2023 10:42:24.945,6 Jun 2023 10:43:39.777,74.832
27,7 Jun 2023 07:06:49.422,7 Jun 2023 07:06:58.177,8.754
28,7 Jun 2023 07:07:04.455,7 Jun 2023 07:08:42.324,97.870
29,7 Jun 2023 08:39:19.308,7 Jun 2023 08:40:27.893,68.585
30,7 Jun 2023 10:10:17.055,7 Jun 2023 10:11:24.149,67.094
31,8 Jun 2023 06:34:33.598,8 Jun 2023 06:36:31.557,117.959
32,8 Jun 2023 08:07:08.945,8 Jun 2023 08:08:14.277,65.332
33,8 Jun 2023 09:38:09.061,8 Jun 2023 09:39:14.126,65.066
34,8 Jun 2023 09:39:16.550,8 Jun 2023 09:39:28.247,11.696

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:06:32.907,1 Jun 2023 11:07:37.051,64.144
2,1 Jun 2023 12:37:33.427,1 Jun 2023 12:39:27.214,113.787
3,2 Jun 2023 09:01:28.772,2 Jun 2023 09:03:47.313,138.540
4,2 Jun 2023 10:34:22.506,2 Jun 2023 10:35:25.996,63.490
5,2 Jun 2023 12:05:25.424,2 Jun 2023 12:07:27.418,121.993
6,3 Jun 2023 08:29:15.115,3 Jun 2023 08:31:37.261,142.146
7,3 Jun 2023 10:02:12.040,3 Jun 2023 10:03:14.803,62.762
8,3 Jun 2023 11:33:22.598,3 Jun 2023 11:35:24.655,122.057
9,4 Jun 2023 07:57:03.513,4 Jun 2023 07:59:26.640,143.127
10,4 Jun 2023 09:30:01.485,4 Jun 2023 09:31:03.559,62.074
11,4 Jun 2023 11:01:16.053,4 Jun 2023 11:03:16.836,120.783
12,5 Jun 2023 07:24:54.856,5 Jun 2023 07:27:15.733,140.876
13,5 Jun 2023 08:57:50.826,5 Jun 2023 08:58:52.346,61.520
14,5 Jun 2023 10:29:07.053,5 Jun 2023 10:31:07.039,119.986
15,6 Jun 2023 06:52:44.662,6 Jun 2023 06:55:03.674,139.012
16,6 Jun 2023 08:25:40.072,6 Jun 2023 08:26:41.253,61.181
17,6 Jun 2023 09:56:59.881,6 Jun 2023 09:58:56.330,116.449
18,7 Jun 2023 06:20:33.763,7 Jun 2023 06:22:56.984,143.221
19,7 Jun 2023 07:53:29.254,7 Jun 2023 07:54:30.335,61.082
20,7 Jun 2023 09:24:59.580,7 Jun 2023 09:26:45.694,106.114
21,8 Jun 2023 05:48:26.701,8 Jun 2023 05:50:51.881,145.180
22,8 Jun 2023 07:21:18.375,8 Jun 2023 07:22:19.642,61.267
23,8 Jun 2023 08:52:49.313,8 Jun 2023 08:54:34.311,104.998

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 14:39:46.523,1 Jun 2023 14:40:46.681,60.158
2,1 Jun 2023 14:40:53.336,1 Jun 2023 14:42:13.810,80.473
3,1 Jun 2023 16:12:38.244,1 Jun 2023 16:13:38.036,59.793
4,1 Jun 2023 17:44:12.722,1 Jun 2023 17:45:49.652,96.930
5,1 Jun 2023 19:15:26.160,1 Jun 2023 19:16:13.183,47.023
6,2 Jun 2023 14:07:39.769,2 Jun 2023 14:08:37.025,57.256
7,2 Jun 2023 14:08:48.572,2 Jun 2023 14:10:04.667,76.095
8,2 Jun 2023 15:40:28.084,2 Jun 2023 15:41:29.032,60.948
9,2 Jun 2023 17:12:06.666,2 Jun 2023 17:13:33.802,87.136
10,2 Jun 2023 18:43:05.772,2 Jun 2023 18:44:10.143,64.371
11,3 Jun 2023 13:35:38.795,3 Jun 2023 13:36:22.866,44.071
12,3 Jun 2023 13:36:47.577,3 Jun 2023 13:37:54.123,66.545
13,3 Jun 2023 15:08:17.245,3 Jun 2023 15:09:20.213,62.968
14,3 Jun 2023 16:39:58.375,3 Jun 2023 16:41:12.989,74.614
15,3 Jun 2023 18:10:53.922,3 Jun 2023 18:12:08.413,74.491
16,4 Jun 2023 13:04:43.448,4 Jun 2023 13:05:42.850,59.402
17,4 Jun 2023 14:36:05.311,4 Jun 2023 14:37:11.525,66.215
18,4 Jun 2023 16:07:49.881,4 Jun 2023 16:09:02.495,72.614
19,4 Jun 2023 17:38:43.798,4 Jun 2023 17:40:01.135,77.337
20,5 Jun 2023 12:32:38.133,5 Jun 2023 12:33:29.151,51.018
21,5 Jun 2023 14:03:48.985,5 Jun 2023 14:05:02.784,73.799
22,5 Jun 2023 15:35:40.767,5 Jun 2023 15:36:51.575,70.808
23,5 Jun 2023 17:06:35.488,5 Jun 2023 17:07:51.629,76.142
24,6 Jun 2023 12:00:50.474,6 Jun 2023 12:01:14.296,23.822
25,6 Jun 2023 13:31:36.612,6 Jun 2023 13:32:53.903,77.292
26,6 Jun 2023 15:03:31.565,6 Jun 2023 15:04:40.088,68.524
27,6 Jun 2023 16:34:28.159,6 Jun 2023 16:35:39.527,71.369
28,7 Jun 2023 12:59:08.057,7 Jun 2023 13:00:44.806,96.750
29,7 Jun 2023 14:31:22.325,7 Jun 2023 14:32:27.124,64.798
30,7 Jun 2023 16:02:22.536,7 Jun 2023 16:03:25.583,63.047

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 15:25:43.475,1 Jun 2023 15:27:51.682,128.207
2,1 Jun 2023 16:58:29.892,1 Jun 2023 16:59:32.492,62.600
3,1 Jun 2023 18:29:31.107,1 Jun 2023 18:31:24.979,113.872
4,2 Jun 2023 14:53:26.770,2 Jun 2023 14:55:43.922,137.152
5,2 Jun 2023 16:26:20.698,2 Jun 2023 16:27:22.139,61.440
6,2 Jun 2023 17:57:26.763,2 Jun 2023 17:59:30.058,123.295
7,3 Jun 2023 14:21:13.772,3 Jun 2023 14:23:35.359,141.587
8,3 Jun 2023 15:54:11.383,3 Jun 2023 15:55:11.661,60.278
9,3 Jun 2023 17:25:24.781,3 Jun 2023 17:27:24.550,119.769
10,4 Jun 2023 13:49:02.817,4 Jun 2023 13:51:26.003,143.186
11,4 Jun 2023 15:22:01.912,4 Jun 2023 15:23:01.151,59.239
12,4 Jun 2023 16:53:16.553,4 Jun 2023 16:55:17.043,120.490
13,5 Jun 2023 13:16:54.898,5 Jun 2023 13:19:16.380,141.482
14,5 Jun 2023 14:49:52.271,5 Jun 2023 14:50:50.789,58.518
15,5 Jun 2023 16:21:10.038,5 Jun 2023 16:23:06.847,116.810
16,6 Jun 2023 12:44:46.253,6 Jun 2023 12:47:05.721,139.468
17,6 Jun 2023 14:17:42.477,6 Jun 2023 14:18:40.750,58.272
18,6 Jun 2023 15:49:09.985,6 Jun 2023 15:50:57.943,107.958
19,7 Jun 2023 12:12:36.223,7 Jun 2023 12:14:54.044,137.821
20,7 Jun 2023 13:45:32.574,7 Jun 2023 13:46:30.988,58.414
21,7 Jun 2023 15:17:02.432,7 Jun 2023 15:18:48.082,105.649

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 20:31:43.125,1 Jun 2023 20:32:42.583,59.458
2,1 Jun 2023 20:32:50.475,1 Jun 2023 20:34:09.735,79.259
3,1 Jun 2023 22:04:32.844,1 Jun 2023 22:05:35.320,62.477
4,1 Jun 2023 23:36:06.910,1 Jun 2023 23:37:46.041,99.131
5,2 Jun 2023 01:07:21.943,2 Jun 2023 01:08:07.874,45.931
6,2 Jun 2023 19:59:36.204,2 Jun 2023 20:00:30.331,54.127
7,2 Jun 2023 20:00:50.446,2 Jun 2023 20:01:58.791,68.346
8,2 Jun 2023 21:32:20.924,2 Jun 2023 21:33:25.180,64.256
9,2 Jun 2023 23:03:58.884,2 Jun 2023 23:05:31.129,92.245
10,3 Jun 2023 00:35:00.906,3 Jun 2023 00:36:03.647,62.741
11,3 Jun 2023 19:27:57.989,3 Jun 2023 19:28:12.622,14.633
12,3 Jun 2023 19:28:43.134,3 Jun 2023 19:29:46.901,63.767
13,3 Jun 2023 21:00:08.305,3 Jun 2023 21:01:15.126,66.821
14,3 Jun 2023 22:31:50.916,3 Jun 2023 22:33:06.525,75.608
15,4 Jun 2023 00:02:47.548,4 Jun 2023 00:04:01.328,73.780
16,4 Jun 2023 18:56:37.102,4 Jun 2023 18:57:33.421,56.319
17,4 Jun 2023 20:27:51.449,4 Jun 2023 20:29:05.081,73.632
18,4 Jun 2023 21:59:41.595,4 Jun 2023 22:00:55.432,73.837
19,4 Jun 2023 23:30:36.064,4 Jun 2023 23:31:53.414,77.350
20,5 Jun 2023 18:24:35.170,5 Jun 2023 18:25:17.345,42.175
21,5 Jun 2023 19:55:38.045,5 Jun 2023 19:56:54.969,76.924
22,5 Jun 2023 21:27:31.806,5 Jun 2023 21:28:43.542,71.736
23,5 Jun 2023 22:58:26.617,5 Jun 2023 22:59:43.016,76.399
24,6 Jun 2023 17:52:44.803,6 Jun 2023 17:53:00.899,16.097
25,6 Jun 2023 19:23:09.501,6 Jun 2023 19:24:44.707,95.205
26,6 Jun 2023 20:55:21.591,6 Jun 2023 20:56:31.619,70.028
27,6 Jun 2023 22:26:17.688,6 Jun 2023 22:27:30.505,72.817
28,7 Jun 2023 18:50:38.820,7 Jun 2023 18:52:34.207,115.387
29,7 Jun 2023 20:23:11.334,7 Jun 2023 20:24:18.826,67.492
30,7 Jun 2023 21:54:10.499,7 Jun 2023 21:55:14.255,63.756

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 21:17:35.212,1 Jun 2023 21:19:48.876,133.664
2,1 Jun 2023 22:50:24.701,1 Jun 2023 22:51:28.596,63.896
