"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:10:24.356,2 Aug 2023 04:14:07.448,223.092
2,2 Aug 2023 05:43:58.727,2 Aug 2023 05:47:22.311,203.583
3,2 Aug 2023 07:17:51.901,2 Aug 2023 07:21:15.526,203.626
4,2 Aug 2023 08:51:00.766,2 Aug 2023 08:53:41.917,161.150
5,3 Aug 2023 04:05:01.833,3 Aug 2023 04:08:53.169,231.336
6,3 Aug 2023 05:38:59.458,3 Aug 2023 05:42:08.594,189.136
7,3 Aug 2023 07:12:33.251,3 Aug 2023 07:16:05.100,211.849
8,3 Aug 2023 08:45:54.018,3 Aug 2023 08:48:03.940,129.923
9,4 Aug 2023 03:59:44.116,4 Aug 2023 04:03:35.578,231.461
10,4 Aug 2023 05:33:52.978,4 Aug 2023 05:37:00.345,187.367
11,4 Aug 2023 07:07:14.574,4 Aug 2023 07:10:50.517,215.943
12,4 Aug 2023 08:41:15.336,4 Aug 2023 08:42:20.208,64.872
13,5 Aug 2023 02:22:58.519,5 Aug 2023 02:24:41.675,103.156
14,5 Aug 2023 03:54:32.017,5 Aug 2023 03:58:16.609,224.592
15,5 Aug 2023 05:28:43.457,5 Aug 2023 05:31:54.348,190.892
16,5 Aug 2023 07:01:54.298,5 Aug 2023 07:05:27.353,213.055
17,6 Aug 2023 02:16:10.925,6 Aug 2023 02:19:40.606,209.680
18,6 Aug 2023 03:49:27.009,6 Aug 2023 03:52:58.520,211.511
19,6 Aug 2023 05:23:29.273,6 Aug 2023 05:26:47.971,198.697
20,6 Aug 2023 06:56:36.305,6 Aug 2023 06:59:43.194,186.889
21,7 Aug 2023 02:10:41.161,7 Aug 2023 02:14:29.516,228.355
22,7 Aug 2023 03:44:26.845,7 Aug 2023 03:47:43.708,196.863
23,7 Aug 2023 05:18:11.566,7 Aug 2023 05:21:39.464,207.898
24,7 Aug 2023 06:51:24.304,7 Aug 2023 06:53:52.671,148.367
25,8 Aug 2023 02:05:21.629,8 Aug 2023 02:09:13.470,231.841
26,8 Aug 2023 03:39:24.619,8 Aug 2023 03:42:32.300,187.681
27,8 Aug 2023 05:12:52.653,8 Aug 2023 05:16:26.636,213.983
28,8 Aug 2023 06:46:25.322,8 Aug 2023 06:48:15.030,109.709

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:26:10.655,2 Aug 2023 03:26:38.655,28.000
2,2 Aug 2023 04:56:55.897,2 Aug 2023 05:00:46.460,230.563
3,2 Aug 2023 06:31:06.827,2 Aug 2023 06:34:14.659,187.831
4,2 Aug 2023 08:04:25.279,2 Aug 2023 08:08:01.383,216.104
5,3 Aug 2023 03:19:31.205,3 Aug 2023 03:21:59.401,148.196
6,3 Aug 2023 04:51:46.231,3 Aug 2023 04:55:27.454,221.223
7,3 Aug 2023 06:25:56.064,3 Aug 2023 06:29:08.752,192.688
8,3 Aug 2023 07:59:05.172,3 Aug 2023 08:02:34.477,209.305
9,4 Aug 2023 03:13:16.538,4 Aug 2023 03:16:54.277,217.739
10,4 Aug 2023 04:46:42.638,4 Aug 2023 04:50:10.373,207.734
11,4 Aug 2023 06:20:40.701,4 Aug 2023 06:24:01.849,201.148
12,4 Aug 2023 07:53:48.269,4 Aug 2023 07:56:44.929,176.660
13,5 Aug 2023 03:07:51.998,5 Aug 2023 03:11:41.463,229.465
14,5 Aug 2023 04:41:43.235,5 Aug 2023 04:44:55.922,192.687
15,5 Aug 2023 06:15:22.430,5 Aug 2023 06:18:52.540,210.110
16,5 Aug 2023 07:48:38.546,5 Aug 2023 07:50:59.483,140.936
17,6 Aug 2023 03:02:33.190,6 Aug 2023 03:06:24.598,231.408
18,6 Aug 2023 04:36:38.886,6 Aug 2023 04:39:46.202,187.315
19,6 Aug 2023 06:10:03.560,6 Aug 2023 06:13:38.804,215.244
20,6 Aug 2023 07:43:49.840,6 Aug 2023 07:45:19.414,89.574
21,7 Aug 2023 01:26:00.789,7 Aug 2023 01:27:22.509,81.720
22,7 Aug 2023 02:57:18.399,7 Aug 2023 03:01:05.814,227.415
23,7 Aug 2023 04:31:30.469,7 Aug 2023 04:34:39.890,189.421
24,7 Aug 2023 06:04:43.720,7 Aug 2023 06:08:18.849,215.128
25,8 Aug 2023 01:19:08.859,8 Aug 2023 01:22:26.506,197.646
26,8 Aug 2023 02:52:11.816,8 Aug 2023 02:55:47.088,215.272
27,8 Aug 2023 04:26:17.568,8 Aug 2023 04:29:33.837,196.269
28,8 Aug 2023 05:59:24.817,8 Aug 2023 06:02:42.563,197.746

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:14:33.288,1 Aug 2023 10:17:58.647,205.359
2,1 Aug 2023 11:47:44.748,1 Aug 2023 11:51:16.613,211.864
3,1 Aug 2023 13:21:50.734,1 Aug 2023 13:25:04.186,193.452
4,1 Aug 2023 14:54:55.615,1 Aug 2023 14:58:11.748,196.133
5,2 Aug 2023 10:09:01.647,2 Aug 2023 10:12:49.077,227.431
6,2 Aug 2023 11:42:46.038,2 Aug 2023 11:46:02.449,196.410
7,2 Aug 2023 13:16:33.902,2 Aug 2023 13:19:57.605,203.703
8,2 Aug 2023 14:49:42.462,2 Aug 2023 14:52:15.618,153.157
9,3 Aug 2023 10:03:42.408,3 Aug 2023 10:07:34.134,231.726
10,3 Aug 2023 11:37:45.776,3 Aug 2023 11:40:49.819,184.043
11,3 Aug 2023 13:11:15.421,3 Aug 2023 13:14:47.334,211.912
12,3 Aug 2023 14:44:39.430,3 Aug 2023 14:46:40.484,121.054
13,4 Aug 2023 08:27:37.090,4 Aug 2023 08:28:15.042,37.952
14,4 Aug 2023 09:58:26.975,4 Aug 2023 10:02:16.418,229.443
15,4 Aug 2023 11:32:40.480,4 Aug 2023 11:35:43.474,182.994
16,4 Aug 2023 13:05:57.498,4 Aug 2023 13:09:32.996,215.499
17,4 Aug 2023 14:40:16.271,4 Aug 2023 14:40:49.004,32.733
18,5 Aug 2023 08:20:59.759,5 Aug 2023 08:23:32.704,152.944
19,5 Aug 2023 09:53:19.073,5 Aug 2023 09:56:57.787,218.713
20,5 Aug 2023 11:27:31.008,5 Aug 2023 11:30:39.371,188.363
21,5 Aug 2023 13:00:38.017,5 Aug 2023 13:04:08.318,210.300
22,6 Aug 2023 08:14:48.928,6 Aug 2023 08:18:27.869,218.941
23,6 Aug 2023 09:48:17.323,6 Aug 2023 09:51:42.819,205.497
24,6 Aug 2023 11:22:16.297,6 Aug 2023 11:25:34.192,197.895
25,6 Aug 2023 12:55:21.531,6 Aug 2023 12:58:21.446,179.914
26,7 Aug 2023 08:09:25.963,7 Aug 2023 08:13:15.519,229.555
27,7 Aug 2023 09:43:20.183,7 Aug 2023 09:46:29.266,189.083
28,7 Aug 2023 11:16:58.425,7 Aug 2023 11:20:26.463,208.038
29,7 Aug 2023 12:50:11.892,7 Aug 2023 12:52:35.535,143.643
30,8 Aug 2023 08:04:08.167,8 Aug 2023 08:07:59.165,230.997
31,8 Aug 2023 09:38:16.333,8 Aug 2023 09:41:18.803,182.469

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:00:52.285,1 Aug 2023 11:04:43.076,230.791
2,1 Aug 2023 12:34:58.249,1 Aug 2023 12:38:00.911,182.661
3,1 Aug 2023 14:08:23.966,1 Aug 2023 14:11:57.305,213.339
4,1 Aug 2023 15:41:56.825,1 Aug 2023 15:43:44.777,107.952
5,2 Aug 2023 09:24:28.681,2 Aug 2023 09:25:39.022,70.341
6,2 Aug 2023 10:55:37.599,2 Aug 2023 10:59:24.913,227.314
7,2 Aug 2023 12:29:52.077,2 Aug 2023 12:32:56.028,183.951
8,2 Aug 2023 14:03:05.691,2 Aug 2023 14:06:41.030,215.339
9,3 Aug 2023 09:17:36.306,3 Aug 2023 09:20:46.304,189.998
10,3 Aug 2023 10:50:31.669,3 Aug 2023 10:54:07.040,215.371
11,3 Aug 2023 12:24:41.072,3 Aug 2023 12:27:51.790,190.718
12,3 Aug 2023 13:57:46.749,3 Aug 2023 14:01:11.709,204.960
13,4 Aug 2023 09:11:54.833,4 Aug 2023 09:15:38.745,223.912
14,4 Aug 2023 10:45:31.748,4 Aug 2023 10:48:52.578,200.829
15,4 Aug 2023 12:19:25.189,4 Aug 2023 12:22:45.882,200.692
16,4 Aug 2023 13:52:31.667,4 Aug 2023 13:55:18.411,166.744
17,5 Aug 2023 09:06:33.581,5 Aug 2023 09:10:24.965,231.384
18,5 Aug 2023 10:40:33.231,5 Aug 2023 10:43:39.475,186.244
19,5 Aug 2023 12:14:06.923,5 Aug 2023 12:17:37.153,210.230
20,5 Aug 2023 13:47:24.831,5 Aug 2023 13:49:38.415,133.585
21,6 Aug 2023 09:01:17.134,6 Aug 2023 09:05:07.847,230.713
22,6 Aug 2023 10:35:28.544,6 Aug 2023 10:38:31.036,182.492
23,6 Aug 2023 12:08:48.650,6 Aug 2023 12:12:23.978,215.328
24,6 Aug 2023 13:42:43.245,6 Aug 2023 13:43:56.832,73.587
25,7 Aug 2023 07:24:31.097,7 Aug 2023 07:26:17.289,106.192
26,7 Aug 2023 08:56:06.727,7 Aug 2023 08:59:49.281,222.554
27,7 Aug 2023 10:30:20.505,7 Aug 2023 10:33:26.836,186.331
28,7 Aug 2023 12:03:29.510,7 Aug 2023 12:07:02.879,213.369
29,8 Aug 2023 07:17:45.203,8 Aug 2023 07:21:16.371,211.168
30,8 Aug 2023 08:51:03.451,8 Aug 2023 08:54:33.155,209.704

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 16:13:06.697,1 Aug 2023 16:16:39.446,212.749
2,1 Aug 2023 17:46:26.464,1 Aug 2023 17:49:56.692,210.228
3,1 Aug 2023 19:20:27.428,1 Aug 2023 19:23:46.856,199.428
4,1 Aug 2023 20:53:34.493,1 Aug 2023 20:56:38.507,184.014
5,2 Aug 2023 16:07:38.909,2 Aug 2023 16:11:27.821,228.912
6,2 Aug 2023 17:41:26.630,2 Aug 2023 17:44:42.025,195.395
7,2 Aug 2023 19:15:09.531,2 Aug 2023 19:18:38.148,208.617
8,2 Aug 2023 20:48:23.202,2 Aug 2023 20:50:49.458,146.256
9,3 Aug 2023 16:02:19.961,3 Aug 2023 16:06:11.495,231.533
10,3 Aug 2023 17:36:23.768,3 Aug 2023 17:39:31.144,187.376
11,3 Aug 2023 19:09:50.628,3 Aug 2023 19:13:24.887,214.259
12,3 Aug 2023 20:43:26.856,3 Aug 2023 20:45:11.142,104.286
13,4 Aug 2023 14:26:01.593,4 Aug 2023 14:27:03.024,61.431
14,4 Aug 2023 15:57:04.036,4 Aug 2023 16:00:52.934,228.898
15,4 Aug 2023 17:31:16.035,4 Aug 2023 17:34:24.545,188.510
16,4 Aug 2023 19:04:31.201,4 Aug 2023 19:08:07.080,215.879
17,5 Aug 2023 14:19:05.415,5 Aug 2023 14:22:10.957,185.542
18,5 Aug 2023 15:51:56.370,5 Aug 2023 15:55:34.054,217.683
19,5 Aug 2023 17:26:04.054,5 Aug 2023 17:29:18.642,194.588
20,5 Aug 2023 18:59:11.795,5 Aug 2023 19:02:35.546,203.751
21,6 Aug 2023 14:13:20.206,6 Aug 2023 14:17:03.122,222.917
22,6 Aug 2023 15:46:54.281,6 Aug 2023 15:50:17.996,203.715
23,6 Aug 2023 17:20:47.717,6 Aug 2023 17:24:11.123,203.405
24,6 Aug 2023 18:53:56.429,6 Aug 2023 18:56:38.871,162.442
25,7 Aug 2023 14:07:57.646,7 Aug 2023 14:11:48.922,231.275
26,7 Aug 2023 15:41:55.125,7 Aug 2023 15:45:04.192,189.066
27,7 Aug 2023 17:15:29.092,7 Aug 2023 17:19:00.825,211.733
28,7 Aug 2023 18:48:49.515,7 Aug 2023 18:51:00.176,130.661

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 16:59:30.966,1 Aug 2023 17:03:22.495,231.529
