"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:46:54.001,2 Aug 2023 04:49:53.899,179.898
2,2 Aug 2023 06:24:41.910,2 Aug 2023 06:26:18.171,96.262
3,2 Aug 2023 08:00:39.096,2 Aug 2023 08:03:24.034,164.938
4,3 Aug 2023 03:52:52.936,3 Aug 2023 03:55:50.363,177.427
5,3 Aug 2023 05:30:11.936,3 Aug 2023 05:32:08.440,116.504
6,3 Aug 2023 07:06:49.522,3 Aug 2023 07:09:12.697,143.175
7,3 Aug 2023 08:43:01.700,3 Aug 2023 08:44:16.403,74.704
8,4 Aug 2023 03:00:49.282,4 Aug 2023 03:01:18.416,29.134
9,4 Aug 2023 04:35:20.280,4 Aug 2023 04:38:00.921,160.641
10,4 Aug 2023 06:12:54.003,4 Aug 2023 06:14:40.190,106.187
11,4 Aug 2023 07:48:40.990,4 Aug 2023 07:50:28.597,107.608
12,5 Aug 2023 03:40:56.578,5 Aug 2023 03:43:54.153,177.575
13,5 Aug 2023 05:18:47.697,5 Aug 2023 05:20:23.580,95.883
14,5 Aug 2023 06:54:40.982,5 Aug 2023 06:57:26.094,165.113
15,6 Aug 2023 02:46:53.891,6 Aug 2023 02:49:55.663,181.772
16,6 Aug 2023 04:24:31.103,6 Aug 2023 04:26:13.182,102.078
17,6 Aug 2023 06:00:50.939,6 Aug 2023 06:03:19.539,148.600
18,6 Aug 2023 07:37:19.078,6 Aug 2023 07:38:14.972,55.894
19,7 Aug 2023 01:54:29.409,7 Aug 2023 01:55:32.502,63.094
20,7 Aug 2023 03:29:34.817,7 Aug 2023 03:32:04.885,150.068
21,7 Aug 2023 05:06:57.376,7 Aug 2023 05:08:55.590,118.214
22,7 Aug 2023 06:42:44.773,7 Aug 2023 06:44:33.363,108.589
23,8 Aug 2023 02:35:01.370,8 Aug 2023 02:37:59.029,177.659
24,8 Aug 2023 04:12:52.792,8 Aug 2023 04:14:30.175,97.383
25,8 Aug 2023 05:48:43.941,8 Aug 2023 05:51:26.125,162.185

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:00:18.393,2 Aug 2023 04:01:35.059,76.666
2,2 Aug 2023 05:35:36.295,2 Aug 2023 05:38:02.070,145.775
3,2 Aug 2023 07:12:53.688,2 Aug 2023 07:14:56.900,123.212
4,2 Aug 2023 08:48:42.349,2 Aug 2023 08:50:29.639,107.291
5,3 Aug 2023 04:40:59.912,3 Aug 2023 04:43:56.179,176.267
6,3 Aug 2023 06:18:49.902,3 Aug 2023 06:20:28.727,98.826
7,3 Aug 2023 07:54:40.576,3 Aug 2023 07:57:17.044,156.468
8,4 Aug 2023 03:46:52.574,4 Aug 2023 03:49:56.279,183.705
9,4 Aug 2023 05:24:36.893,4 Aug 2023 05:26:15.492,98.599
10,4 Aug 2023 07:00:46.015,4 Aug 2023 07:03:22.306,156.290
11,5 Aug 2023 02:53:15.333,5 Aug 2023 02:54:02.651,47.318
12,5 Aug 2023 02:54:17.242,5 Aug 2023 02:55:44.821,87.578
13,5 Aug 2023 04:29:47.104,5 Aug 2023 04:32:06.652,139.548
14,5 Aug 2023 06:06:57.133,5 Aug 2023 06:09:05.944,128.811
15,5 Aug 2023 07:42:48.972,5 Aug 2023 07:44:29.989,101.017
16,6 Aug 2023 03:35:08.034,6 Aug 2023 03:38:00.407,172.373
17,6 Aug 2023 05:12:53.961,6 Aug 2023 05:14:35.245,101.284
18,6 Aug 2023 06:48:42.482,6 Aug 2023 06:51:07.591,145.109
19,7 Aug 2023 02:40:56.048,7 Aug 2023 02:43:58.826,182.778
20,7 Aug 2023 04:18:43.572,7 Aug 2023 04:20:20.598,97.026
21,7 Aug 2023 05:54:44.609,7 Aug 2023 05:57:27.274,162.664
22,8 Aug 2023 01:47:00.399,8 Aug 2023 01:49:51.909,171.510
23,8 Aug 2023 03:24:10.765,8 Aug 2023 03:26:11.246,120.481
24,8 Aug 2023 05:00:55.290,8 Aug 2023 05:03:13.799,138.509
25,8 Aug 2023 06:36:57.946,8 Aug 2023 06:38:24.677,86.731

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:16:45.411,1 Aug 2023 10:18:02.855,77.444
2,1 Aug 2023 11:52:04.768,1 Aug 2023 11:54:29.084,144.316
3,1 Aug 2023 13:29:23.056,1 Aug 2023 13:31:20.620,117.564
4,1 Aug 2023 15:05:09.500,1 Aug 2023 15:06:57.852,108.352
5,2 Aug 2023 10:57:28.411,2 Aug 2023 11:00:24.276,175.865
6,2 Aug 2023 12:35:20.090,2 Aug 2023 12:36:55.085,94.995
7,2 Aug 2023 14:11:09.558,2 Aug 2023 14:13:49.831,160.272
8,3 Aug 2023 10:03:21.841,3 Aug 2023 10:06:25.160,183.319
9,3 Aug 2023 11:41:08.877,3 Aug 2023 11:42:43.986,95.109
10,3 Aug 2023 13:17:20.080,3 Aug 2023 13:19:51.712,151.632
11,4 Aug 2023 09:09:46.859,4 Aug 2023 09:10:33.049,46.190
12,4 Aug 2023 09:10:47.388,4 Aug 2023 09:12:15.429,88.041
13,4 Aug 2023 10:46:19.757,4 Aug 2023 10:48:36.570,136.814
14,4 Aug 2023 12:23:29.158,4 Aug 2023 12:25:33.935,124.777
15,4 Aug 2023 13:59:18.427,4 Aug 2023 14:01:02.787,104.360
16,5 Aug 2023 09:51:39.692,5 Aug 2023 09:54:31.334,171.642
17,5 Aug 2023 11:29:27.784,5 Aug 2023 11:31:05.005,97.221
18,5 Aug 2023 13:05:15.990,5 Aug 2023 13:07:42.999,147.009
19,6 Aug 2023 08:57:28.401,6 Aug 2023 09:00:30.454,182.053
20,6 Aug 2023 10:35:19.241,6 Aug 2023 10:36:52.146,92.905
21,6 Aug 2023 12:11:21.410,6 Aug 2023 12:13:59.504,158.094
22,7 Aug 2023 08:03:34.105,7 Aug 2023 08:06:25.453,171.348
23,7 Aug 2023 09:40:46.211,7 Aug 2023 09:42:44.075,117.864
24,7 Aug 2023 11:17:35.454,7 Aug 2023 11:19:45.653,130.199
25,7 Aug 2023 12:53:28.945,7 Aug 2023 12:55:03.502,94.557
26,8 Aug 2023 08:45:52.767,8 Aug 2023 08:48:38.080,165.313

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:03:21.341,1 Aug 2023 11:06:19.987,178.646
2,1 Aug 2023 12:41:12.120,1 Aug 2023 12:42:44.684,92.563
3,1 Aug 2023 14:17:09.362,1 Aug 2023 14:19:51.900,162.538
4,2 Aug 2023 10:09:21.228,2 Aug 2023 10:12:18.810,177.582
5,2 Aug 2023 11:46:43.998,2 Aug 2023 11:48:36.098,112.101
6,2 Aug 2023 13:23:22.511,2 Aug 2023 13:25:39.837,137.326
7,2 Aug 2023 14:59:25.425,2 Aug 2023 15:00:48.227,82.803
8,3 Aug 2023 09:17:18.252,3 Aug 2023 09:17:48.338,30.086
9,3 Aug 2023 10:51:50.612,3 Aug 2023 10:54:29.471,158.859
10,3 Aug 2023 12:29:26.215,3 Aug 2023 12:31:08.103,101.888
11,3 Aug 2023 14:05:11.278,3 Aug 2023 14:07:20.847,129.569
12,4 Aug 2023 09:57:26.867,4 Aug 2023 10:00:24.496,177.629
13,4 Aug 2023 11:35:20.084,4 Aug 2023 11:36:53.067,92.984
14,4 Aug 2023 13:11:13.287,4 Aug 2023 13:13:58.010,164.723
15,5 Aug 2023 09:03:25.256,5 Aug 2023 09:06:26.949,181.693
16,5 Aug 2023 10:41:04.132,5 Aug 2023 10:42:43.792,99.660
17,5 Aug 2023 12:17:25.408,5 Aug 2023 12:19:50.082,144.673
18,5 Aug 2023 13:53:46.034,5 Aug 2023 13:54:49.745,63.712
19,6 Aug 2023 08:11:01.791,6 Aug 2023 08:12:05.273,63.482
20,6 Aug 2023 09:46:09.114,6 Aug 2023 09:48:37.108,147.994
21,6 Aug 2023 11:23:32.193,6 Aug 2023 11:25:21.858,109.665
22,6 Aug 2023 12:59:17.628,6 Aug 2023 13:01:05.948,108.320
23,7 Aug 2023 08:51:34.791,7 Aug 2023 08:54:32.373,177.582
24,7 Aug 2023 10:29:27.935,7 Aug 2023 10:31:01.490,93.555
25,7 Aug 2023 12:05:18.545,7 Aug 2023 12:08:02.167,163.622
26,8 Aug 2023 07:57:32.048,8 Aug 2023 08:00:34.116,182.067
27,8 Aug 2023 09:35:14.688,8 Aug 2023 09:36:51.647,96.959

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 16:25:49.531,1 Aug 2023 16:28:44.184,174.653
2,1 Aug 2023 18:03:04.185,1 Aug 2023 18:05:02.874,118.689
3,1 Aug 2023 19:39:45.620,1 Aug 2023 19:42:06.176,140.555
4,1 Aug 2023 21:15:51.877,1 Aug 2023 21:17:14.116,82.239
5,2 Aug 2023 15:33:51.986,2 Aug 2023 15:34:02.849,10.863
6,2 Aug 2023 17:08:11.750,2 Aug 2023 17:10:55.724,163.974
7,2 Aug 2023 18:45:49.024,2 Aug 2023 18:47:33.650,104.626
8,2 Aug 2023 20:21:36.040,2 Aug 2023 20:23:31.706,115.666
9,2 Aug 2023 20:23:33.448,2 Aug 2023 20:23:44.647,11.199
10,3 Aug 2023 16:13:51.640,3 Aug 2023 16:16:50.494,178.854
11,3 Aug 2023 17:51:41.967,3 Aug 2023 17:53:17.681,95.714
12,3 Aug 2023 19:27:36.461,3 Aug 2023 19:30:21.861,165.400
13,4 Aug 2023 15:19:49.656,4 Aug 2023 15:22:50.131,180.475
14,4 Aug 2023 16:57:16.240,4 Aug 2023 16:59:07.661,111.421
15,4 Aug 2023 18:33:46.684,4 Aug 2023 18:36:13.405,146.721
16,4 Aug 2023 20:10:09.467,4 Aug 2023 20:11:12.610,63.142
17,5 Aug 2023 14:27:32.197,5 Aug 2023 14:28:24.648,52.452
18,5 Aug 2023 16:02:24.896,5 Aug 2023 16:04:59.521,154.625
19,5 Aug 2023 17:39:52.510,5 Aug 2023 17:41:47.098,114.588
20,5 Aug 2023 19:15:39.505,5 Aug 2023 19:17:27.926,108.421
21,6 Aug 2023 15:07:55.670,6 Aug 2023 15:10:53.560,177.890
22,6 Aug 2023 16:45:47.424,6 Aug 2023 16:47:23.984,96.560
23,6 Aug 2023 18:21:39.105,6 Aug 2023 18:24:22.912,163.807
24,7 Aug 2023 14:13:52.266,7 Aug 2023 14:16:54.813,182.548
25,7 Aug 2023 15:51:31.936,7 Aug 2023 15:53:12.579,100.643
26,7 Aug 2023 17:27:48.705,7 Aug 2023 17:30:19.414,150.708
27,7 Aug 2023 19:04:32.215,7 Aug 2023 19:05:07.084,34.869

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 17:13:53.511,1 Aug 2023 17:16:50.683,177.172
2,1 Aug 2023 18:51:44.545,1 Aug 2023 18:53:22.387,97.842
3,1 Aug 2023 20:27:35.296,1 Aug 2023 20:30:15.523,160.227
4,2 Aug 2023 16:19:48.334,2 Aug 2023 16:22:51.275,182.940
5,2 Aug 2023 17:57:30.600,2 Aug 2023 17:59:09.816,99.217
6,2 Aug 2023 19:33:44.277,2 Aug 2023 19:36:16.756,152.480
7,3 Aug 2023 15:26:34.737,3 Aug 2023 15:26:49.764,15.027
8,3 Aug 2023 15:27:13.672,3 Aug 2023 15:28:37.828,84.157
9,3 Aug 2023 17:02:39.023,3 Aug 2023 17:05:01.188,142.165
10,3 Aug 2023 18:39:52.133,3 Aug 2023 18:41:58.850,126.718
11,3 Aug 2023 20:15:42.654,3 Aug 2023 20:17:26.643,103.989
12,4 Aug 2023 16:08:01.228,4 Aug 2023 16:10:55.146,173.917
13,4 Aug 2023 17:45:48.888,4 Aug 2023 17:47:29.062,100.174
14,4 Aug 2023 19:21:38.301,4 Aug 2023 19:24:04.823,146.522
15,5 Aug 2023 15:13:50.728,5 Aug 2023 15:16:54.304,183.577
16,5 Aug 2023 16:51:37.511,5 Aug 2023 16:53:14.970,97.459
17,5 Aug 2023 18:27:41.187,5 Aug 2023 18:30:21.642,160.455
18,6 Aug 2023 14:19:59.340,6 Aug 2023 14:22:45.755,166.415
19,6 Aug 2023 15:56:52.823,6 Aug 2023 15:59:05.860,133.037
20,6 Aug 2023 17:33:52.174,6 Aug 2023 17:36:07.327,135.153
21,6 Aug 2023 19:09:50.413,6 Aug 2023 19:11:24.158,93.745
22,7 Aug 2023 15:02:10.218,7 Aug 2023 15:04:59.263,169.045
23,7 Aug 2023 16:39:52.765,7 Aug 2023 16:41:35.563,102.798
24,7 Aug 2023 18:15:40.157,7 Aug 2023 18:18:00.096,139.939

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 22:36:19.170,1 Aug 2023 22:39:21.779,182.609
2,2 Aug 2023 00:13:57.517,2 Aug 2023 00:15:40.130,102.613
3,2 Aug 2023 01:50:11.166,2 Aug 2023 01:52:46.420,155.255
4,2 Aug 2023 21:43:45.660,2 Aug 2023 21:45:03.377,77.718
5,2 Aug 2023 23:19:03.871,2 Aug 2023 23:21:30.244,146.374
6,3 Aug 2023 00:56:18.722,3 Aug 2023 00:58:27.904,129.182
7,3 Aug 2023 02:32:11.237,3 Aug 2023 02:33:55.666,104.429
8,3 Aug 2023 22:24:27.096,3 Aug 2023 22:27:23.318,176.223
9,4 Aug 2023 00:02:14.021,4 Aug 2023 00:03:57.418,103.397
10,4 Aug 2023 01:38:05.595,4 Aug 2023 01:40:34.174,148.579
11,4 Aug 2023 21:30:18.335,4 Aug 2023 21:33:22.519,184.184
12,4 Aug 2023 23:08:01.113,4 Aug 2023 23:09:42.171,101.058
13,5 Aug 2023 00:44:06.398,5 Aug 2023 00:46:48.229,161.831
14,5 Aug 2023 20:36:34.557,5 Aug 2023 20:37:29.185,54.628
15,5 Aug 2023 20:37:41.436,5 Aug 2023 20:39:10.027,88.591
16,5 Aug 2023 22:13:11.202,5 Aug 2023 22:15:31.983,140.781
17,5 Aug 2023 23:50:14.695,5 Aug 2023 23:52:33.156,138.461
18,6 Aug 2023 01:26:15.901,6 Aug 2023 01:27:50.473,94.573
19,6 Aug 2023 21:18:32.294,6 Aug 2023 21:21:24.746,172.452
20,6 Aug 2023 22:56:15.261,6 Aug 2023 22:58:00.646,105.385
21,7 Aug 2023 00:32:04.496,7 Aug 2023 00:34:25.413,140.917
22,7 Aug 2023 20:24:19.187,7 Aug 2023 20:27:22.253,183.066
23,7 Aug 2023 22:02:04.416,7 Aug 2023 22:03:44.372,99.956
24,7 Aug 2023 23:38:04.256,7 Aug 2023 23:40:49.845,165.589

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 23:24:37.520,1 Aug 2023 23:27:26.567,169.046
2,2 Aug 2023 01:02:16.938,2 Aug 2023 01:04:03.784,106.845
3,2 Aug 2023 02:38:05.622,2 Aug 2023 02:40:16.987,131.365
4,2 Aug 2023 22:30:21.958,2 Aug 2023 22:33:22.548,180.590
5,3 Aug 2023 00:08:07.393,3 Aug 2023 00:09:47.477,100.084
6,3 Aug 2023 01:44:04.613,3 Aug 2023 01:46:50.657,166.044
7,3 Aug 2023 21:36:19.396,3 Aug 2023 21:39:17.411,178.015
8,3 Aug 2023 23:13:37.062,3 Aug 2023 23:15:35.946,118.884
9,4 Aug 2023 00:50:13.075,4 Aug 2023 00:52:41.084,148.010
10,4 Aug 2023 02:26:36.557,4 Aug 2023 02:27:40.818,64.261
11,4 Aug 2023 20:44:13.597,4 Aug 2023 20:44:45.899,32.302
12,4 Aug 2023 22:18:46.261,4 Aug 2023 22:21:27.607,161.346
13,4 Aug 2023 23:56:17.746,4 Aug 2023 23:58:15.289,117.543
14,5 Aug 2023 01:32:06.048,5 Aug 2023 01:33:54.544,108.496
15,5 Aug 2023 21:24:21.555,5 Aug 2023 21:27:20.261,178.705
16,5 Aug 2023 23:02:09.937,5 Aug 2023 23:03:50.787,100.850
17,6 Aug 2023 00:38:04.414,6 Aug 2023 00:40:48.722,164.308
18,6 Aug 2023 20:30:17.643,6 Aug 2023 20:33:19.773,182.130
19,6 Aug 2023 22:07:45.091,6 Aug 2023 22:09:37.812,112.721
20,6 Aug 2023 23:44:12.453,6 Aug 2023 23:46:43.994,151.541
21,7 Aug 2023 01:20:55.863,7 Aug 2023 01:21:32.896,37.033
22,7 Aug 2023 19:37:50.350,7 Aug 2023 19:38:56.447,66.097
23,7 Aug 2023 21:12:57.449,7 Aug 2023 21:15:28.567,151.118
24,7 Aug 2023 22:50:18.463,7 Aug 2023 22:52:22.919,124.455
25,8 Aug 2023 00:26:07.929,8 Aug 2023 00:27:55.595,107.666

