"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:20:58.830,1 Jun 2023 10:22:14.314,75.483
2,1 Jun 2023 11:54:17.537,1 Jun 2023 11:56:12.265,114.728
3,1 Jun 2023 13:27:22.644,1 Jun 2023 13:28:12.327,49.682
4,2 Jun 2023 08:41:04.872,2 Jun 2023 08:43:38.078,153.206
5,2 Jun 2023 10:15:46.747,2 Jun 2023 10:17:00.264,73.517
6,2 Jun 2023 11:48:47.830,2 Jun 2023 11:51:00.135,132.306
7,3 Jun 2023 08:35:50.861,3 Jun 2023 08:38:23.433,152.572
8,3 Jun 2023 10:10:32.277,3 Jun 2023 10:11:47.385,75.107
9,3 Jun 2023 11:43:17.761,3 Jun 2023 11:45:34.036,136.275
10,4 Jun 2023 06:59:13.633,4 Jun 2023 06:59:34.840,21.207
11,4 Jun 2023 08:30:58.839,4 Jun 2023 08:33:06.169,127.329
12,4 Jun 2023 10:05:17.057,4 Jun 2023 10:06:38.965,81.907
13,4 Jun 2023 11:37:56.654,4 Jun 2023 11:39:22.914,86.260
14,5 Jun 2023 06:52:09.322,5 Jun 2023 06:53:04.631,55.308
15,5 Jun 2023 06:53:20.953,5 Jun 2023 06:54:37.394,76.441
16,5 Jun 2023 08:26:26.979,5 Jun 2023 08:27:50.682,83.703
17,5 Jun 2023 09:59:56.154,5 Jun 2023 10:01:42.766,106.612
18,5 Jun 2023 11:32:42.881,5 Jun 2023 11:34:01.615,78.734
19,6 Jun 2023 06:46:42.527,6 Jun 2023 06:49:22.512,159.985
20,6 Jun 2023 08:21:22.058,6 Jun 2023 08:22:35.661,73.603
21,6 Jun 2023 09:54:29.620,6 Jun 2023 09:56:35.929,126.309
22,6 Jun 2023 11:28:11.507,6 Jun 2023 11:28:16.902,5.395
23,7 Jun 2023 06:41:23.935,7 Jun 2023 06:43:59.614,155.680
24,7 Jun 2023 08:16:08.265,7 Jun 2023 08:17:22.352,74.087
25,7 Jun 2023 09:49:00.447,7 Jun 2023 09:51:20.150,139.703
26,8 Jun 2023 06:36:20.207,8 Jun 2023 06:38:43.339,143.132
27,8 Jun 2023 08:10:53.437,8 Jun 2023 08:12:11.447,78.010
28,8 Jun 2023 09:43:37.903,8 Jun 2023 09:45:38.647,120.744

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:07:44.204,1 Jun 2023 11:09:00.702,76.498
2,1 Jun 2023 12:40:28.694,1 Jun 2023 12:42:33.796,125.103
3,2 Jun 2023 07:56:04.721,2 Jun 2023 07:56:53.757,49.036
4,2 Jun 2023 09:28:17.433,2 Jun 2023 09:30:18.063,120.629
5,2 Jun 2023 11:02:28.226,2 Jun 2023 11:03:52.320,84.094
6,2 Jun 2023 12:35:07.379,2 Jun 2023 12:36:35.760,88.381
7,3 Jun 2023 07:49:14.132,3 Jun 2023 07:50:21.162,67.030
8,3 Jun 2023 07:50:23.684,3 Jun 2023 07:51:50.748,87.064
9,3 Jun 2023 09:23:42.330,3 Jun 2023 09:25:02.453,80.123
10,3 Jun 2023 10:57:06.624,3 Jun 2023 10:58:58.156,111.532
11,3 Jun 2023 12:30:00.671,3 Jun 2023 12:31:05.557,64.886
12,4 Jun 2023 07:43:52.324,4 Jun 2023 07:46:31.692,159.368
13,4 Jun 2023 09:18:34.481,4 Jun 2023 09:19:47.896,73.415
14,4 Jun 2023 10:51:38.021,4 Jun 2023 10:53:48.177,130.156
15,5 Jun 2023 07:38:36.340,5 Jun 2023 07:41:11.712,155.372
16,5 Jun 2023 09:13:20.305,5 Jun 2023 09:14:34.888,74.583
17,5 Jun 2023 10:46:08.099,5 Jun 2023 10:48:29.062,140.964
18,6 Jun 2023 07:33:41.412,6 Jun 2023 07:35:54.065,132.653
19,6 Jun 2023 09:08:05.256,6 Jun 2023 09:09:25.431,80.176
20,6 Jun 2023 10:40:47.017,6 Jun 2023 10:42:16.332,89.315
21,7 Jun 2023 05:56:14.303,7 Jun 2023 05:57:23.340,69.037
22,7 Jun 2023 07:29:12.431,7 Jun 2023 07:30:38.954,86.523
23,7 Jun 2023 09:02:46.189,7 Jun 2023 09:04:24.881,98.692
24,7 Jun 2023 10:35:28.862,7 Jun 2023 10:36:55.180,86.317
25,8 Jun 2023 05:49:31.728,8 Jun 2023 05:52:11.940,160.212
26,8 Jun 2023 07:24:09.162,8 Jun 2023 07:25:23.578,74.416
27,8 Jun 2023 08:57:26.323,8 Jun 2023 08:59:22.838,116.515

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 14:45:02.953,1 Jun 2023 14:47:41.567,158.613
2,1 Jun 2023 16:19:41.310,1 Jun 2023 16:20:53.121,71.811
3,1 Jun 2023 17:52:57.441,1 Jun 2023 17:54:53.665,116.224
4,1 Jun 2023 19:26:13.251,1 Jun 2023 19:26:48.150,34.899
5,2 Jun 2023 14:39:44.104,2 Jun 2023 14:42:19.400,155.295
6,2 Jun 2023 16:14:28.761,2 Jun 2023 16:15:40.793,72.032
7,2 Jun 2023 17:47:28.426,2 Jun 2023 17:49:41.516,133.090
8,3 Jun 2023 14:34:38.842,3 Jun 2023 14:37:03.943,145.101
9,3 Jun 2023 16:09:14.908,3 Jun 2023 16:10:29.569,74.661
10,3 Jun 2023 17:41:59.361,3 Jun 2023 17:44:05.470,126.109
11,4 Jun 2023 12:57:32.274,4 Jun 2023 12:58:26.804,54.530
12,4 Jun 2023 14:30:04.422,4 Jun 2023 14:31:48.879,104.457
13,4 Jun 2023 16:04:00.428,4 Jun 2023 16:05:22.622,82.195
14,4 Jun 2023 17:36:39.387,4 Jun 2023 17:38:07.065,87.679
15,5 Jun 2023 12:50:45.726,5 Jun 2023 12:53:23.161,157.435
16,5 Jun 2023 14:25:19.142,5 Jun 2023 14:26:33.649,74.507
17,5 Jun 2023 15:58:40.333,5 Jun 2023 16:00:28.967,108.633
18,5 Jun 2023 17:31:30.151,5 Jun 2023 17:32:39.458,69.306
19,6 Jun 2023 12:45:25.497,6 Jun 2023 12:48:02.962,157.466
20,6 Jun 2023 14:20:08.438,6 Jun 2023 14:21:19.935,71.497
21,6 Jun 2023 15:53:13.736,6 Jun 2023 15:55:21.477,127.741
22,7 Jun 2023 12:40:11.090,7 Jun 2023 12:42:45.912,154.822
23,7 Jun 2023 14:14:55.363,7 Jun 2023 14:16:08.429,73.066
24,7 Jun 2023 15:47:44.757,7 Jun 2023 15:50:04.706,139.949

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 15:31:57.284,1 Jun 2023 15:34:12.885,135.602
2,1 Jun 2023 17:06:24.591,1 Jun 2023 17:07:41.074,76.483
3,1 Jun 2023 18:39:08.796,1 Jun 2023 18:41:08.672,119.876
4,2 Jun 2023 13:54:35.216,2 Jun 2023 13:55:41.994,66.778
5,2 Jun 2023 15:27:32.387,2 Jun 2023 15:28:58.343,85.956
6,2 Jun 2023 17:01:09.638,2 Jun 2023 17:02:34.015,84.377
7,2 Jun 2023 18:33:48.166,2 Jun 2023 18:35:16.884,88.718
8,3 Jun 2023 13:47:52.854,3 Jun 2023 13:50:32.904,160.050
9,3 Jun 2023 15:22:30.793,3 Jun 2023 15:23:43.294,72.501
10,3 Jun 2023 16:55:48.629,3 Jun 2023 16:57:41.649,113.020
11,3 Jun 2023 18:28:51.090,3 Jun 2023 18:29:43.558,52.468
12,4 Jun 2023 13:42:36.465,4 Jun 2023 13:45:08.975,152.510
13,4 Jun 2023 15:17:18.650,4 Jun 2023 15:18:30.282,71.632
14,4 Jun 2023 16:50:20.432,4 Jun 2023 16:52:31.101,130.670
15,5 Jun 2023 13:37:23.907,5 Jun 2023 13:39:55.176,151.268
16,5 Jun 2023 15:12:05.179,5 Jun 2023 15:13:19.048,73.869
17,5 Jun 2023 16:44:51.231,5 Jun 2023 16:47:09.729,138.498
18,6 Jun 2023 12:00:44.307,6 Jun 2023 12:01:10.663,26.356
19,6 Jun 2023 13:32:34.164,6 Jun 2023 13:34:39.308,125.144
20,6 Jun 2023 15:06:50.801,6 Jun 2023 15:08:11.186,80.385
21,6 Jun 2023 16:39:30.979,6 Jun 2023 16:40:55.438,84.459
22,7 Jun 2023 11:53:41.702,7 Jun 2023 11:54:40.284,58.582
23,7 Jun 2023 11:54:54.531,7 Jun 2023 11:56:12.153,77.623
24,7 Jun 2023 13:28:03.979,7 Jun 2023 13:29:24.132,80.154
25,7 Jun 2023 15:01:32.672,7 Jun 2023 15:03:14.577,101.905
26,7 Jun 2023 16:34:16.347,7 Jun 2023 16:35:38.484,82.137

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 20:43:39.689,1 Jun 2023 20:46:20.001,160.312
2,1 Jun 2023 22:18:20.515,1 Jun 2023 22:19:33.977,73.463
3,1 Jun 2023 23:51:26.566,1 Jun 2023 23:53:34.291,127.725
4,2 Jun 2023 20:38:22.150,2 Jun 2023 20:40:57.914,155.765
5,2 Jun 2023 22:13:06.623,2 Jun 2023 22:14:20.826,74.203
6,2 Jun 2023 23:45:57.055,2 Jun 2023 23:48:17.598,140.543
7,3 Jun 2023 20:33:20.730,3 Jun 2023 20:35:41.247,140.517
8,3 Jun 2023 22:07:51.754,3 Jun 2023 22:09:10.455,78.702
9,3 Jun 2023 23:40:35.578,3 Jun 2023 23:42:33.464,117.886
10,4 Jun 2023 18:56:03.087,4 Jun 2023 18:57:06.984,63.896
11,4 Jun 2023 20:28:43.375,4 Jun 2023 20:30:25.506,102.131
12,4 Jun 2023 22:02:34.399,4 Jun 2023 22:04:01.047,86.648
13,4 Jun 2023 23:35:14.606,4 Jun 2023 23:36:43.107,88.501
14,5 Jun 2023 18:49:18.908,5 Jun 2023 18:51:58.653,159.745
15,5 Jun 2023 20:23:54.504,5 Jun 2023 20:25:09.988,75.485
