"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:19:53.172,1 Jun 2023 10:22:03.824,130.652
2,1 Jun 2023 11:51:44.922,1 Jun 2023 11:54:15.387,150.464
3,1 Jun 2023 13:23:02.381,1 Jun 2023 13:24:39.862,97.481
4,2 Jun 2023 08:15:23.117,2 Jun 2023 08:18:25.989,182.872
5,2 Jun 2023 09:47:34.904,2 Jun 2023 09:49:53.281,138.377
6,2 Jun 2023 11:19:36.211,2 Jun 2023 11:22:03.042,146.831
7,2 Jun 2023 12:50:49.156,2 Jun 2023 12:52:35.586,106.430
8,3 Jun 2023 07:43:15.611,3 Jun 2023 07:46:14.870,179.259
9,3 Jun 2023 09:15:19.358,3 Jun 2023 09:17:42.791,143.434
10,3 Jun 2023 10:47:27.681,3 Jun 2023 10:49:50.628,142.947
11,3 Jun 2023 12:18:37.050,3 Jun 2023 12:20:28.641,111.591
12,4 Jun 2023 07:11:10.018,4 Jun 2023 07:14:03.014,172.996
13,4 Jun 2023 08:43:04.894,4 Jun 2023 08:45:32.336,147.442
14,4 Jun 2023 10:15:19.333,4 Jun 2023 10:17:37.594,138.261
15,4 Jun 2023 11:46:25.811,4 Jun 2023 11:48:19.801,113.991
16,5 Jun 2023 06:39:09.514,5 Jun 2023 06:41:50.808,161.294
17,5 Jun 2023 08:10:49.992,5 Jun 2023 08:13:21.890,151.897
18,5 Jun 2023 09:43:11.203,5 Jun 2023 09:45:24.116,132.913
19,5 Jun 2023 11:14:15.444,5 Jun 2023 11:16:09.580,114.135
20,6 Jun 2023 06:07:33.031,6 Jun 2023 06:07:53.979,20.948
21,6 Jun 2023 06:08:09.351,6 Jun 2023 06:09:37.402,88.051
22,6 Jun 2023 07:38:32.405,6 Jun 2023 07:41:11.889,159.484
23,6 Jun 2023 09:11:03.392,6 Jun 2023 09:13:10.044,126.652
24,6 Jun 2023 10:42:05.879,6 Jun 2023 10:44:25.716,139.837
25,7 Jun 2023 05:36:04.693,7 Jun 2023 05:37:22.233,77.540
26,7 Jun 2023 07:06:16.404,7 Jun 2023 07:09:01.933,165.528
27,7 Jun 2023 08:38:55.601,7 Jun 2023 08:40:55.096,119.495
28,7 Jun 2023 10:09:56.488,7 Jun 2023 10:12:24.650,148.162
29,8 Jun 2023 05:04:06.406,8 Jun 2023 05:05:05.809,59.403
30,8 Jun 2023 06:34:01.368,8 Jun 2023 06:36:51.963,170.595
31,8 Jun 2023 08:06:45.559,8 Jun 2023 08:08:38.611,113.052
32,8 Jun 2023 09:37:47.671,8 Jun 2023 09:40:24.532,156.862

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:06:09.714,1 Jun 2023 11:07:59.454,109.740
2,1 Jun 2023 12:37:14.479,1 Jun 2023 12:39:59.168,164.689
3,2 Jun 2023 09:01:07.926,2 Jun 2023 09:04:06.200,178.274
