"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:31:45.123,1 Aug 2023 10:37:30.991,345.868
2,2 Aug 2023 03:00:39.509,2 Aug 2023 03:07:33.130,413.621
3,2 Aug 2023 04:44:32.621,2 Aug 2023 04:53:29.156,536.535
4,2 Aug 2023 06:30:30.531,2 Aug 2023 06:39:16.953,526.422
5,2 Aug 2023 08:16:19.713,2 Aug 2023 08:25:02.931,523.218
6,2 Aug 2023 10:02:15.955,2 Aug 2023 10:08:24.663,368.708
7,3 Aug 2023 02:31:49.540,3 Aug 2023 02:38:04.781,375.241
8,3 Aug 2023 04:15:12.938,3 Aug 2023 04:24:08.342,535.405
9,3 Aug 2023 06:01:06.929,3 Aug 2023 06:09:54.156,527.226
10,3 Aug 2023 07:46:59.029,3 Aug 2023 07:55:43.992,524.963
11,3 Aug 2023 09:32:48.906,3 Aug 2023 09:39:15.908,387.002
12,4 Aug 2023 02:03:14.322,4 Aug 2023 02:08:33.845,319.523
13,4 Aug 2023 03:45:53.652,4 Aug 2023 03:54:47.527,533.875
14,4 Aug 2023 05:31:43.228,4 Aug 2023 05:40:31.450,528.221
15,4 Aug 2023 07:17:38.227,4 Aug 2023 07:26:24.057,525.831
16,4 Aug 2023 09:03:23.319,4 Aug 2023 09:10:08.151,404.832
17,5 Aug 2023 01:34:32.271,5 Aug 2023 01:38:59.087,266.816
18,5 Aug 2023 03:16:35.607,5 Aug 2023 03:25:26.647,531.040
19,5 Aug 2023 05:02:19.431,5 Aug 2023 05:11:08.884,529.453
20,5 Aug 2023 06:48:17.251,5 Aug 2023 06:57:03.250,525.999
21,5 Aug 2023 08:33:58.918,5 Aug 2023 08:41:05.553,426.634
22,6 Aug 2023 01:05:41.168,6 Aug 2023 01:09:18.076,216.908
23,6 Aug 2023 02:47:17.758,6 Aug 2023 02:56:05.629,527.870
24,6 Aug 2023 04:32:55.561,6 Aug 2023 04:41:46.492,530.930
25,6 Aug 2023 06:18:56.066,6 Aug 2023 06:27:42.224,526.158
26,6 Aug 2023 08:04:35.517,6 Aug 2023 08:12:04.152,448.635
27,7 Aug 2023 00:36:58.849,7 Aug 2023 00:39:27.505,148.656
28,7 Aug 2023 02:18:00.887,7 Aug 2023 02:26:44.387,523.499
29,7 Aug 2023 04:03:31.824,7 Aug 2023 04:12:24.306,532.482
30,7 Aug 2023 05:49:34.625,7 Aug 2023 05:58:20.918,526.294
31,7 Aug 2023 07:35:12.900,7 Aug 2023 07:43:00.360,467.460
32,8 Aug 2023 01:48:45.607,8 Aug 2023 01:57:22.828,517.222
33,8 Aug 2023 03:34:08.325,8 Aug 2023 03:43:02.339,534.014
34,8 Aug 2023 05:20:12.900,8 Aug 2023 05:28:59.191,526.291
35,8 Aug 2023 07:05:50.906,8 Aug 2023 07:13:53.250,482.344

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:52:03.001,2 Aug 2023 04:00:39.985,516.985
2,2 Aug 2023 05:37:25.431,2 Aug 2023 05:46:19.497,534.066
3,2 Aug 2023 07:23:30.054,2 Aug 2023 07:32:16.341,526.287
4,2 Aug 2023 09:09:08.064,2 Aug 2023 09:17:10.835,482.771
5,3 Aug 2023 03:22:49.095,3 Aug 2023 03:31:17.988,508.892
6,3 Aug 2023 05:08:02.279,3 Aug 2023 05:16:57.766,535.486
7,3 Aug 2023 06:54:08.018,3 Aug 2023 07:02:54.134,526.116
8,3 Aug 2023 08:39:46.560,3 Aug 2023 08:48:00.998,494.438
9,3 Aug 2023 10:27:29.965,3 Aug 2023 10:29:37.859,127.893
10,4 Aug 2023 02:53:37.287,4 Aug 2023 03:01:55.430,498.143
11,4 Aug 2023 04:38:39.566,4 Aug 2023 04:47:36.253,536.687
12,4 Aug 2023 06:24:45.675,4 Aug 2023 06:33:31.561,525.886
13,4 Aug 2023 08:10:25.411,4 Aug 2023 08:18:48.973,503.562
14,4 Aug 2023 09:57:22.515,4 Aug 2023 10:01:04.701,222.186
15,5 Aug 2023 02:24:27.939,5 Aug 2023 02:32:32.161,484.222
16,5 Aug 2023 04:09:17.410,5 Aug 2023 04:18:14.945,537.536
17,5 Aug 2023 05:55:23.023,5 Aug 2023 06:04:08.726,525.704
18,5 Aug 2023 07:41:04.518,5 Aug 2023 07:49:35.101,510.583
19,5 Aug 2023 09:27:37.302,5 Aug 2023 09:32:14.094,276.791
20,6 Aug 2023 01:55:21.555,6 Aug 2023 02:03:07.985,466.430
21,6 Aug 2023 03:39:55.915,6 Aug 2023 03:48:53.819,537.904
22,6 Aug 2023 05:26:00.073,6 Aug 2023 05:34:45.712,525.638
23,6 Aug 2023 07:11:43.792,6 Aug 2023 07:20:19.944,516.152
24,6 Aug 2023 08:58:00.488,6 Aug 2023 09:03:15.932,315.444
25,7 Aug 2023 01:26:18.922,7 Aug 2023 01:33:42.649,443.727
26,7 Aug 2023 03:10:35.198,7 Aug 2023 03:19:32.841,537.643
27,7 Aug 2023 04:56:36.860,7 Aug 2023 05:05:22.658,525.798
28,7 Aug 2023 06:42:23.151,7 Aug 2023 06:51:03.418,520.267
29,7 Aug 2023 08:28:28.249,7 Aug 2023 08:34:13.283,345.034
30,8 Aug 2023 00:57:21.448,8 Aug 2023 01:04:16.153,414.705
31,8 Aug 2023 02:41:15.383,8 Aug 2023 02:50:11.967,536.584
32,8 Aug 2023 04:27:13.428,8 Aug 2023 04:35:59.828,526.400
33,8 Aug 2023 06:13:02.522,8 Aug 2023 06:21:45.661,523.139
34,8 Aug 2023 07:58:59.000,8 Aug 2023 08:05:07.047,368.048

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:13:56.840,1 Aug 2023 10:22:39.763,522.923
2,1 Aug 2023 11:59:26.984,1 Aug 2023 12:08:18.752,531.768
3,1 Aug 2023 13:45:30.583,1 Aug 2023 13:54:16.033,525.450
4,1 Aug 2023 15:31:07.628,1 Aug 2023 15:39:00.650,473.021
5,2 Aug 2023 09:44:42.692,2 Aug 2023 09:53:19.146,516.454
6,2 Aug 2023 11:30:04.367,2 Aug 2023 11:38:57.762,533.395
7,2 Aug 2023 13:16:09.733,2 Aug 2023 13:24:54.997,525.264
8,2 Aug 2023 15:01:46.806,2 Aug 2023 15:09:53.582,486.776
9,3 Aug 2023 09:15:29.981,3 Aug 2023 09:23:58.086,508.106
10,3 Aug 2023 11:00:42.104,3 Aug 2023 11:09:37.007,534.903
11,3 Aug 2023 12:46:48.561,3 Aug 2023 12:55:33.525,524.963
12,3 Aug 2023 14:32:26.421,3 Aug 2023 14:40:44.010,497.589
13,3 Aug 2023 16:19:51.442,3 Aug 2023 16:22:35.520,164.078
14,4 Aug 2023 08:46:19.428,4 Aug 2023 08:54:36.444,497.016
15,4 Aug 2023 10:31:20.308,4 Aug 2023 10:40:16.485,536.177
