"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:33:58.840,2 Aug 2023 03:38:27.588,268.748
2,2 Aug 2023 05:11:50.049,2 Aug 2023 05:17:22.074,332.025
3,2 Aug 2023 06:51:12.067,2 Aug 2023 06:56:22.504,310.437
4,2 Aug 2023 08:29:53.725,2 Aug 2023 08:35:06.835,313.110
5,3 Aug 2023 03:11:56.151,3 Aug 2023 03:16:28.808,272.657
6,3 Aug 2023 04:49:50.784,3 Aug 2023 04:55:22.504,331.720
7,3 Aug 2023 06:29:12.800,3 Aug 2023 06:34:23.340,310.540
8,3 Aug 2023 08:07:54.096,3 Aug 2023 08:13:06.430,312.334
9,4 Aug 2023 02:49:53.683,4 Aug 2023 02:54:29.991,276.307
10,4 Aug 2023 04:27:51.538,4 Aug 2023 04:33:22.940,331.402
11,4 Aug 2023 06:07:13.526,4 Aug 2023 06:12:24.169,310.644
12,4 Aug 2023 07:45:54.476,4 Aug 2023 07:51:05.973,311.497
13,5 Aug 2023 02:27:51.403,5 Aug 2023 02:32:31.129,279.726
14,5 Aug 2023 04:05:52.311,5 Aug 2023 04:11:23.379,331.069
15,5 Aug 2023 05:45:14.240,5 Aug 2023 05:50:24.997,310.757
16,5 Aug 2023 07:23:54.863,5 Aug 2023 07:29:05.464,310.602
17,6 Aug 2023 02:05:49.301,6 Aug 2023 02:10:32.230,282.929
18,6 Aug 2023 03:43:53.098,6 Aug 2023 03:49:23.823,330.725
19,6 Aug 2023 05:23:14.941,6 Aug 2023 05:28:25.824,310.883
20,6 Aug 2023 07:01:55.258,6 Aug 2023 07:07:04.902,309.644
21,7 Aug 2023 01:43:47.349,7 Aug 2023 01:48:33.297,285.948
22,7 Aug 2023 03:21:53.904,7 Aug 2023 03:27:24.274,330.370
23,7 Aug 2023 05:01:15.629,7 Aug 2023 05:06:26.642,311.014
24,7 Aug 2023 06:39:55.661,7 Aug 2023 06:45:04.282,308.621
25,8 Aug 2023 01:21:45.543,8 Aug 2023 01:26:34.331,288.788
26,8 Aug 2023 02:59:54.724,8 Aug 2023 03:05:24.727,330.003
27,8 Aug 2023 04:39:16.310,8 Aug 2023 04:44:27.461,311.150
28,8 Aug 2023 06:17:56.073,8 Aug 2023 06:23:03.608,307.534

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:22:31.905,2 Aug 2023 04:28:01.819,329.914
2,2 Aug 2023 06:01:31.155,2 Aug 2023 06:06:47.373,316.218
3,2 Aug 2023 07:40:36.978,2 Aug 2023 07:45:55.472,318.493
4,2 Aug 2023 09:19:22.302,2 Aug 2023 09:23:12.638,230.336
5,3 Aug 2023 04:00:31.843,3 Aug 2023 04:06:02.298,330.455
6,3 Aug 2023 05:39:32.205,3 Aug 2023 05:44:48.064,315.860
7,3 Aug 2023 07:18:37.353,3 Aug 2023 07:23:56.037,318.684
8,3 Aug 2023 08:57:23.357,3 Aug 2023 09:01:11.740,228.383
9,4 Aug 2023 03:38:31.824,4 Aug 2023 03:44:02.767,330.943
10,4 Aug 2023 05:17:33.252,4 Aug 2023 05:22:48.765,315.514
11,4 Aug 2023 06:56:37.716,4 Aug 2023 07:01:56.585,318.869
12,4 Aug 2023 08:35:24.446,4 Aug 2023 08:39:10.769,226.322
13,5 Aug 2023 03:16:31.845,5 Aug 2023 03:22:03.229,331.384
14,5 Aug 2023 04:55:34.296,5 Aug 2023 05:00:49.473,315.178
15,5 Aug 2023 06:34:38.078,5 Aug 2023 06:39:57.110,319.032
16,5 Aug 2023 08:13:25.578,5 Aug 2023 08:17:09.718,224.139
17,6 Aug 2023 02:54:31.906,6 Aug 2023 03:00:03.684,331.777
18,6 Aug 2023 04:33:35.336,6 Aug 2023 04:38:50.187,314.851
19,6 Aug 2023 06:12:38.436,6 Aug 2023 06:17:57.616,319.181
20,6 Aug 2023 07:51:26.748,6 Aug 2023 07:55:08.583,221.835
21,7 Aug 2023 02:32:32.005,7 Aug 2023 02:38:04.133,332.128
22,7 Aug 2023 04:11:36.382,7 Aug 2023 04:16:50.907,314.525
23,7 Aug 2023 05:50:38.788,7 Aug 2023 05:55:58.100,319.312
24,7 Aug 2023 07:29:27.965,7 Aug 2023 07:33:07.360,219.395
25,8 Aug 2023 02:10:32.142,8 Aug 2023 02:16:04.576,332.435
26,8 Aug 2023 03:49:37.421,8 Aug 2023 03:54:51.635,314.214
27,8 Aug 2023 05:28:39.139,8 Aug 2023 05:33:58.565,319.425
28,8 Aug 2023 07:07:29.225,8 Aug 2023 07:11:06.045,216.820

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:14:30.367,1 Aug 2023 10:19:46.734,316.367
2,1 Aug 2023 11:53:07.916,1 Aug 2023 11:58:30.437,322.520
3,1 Aug 2023 13:32:26.016,1 Aug 2023 13:37:38.141,312.125
4,1 Aug 2023 15:11:02.748,1 Aug 2023 15:15:49.807,287.059
5,2 Aug 2023 09:52:30.882,2 Aug 2023 09:57:48.423,317.541
6,2 Aug 2023 11:31:09.900,2 Aug 2023 11:36:31.959,322.060
7,2 Aug 2023 13:10:27.521,2 Aug 2023 13:15:39.932,312.412
8,2 Aug 2023 14:49:04.296,2 Aug 2023 14:53:49.033,284.737
9,3 Aug 2023 09:30:31.454,3 Aug 2023 09:35:50.095,318.641
10,3 Aug 2023 11:09:11.862,3 Aug 2023 11:14:33.490,321.627
11,3 Aug 2023 12:48:29.017,3 Aug 2023 12:53:41.712,312.695
12,3 Aug 2023 14:27:05.858,3 Aug 2023 14:31:48.134,282.276
13,4 Aug 2023 09:08:32.077,4 Aug 2023 09:13:51.753,319.676
14,4 Aug 2023 10:47:13.830,4 Aug 2023 10:52:35.027,321.197
15,4 Aug 2023 12:26:30.500,4 Aug 2023 12:31:43.482,312.982
16,4 Aug 2023 14:05:07.437,4 Aug 2023 14:09:47.091,279.654
17,5 Aug 2023 08:46:32.754,5 Aug 2023 08:51:53.391,320.638
18,5 Aug 2023 10:25:15.808,5 Aug 2023 10:30:36.569,320.761
19,5 Aug 2023 12:04:31.976,5 Aug 2023 12:09:45.242,313.266
20,5 Aug 2023 13:43:09.032,5 Aug 2023 13:47:45.888,276.856
21,6 Aug 2023 08:24:33.454,6 Aug 2023 08:29:55.014,321.561
22,6 Aug 2023 10:03:17.793,6 Aug 2023 10:08:38.121,320.328
23,6 Aug 2023 11:42:33.445,6 Aug 2023 11:47:46.991,313.546
24,6 Aug 2023 13:21:10.645,6 Aug 2023 13:25:44.511,273.866
25,7 Aug 2023 08:02:34.142,7 Aug 2023 08:07:56.626,322.483
26,7 Aug 2023 09:41:19.782,7 Aug 2023 09:46:39.679,319.897
27,7 Aug 2023 11:20:34.902,7 Aug 2023 11:25:48.730,313.828
28,7 Aug 2023 12:59:12.277,7 Aug 2023 13:03:43.118,270.841
29,8 Aug 2023 07:40:34.878,8 Aug 2023 07:45:58.221,323.343
30,8 Aug 2023 09:19:21.783,8 Aug 2023 09:24:41.245,319.463

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:03:36.049,1 Aug 2023 11:09:09.846,333.796
2,1 Aug 2023 12:42:52.653,1 Aug 2023 12:48:01.105,308.451
3,1 Aug 2023 14:21:44.578,1 Aug 2023 14:27:04.796,320.218
4,1 Aug 2023 16:00:50.314,1 Aug 2023 16:03:51.976,181.662
5,2 Aug 2023 09:05:31.368,2 Aug 2023 09:07:51.285,139.917
6,2 Aug 2023 10:41:37.333,2 Aug 2023 10:47:11.220,333.887
7,2 Aug 2023 12:20:54.614,2 Aug 2023 12:26:02.912,308.298
8,2 Aug 2023 13:59:45.875,2 Aug 2023 14:05:06.077,320.202
9,2 Aug 2023 15:38:53.541,2 Aug 2023 15:41:51.528,177.986
10,3 Aug 2023 08:43:28.903,3 Aug 2023 08:45:54.857,145.954
11,3 Aug 2023 10:19:38.645,3 Aug 2023 10:25:12.594,333.949
12,3 Aug 2023 11:58:56.567,3 Aug 2023 12:04:04.724,308.157
13,3 Aug 2023 13:37:47.175,3 Aug 2023 13:43:07.327,320.152
14,3 Aug 2023 15:16:56.901,3 Aug 2023 15:19:50.970,174.070
15,4 Aug 2023 08:21:26.754,4 Aug 2023 08:23:58.276,151.522
16,4 Aug 2023 09:57:39.983,4 Aug 2023 10:03:13.966,333.983
17,4 Aug 2023 11:36:58.514,4 Aug 2023 11:42:06.540,308.026
18,4 Aug 2023 13:15:48.471,4 Aug 2023 13:21:08.549,320.078
19,4 Aug 2023 14:55:00.405,4 Aug 2023 14:57:50.296,169.891
20,5 Aug 2023 07:59:24.886,5 Aug 2023 08:02:01.584,156.698
21,5 Aug 2023 09:35:41.348,5 Aug 2023 09:41:15.341,333.993
22,5 Aug 2023 11:15:00.450,5 Aug 2023 11:20:08.360,307.910
23,5 Aug 2023 12:53:49.747,5 Aug 2023 12:59:09.743,319.996
24,5 Aug 2023 14:33:04.075,5 Aug 2023 14:35:49.498,165.424
25,6 Aug 2023 07:37:23.260,6 Aug 2023 07:40:04.891,161.632
26,6 Aug 2023 09:13:42.739,6 Aug 2023 09:19:16.712,333.973
27,6 Aug 2023 10:53:02.376,6 Aug 2023 10:58:10.184,307.808
28,6 Aug 2023 12:31:51.020,6 Aug 2023 12:37:10.907,319.887
29,6 Aug 2023 14:11:07.940,6 Aug 2023 14:13:48.563,160.623
30,7 Aug 2023 07:15:21.844,7 Aug 2023 07:18:08.091,166.247
31,7 Aug 2023 08:51:44.155,7 Aug 2023 08:57:18.086,333.931
32,7 Aug 2023 10:31:04.298,7 Aug 2023 10:36:12.011,307.713
33,7 Aug 2023 12:09:52.296,7 Aug 2023 12:15:12.040,319.744
34,7 Aug 2023 13:49:12.032,7 Aug 2023 13:51:47.480,155.448
35,8 Aug 2023 06:53:10.963,8 Aug 2023 06:56:11.177,180.214
