"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 05:23:12.356,2 Aug 2023 05:24:17.091,64.734
2,2 Aug 2023 06:55:09.285,2 Aug 2023 06:55:58.885,49.600
3,2 Aug 2023 08:26:09.977,2 Aug 2023 08:26:53.350,43.373
4,3 Aug 2023 04:50:41.838,3 Aug 2023 04:50:50.963,9.125
5,3 Aug 2023 04:51:01.305,3 Aug 2023 04:52:05.664,64.359
6,3 Aug 2023 06:22:59.127,3 Aug 2023 06:23:48.415,49.288
7,3 Aug 2023 07:53:58.757,3 Aug 2023 07:54:48.281,49.524
8,4 Aug 2023 04:18:10.611,4 Aug 2023 04:18:23.022,12.411
9,4 Aug 2023 04:18:29.432,4 Aug 2023 04:18:48.746,19.314
10,4 Aug 2023 04:18:50.671,4 Aug 2023 04:19:55.566,64.895
11,4 Aug 2023 05:50:49.235,4 Aug 2023 05:51:08.588,19.353
12,4 Aug 2023 05:51:18.181,4 Aug 2023 05:51:37.132,18.951
13,4 Aug 2023 07:21:50.492,4 Aug 2023 07:22:41.613,51.121
14,4 Aug 2023 07:22:51.173,4 Aug 2023 07:22:57.746,6.573
15,4 Aug 2023 07:23:18.542,4 Aug 2023 07:23:22.421,3.879
16,5 Aug 2023 03:45:56.762,5 Aug 2023 03:47:46.523,109.761
17,5 Aug 2023 05:18:38.813,5 Aug 2023 05:18:55.893,17.080
18,5 Aug 2023 05:19:08.062,5 Aug 2023 05:19:24.948,16.886
19,5 Aug 2023 06:49:53.560,5 Aug 2023 06:51:19.345,85.785
20,6 Aug 2023 03:13:31.826,6 Aug 2023 03:15:37.789,125.964
21,6 Aug 2023 04:46:28.377,6 Aug 2023 04:46:44.064,15.687
22,6 Aug 2023 04:46:57.879,6 Aug 2023 04:47:12.917,15.039
23,6 Aug 2023 06:17:41.983,6 Aug 2023 06:19:11.212,89.229
24,7 Aug 2023 02:41:18.974,7 Aug 2023 02:43:27.185,128.211
25,7 Aug 2023 04:14:17.887,7 Aug 2023 04:14:30.280,12.392
26,7 Aug 2023 04:14:47.630,7 Aug 2023 04:15:01.421,13.791
27,7 Aug 2023 05:45:32.067,7 Aug 2023 05:47:16.453,104.387
28,8 Aug 2023 02:09:12.566,8 Aug 2023 02:11:15.577,123.012
29,8 Aug 2023 03:42:07.299,8 Aug 2023 03:42:19.580,12.281
30,8 Aug 2023 03:42:37.374,8 Aug 2023 03:42:50.040,12.666
31,8 Aug 2023 05:13:31.700,8 Aug 2023 05:13:38.064,6.364
32,8 Aug 2023 05:13:38.758,8 Aug 2023 05:15:07.567,88.810

