"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:47:27.976,2 Aug 2023 04:50:25.788,177.813
2,2 Aug 2023 06:34:31.516,2 Aug 2023 06:35:56.979,85.463
3,2 Aug 2023 08:19:22.232,2 Aug 2023 08:21:53.841,151.610
4,3 Aug 2023 04:18:08.492,3 Aug 2023 04:21:11.294,182.802
5,3 Aug 2023 06:05:10.433,3 Aug 2023 06:06:35.243,84.810
6,3 Aug 2023 07:50:05.183,3 Aug 2023 07:52:46.335,161.152
7,4 Aug 2023 03:48:50.067,4 Aug 2023 03:51:52.775,182.708
8,4 Aug 2023 05:35:49.065,4 Aug 2023 05:37:13.736,84.671
9,4 Aug 2023 07:20:55.828,4 Aug 2023 07:23:29.539,153.711
10,5 Aug 2023 03:19:34.241,5 Aug 2023 03:20:49.933,75.692
11,5 Aug 2023 03:20:53.321,5 Aug 2023 03:22:31.590,98.269
12,5 Aug 2023 05:06:26.909,5 Aug 2023 05:07:52.580,85.671
13,5 Aug 2023 06:51:38.932,5 Aug 2023 06:54:08.558,149.626
14,6 Aug 2023 02:50:55.261,6 Aug 2023 02:51:16.884,21.624
15,6 Aug 2023 02:51:45.600,6 Aug 2023 02:53:07.994,82.394
16,6 Aug 2023 04:37:00.180,6 Aug 2023 04:38:31.792,91.612
17,6 Aug 2023 06:22:23.746,6 Aug 2023 06:24:47.449,143.704
18,7 Aug 2023 02:22:33.900,7 Aug 2023 02:23:39.881,65.981
19,7 Aug 2023 04:07:33.974,7 Aug 2023 04:09:11.279,97.305
20,7 Aug 2023 05:53:12.839,7 Aug 2023 05:55:23.794,130.956
21,8 Aug 2023 01:53:44.644,8 Aug 2023 01:54:05.987,21.342
22,8 Aug 2023 03:37:52.200,8 Aug 2023 03:39:50.854,118.654
23,8 Aug 2023 05:23:54.052,8 Aug 2023 05:25:58.565,124.514
24,8 Aug 2023 07:09:08.257,8 Aug 2023 07:10:01.023,52.767

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:57:02.543,2 Aug 2023 03:57:22.268,19.726
2,2 Aug 2023 05:41:09.098,2 Aug 2023 05:43:08.056,118.958
3,2 Aug 2023 07:27:11.327,2 Aug 2023 07:29:15.548,124.222
4,2 Aug 2023 09:12:24.905,2 Aug 2023 09:13:18.526,53.621
5,3 Aug 2023 05:11:22.906,3 Aug 2023 05:13:47.477,144.570
6,3 Aug 2023 06:57:53.716,3 Aug 2023 06:59:45.279,111.563
7,3 Aug 2023 08:42:47.774,3 Aug 2023 08:44:06.498,78.724
8,4 Aug 2023 04:41:49.689,4 Aug 2023 04:44:27.003,157.314
9,4 Aug 2023 06:28:36.393,4 Aug 2023 06:30:12.714,96.321
10,4 Aug 2023 08:13:21.078,4 Aug 2023 08:14:58.674,97.597
11,5 Aug 2023 04:12:17.463,5 Aug 2023 04:15:08.024,170.560
12,5 Aug 2023 05:59:16.543,5 Aug 2023 06:00:49.456,92.913
13,5 Aug 2023 07:43:59.116,5 Aug 2023 07:45:40.907,101.791
14,6 Aug 2023 03:42:51.304,6 Aug 2023 03:45:48.055,176.751
15,6 Aug 2023 05:29:55.970,6 Aug 2023 05:31:25.340,89.370
16,6 Aug 2023 07:14:40.413,6 Aug 2023 07:16:18.822,98.409
17,7 Aug 2023 03:13:29.870,7 Aug 2023 03:16:27.077,177.207
18,7 Aug 2023 05:00:35.218,7 Aug 2023 05:02:01.567,86.349
19,7 Aug 2023 06:45:24.374,7 Aug 2023 06:47:40.182,135.808
20,8 Aug 2023 02:44:10.861,8 Aug 2023 02:47:08.262,177.401
21,8 Aug 2023 04:31:14.333,8 Aug 2023 04:32:39.821,85.488
22,8 Aug 2023 06:16:04.976,8 Aug 2023 06:18:35.798,150.822

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:18:30.172,1 Aug 2023 10:19:34.909,64.738
2,1 Aug 2023 12:03:30.650,1 Aug 2023 12:05:05.790,95.140
