"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:29:25.046,1 Aug 2023 10:32:34.267,189.221
2,2 Aug 2023 02:48:09.230,2 Aug 2023 02:50:30.615,141.385
3,2 Aug 2023 04:19:21.221,2 Aug 2023 04:25:43.027,381.806
4,2 Aug 2023 05:53:47.104,2 Aug 2023 06:00:03.114,376.011
5,2 Aug 2023 07:28:26.570,2 Aug 2023 07:34:40.124,373.554
6,2 Aug 2023 09:02:42.710,2 Aug 2023 09:08:14.306,331.596
7,3 Aug 2023 02:54:18.950,3 Aug 2023 02:59:29.830,310.880
8,3 Aug 2023 04:27:33.491,3 Aug 2023 04:34:00.096,386.605
9,3 Aug 2023 06:02:16.141,3 Aug 2023 06:08:27.300,371.160
10,3 Aug 2023 07:36:43.381,3 Aug 2023 07:42:58.018,374.637
11,3 Aug 2023 09:11:11.727,3 Aug 2023 09:15:34.115,262.389
12,4 Aug 2023 03:01:51.032,4 Aug 2023 03:07:58.828,367.796
13,4 Aug 2023 04:35:55.837,4 Aug 2023 04:42:18.075,382.238
14,4 Aug 2023 06:10:41.731,4 Aug 2023 06:16:52.920,371.188
15,4 Aug 2023 07:44:59.170,4 Aug 2023 07:51:02.148,362.978
16,4 Aug 2023 09:20:17.206,4 Aug 2023 09:22:52.352,155.147
17,5 Aug 2023 01:38:24.153,5 Aug 2023 01:41:19.071,174.918
18,5 Aug 2023 03:09:54.542,5 Aug 2023 03:16:18.278,383.736
19,5 Aug 2023 04:44:24.645,5 Aug 2023 04:50:39.411,374.766
20,5 Aug 2023 06:19:01.940,5 Aug 2023 06:25:15.838,373.898
21,5 Aug 2023 07:53:19.051,5 Aug 2023 07:58:37.318,318.268
22,6 Aug 2023 01:44:40.673,6 Aug 2023 01:50:08.417,327.743
23,6 Aug 2023 03:18:08.806,6 Aug 2023 03:24:35.254,386.447
24,6 Aug 2023 04:52:53.329,6 Aug 2023 04:59:04.082,370.754
25,6 Aug 2023 06:27:18.230,6 Aug 2023 06:33:32.141,373.911
26,6 Aug 2023 08:01:51.577,6 Aug 2023 08:06:01.327,249.750
27,7 Aug 2023 01:52:22.161,7 Aug 2023 01:58:34.915,372.755
28,7 Aug 2023 03:26:33.019,7 Aug 2023 03:32:53.746,380.727
