"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:04:01.928,2 Aug 2023 03:05:10.759,68.831
2,2 Aug 2023 04:46:03.794,2 Aug 2023 04:51:57.516,353.722
3,2 Aug 2023 06:32:12.450,2 Aug 2023 06:37:41.252,328.802
4,2 Aug 2023 08:17:52.564,2 Aug 2023 08:23:30.916,338.352
5,2 Aug 2023 10:04:51.631,2 Aug 2023 10:06:12.362,80.730
6,3 Aug 2023 04:16:43.709,3 Aug 2023 04:22:37.166,353.457
7,3 Aug 2023 06:02:47.868,3 Aug 2023 06:08:17.887,330.019
8,3 Aug 2023 07:48:33.061,3 Aug 2023 07:54:12.917,339.856
9,3 Aug 2023 09:34:54.480,3 Aug 2023 09:37:22.328,147.847
10,4 Aug 2023 03:47:25.126,4 Aug 2023 03:53:16.634,351.508
11,4 Aug 2023 05:33:22.964,4 Aug 2023 05:38:54.846,331.882
12,4 Aug 2023 07:19:13.462,4 Aug 2023 07:24:53.312,339.850
13,4 Aug 2023 09:05:13.706,4 Aug 2023 09:08:20.159,186.453
14,5 Aug 2023 03:18:07.186,5 Aug 2023 03:23:55.772,348.586
15,5 Aug 2023 05:03:57.894,5 Aug 2023 05:09:32.155,334.261
16,5 Aug 2023 06:49:53.733,5 Aug 2023 06:55:32.350,338.617
17,5 Aug 2023 08:35:41.468,5 Aug 2023 08:39:12.297,210.829
18,6 Aug 2023 02:48:50.170,6 Aug 2023 02:54:34.402,344.232
19,6 Aug 2023 04:34:32.783,6 Aug 2023 04:40:09.840,337.057
20,6 Aug 2023 06:20:33.834,6 Aug 2023 06:26:11.290,337.456
21,6 Aug 2023 08:06:13.318,6 Aug 2023 08:10:03.590,230.272
22,7 Aug 2023 02:19:35.209,7 Aug 2023 02:25:12.327,337.118
23,7 Aug 2023 04:05:07.820,7 Aug 2023 04:10:47.927,340.107
24,7 Aug 2023 05:51:13.656,7 Aug 2023 05:56:49.800,336.144
25,7 Aug 2023 07:36:47.724,7 Aug 2023 07:40:54.029,246.306
26,8 Aug 2023 01:50:22.886,8 Aug 2023 01:55:49.305,326.420
27,8 Aug 2023 03:35:43.119,8 Aug 2023 03:41:26.411,343.292
28,8 Aug 2023 05:21:53.105,8 Aug 2023 05:27:27.504,334.399
29,8 Aug 2023 07:07:23.657,8 Aug 2023 07:11:50.222,266.564

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:53:40.412,2 Aug 2023 03:59:06.402,325.990
2,2 Aug 2023 05:39:00.178,2 Aug 2023 05:44:43.584,343.405
3,2 Aug 2023 07:25:10.295,2 Aug 2023 07:30:44.636,334.340
4,2 Aug 2023 09:10:40.762,2 Aug 2023 09:15:08.072,267.310
5,3 Aug 2023 03:24:32.342,3 Aug 2023 03:29:42.235,309.893
6,3 Aug 2023 05:09:35.670,3 Aug 2023 05:15:22.459,346.788
7,3 Aug 2023 06:55:49.268,3 Aug 2023 07:01:21.653,332.385
8,3 Aug 2023 08:41:18.016,3 Aug 2023 08:46:05.389,287.373
9,4 Aug 2023 02:55:30.746,4 Aug 2023 03:00:16.839,286.093
10,4 Aug 2023 04:40:11.821,4 Aug 2023 04:46:01.660,349.839
11,4 Aug 2023 06:26:27.703,4 Aug 2023 06:31:58.170,330.467
12,4 Aug 2023 08:11:56.290,4 Aug 2023 08:17:03.718,307.428
13,5 Aug 2023 02:26:42.465,5 Aug 2023 02:30:49.120,246.655
14,5 Aug 2023 04:10:48.803,5 Aug 2023 04:16:41.130,352.327
15,5 Aug 2023 05:57:05.562,5 Aug 2023 06:02:34.764,329.202
16,5 Aug 2023 07:42:35.328,5 Aug 2023 07:47:55.893,320.565
17,6 Aug 2023 01:58:24.055,6 Aug 2023 02:01:17.737,173.681
18,6 Aug 2023 03:41:26.782,6 Aug 2023 03:47:20.789,354.007
19,6 Aug 2023 05:27:42.837,6 Aug 2023 05:33:11.265,328.428
20,6 Aug 2023 07:13:14.951,6 Aug 2023 07:18:44.181,329.231
21,7 Aug 2023 01:29:30.997,7 Aug 2023 01:31:41.584,130.587
22,7 Aug 2023 03:12:05.954,7 Aug 2023 03:18:00.549,354.595
23,7 Aug 2023 04:58:19.492,7 Aug 2023 05:03:47.686,328.194
24,7 Aug 2023 06:43:55.000,7 Aug 2023 06:49:29.791,334.791
25,8 Aug 2023 01:00:43.213,8 Aug 2023 01:01:54.989,71.776
26,8 Aug 2023 02:42:46.534,8 Aug 2023 02:48:40.310,353.776
