"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:31:26.957,1 Aug 2023 10:37:48.421,381.464
2,2 Aug 2023 03:00:17.707,2 Aug 2023 03:07:50.000,452.293
3,2 Aug 2023 04:44:18.265,2 Aug 2023 04:53:43.582,565.317
4,2 Aug 2023 06:30:15.378,2 Aug 2023 06:39:31.681,556.302
5,2 Aug 2023 08:16:05.207,2 Aug 2023 08:25:17.347,552.140
6,2 Aug 2023 10:01:58.989,2 Aug 2023 10:08:41.131,402.142
7,3 Aug 2023 02:31:23.400,3 Aug 2023 02:38:22.740,419.340
8,3 Aug 2023 04:14:58.617,3 Aug 2023 04:24:22.724,564.107
9,3 Aug 2023 06:00:51.839,3 Aug 2023 06:10:08.929,557.090
10,3 Aug 2023 07:46:44.426,3 Aug 2023 07:55:58.343,553.917
11,3 Aug 2023 09:32:32.707,3 Aug 2023 09:39:32.967,420.261
12,4 Aug 2023 02:02:38.148,4 Aug 2023 02:08:53.402,375.255
13,4 Aug 2023 03:45:39.281,4 Aug 2023 03:55:01.882,562.601
14,4 Aug 2023 05:31:28.221,4 Aug 2023 05:40:46.254,558.033
15,4 Aug 2023 07:17:23.525,4 Aug 2023 07:26:38.385,554.860
16,4 Aug 2023 09:03:07.668,4 Aug 2023 09:10:26.286,438.618
17,5 Aug 2023 01:34:04.631,5 Aug 2023 01:39:21.187,316.556
18,5 Aug 2023 03:16:21.122,5 Aug 2023 03:25:40.998,559.875
19,5 Aug 2023 05:02:04.443,5 Aug 2023 05:11:23.702,559.259
20,5 Aug 2023 06:48:02.451,5 Aug 2023 06:57:17.598,555.147
21,5 Aug 2023 08:33:43.727,5 Aug 2023 08:41:24.761,461.034
22,6 Aug 2023 01:05:16.582,6 Aug 2023 01:09:44.639,268.057
23,6 Aug 2023 02:47:03.323,6 Aug 2023 02:56:20.001,556.678
24,6 Aug 2023 04:32:40.682,6 Aug 2023 04:42:01.307,560.625
25,6 Aug 2023 06:18:41.162,6 Aug 2023 06:27:56.575,555.413
26,6 Aug 2023 08:04:20.654,6 Aug 2023 08:12:23.125,482.472
27,7 Aug 2023 00:36:26.211,7 Aug 2023 00:40:00.880,214.669
28,7 Aug 2023 02:17:46.277,7 Aug 2023 02:26:58.819,552.542
29,7 Aug 2023 04:03:17.062,7 Aug 2023 04:12:39.108,562.046
30,7 Aug 2023 05:49:19.629,7 Aug 2023 05:58:35.286,555.657
31,7 Aug 2023 07:34:58.272,7 Aug 2023 07:43:17.867,499.595
32,8 Aug 2023 00:07:50.770,8 Aug 2023 00:10:04.804,134.034
33,8 Aug 2023 01:48:30.755,8 Aug 2023 01:57:37.368,546.613
34,8 Aug 2023 03:33:53.670,8 Aug 2023 03:43:17.110,563.440
35,8 Aug 2023 05:19:57.821,8 Aug 2023 05:29:13.605,555.784
36,8 Aug 2023 07:05:36.428,8 Aug 2023 07:14:09.758,513.330
37,8 Aug 2023 08:53:52.038,8 Aug 2023 08:55:13.406,81.368

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 02:11:09.984,2 Aug 2023 02:13:20.351,130.367
2,2 Aug 2023 03:51:48.140,2 Aug 2023 04:00:54.528,546.388
3,2 Aug 2023 05:37:10.783,2 Aug 2023 05:46:34.263,563.480
4,2 Aug 2023 07:23:14.972,2 Aug 2023 07:32:30.758,555.786
5,2 Aug 2023 09:08:53.593,2 Aug 2023 09:17:27.314,513.721
6,2 Aug 2023 10:57:04.951,2 Aug 2023 10:58:34.502,89.552
7,3 Aug 2023 03:22:33.949,3 Aug 2023 03:31:32.695,538.745
8,3 Aug 2023 05:07:47.732,3 Aug 2023 05:17:12.486,564.754
9,3 Aug 2023 06:53:52.874,3 Aug 2023 07:03:08.614,555.740
10,3 Aug 2023 08:39:32.179,3 Aug 2023 08:48:16.777,524.598
11,3 Aug 2023 10:26:42.850,3 Aug 2023 10:30:16.279,213.429
12,4 Aug 2023 02:53:21.623,4 Aug 2023 03:02:10.374,528.751
13,4 Aug 2023 04:38:25.112,4 Aug 2023 04:47:50.921,565.809
14,4 Aug 2023 06:24:30.485,4 Aug 2023 06:33:46.115,555.630
15,4 Aug 2023 08:10:11.069,4 Aug 2023 08:19:04.244,533.175
16,4 Aug 2023 09:56:53.330,4 Aug 2023 10:01:30.470,277.140
17,5 Aug 2023 02:24:11.534,5 Aug 2023 02:32:47.436,515.901
