"Coverage Properties"
"Latitude Bounds Coverage                                            "
"Min. Latitude: 0.0000 (deg)                                         "
"Max. Latitude: 90.0000 (deg)                                        "
"Grid Altitude: 0.0000 (km)                                          "
"Ground Altitude set from grid altitude reference (On ellipsoid)     "
"Resolution: 2.0000 (deg)                                            "
"Number of Points: 5734                                              "
"Assets required for a valid access: At Least 1                      "
"Assigned Assets:                                                    "
"Constellation/Constellation1:    Active                         "
"Satellite/Satellite4011/Sensor/Sensor1:    Active           "
"Satellite/Satellite4012/Sensor/Sensor2:    Active           "
"Satellite/Satellite4021/Sensor/Sensor3:    Active           "
"Satellite/Satellite4022/Sensor/Sensor4:    Active           "
"Satellite/Satellite4031/Sensor/Sensor5:    Active           "
"Satellite/Satellite4032/Sensor/Sensor6:    Active           "
"Satellite/Satellite4041/Sensor/Sensor7:    Active           "
"Satellite/Satellite4042/Sensor/Sensor8:    Active           "
"Satellite/Satellite4051/Sensor/Sensor9:    Active           "
"Satellite/Satellite4052/Sensor/Sensor10:    Active          "
"Satellite/Satellite4061/Sensor/Sensor11:    Active          "
"Satellite/Satellite4062/Sensor/Sensor12:    Active          "
"Satellite/Satellite4071/Sensor/Sensor13:    Active          "
"Satellite/Satellite4072/Sensor/Sensor14:    Active          "
"Satellite/Satellite4081/Sensor/Sensor15:    Active          "
"Satellite/Satellite4082/Sensor/Sensor16:    Active          "
"Satellite/Satellite4091/Sensor/Sensor17:    Active          "
"Satellite/Satellite4092/Sensor/Sensor18:    Active          "
"Satellite/Satellite4101/Sensor/Sensor19:    Active          "
"Satellite/Satellite4102/Sensor/Sensor20:    Active          "
"Satellite/Satellite4111/Sensor/Sensor21:    Active          "
"Satellite/Satellite4112/Sensor/Sensor22:    Active          "
"Satellite/Satellite4121/Sensor/Sensor23:    Active          "
"Satellite/Satellite4122/Sensor/Sensor24:    Active          "
"Access Interval: 4 Oct 2023 10:00:00.000 to 11 Oct 2023 10:00:00.000"
"Regional Acceleration: Automatic                                    "
"Light time delay: Ignored                                           "
"Maximum Sampling Time Step: 360.000 secs                            "
"Minimum Sampling Time Step: 0.010 secs                              "
"Time Convergence: 5.000e-03 secs                                    "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14          "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
0.900,1.000,12268.182
0.900,3.000,12790.541
0.900,5.000,15428.030
0.900,7.000,15048.484
0.900,9.000,15836.077
0.900,11.000,12268.226
0.900,13.000,12791.170
0.900,15.000,12523.981
0.900,17.000,15839.460
0.900,19.000,16268.965
0.900,21.000,14316.892
0.900,23.000,12790.949
0.900,25.000,12022.434
0.900,27.000,15422.267
0.900,29.000,15841.424
0.900,31.000,15839.317
0.900,33.000,12524.146
0.900,35.000,12790.280
0.900,37.000,12791.375
0.900,39.000,15044.041
0.900,41.000,15435.521
0.900,43.000,15425.968
0.900,45.000,13068.724
0.900,47.000,12790.725
0.900,49.000,13359.890
0.900,51.000,15840.216
0.900,53.000,15047.038
0.900,55.000,13360.240
0.900,57.000,12523.960
0.900,59.000,13068.671
0.900,61.000,15038.566
0.900,63.000,15434.131
0.900,65.000,15431.702
0.900,67.000,12790.258
0.900,69.000,12524.507
0.900,71.000,12790.533
0.900,73.000,15838.252
0.900,75.000,16269.341
0.900,77.000,15036.262
0.900,79.000,12791.124
0.900,81.000,12790.163
0.900,83.000,14317.287
0.900,85.000,15433.782
0.900,87.000,15432.761
0.900,89.000,12790.680
0.900,91.000,12790.305
0.900,93.000,13069.601
0.900,95.000,15041.648
0.900,97.000,15841.573
0.900,99.000,15428.670
0.900,101.000,12790.660
0.900,103.000,13068.923
0.900,105.000,12790.097
0.900,107.000,15433.098
0.900,109.000,15047.392
0.900,111.000,13984.161
0.900,113.000,12790.575
0.900,115.000,13068.657
0.900,117.000,14669.550
0.900,119.000,15434.989
0.900,121.000,15839.836
0.900,123.000,12790.239
0.900,125.000,13069.089
0.900,127.000,12790.524
0.900,129.000,15044.498
0.900,131.000,15840.889
0.900,133.000,15039.441
0.900,135.000,12791.203
0.900,137.000,12790.199
0.900,139.000,13664.273
0.900,141.000,15433.065
0.900,143.000,14330.729
0.900,145.000,13360.224
0.900,147.000,12790.234
0.900,149.000,13069.608
0.900,151.000,15423.660
0.900,153.000,15049.015
0.900,155.000,15836.901
0.900,157.000,13068.904
0.900,159.000,13068.951
0.900,161.000,12523.479
0.900,163.000,15838.007
0.900,165.000,14680.657
0.900,167.000,14670.117
0.900,169.000,13068.655
0.900,171.000,13068.799
0.900,173.000,14316.774
0.900,175.000,15047.418
0.900,177.000,15839.676
0.900,179.000,12790.275
0.900,181.000,13069.093
0.900,183.000,13068.670
0.900,185.000,15041.816
0.900,187.000,15434.704
0.900,189.000,15042.272
0.900,191.000,12791.040
0.900,193.000,12790.285
0.900,195.000,12790.784
0.900,197.000,15432.160
0.900,199.000,14331.055
0.900,201.000,14317.191
0.900,203.000,12790.228
0.900,205.000,13359.828
0.900,207.000,14668.957
0.900,209.000,15435.942
0.900,211.000,15839.017
0.900,213.000,12790.662
0.900,215.000,13069.028
0.900,217.000,12523.548
0.900,219.000,15836.474
0.900,221.000,15047.837
0.900,223.000,15426.898
0.900,225.000,13068.742
0.900,227.000,12523.932
0.900,229.000,13360.312
0.900,231.000,14679.939
0.900,233.000,15434.211
0.900,235.000,13359.933
0.900,237.000,13069.188
0.900,239.000,13068.867
0.900,241.000,15038.192
0.900,243.000,15434.850
0.900,245.000,14677.185
0.900,247.000,13069.117
0.900,249.000,12790.512
0.900,251.000,12790.671
0.900,253.000,15431.282
0.900,255.000,14681.178
0.900,257.000,15036.940
0.900,259.000,12268.189
0.900,261.000,13359.776
0.900,263.000,13983.174
0.900,265.000,15434.536
0.900,267.000,15432.517
0.900,269.000,12790.653
0.900,271.000,12524.512
0.900,273.000,12267.774
0.900,275.000,15428.080
0.900,277.000,15048.100
0.900,279.000,15429.880
0.900,281.000,12790.770
0.900,283.000,12523.803
0.900,285.000,13360.109
0.900,287.000,14679.357
0.900,289.000,15840.916
0.900,291.000,13983.927
0.900,293.000,13069.113
0.900,295.000,12790.767
0.900,297.000,14669.265
0.900,299.000,16722.388
0.900,301.000,15432.242
0.900,303.000,13069.259
0.900,305.000,12523.813
0.900,307.000,12790.649
0.900,309.000,15836.370
0.900,311.000,15048.473
0.900,313.000,16260.881
0.900,315.000,12523.860
0.900,317.000,13359.765
0.900,319.000,13359.277
0.900,321.000,15434.032
0.900,323.000,15433.676
0.900,325.000,13360.157
0.900,327.000,12524.531
0.900,329.000,12267.703
0.900,331.000,15424.374
0.900,333.000,15434.148
0.900,335.000,15431.296
0.900,337.000,12524.176
0.900,339.000,12523.756
0.900,341.000,13359.934
0.900,343.000,15045.467
0.900,345.000,15841.453
0.900,347.000,14669.733
0.900,349.000,12790.754
0.900,351.000,12524.213
0.900,353.000,13983.569
0.900,355.000,16268.871
0.900,357.000,15432.129
0.900,359.000,13069.122
2.700,1.000,6814.752
2.700,3.000,6973.381
2.700,5.000,8455.322
2.700,7.000,8462.473
2.700,9.000,8578.126
2.700,11.000,6892.914
2.700,13.000,7226.155
2.700,15.000,7226.494
2.700,17.000,8343.177
2.700,19.000,8708.189
2.700,21.000,7594.539
2.700,23.000,7314.480
2.700,25.000,6737.729
2.700,27.000,7896.406
2.700,29.000,8836.741
2.700,31.000,8460.002
2.700,33.000,7140.034
2.700,35.000,6973.166
2.700,37.000,7404.884
2.700,39.000,8456.735
2.700,41.000,8463.658
2.700,43.000,8003.526
2.700,45.000,6973.458
2.700,47.000,7226.211
2.700,49.000,7056.730
2.700,51.000,9103.484
2.700,53.000,8460.880
2.700,55.000,7593.738
2.700,57.000,6893.094
2.700,59.000,6973.317
2.700,61.000,8221.748
2.700,63.000,8462.259
2.700,65.000,8704.533
2.700,67.000,6814.580
2.700,69.000,7139.987
2.700,71.000,7139.811
2.700,73.000,8341.792
2.700,75.000,8708.707
2.700,77.000,7793.357
2.700,79.000,7314.416
2.700,81.000,6814.410
2.700,83.000,7594.836
2.700,85.000,8835.457
2.700,87.000,8342.737
2.700,89.000,7226.523
2.700,91.000,6892.925
2.700,93.000,7404.892
2.700,95.000,8337.339
2.700,97.000,8463.609
2.700,99.000,8113.721
2.700,101.000,6973.435
2.700,103.000,7226.171
2.700,105.000,6973.587
2.700,107.000,9102.547
2.700,109.000,8461.640
2.700,111.000,7692.444
2.700,113.000,6893.189
2.700,115.000,6973.288
2.700,117.000,8001.685
2.700,119.000,8583.860
2.700,121.000,8834.874
2.700,123.000,6973.388
2.700,125.000,7055.891
2.700,127.000,7055.700
2.700,129.000,8225.520
2.700,131.000,8708.983
2.700,133.000,8002.882
2.700,135.000,7140.130
2.700,137.000,6814.467
2.700,139.000,7405.814
2.700,141.000,8966.751
2.700,143.000,8229.404
2.700,145.000,7406.071
2.700,147.000,6814.530
2.700,149.000,7404.851
2.700,151.000,8110.260
2.700,153.000,8584.386
2.700,155.000,8579.593
2.700,157.000,6973.467
2.700,159.000,7226.197
2.700,161.000,6814.285
2.700,163.000,8965.357
2.700,165.000,8462.226
2.700,167.000,7793.521
2.700,169.000,6973.510
2.700,171.000,6814.641
2.700,173.000,7894.822
2.700,175.000,8461.724
2.700,177.000,8835.313
2.700,179.000,7055.859
2.700,181.000,7055.863
2.700,183.000,7139.849
2.700,185.000,8004.158
2.700,187.000,8709.117
2.700,189.000,8112.905
2.700,191.000,7140.061
2.700,193.000,6737.896
2.700,195.000,7140.162
2.700,197.000,8965.816
2.700,199.000,8344.306
2.700,201.000,7692.451
2.700,203.000,6814.455
2.700,205.000,7314.368
2.700,207.000,7895.904
2.700,209.000,8584.969
2.700,211.000,8706.125
2.700,213.000,7055.725
2.700,215.000,7226.235
2.700,217.000,6814.273
2.700,219.000,8831.261
2.700,221.000,8583.506
2.700,223.000,8003.115
2.700,225.000,6973.539
2.700,227.000,6814.569
2.700,229.000,7691.007
