"Coverage Properties"
"Latitude Bounds Coverage                                            "
"Min. Latitude: 0.0000 (deg)                                         "
"Max. Latitude: 90.0000 (deg)                                        "
"Grid Altitude: 0.0000 (km)                                          "
"Ground Altitude set from grid altitude reference (On ellipsoid)     "
"Resolution: 2.0000 (deg)                                            "
"Number of Points: 5734                                              "
"Assets required for a valid access: At Least 1                      "
"Assigned Assets:                                                    "
"Constellation/Constellation1:    Active                         "
"Satellite/Satellite4011/Sensor/Sensor1:    Active           "
"Satellite/Satellite4012/Sensor/Sensor2:    Active           "
"Satellite/Satellite4021/Sensor/Sensor3:    Active           "
"Satellite/Satellite4022/Sensor/Sensor4:    Active           "
"Satellite/Satellite4031/Sensor/Sensor5:    Active           "
"Satellite/Satellite4032/Sensor/Sensor6:    Active           "
"Satellite/Satellite4041/Sensor/Sensor7:    Active           "
"Satellite/Satellite4042/Sensor/Sensor8:    Active           "
"Satellite/Satellite4051/Sensor/Sensor9:    Active           "
"Satellite/Satellite4052/Sensor/Sensor10:    Active          "
"Satellite/Satellite4061/Sensor/Sensor11:    Active          "
"Satellite/Satellite4062/Sensor/Sensor12:    Active          "
"Satellite/Satellite4071/Sensor/Sensor13:    Active          "
"Satellite/Satellite4072/Sensor/Sensor14:    Active          "
"Satellite/Satellite4081/Sensor/Sensor15:    Active          "
"Satellite/Satellite4082/Sensor/Sensor16:    Active          "
"Satellite/Satellite4091/Sensor/Sensor17:    Active          "
"Satellite/Satellite4092/Sensor/Sensor18:    Active          "
"Satellite/Satellite4101/Sensor/Sensor19:    Active          "
"Satellite/Satellite4102/Sensor/Sensor20:    Active          "
"Satellite/Satellite4111/Sensor/Sensor21:    Active          "
"Satellite/Satellite4112/Sensor/Sensor22:    Active          "
"Satellite/Satellite4121/Sensor/Sensor23:    Active          "
"Satellite/Satellite4122/Sensor/Sensor24:    Active          "
"Access Interval: 4 Oct 2023 10:00:00.000 to 11 Oct 2023 10:00:00.000"
"Regional Acceleration: Automatic                                    "
"Light time delay: Ignored                                           "
"Maximum Sampling Time Step: 360.000 secs                            "
"Minimum Sampling Time Step: 0.010 secs                              "
"Time Convergence: 5.000e-03 secs                                    "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14          "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
0.900,1.000,7408.341
0.900,3.000,7409.608
0.900,5.000,7898.028
0.900,7.000,7596.220
0.900,9.000,8222.927
0.900,11.000,7695.052
0.900,13.000,7501.385
0.900,15.000,7317.896
0.900,17.000,7409.566
0.900,19.000,7596.990
0.900,21.000,7317.412
0.900,23.000,7898.384
0.900,25.000,7597.512
0.900,27.000,7897.125
0.900,29.000,7695.034
0.900,31.000,7898.295
0.900,33.000,7501.546
0.900,35.000,7317.416
0.900,37.000,7410.025
0.900,39.000,7501.725
0.900,41.000,7501.621
0.900,43.000,7694.650
0.900,45.000,8111.887
0.900,47.000,7897.736
0.900,49.000,7693.752
0.900,51.000,7502.748
0.900,53.000,7409.022
0.900,55.000,7317.934
0.900,57.000,7501.449
0.900,59.000,7502.658
0.900,61.000,7897.830
0.900,63.000,7596.683
0.900,65.000,8111.937
0.900,67.000,7695.039
0.900,69.000,7596.301
0.900,71.000,7501.617
0.900,73.000,7409.644
0.900,75.000,7408.743
0.900,77.000,7317.441
0.900,79.000,7795.795
0.900,81.000,7794.687
0.900,83.000,7794.009
0.900,85.000,7795.342
0.900,87.000,7795.010
0.900,89.000,7408.536
0.900,91.000,7317.676
0.900,93.000,7410.048
0.900,95.000,7408.682
0.900,97.000,7408.576
0.900,99.000,7795.168
0.900,101.000,8003.471
0.900,103.000,8002.378
0.900,105.000,7501.650
0.900,107.000,7795.777
0.900,109.000,7408.783
0.900,111.000,7501.213
0.900,113.000,7409.017
0.900,115.000,7409.409
0.900,117.000,7694.092
0.900,119.000,7596.460
0.900,121.000,8112.074
0.900,123.000,7694.641
0.900,125.000,7694.134
0.900,127.000,7501.894
0.900,129.000,7409.574
0.900,131.000,7317.961
0.900,133.000,7408.276
0.900,135.000,7598.408
0.900,137.000,7694.097
0.900,139.000,7793.870
0.900,141.000,8111.904
0.900,143.000,7695.030
0.900,145.000,7408.721
0.900,147.000,7408.774
0.900,149.000,7502.476
0.900,151.000,7317.710
0.900,153.000,7318.023
0.900,155.000,7795.255
0.900,157.000,7795.134
0.900,159.000,7896.726
0.900,161.000,7597.217
0.900,163.000,8003.792
0.900,165.000,7408.385
0.900,167.000,7501.476
0.900,169.000,7502.234
0.900,171.000,7409.097
0.900,173.000,7596.366
0.900,175.000,7596.768
0.900,177.000,8112.180
0.900,179.000,7501.631
0.900,181.000,7596.619
0.900,183.000,7502.416
0.900,185.000,7596.944
0.900,187.000,7318.005
0.900,189.000,7408.474
0.900,191.000,7502.991
0.900,193.000,7693.648
0.900,195.000,7794.292
0.900,197.000,8112.213
0.900,199.000,7597.020
0.900,201.000,7501.323
0.900,203.000,7409.209
0.900,205.000,7502.527
0.900,207.000,7317.720
0.900,209.000,7501.689
0.900,211.000,7897.895
0.900,213.000,7409.129
0.900,215.000,7896.686
0.900,217.000,7597.556
0.900,219.000,8111.946
0.900,221.000,7317.684
0.900,223.000,7597.066
0.900,225.000,7409.510
0.900,227.000,7408.674
0.900,229.000,7596.576
0.900,231.000,7694.734
0.900,233.000,8111.967
0.900,235.000,7501.268
0.900,237.000,7794.790
0.900,239.000,7597.753
0.900,241.000,7694.158
0.900,243.000,7318.502
0.900,245.000,7408.822
0.900,247.000,7409.814
0.900,249.000,7595.801
0.900,251.000,7794.726
0.900,253.000,8223.455
0.900,255.000,7596.640
0.900,257.000,7694.334
0.900,259.000,7502.265
0.900,261.000,7502.123
0.900,263.000,7317.431
0.900,265.000,7409.268
0.900,267.000,7795.115
0.900,269.000,7317.940
0.900,271.000,8002.502
0.900,273.000,7597.715
0.900,275.000,8003.111
0.900,277.000,7317.756
0.900,279.000,7694.992
0.900,281.000,7409.499
0.900,283.000,7317.664
0.900,285.000,7501.989
0.900,287.000,7502.195
0.900,289.000,8003.504
0.900,291.000,7596.361
0.900,293.000,8003.373
0.900,295.000,7695.443
0.900,297.000,7595.956
0.900,299.000,7408.949
0.900,301.000,7408.857
0.900,303.000,7409.365
0.900,305.000,7501.081
0.900,307.000,7502.508
0.900,309.000,8111.984
0.900,311.000,7596.201
0.900,313.000,8111.169
0.900,315.000,7597.636
0.900,317.000,7596.852
0.900,319.000,7317.358
0.900,321.000,7409.435
0.900,323.000,7694.811
0.900,325.000,7317.904
0.900,327.000,8003.324
0.900,329.000,7695.044
0.900,331.000,8002.461
0.900,333.000,7408.503
0.900,335.000,7695.226
0.900,337.000,7409.198
0.900,339.000,7317.405
0.900,341.000,7409.746
0.900,343.000,7502.055
0.900,345.000,7794.764
0.900,347.000,7694.149
0.900,349.000,8003.557
0.900,351.000,7795.562
0.900,353.000,7595.908
0.900,355.000,7502.271
0.900,357.000,7409.087
0.900,359.000,7318.230
2.700,1.000,7693.900
2.700,3.000,7597.190
2.700,5.000,7597.066
2.700,7.000,7317.765
2.700,9.000,7897.923
2.700,11.000,7501.715
2.700,13.000,7694.147
2.700,15.000,7408.967
2.700,17.000,7694.977
2.700,19.000,7694.266
2.700,21.000,7596.430
2.700,23.000,7795.271
2.700,25.000,7408.268
2.700,27.000,7694.868
2.700,29.000,7409.725
2.700,31.000,7695.369
2.700,33.000,7694.766
2.700,35.000,7693.874
2.700,37.000,7898.169
2.700,39.000,7596.483
2.700,41.000,7596.922
2.700,43.000,7408.762
2.700,45.000,7409.378
2.700,47.000,7694.808
2.700,49.000,7500.942
2.700,51.000,7694.847
2.700,53.000,7502.063
2.700,55.000,7596.843
2.700,57.000,7794.300
2.700,59.000,7695.719
2.700,61.000,7694.896
2.700,63.000,7408.327
2.700,65.000,7795.292
2.700,67.000,7408.797
2.700,69.000,7694.106
2.700,71.000,7597.170
2.700,73.000,7794.947
2.700,75.000,7596.599
2.700,77.000,7408.779
2.700,79.000,7795.389
2.700,81.000,7408.344
2.700,83.000,7502.303
2.700,85.000,7409.288
2.700,87.000,7596.625
2.700,89.000,7694.629
2.700,91.000,7596.146
2.700,93.000,7898.243
2.700,95.000,7693.979
