"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,2389.825
44.413,33.852,2379.853
44.413,34.000,2389.764
44.485,33.704,2388.430
44.485,33.852,2398.483
44.485,34.000,2388.359
44.485,34.148,2388.293
44.557,33.556,2397.323
44.557,33.704,2397.241
44.557,33.852,2397.167
44.557,34.000,2397.136
44.557,34.148,2387.032
44.557,34.296,2387.013
44.628,33.556,2416.564
44.628,33.704,2406.252
44.628,33.852,2395.990
44.628,34.000,2395.948
44.628,34.148,2395.956
44.628,34.296,2385.914
44.700,33.556,2415.413
44.700,33.704,2415.406
44.700,33.852,2394.966
44.700,34.000,2394.888
44.700,34.148,2394.909
44.700,34.296,2405.068
44.700,34.444,2394.886
44.772,33.556,2414.367
44.772,33.704,2414.357
44.772,33.852,2404.152
44.772,34.000,2393.976
44.772,34.148,2404.074
44.772,34.296,2404.059
44.772,34.444,2404.093
44.772,34.593,2393.976
44.844,33.556,2413.427
44.844,33.704,2413.409
44.844,33.852,2413.447
44.844,34.000,2413.485
44.844,34.148,2403.191
44.844,34.296,2403.160
44.844,34.444,2403.210
44.844,34.593,2413.566
44.844,34.741,2413.496
44.844,34.889,2423.791
44.844,35.037,2423.767
44.916,33.704,2412.569
44.916,33.852,2422.907
44.916,34.000,2422.917
44.916,34.148,2412.623
44.916,34.296,2402.386
44.916,34.444,2412.696
44.916,34.593,2422.976
44.916,34.741,2422.980
44.916,34.889,2422.888
44.916,35.037,2422.855
44.916,35.185,2422.861
44.988,33.704,2422.166
44.988,33.852,2422.097
44.988,34.000,2422.107
44.988,34.148,2422.173
44.988,34.296,2422.283
44.988,34.444,2422.209
44.988,34.593,2432.571
44.988,34.741,2432.522
44.988,34.889,2422.088
44.988,35.037,2422.034
44.988,35.185,2422.041
44.988,35.333,2422.129
45.060,33.704,2431.776
45.060,33.852,2421.399
45.060,34.000,2421.396
45.060,34.148,2421.518
45.060,34.296,2442.418
45.060,34.444,2442.410
45.060,34.593,2431.807
45.060,34.741,2431.741
45.060,34.889,2431.721
45.060,35.037,2421.315
45.060,35.185,2421.333
45.060,35.333,2431.722
45.060,35.926,2442.421
45.060,36.074,2431.913
45.060,36.222,2421.443
45.060,36.370,2431.842
45.132,33.556,2431.110
45.132,33.704,2431.085
45.132,33.852,2431.121
45.132,34.000,2420.825
45.132,34.148,2441.692
45.132,34.296,2452.281
45.132,34.444,2452.257
45.132,34.593,2431.186
45.132,34.741,2431.048
45.132,34.889,2431.021
45.132,35.037,2431.061
45.132,35.185,2431.040
45.132,35.333,2431.017
45.132,35.481,2431.052
45.132,35.630,2431.161
45.132,35.778,2452.286
45.132,35.926,2441.697
45.132,36.074,2441.706
45.132,36.222,2431.270
45.132,36.370,2431.156
45.204,33.259,2441.050
45.204,33.407,2451.619
45.204,33.556,2430.545
45.204,33.704,2430.491
45.204,33.852,2430.551
45.204,34.000,2451.650
45.204,34.148,2441.096
45.204,34.296,2451.579
45.204,34.444,2451.548
45.204,34.593,2451.551
45.204,34.741,2430.473
45.204,34.889,2430.421
